"var","categoria","Si","No"
"DIPUTADOS","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.245,0.101
"DIPUTADOS","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.008,0.005
"DIPUTADOS","En blanco",0.1,0.028
"DIPUTADOS","No sabe",0.055,0.074
"P14_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.463,0.566
"P14_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.108,0.137
"P14_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.037,0.059
"P14_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente y Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.387,0.217
"P14_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.004,0.005
"P14_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.001,0.014
"P14_imputada","En blanco",0,0.002
"PRESIDENTE_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.49,0.605
"PRESIDENTE_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.113,0.145
"PRESIDENTE_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresident por la Libertad Avanza",0.387,0.217
"PRESIDENTE_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.004,0.006
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.004,0.023
"PRESIDENTE_imputada","En blanco",0.002,0.004
"DIPUTADOS_imputada","Martín Soria a Diputado Nacional por Unión por la Patria",0.453,0.565
"DIPUTADOS_imputada","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.084,0.15
"DIPUTADOS_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.062,0.133
"DIPUTADOS_imputada","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.293,0.118
"DIPUTADOS_imputada","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.008,0.006
"DIPUTADOS_imputada","En blanco",0.1,0.028
