"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P28","Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.373,0.507,0.507,0.15,0
"P28","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.196,0.066,0.28,0.156,0
"P28","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.059,0.089,0,0.061,0
"P28","En blanco",0.204,0.148,0.115,0.371,0
"P28","No sabe",0.017,0.019,0.042,0.262,1
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.316,0.332,0.35,0.397,0.043
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.2,0.262,0.213,0.161,0.044
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.282,0.276,0.178,0.152,0.305
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.09,0.054,0.128,0.228,0.299
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.089,0.017,0.024,0,0
"P36","No sabe",0.023,0.059,0.107,0.062,0.309
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.407,0.33,0.266,0.335,0.3
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.384,0.485,0.414,0.422,0.053
"P37","En blanco",0.15,0.118,0.166,0.065,0.17
"P37","No sabe",0.059,0.067,0.154,0.178,0.477
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.375,0.433,0.335,0.365,0.191
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.225,0.215,0.299,0.318,0.127
"P38","En blanco",0.303,0.243,0.19,0.209,0.151
"P38","No sabe",0.097,0.109,0.176,0.108,0.531
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.439,0.362,0.293,0.223,0.375
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.303,0.353,0.395,0.425,0.094
"P39","En blanco",0.172,0.197,0.171,0.131,0
"P39","No sabe",0.086,0.088,0.141,0.221,0.531
"P40","Lo votaría",0.406,0.307,0.215,0.442,0.324
"P40","Puede que lo vote",0.123,0.116,0.207,0.204,0.11
"P40","Nunca lo votaría",0.444,0.516,0.526,0.313,0.312
"P40","No sabe",0.027,0.061,0.052,0.041,0.254
"P41","Lo votaría",0.354,0.407,0.319,0.382,0.09
"P41","Puede que lo vote",0.098,0.124,0.208,0.245,0
"P41","Nunca lo votaría",0.508,0.402,0.416,0.354,0.402
"P41","No sabe",0.04,0.067,0.057,0.019,0.508
"P42","Lo votaría",0.241,0.218,0.224,0.191,0.158
"P42","Puede que lo vote",0.121,0.186,0.252,0.248,0.363
"P42","Nunca lo votaría",0.592,0.502,0.467,0.561,0.363
"P42","No sabe",0.046,0.094,0.057,0,0.116
"P43","Lo votaría",0.124,0.085,0.146,0.095,0.156
"P43","Puede que lo vote",0.221,0.184,0.104,0.395,0.34
"P43","Nunca lo votaría",0.619,0.648,0.623,0.461,0.504
"P43","No sabe",0.036,0.083,0.127,0.049,0
"P44","Lo votaría",0.081,0.076,0.088,0.049,0.092
"P44","Puede que lo vote",0.223,0.284,0.273,0.369,0.341
"P44","Nunca lo votaría",0.627,0.543,0.481,0.542,0.567
"P44","No sabe",0.069,0.097,0.158,0.04,0
"P53","Sergio Massa y Javier Milei",0.418,0.38,0.461,0.349,0.49
"P53","Patricia Bullrich y Javier Milei",0.369,0.446,0.39,0.502,0.157
"P53","Sergio Massa y Patricia Bullrich",0.213,0.174,0.149,0.149,0.353
"P54","Muy buena",0.114,0.041,0.04,0,0.192
"P54","Buena",0.13,0.074,0.064,0.211,0
"P54","Regular",0.199,0.158,0.208,0.216,0.383
"P54","Mala",0.214,0.271,0.304,0.11,0.158
"P54","Muy mala",0.343,0.456,0.384,0.463,0.267
"P55","Muy buena",0.038,0.015,0.028,0,0.103
"P55","Buena",0.136,0.07,0.047,0.209,0
"P55","Regular",0.198,0.22,0.183,0.055,0.387
"P55","Mala",0.171,0.251,0.343,0.117,0
"P55","Muy mala",0.457,0.444,0.399,0.619,0.51
"P56","Muy buena",0.111,0.053,0.057,0.26,0.22
"P56","Buena",0.203,0.261,0.15,0.042,0
"P56","Regular",0.327,0.357,0.33,0.153,0.677
"P56","Mala",0.164,0.199,0.295,0.202,0
"P56","Muy mala",0.195,0.13,0.168,0.343,0.103
"P57","Muy buena",0.096,0.024,0.06,0.018,0
"P57","Buena",0.269,0.29,0.133,0.177,0
"P57","Regular",0.405,0.455,0.485,0.581,0.657
"P57","Mala",0.156,0.169,0.248,0.183,0.156
"P57","Muy mala",0.074,0.062,0.074,0.041,0.187
"P58","Muy buena",0.127,0.058,0.06,0.079,0.236
"P58","Buena",0.235,0.225,0.097,0.239,0
"P58","Regular",0.307,0.343,0.397,0.315,0.256
"P58","Mala",0.186,0.202,0.303,0.242,0.226
"P58","Muy mala",0.145,0.172,0.143,0.125,0.282
"P59","Muy buena",0.144,0.101,0.066,0.246,0.104
"P59","Buena",0.311,0.317,0.226,0.255,0.131
"P59","Regular",0.356,0.406,0.449,0.162,0.254
"P59","Mala",0.11,0.103,0.214,0.244,0.224
"P59","Muy mala",0.079,0.073,0.045,0.093,0.287
"P60","Ha aumentado significativamente",0.144,0.038,0.04,0.256,0.088
"P60","Ha aumentado ligeramente",0.25,0.165,0.12,0.034,0.133
"P60","Se mantiene igual",0.257,0.344,0.324,0.23,0.454
"P60","Ha disminuido ligeramente",0.177,0.239,0.319,0.078,0.222
"P60","Ha disminuido significativamente",0.172,0.214,0.197,0.402,0.103
"P61","Muy baja",0.052,0.018,0.065,0.045,0.189
"P61","Baja",0.068,0.056,0.037,0.046,0.134
"P61","Moderada",0.07,0.068,0.105,0.273,0.454
"P61","Alta",0.256,0.232,0.298,0.115,0.153
"P61","Muy alta",0.554,0.626,0.495,0.521,0.07
"P62","Muy bajas",0.063,0.073,0.069,0.055,0.104
"P62","Bajas",0.153,0.193,0.107,0.172,0.07
"P62","Adecuadas",0.273,0.328,0.284,0.288,0.249
"P62","Altas",0.27,0.25,0.265,0.141,0.356
"P62","Muy altas",0.241,0.156,0.275,0.344,0.221
"P63","No, ninguna dificultad",0.433,0.436,0.367,0.653,0
"P63","Alguna dificultad ocasional",0.328,0.33,0.301,0.103,0.45
"P63","Sí, dificultades frecuentes",0.239,0.234,0.332,0.244,0.55
"P64","Sí, absolutamente",0.468,0.329,0.421,0.382,0
"P64","Sí, en cierta medida",0.322,0.405,0.388,0.242,0.535
"P64","No, en absoluto",0.21,0.266,0.191,0.376,0.465
"P65","Reducir la inflación",0.419,0.418,0.374,0.168,0.455
"P65","Implementar reformas fiscales",0.163,0.121,0.122,0.339,0
"P65","Establecer políticas de control de precios",0.152,0.118,0.145,0.153,0.205
"P65","Reducir el gasto público",0.222,0.305,0.316,0.292,0.158
"P65","Estimular la inversión extranjera",0.033,0.031,0.027,0.048,0.1
"P65","Aumentar los subsidios a los servicios públicos",0.011,0.007,0.016,0,0.082
"P66","Fomentar la competencia entre proveedores",0.375,0.355,0.433,0.189,0.626
"P66","Incrementar la inversión en infraestructura",0.259,0.311,0.196,0.394,0.24
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.136,0.113,0.065,0.081,0.134
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.23,0.221,0.306,0.336,0
"P67","Muy positiva",0.236,0.161,0.18,0.394,0
"P67","Positiva",0.244,0.272,0.176,0.141,0.134
"P67","Neutral",0.218,0.256,0.35,0.06,0.156
"P67","Algo negativa",0.151,0.132,0.128,0.174,0.068
"P67","Negativa",0.114,0.116,0.07,0.113,0.182
"P67","No sabe",0.037,0.063,0.096,0.118,0.46
"P68","Muy positivo",0.21,0.106,0.097,0.035,0.177
"P68","Positivo",0.232,0.23,0.196,0.39,0.136
"P68","Neutral",0.245,0.337,0.386,0.259,0.423
"P68","Algo negativo",0.111,0.115,0.146,0,0
"P68","Negativo",0.144,0.124,0.078,0.19,0
"P68","No sabe",0.058,0.088,0.097,0.126,0.264
"P69","Muy positivo",0.114,0.074,0.054,0,0.081
"P69","Positivo",0.19,0.181,0.134,0.485,0.134
"P69","Neutral",0.456,0.495,0.551,0.265,0.425
"P69","Algo negativo",0.067,0.081,0.104,0,0
"P69","Negativo",0.111,0.073,0.052,0.036,0.095
"P69","No sabe",0.062,0.096,0.105,0.214,0.265
"P70","Muy positiva",0.319,0.332,0.264,0.431,0
"P70","Positiva",0.156,0.215,0.199,0.192,0.137
"P70","Neutral",0.282,0.187,0.265,0.193,0.35
"P70","Algo negativa",0.089,0.11,0.145,0,0
"P70","Negativa",0.131,0.116,0.091,0.035,0.234
"P70","No sabe",0.023,0.04,0.036,0.149,0.279
"P71","Muy positivo",0.341,0.289,0.234,0.425,0.372
"P71","Positivo",0.179,0.278,0.198,0.244,0
"P71","Neutral",0.223,0.153,0.288,0.196,0.257
"P71","Algo negativo",0.097,0.116,0.141,0.03,0
"P71","Negativo",0.146,0.136,0.107,0.065,0.089
"P71","No sabe",0.014,0.028,0.032,0.04,0.282
"P72","Muy positivo",0.301,0.253,0.204,0,0.245
"P72","Positivo",0.216,0.287,0.223,0.615,0.141
"P72","Neutral",0.294,0.277,0.356,0.25,0.186
"P72","Algo negativo",0.066,0.04,0.096,0.031,0
"P72","Negativo",0.107,0.126,0.065,0.065,0.143
"P72","No sabe",0.016,0.017,0.056,0.039,0.285
"P73","Muy positiva",0.294,0.159,0.099,0,0.158
"P73","Positiva",0.188,0.253,0.216,0.54,0.143
"P73","Neutral",0.193,0.214,0.358,0.139,0.262
"P73","Algo negativa",0.107,0.121,0.074,0.081,0
"P73","Negativa",0.157,0.149,0.148,0.201,0.153
"P73","No sabe",0.061,0.104,0.105,0.039,0.284
"P74","Muy positivo",0.268,0.146,0.05,0,0
"P74","Positivo",0.179,0.237,0.225,0.532,0.138
"P74","Neutral",0.199,0.216,0.368,0.118,0.423
"P74","Algo negativo",0.126,0.098,0.123,0.031,0
"P74","Negativo",0.185,0.186,0.145,0.279,0.151
"P74","No sabe",0.043,0.117,0.089,0.04,0.288
"P75","Muy positivo",0.186,0.109,0.088,0,0.088
"P75","Positivo",0.186,0.216,0.149,0.589,0.135
"P75","Neutral",0.325,0.292,0.333,0.137,0.186
"P75","Algo negativo",0.093,0.105,0.21,0.04,0.165
"P75","Negativo",0.159,0.16,0.117,0.234,0.146
"P75","No sabe",0.051,0.118,0.103,0,0.28
"P76","Muy positiva",0.363,0.356,0.323,0.125,0.298
"P76","Positiva",0.2,0.227,0.154,0.693,0.083
"P76","Neutral",0.209,0.137,0.201,0.076,0.256
"P76","Algo negativa",0.086,0.12,0.159,0.036,0
"P76","Negativa",0.117,0.116,0.102,0.07,0.091
"P76","No sabe",0.025,0.044,0.061,0,0.272
"P77","Muy positivo",0.366,0.292,0.373,0.13,0.473
"P77","Positivo",0.201,0.235,0.167,0.615,0
"P77","Neutral",0.177,0.153,0.234,0.143,0.255
"P77","Algo negativo",0.095,0.092,0.058,0.038,0
"P77","Negativo",0.132,0.185,0.099,0.074,0
"P77","No sabe",0.029,0.043,0.069,0,0.272
"P78","Muy positivo",0.328,0.27,0.354,0.124,0.3
"P78","Positivo",0.179,0.223,0.148,0.617,0
"P78","Neutral",0.301,0.294,0.312,0.147,0.334
"P78","Algo negativo",0.087,0.066,0.048,0.037,0
"P78","Negativo",0.09,0.08,0.081,0.075,0.091
"P78","No sabe",0.015,0.067,0.057,0,0.275
"P79","Si",0.553,0.482,0.339,0.212,0.232
"P79","No",0.447,0.518,0.661,0.788,0.768
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.375,0.298,0.275,0.157,0.396
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.313,0.418,0.29,0.309,0.051
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.205,0.205,0.282,0.216,0.048
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.037,0.012,0.028,0.012,0.063
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.03,0.015,0.03,0.007,0
"PRESIDENTE","En blanco",0.028,0.022,0.029,0.157,0.353
"PRESIDENTE","No sabe",0.012,0.03,0.066,0.142,0.089
