"var","categoria","Muy positivo","Positivo","Neutral","Algo negativo","Negativo","No sabe"
"P41","Lo votaría",0.213,0.32,0.429,0.548,0.704,0.426
"P41","Puede que lo vote",0.079,0.112,0.091,0.167,0.134,0.127
"P41","Nunca lo votaría",0.677,0.517,0.363,0.285,0.157,0.28
"P41","No sabe",0.031,0.051,0.117,0,0.005,0.167
"P42","Lo votaría",0.2,0.212,0.245,0.287,0.36,0.164
"P42","Puede que lo vote",0.065,0.124,0.183,0.29,0.251,0.291
"P42","Nunca lo votaría",0.712,0.618,0.507,0.368,0.337,0.46
"P42","No sabe",0.023,0.046,0.065,0.055,0.052,0.085
"P43","Lo votaría",0.173,0.103,0.091,0.039,0.05,0.163
"P43","Puede que lo vote",0.317,0.3,0.2,0.084,0.067,0.119
"P43","Nunca lo votaría",0.461,0.524,0.662,0.844,0.865,0.535
"P43","No sabe",0.049,0.073,0.047,0.033,0.018,0.183
"P44","Lo votaría",0.113,0.045,0.085,0.041,0.102,0
"P44","Puede que lo vote",0.242,0.301,0.257,0.218,0.197,0.319
"P44","Nunca lo votaría",0.585,0.584,0.586,0.728,0.664,0.397
"P44","No sabe",0.06,0.07,0.072,0.013,0.037,0.284
"P53","Sergio Massa y Javier Milei",0.622,0.466,0.379,0.223,0.112,0.245
"P53","Patricia Bullrich y Javier Milei",0.191,0.353,0.469,0.536,0.777,0.384
"P53","Sergio Massa y Patricia Bullrich",0.187,0.181,0.152,0.241,0.111,0.371
"P54","Muy buena",0.138,0.075,0.088,0.057,0.041,0.047
"P54","Buena",0.137,0.167,0.115,0.123,0.161,0.126
"P54","Regular",0.339,0.232,0.05,0.028,0.026,0.255
"P54","Mala",0.187,0.228,0.264,0.263,0.14,0.211
"P54","Muy mala",0.199,0.298,0.483,0.529,0.632,0.361
"P55","Muy buena",0.096,0.037,0.008,0.008,0,0.026
"P55","Buena",0.176,0.147,0.086,0.038,0.011,0.022
"P55","Regular",0.352,0.247,0.097,0.045,0.021,0.327
"P55","Mala",0.133,0.198,0.287,0.237,0.17,0.272
"P55","Muy mala",0.243,0.371,0.522,0.672,0.798,0.353
"P56","Muy buena",0.244,0.089,0.05,0.055,0.013,0.01
"P56","Buena",0.267,0.24,0.132,0.165,0.098,0.07
"P56","Regular",0.257,0.321,0.359,0.396,0.381,0.595
"P56","Mala",0.117,0.2,0.213,0.194,0.248,0.245
"P56","Muy mala",0.115,0.15,0.246,0.19,0.26,0.08
"P57","Muy buena",0.151,0.055,0.05,0.056,0.018,0.008
"P57","Buena",0.323,0.226,0.226,0.208,0.186,0.175
"P57","Regular",0.387,0.489,0.455,0.52,0.421,0.648
"P57","Mala",0.086,0.166,0.192,0.106,0.247,0.101
"P57","Muy mala",0.053,0.064,0.077,0.11,0.128,0.068
"P58","Muy buena",0.198,0.071,0.075,0.061,0.02,0.008
"P58","Buena",0.344,0.273,0.164,0.08,0.081,0.199
"P58","Regular",0.266,0.38,0.391,0.265,0.263,0.516
"P58","Mala",0.129,0.125,0.21,0.421,0.26,0.21
"P58","Muy mala",0.063,0.151,0.16,0.173,0.376,0.067
"P59","Muy buena",0.239,0.077,0.067,0.062,0.099,0.033
"P59","Buena",0.402,0.32,0.25,0.23,0.192,0.199
"P59","Regular",0.277,0.371,0.412,0.403,0.467,0.618
"P59","Mala",0.052,0.107,0.133,0.262,0.133,0.129
"P59","Muy mala",0.03,0.125,0.138,0.043,0.109,0.021
"P60","Ha aumentado significativamente",0.193,0.083,0.069,0.036,0.051,0.01
"P60","Ha aumentado ligeramente",0.273,0.343,0.193,0.178,0.163,0.167
"P60","Se mantiene igual",0.294,0.276,0.257,0.273,0.163,0.524
"P60","Ha disminuido ligeramente",0.147,0.17,0.271,0.278,0.212,0.114
"P60","Ha disminuido significativamente",0.093,0.128,0.21,0.235,0.411,0.185
"P61","Muy baja",0.097,0.02,0.05,0.007,0.019,0.01
"P61","Baja",0.081,0.094,0.058,0.062,0.056,0.092
"P61","Moderada",0.117,0.139,0.04,0.057,0.021,0.141
"P61","Alta",0.357,0.265,0.201,0.153,0.074,0.289
"P61","Muy alta",0.348,0.482,0.651,0.721,0.83,0.468
"P62","Muy bajas",0.094,0.049,0.082,0.112,0.082,0.041
"P62","Bajas",0.133,0.102,0.162,0.195,0.204,0.071
"P62","Adecuadas",0.349,0.404,0.3,0.212,0.211,0.196
"P62","Altas",0.241,0.278,0.201,0.205,0.238,0.435
"P62","Muy altas",0.183,0.167,0.255,0.276,0.265,0.257
"P63","No, ninguna dificultad",0.486,0.456,0.414,0.404,0.363,0.264
"P63","Alguna dificultad ocasional",0.257,0.345,0.362,0.295,0.371,0.364
"P63","Sí, dificultades frecuentes",0.257,0.199,0.224,0.301,0.266,0.372
"P64","Sí, absolutamente",0.645,0.396,0.387,0.228,0.185,0.323
"P64","Sí, en cierta medida",0.24,0.451,0.381,0.516,0.286,0.391
"P64","No, en absoluto",0.115,0.153,0.232,0.256,0.529,0.286
"P65","Reducir la inflación",0.502,0.38,0.407,0.292,0.276,0.577
"P65","Implementar reformas fiscales",0.136,0.227,0.116,0.115,0.118,0.017
"P65","Establecer políticas de control de precios",0.224,0.2,0.115,0.075,0.049,0.09
"P65","Reducir el gasto público",0.098,0.175,0.337,0.41,0.49,0.269
"P65","Estimular la inversión extranjera",0.027,0.015,0.017,0.055,0.052,0.047
"P65","Aumentar los subsidios a los servicios públicos",0.013,0.003,0.008,0.053,0.015,0
"P66","Fomentar la competencia entre proveedores",0.27,0.332,0.46,0.416,0.43,0.331
"P66","Incrementar la inversión en infraestructura",0.315,0.255,0.159,0.295,0.236,0.248
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.159,0.146,0.117,0.083,0.075,0.096
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.256,0.267,0.264,0.206,0.259,0.325
"P67","Muy positiva",0.437,0.207,0.079,0.107,0.053,0.053
"P67","Positiva",0.32,0.325,0.17,0.146,0.065,0.136
"P67","Neutral",0.123,0.293,0.388,0.368,0.159,0.268
"P67","Algo negativa",0.079,0.096,0.18,0.237,0.262,0.099
"P67","Negativa",0.02,0.026,0.126,0.098,0.423,0.069
"P67","No sabe",0.021,0.053,0.057,0.044,0.038,0.375
"P68","Muy positivo",0.402,0.144,0.027,0.02,0.01,0.015
"P68","Positivo",0.314,0.39,0.144,0.068,0.029,0.103
"P68","Neutral",0.166,0.321,0.484,0.33,0.178,0.258
"P68","Algo negativo",0.036,0.042,0.198,0.363,0.191,0.036
"P68","Negativo",0.024,0.051,0.119,0.179,0.542,0.101
"P68","No sabe",0.058,0.052,0.028,0.04,0.05,0.487
"P69","Muy positivo",0.251,0.061,0.046,0.032,0.006,0
"P69","Positivo",0.28,0.319,0.072,0.03,0.015,0.069
"P69","Neutral",0.365,0.454,0.659,0.59,0.468,0.345
"P69","Algo negativo",0.026,0.044,0.125,0.195,0.076,0.045
"P69","Negativo",0.039,0.038,0.038,0.101,0.368,0.017
"P69","No sabe",0.039,0.084,0.06,0.052,0.067,0.524
"P70","Muy positiva",0.652,0.327,0.173,0.152,0.025,0.146
"P70","Positiva",0.142,0.316,0.105,0.149,0.056,0.083
"P70","Neutral",0.129,0.252,0.48,0.271,0.237,0.33
"P70","Algo negativa",0.025,0.048,0.104,0.306,0.216,0.068
"P70","Negativa",0.037,0.044,0.115,0.122,0.451,0.026
"P70","No sabe",0.015,0.013,0.023,0,0.015,0.347
"P71","Muy positivo",0.69,0.31,0.106,0.146,0.011,0.082
"P71","Positivo",0.152,0.347,0.224,0.164,0.028,0.184
"P71","Neutral",0.08,0.233,0.452,0.142,0.208,0.245
"P71","Algo negativo",0.014,0.051,0.108,0.433,0.212,0.048
"P71","Negativo",0.061,0.046,0.101,0.108,0.523,0
"P71","No sabe",0.003,0.013,0.009,0.007,0.018,0.441
"P72","Muy positivo",0.59,0.237,0.088,0.081,0.056,0.062
"P72","Positivo",0.201,0.394,0.216,0.206,0.054,0.242
"P72","Neutral",0.133,0.309,0.538,0.391,0.347,0.266
"P72","Algo negativo",0.029,0.02,0.058,0.213,0.123,0.031
"P72","Negativo",0.038,0.027,0.088,0.089,0.412,0.011
"P72","No sabe",0.009,0.013,0.012,0.02,0.008,0.388
"P73","Muy positiva",0.555,0.134,0.137,0.068,0.009,0.04
"P73","Positiva",0.221,0.433,0.104,0.145,0.032,0.16
"P73","Neutral",0.119,0.242,0.436,0.208,0.17,0.115
"P73","Algo negativa",0.039,0.054,0.144,0.339,0.154,0.024
"P73","Negativa",0.046,0.083,0.133,0.162,0.629,0.034
"P73","No sabe",0.02,0.054,0.046,0.078,0.006,0.627
"P74","Muy positivo",0.499,0.154,0.078,0.015,0.005,0.034
"P74","Positivo",0.229,0.405,0.077,0.13,0.01,0.153
"P74","Neutral",0.135,0.221,0.504,0.218,0.115,0.193
"P74","Algo negativo",0.044,0.078,0.134,0.422,0.164,0.016
"P74","Negativo",0.073,0.089,0.151,0.14,0.673,0.052
"P74","No sabe",0.02,0.053,0.056,0.075,0.033,0.552
"P75","Muy positivo",0.392,0.081,0.034,0.005,0,0.019
"P75","Positivo",0.214,0.362,0.109,0.091,0.008,0.099
"P75","Neutral",0.288,0.337,0.528,0.324,0.238,0.264
"P75","Algo negativo",0.027,0.078,0.157,0.394,0.117,0
"P75","Negativo",0.052,0.086,0.119,0.105,0.594,0.077
"P75","No sabe",0.027,0.056,0.053,0.081,0.043,0.541
"P76","Muy positiva",0.865,0.208,0.065,0.064,0.055,0.042
"P76","Positiva",0.046,0.67,0.13,0.107,0.034,0.09
"P76","Neutral",0.076,0.084,0.67,0.093,0.114,0.033
"P76","Algo negativa",0.01,0.02,0.087,0.68,0.09,0
"P76","Negativa",0.003,0.013,0.035,0.049,0.704,0.032
"P76","No sabe",0,0.005,0.013,0.007,0.003,0.803
"P78","Muy positivo",0.727,0.123,0.067,0.049,0.057,0.015
"P78","Positivo",0.097,0.578,0.075,0.039,0.046,0.148
"P78","Neutral",0.17,0.293,0.759,0.23,0.2,0.092
"P78","Algo negativo",0.005,0.003,0.079,0.558,0.06,0
"P78","Negativo",0.001,0,0,0.043,0.626,0
"P78","No sabe",0,0.003,0.02,0.081,0.011,0.745
"P79","Si",0.624,0.446,0.448,0.398,0.459,0.441
"P79","No",0.376,0.554,0.552,0.602,0.541,0.559
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.565,0.439,0.313,0.117,0.065,0.078
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.125,0.234,0.429,0.59,0.672,0.421
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.189,0.216,0.196,0.216,0.234,0.179
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.042,0.019,0.029,0.044,0.018,0.012
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.034,0.048,0.008,0.019,0.006,0.016
"PRESIDENTE","En blanco",0.021,0.031,0.012,0.007,0,0.186
"PRESIDENTE","No sabe",0.024,0.013,0.013,0.007,0.005,0.108
