"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P40","Lo votaría",0.436,0.342,0.338,0.283
"P40","Puede que lo vote",0.081,0.142,0.159,0.123
"P40","Nunca lo votaría",0.454,0.463,0.472,0.553
"P40","No sabe",0.029,0.053,0.031,0.041
"P41","Lo votaría",0.43,0.391,0.275,0.328
"P41","Puede que lo vote",0.073,0.102,0.154,0.255
"P41","Nunca lo votaría",0.457,0.451,0.518,0.358
"P41","No sabe",0.04,0.056,0.053,0.059
"P42","Lo votaría",0.324,0.204,0.179,0.282
"P42","Puede que lo vote",0.133,0.15,0.163,0.251
"P42","Nunca lo votaría",0.515,0.597,0.557,0.395
"P42","No sabe",0.028,0.049,0.101,0.072
"P43","Lo votaría",0.149,0.085,0.129,0.102
"P43","Puede que lo vote",0.174,0.215,0.199,0.293
"P43","Nunca lo votaría",0.647,0.643,0.59,0.55
"P43","No sabe",0.03,0.057,0.082,0.055
"P44","Lo votaría",0.099,0.064,0.077,0.127
"P44","Puede que lo vote",0.223,0.252,0.254,0.303
"P44","Nunca lo votaría",0.642,0.614,0.521,0.49
"P44","No sabe",0.036,0.07,0.148,0.08
"P53","Sergio Massa y Javier Milei",0.378,0.41,0.459,0.303
"P53","Patricia Bullrich y Javier Milei",0.42,0.405,0.33,0.523
"P53","Sergio Massa y Patricia Bullrich",0.202,0.185,0.211,0.174
"P54","Muy buena",0.105,0.104,0.051,0.038
"P54","Buena",0.178,0.087,0.069,0.174
"P54","Regular",0.186,0.197,0.188,0.147
"P54","Mala",0.153,0.244,0.289,0.275
"P54","Muy mala",0.378,0.368,0.403,0.366
"P55","Muy buena",0.051,0.034,0.011,0.008
"P55","Buena",0.129,0.103,0.096,0.156
"P55","Regular",0.186,0.2,0.238,0.084
"P55","Mala",0.149,0.237,0.219,0.177
"P55","Muy mala",0.485,0.426,0.436,0.575
"P56","Muy buena",0.154,0.08,0.055,0.119
"P56","Buena",0.167,0.245,0.208,0.153
"P56","Regular",0.341,0.329,0.341,0.312
"P56","Mala",0.149,0.197,0.2,0.182
"P56","Muy mala",0.189,0.149,0.196,0.234
"P57","Muy buena",0.128,0.055,0.055,0.014
"P57","Buena",0.237,0.296,0.231,0.231
"P57","Regular",0.418,0.408,0.467,0.468
"P57","Mala",0.124,0.18,0.182,0.219
"P57","Muy mala",0.093,0.061,0.065,0.068
"P58","Muy buena",0.124,0.089,0.107,0.062
"P58","Buena",0.214,0.24,0.19,0.235
"P58","Regular",0.332,0.312,0.345,0.278
"P58","Mala",0.176,0.22,0.211,0.138
"P58","Muy mala",0.154,0.139,0.147,0.287
"P59","Muy buena",0.173,0.092,0.11,0.27
"P59","Buena",0.288,0.329,0.296,0.206
"P59","Regular",0.368,0.38,0.37,0.373
"P59","Mala",0.089,0.128,0.147,0.073
"P59","Muy mala",0.082,0.071,0.077,0.078
"P60","Ha aumentado significativamente",0.144,0.073,0.101,0.233
"P60","Ha aumentado ligeramente",0.241,0.222,0.179,0.136
"P60","Se mantiene igual",0.241,0.312,0.31,0.196
"P60","Ha disminuido ligeramente",0.173,0.227,0.221,0.096
"P60","Ha disminuido significativamente",0.201,0.166,0.189,0.339
"P61","Muy baja",0.082,0.033,0.026,0.051
"P61","Baja",0.109,0.033,0.056,0.103
"P61","Moderada",0.07,0.075,0.078,0.153
"P61","Alta",0.223,0.29,0.24,0.104
"P61","Muy alta",0.516,0.569,0.6,0.589
"P62","Muy bajas",0.074,0.068,0.047,0.13
"P62","Bajas",0.197,0.156,0.139,0.12
"P62","Adecuadas",0.203,0.299,0.351,0.309
"P62","Altas",0.261,0.267,0.264,0.214
"P62","Muy altas",0.265,0.21,0.199,0.227
"P63","No, ninguna dificultad",0.407,0.449,0.401,0.555
"P63","Alguna dificultad ocasional",0.313,0.33,0.333,0.251
"P63","Sí, dificultades frecuentes",0.28,0.221,0.266,0.194
"P64","Sí, absolutamente",0.504,0.39,0.395,0.424
"P64","Sí, en cierta medida",0.282,0.389,0.37,0.251
"P64","No, en absoluto",0.214,0.221,0.235,0.325
"P65","Reducir la inflación",0.455,0.389,0.428,0.266
"P65","Implementar reformas fiscales",0.151,0.152,0.139,0.171
"P65","Establecer políticas de control de precios",0.116,0.161,0.137,0.138
"P65","Reducir el gasto público",0.237,0.261,0.241,0.384
"P65","Estimular la inversión extranjera",0.032,0.025,0.047,0.01
"P65","Aumentar los subsidios a los servicios públicos",0.009,0.012,0.008,0.031
"P66","Fomentar la competencia entre proveedores",0.42,0.322,0.408,0.39
"P66","Incrementar la inversión en infraestructura",0.23,0.296,0.27,0.259
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.102,0.146,0.12,0.035
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.248,0.236,0.202,0.316
"P67","Muy positiva",0.276,0.159,0.221,0.257
"P67","Positiva",0.167,0.264,0.317,0.097
"P67","Neutral",0.199,0.266,0.229,0.254
"P67","Algo negativa",0.175,0.139,0.11,0.185
"P67","Negativa",0.139,0.11,0.073,0.178
"P67","No sabe",0.044,0.062,0.05,0.029
"P68","Muy positivo",0.241,0.116,0.184,0.153
"P68","Positivo",0.198,0.228,0.272,0.216
"P68","Neutral",0.22,0.298,0.315,0.378
"P68","Algo negativo",0.128,0.137,0.068,0.03
"P68","Negativo",0.155,0.135,0.091,0.202
"P68","No sabe",0.058,0.086,0.07,0.021
"P69","Muy positivo",0.131,0.081,0.083,0.099
"P69","Positivo",0.187,0.155,0.238,0.195
"P69","Neutral",0.406,0.503,0.487,0.504
"P69","Algo negativo",0.082,0.083,0.042,0.081
"P69","Negativo",0.131,0.091,0.064,0.064
"P69","No sabe",0.063,0.087,0.086,0.057
"P70","Muy positiva",0.32,0.276,0.383,0.347
"P70","Positiva",0.128,0.207,0.2,0.067
"P70","Neutral",0.303,0.245,0.217,0.217
"P70","Algo negativa",0.059,0.113,0.101,0.189
"P70","Negativa",0.159,0.121,0.077,0.148
"P70","No sabe",0.031,0.038,0.022,0.032
"P71","Muy positivo",0.328,0.255,0.408,0.386
"P71","Positivo",0.161,0.255,0.202,0.076
"P71","Neutral",0.235,0.197,0.191,0.264
"P71","Algo negativo",0.078,0.13,0.075,0.179
"P71","Negativo",0.176,0.136,0.108,0.095
"P71","No sabe",0.022,0.027,0.016,0
"P72","Muy positivo",0.281,0.265,0.277,0.325
"P72","Positivo",0.205,0.25,0.269,0.228
"P72","Neutral",0.289,0.297,0.296,0.279
"P72","Algo negativo",0.063,0.055,0.067,0.058
"P72","Negativo",0.145,0.109,0.065,0.101
"P72","No sabe",0.017,0.024,0.026,0.009
"P73","Muy positiva",0.302,0.215,0.201,0.172
"P73","Positiva",0.175,0.22,0.244,0.208
"P73","Neutral",0.215,0.223,0.192,0.231
"P73","Algo negativa",0.106,0.113,0.097,0.112
"P73","Negativa",0.145,0.153,0.155,0.222
"P73","No sabe",0.057,0.076,0.111,0.055
"P74","Muy positivo",0.29,0.181,0.176,0.161
"P74","Positivo",0.18,0.2,0.237,0.198
"P74","Neutral",0.225,0.243,0.173,0.204
"P74","Algo negativo",0.123,0.119,0.103,0.112
"P74","Negativo",0.136,0.192,0.194,0.315
"P74","No sabe",0.046,0.065,0.117,0.01
"P75","Muy positivo",0.175,0.146,0.135,0.18
"P75","Positivo",0.198,0.173,0.236,0.193
"P75","Neutral",0.352,0.332,0.244,0.265
"P75","Algo negativo",0.1,0.13,0.075,0.08
"P75","Negativo",0.122,0.153,0.181,0.272
"P75","No sabe",0.053,0.066,0.129,0.01
"P76","Muy positiva",0.365,0.348,0.361,0.309
"P76","Positiva",0.138,0.217,0.24,0.393
"P76","Neutral",0.239,0.164,0.177,0.149
"P76","Algo negativa",0.085,0.117,0.088,0.099
"P76","Negativa",0.12,0.121,0.11,0.05
"P76","No sabe",0.053,0.033,0.024,0
"P77","Muy positivo",0.385,0.316,0.365,0.265
"P77","Positivo",0.165,0.193,0.28,0.305
"P77","Neutral",0.175,0.207,0.125,0.129
"P77","Algo negativo",0.083,0.109,0.066,0.069
"P77","Negativo",0.146,0.137,0.137,0.194
"P77","No sabe",0.046,0.038,0.027,0.038
"P78","Muy positivo",0.349,0.257,0.352,0.392
"P78","Positivo",0.197,0.168,0.219,0.267
"P78","Neutral",0.239,0.359,0.283,0.175
"P78","Algo negativo",0.073,0.109,0.022,0.072
"P78","Negativo",0.115,0.073,0.082,0.055
"P78","No sabe",0.027,0.034,0.042,0.039
"P79","Si",0.691,0.491,0.367,0.312
"P79","No",0.309,0.509,0.633,0.688
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.344,0.339,0.351,0.23
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.322,0.382,0.289,0.34
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.248,0.167,0.232,0.269
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.04,0.027,0.022,0.014
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.023,0.032,0.016,0.035
"PRESIDENTE","En blanco",0.013,0.019,0.058,0.081
"PRESIDENTE","No sabe",0.01,0.034,0.032,0.031
