"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P25","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.014,0.013,0.094,0.009,0.043,0
"P25","En blanco",0.206,0.25,0.157,0.286,0.305,0.197
"P25","No sabe",0,0.119,0.065,0.073,0.155,0.26
"P28","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.153,0.212,0.166,0.213,0.085,0.095
"P28","Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.522,0.303,0.471,0.292,0.596,0.793
"P28","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.065,0.225,0.177,0.305,0.164,0.112
"P28","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.052,0.052,0,0.044,0.089,0
"P28","En blanco",0.105,0.208,0.172,0.103,0.066,0
"P28","No sabe",0.103,0,0.014,0.043,0,0
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.199,0.286,0.449,0.386,0.487,0.518
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.104,0.277,0.213,0.337,0.246,0.175
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.469,0.218,0.221,0.146,0.088,0.168
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.131,0.13,0.063,0.052,0.034,0
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.084,0.043,0.019,0.054,0.085,0.061
"P36","No sabe",0.013,0.046,0.035,0.025,0.06,0.078
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.605,0.413,0.287,0.118,0.088,0.164
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.185,0.391,0.521,0.696,0.756,0.589
"P37","En blanco",0.148,0.136,0.113,0.169,0.134,0
"P37","No sabe",0.062,0.06,0.079,0.017,0.022,0.247
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.212,0.374,0.508,0.512,0.695,0.597
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.184,0.217,0.232,0.357,0.203,0.024
"P38","En blanco",0.468,0.286,0.168,0.048,0.068,0.05
"P38","No sabe",0.136,0.123,0.092,0.083,0.034,0.329
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.639,0.43,0.3,0.127,0.089,0.24
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.202,0.325,0.392,0.597,0.483,0.209
"P39","En blanco",0.115,0.153,0.171,0.229,0.271,0.219
"P39","No sabe",0.044,0.092,0.137,0.047,0.157,0.332
"P40","Lo votaría",0.609,0.363,0.312,0.132,0.091,0.145
"P40","Puede que lo vote",0.138,0.175,0.123,0.126,0.099,0.029
"P40","Nunca lo votaría",0.227,0.442,0.521,0.742,0.759,0.62
"P40","No sabe",0.026,0.02,0.044,0,0.051,0.206
"P41","Lo votaría",0.208,0.355,0.433,0.563,0.724,0.451
"P41","Puede que lo vote",0.085,0.122,0.123,0.141,0.068,0.151
"P41","Nunca lo votaría",0.672,0.45,0.391,0.24,0.208,0.236
"P41","No sabe",0.035,0.073,0.053,0.056,0,0.162
"P42","Lo votaría",0.195,0.198,0.283,0.367,0.311,0.175
"P42","Puede que lo vote",0.068,0.166,0.161,0.208,0.271,0.362
"P42","Nunca lo votaría",0.717,0.555,0.501,0.385,0.363,0.425
"P42","No sabe",0.02,0.081,0.055,0.04,0.055,0.038
"P43","Lo votaría",0.181,0.063,0.094,0.045,0.068,0.141
"P43","Puede que lo vote",0.331,0.28,0.148,0.09,0.072,0.167
"P43","Nunca lo votaría",0.442,0.594,0.706,0.801,0.838,0.549
"P43","No sabe",0.046,0.063,0.052,0.064,0.022,0.143
"P44","Lo votaría",0.109,0.053,0.093,0.034,0.071,0.03
"P44","Puede que lo vote",0.266,0.307,0.209,0.18,0.214,0.339
"P44","Nunca lo votaría",0.576,0.567,0.632,0.712,0.674,0.405
"P44","No sabe",0.049,0.073,0.066,0.074,0.041,0.226
"P53","Sergio Massa y Javier Milei",0.632,0.493,0.302,0.19,0.075,0.231
"P53","Patricia Bullrich y Javier Milei",0.201,0.36,0.499,0.568,0.772,0.397
"P53","Sergio Massa y Patricia Bullrich",0.167,0.147,0.199,0.242,0.153,0.372
"P54","Muy buena",0.129,0.108,0.068,0.023,0.038,0.078
"P54","Buena",0.135,0.129,0.161,0.146,0.169,0.058
"P54","Regular",0.347,0.178,0.064,0.042,0.024,0.22
"P54","Mala",0.19,0.244,0.238,0.271,0.11,0.211
"P54","Muy mala",0.199,0.341,0.469,0.518,0.659,0.433
"P55","Muy buena",0.106,0.011,0.008,0.007,0.004,0
"P55","Buena",0.178,0.152,0.062,0.044,0.005,0
"P55","Regular",0.344,0.186,0.131,0.048,0.026,0.366
"P55","Mala",0.15,0.272,0.187,0.269,0.137,0.222
"P55","Muy mala",0.222,0.379,0.612,0.632,0.828,0.412
"P56","Muy buena",0.232,0.082,0.052,0.065,0,0
"P56","Buena",0.295,0.185,0.129,0.178,0.107,0.041
"P56","Regular",0.255,0.338,0.363,0.428,0.337,0.603
"P56","Mala",0.104,0.199,0.253,0.188,0.257,0.237
"P56","Muy mala",0.114,0.196,0.203,0.141,0.299,0.119
"P57","Muy buena",0.136,0.031,0.097,0.027,0.02,0.009
"P57","Buena",0.338,0.242,0.176,0.212,0.165,0.156
"P57","Regular",0.388,0.459,0.479,0.562,0.392,0.662
"P57","Mala",0.089,0.181,0.164,0.139,0.268,0.09
"P57","Muy mala",0.049,0.087,0.084,0.06,0.155,0.083
"P58","Muy buena",0.186,0.05,0.097,0.054,0.017,0.009
"P58","Buena",0.347,0.272,0.114,0.117,0.101,0.16
"P58","Regular",0.283,0.381,0.336,0.311,0.263,0.497
"P58","Mala",0.11,0.176,0.253,0.326,0.233,0.246
"P58","Muy mala",0.074,0.121,0.2,0.192,0.386,0.088
"P59","Muy buena",0.233,0.07,0.087,0.103,0.032,0.024
"P59","Buena",0.412,0.245,0.27,0.257,0.218,0.159
"P59","Regular",0.238,0.458,0.436,0.38,0.479,0.569
"P59","Mala",0.069,0.099,0.112,0.207,0.148,0.226
"P59","Muy mala",0.048,0.128,0.095,0.053,0.123,0.022
"P60","Ha aumentado significativamente",0.185,0.064,0.091,0.066,0.018,0
"P60","Ha aumentado ligeramente",0.318,0.267,0.183,0.182,0.164,0.168
"P60","Se mantiene igual",0.238,0.304,0.305,0.277,0.204,0.482
"P60","Ha disminuido ligeramente",0.154,0.218,0.183,0.273,0.241,0.176
"P60","Ha disminuido significativamente",0.105,0.147,0.238,0.202,0.373,0.174
"P61","Muy baja",0.087,0.027,0.051,0.011,0.012,0.011
"P61","Baja",0.09,0.092,0.064,0.057,0.028,0.074
"P61","Moderada",0.115,0.122,0.059,0.031,0.045,0.18
"P61","Alta",0.35,0.277,0.148,0.201,0.083,0.23
"P61","Muy alta",0.358,0.482,0.678,0.7,0.832,0.505
"P62","Muy bajas",0.108,0.037,0.099,0.076,0.049,0.032
"P62","Bajas",0.099,0.173,0.15,0.212,0.212,0.088
"P62","Adecuadas",0.385,0.383,0.214,0.261,0.216,0.186
"P62","Altas",0.24,0.264,0.224,0.211,0.225,0.439
"P62","Muy altas",0.168,0.143,0.313,0.24,0.298,0.255
"P63","No, ninguna dificultad",0.524,0.401,0.41,0.395,0.332,0.292
"P63","Alguna dificultad ocasional",0.235,0.378,0.399,0.303,0.339,0.345
"P63","Sí, dificultades frecuentes",0.241,0.221,0.191,0.302,0.329,0.363
"P64","Sí, absolutamente",0.655,0.319,0.398,0.219,0.168,0.324
"P64","Sí, en cierta medida",0.237,0.478,0.354,0.452,0.331,0.435
"P64","No, en absoluto",0.108,0.203,0.248,0.329,0.501,0.241
"P65","Reducir la inflación",0.457,0.439,0.406,0.235,0.33,0.543
"P65","Implementar reformas fiscales",0.134,0.208,0.135,0.127,0.118,0.018
"P65","Establecer políticas de control de precios",0.261,0.11,0.142,0.067,0.056,0.044
"P65","Reducir el gasto público",0.111,0.217,0.292,0.473,0.437,0.329
"P65","Estimular la inversión extranjera",0.023,0.019,0.025,0.042,0.048,0.066
"P65","Aumentar los subsidios a los servicios públicos",0.014,0.007,0,0.056,0.011,0
"P66","Fomentar la competencia entre proveedores",0.258,0.374,0.497,0.361,0.426,0.317
"P66","Incrementar la inversión en infraestructura",0.288,0.27,0.185,0.236,0.273,0.257
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.181,0.12,0.09,0.102,0.064,0.091
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.273,0.236,0.228,0.301,0.237,0.335
"P67","Muy positiva",0.396,0.199,0.116,0.085,0.065,0.056
"P67","Positiva",0.312,0.312,0.2,0.099,0.086,0.067
"P67","Neutral",0.149,0.271,0.343,0.395,0.183,0.277
"P67","Algo negativa",0.088,0.135,0.173,0.264,0.173,0.111
"P67","Negativa",0.026,0.047,0.119,0.112,0.451,0.038
"P67","No sabe",0.029,0.036,0.049,0.045,0.042,0.451
"P68","Muy positivo",0.365,0.129,0.058,0.031,0.012,0.016
"P68","Positivo",0.321,0.346,0.17,0.063,0.03,0.038
"P68","Neutral",0.166,0.348,0.428,0.364,0.155,0.329
"P68","Algo negativo",0.052,0.104,0.142,0.324,0.152,0.039
"P68","Negativo",0.035,0.041,0.145,0.179,0.597,0.09
"P68","No sabe",0.061,0.032,0.057,0.039,0.054,0.488
"P69","Muy positivo",0.25,0.043,0.028,0.03,0,0.037
"P69","Positivo",0.262,0.297,0.12,0.016,0.013,0.062
"P69","Neutral",0.357,0.522,0.644,0.642,0.403,0.24
"P69","Algo negativo",0.038,0.057,0.067,0.192,0.098,0.06
"P69","Negativo",0.038,0.026,0.074,0.086,0.416,0.024
"P69","No sabe",0.055,0.055,0.067,0.034,0.07,0.577
"P70","Muy positiva",0.647,0.28,0.16,0.122,0.021,0.186
"P70","Positiva",0.184,0.269,0.097,0.13,0.052,0.078
"P70","Neutral",0.088,0.321,0.499,0.272,0.234,0.282
"P70","Algo negativa",0.029,0.073,0.099,0.29,0.197,0.072
"P70","Negativa",0.038,0.049,0.116,0.184,0.477,0.027
"P70","No sabe",0.014,0.008,0.029,0.002,0.019,0.355
"P71","Muy positivo",0.641,0.266,0.168,0.118,0.01,0.097
"P71","Positivo",0.171,0.374,0.164,0.121,0.047,0.181
"P71","Neutral",0.083,0.214,0.436,0.208,0.235,0.213
"P71","Algo negativo",0.033,0.093,0.078,0.394,0.166,0.077
"P71","Negativo",0.067,0.046,0.13,0.154,0.526,0
"P71","No sabe",0.005,0.007,0.024,0.005,0.016,0.432
"P72","Muy positivo",0.598,0.155,0.123,0.048,0.036,0.054
"P72","Positivo",0.199,0.435,0.19,0.187,0.048,0.243
"P72","Neutral",0.137,0.347,0.508,0.37,0.365,0.203
"P72","Algo negativo",0.013,0.018,0.051,0.284,0.118,0.07
"P72","Negativo",0.045,0.032,0.117,0.099,0.413,0.03
"P72","No sabe",0.008,0.013,0.011,0.012,0.02,0.4
"P73","Muy positiva",0.53,0.12,0.125,0.062,0.006,0.031
"P73","Positiva",0.231,0.425,0.141,0.083,0.022,0.077
"P73","Neutral",0.106,0.227,0.462,0.292,0.129,0.1
"P73","Algo negativa",0.044,0.089,0.119,0.371,0.08,0.032
"P73","Negativa",0.064,0.091,0.105,0.133,0.746,0.037
"P73","No sabe",0.025,0.048,0.048,0.059,0.017,0.723
"P74","Muy positivo",0.462,0.126,0.111,0.021,0.006,0.016
"P74","Positivo",0.257,0.389,0.067,0.1,0.006,0.071
"P74","Neutral",0.127,0.228,0.508,0.207,0.103,0.193
"P74","Algo negativo",0.033,0.077,0.19,0.439,0.096,0
"P74","Negativo",0.096,0.133,0.078,0.137,0.762,0.068
"P74","No sabe",0.025,0.047,0.046,0.096,0.027,0.652
"P75","Muy positivo",0.374,0.064,0.029,0.019,0.004,0
"P75","Positivo",0.22,0.4,0.08,0.032,0.023,0.037
"P75","Neutral",0.269,0.308,0.682,0.238,0.147,0.194
"P75","Algo negativo",0.021,0.068,0.116,0.505,0.11,0
"P75","Negativo",0.082,0.105,0.052,0.11,0.693,0.094
"P75","No sabe",0.034,0.055,0.041,0.096,0.023,0.675
"P77","Muy positivo",0.798,0.075,0.133,0.034,0.008,0
"P77","Positivo",0.127,0.72,0.098,0.044,0.024,0.031
"P77","Neutral",0.032,0.114,0.631,0.157,0.053,0.062
"P77","Algo negativo",0.016,0.049,0.045,0.635,0.039,0.017
"P77","Negativo",0.022,0.024,0.086,0.13,0.865,0.013
"P77","No sabe",0.005,0.018,0.007,0,0.011,0.877
"P78","Muy positivo",0.669,0.105,0.146,0.024,0.01,0.016
"P78","Positivo",0.132,0.476,0.14,0.061,0.054,0.15
"P78","Neutral",0.176,0.358,0.572,0.376,0.194,0.17
"P78","Algo negativo",0.017,0.039,0.051,0.428,0.074,0
"P78","Negativo",0.003,0,0.064,0.048,0.662,0
"P78","No sabe",0.003,0.022,0.027,0.063,0.006,0.664
"P79","Si",0.613,0.425,0.494,0.334,0.462,0.428
"P79","No",0.387,0.575,0.506,0.666,0.538,0.572
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.583,0.361,0.3,0.119,0.063,0.06
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.132,0.271,0.402,0.56,0.735,0.466
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.184,0.221,0.208,0.298,0.169,0.209
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.023,0.051,0.043,0,0.026,0.012
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.038,0.03,0.019,0.023,0.007,0
"PRESIDENTE","En blanco",0.018,0.048,0.011,0,0,0.145
"PRESIDENTE","No sabe",0.022,0.018,0.017,0,0,0.108
