"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P14","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.697,0.598,0.227,0.056,0.059,0.136
"P14","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.09,0.103,0.479,0.7,0.596,0.387
"P14","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.132,0.153,0.215,0.182,0.308,0.262
"P14","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.028,0.06,0.019,0.013,0.015,0.012
"P14","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.025,0.034,0.046,0.013,0,0
"P14","En blanco",0.019,0.022,0.004,0.014,0.007,0.147
"P14","No sabe",0.009,0.03,0.01,0.022,0.015,0.056
"P17","Totalmente seguro",0.771,0.641,0.707,0.707,0.732,0.538
"P17","Bastante seguro",0.122,0.165,0.175,0.116,0.108,0.094
"P17","Algo seguro",0.061,0.14,0.067,0.084,0.11,0.246
"P17","Para nada seguro",0.046,0.054,0.051,0.093,0.05,0.122
"P22","Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.096,0.076,0.17,0.315,0.066,0.068
"P22","Javier Milei a presidente y Victoria Villarruel a vicepresidente por la Libertad Avanza",0.044,0.056,0.109,0.494,0.63,0.096
"P22","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.158,0.25,0.275,0.191,0.057,0.223
"P22","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.392,0.325,0.243,0,0.068,0
"P22","En blanco",0.2,0.209,0.083,0,0.069,0.613
"P22","No sabe",0.11,0.084,0.12,0,0.11,0
"P25","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.377,0.162,0.112,0.087,0.03,0.2
"P25","Javier Milei a presidente y Victoria Villarruel a vicepresidente por la Libertad Avanza",0.444,0.277,0.393,0.301,0.39,0.378
"P25","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.107,0.237,0.163,0.154,0.148,0.123
"P25","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.035,0,0.019,0.077,0.037,0
"P25","En blanco",0.037,0.311,0.202,0.271,0.269,0.155
"P25","No sabe",0,0.013,0.111,0.11,0.126,0.144
"P28","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.372,0.224,0.152,0.131,0.084,0.038
"P28","Patricia Bullrich a presidente y Luis Petri a vicepresidente por Juntos por el Cambio",0.483,0.252,0.439,0.496,0.563,0.426
"P28","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.066,0.286,0.279,0.167,0.072,0.108
"P28","Myriam Bregman a presidente y Nicolas del Caño a vicepresidente por el Frente de Izquierda",0.033,0.052,0.046,0,0.059,0
"P28","En blanco",0.046,0.186,0.041,0.206,0.15,0.303
"P28","No sabe",0,0,0.043,0,0.072,0.125
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.139,0.149,0.431,0.498,0.528,0.372
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.049,0.158,0.285,0.292,0.247,0.43
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.521,0.442,0.16,0.123,0.078,0.127
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.177,0.173,0.046,0.013,0.027,0
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.101,0.04,0.046,0.034,0.054,0.036
"P36","No sabe",0.013,0.038,0.032,0.04,0.066,0.035
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.737,0.614,0.245,0.043,0.096,0.159
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.1,0.194,0.598,0.774,0.686,0.564
"P37","En blanco",0.134,0.09,0.124,0.132,0.17,0.092
"P37","No sabe",0.029,0.102,0.033,0.051,0.048,0.185
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.228,0.2,0.486,0.609,0.577,0.557
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.102,0.162,0.25,0.304,0.321,0.164
"P38","En blanco",0.529,0.466,0.148,0.034,0.058,0.117
"P38","No sabe",0.141,0.172,0.116,0.053,0.044,0.162
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.749,0.662,0.255,0.083,0.08,0.214
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.093,0.149,0.432,0.557,0.559,0.411
"P39","En blanco",0.114,0.093,0.202,0.222,0.261,0.189
"P39","No sabe",0.044,0.096,0.111,0.138,0.1,0.186
"P40","Lo votaría",0.775,0.577,0.209,0.076,0.094,0.096
"P40","Puede que lo vote",0.07,0.195,0.137,0.164,0.106,0.206
"P40","Nunca lo votaría",0.139,0.208,0.606,0.733,0.763,0.556
"P40","No sabe",0.016,0.02,0.048,0.027,0.037,0.142
"P41","Lo votaría",0.168,0.239,0.504,0.639,0.554,0.406
"P41","Puede que lo vote",0.046,0.084,0.126,0.169,0.128,0.185
"P41","Nunca lo votaría",0.763,0.616,0.299,0.183,0.278,0.293
"P41","No sabe",0.023,0.061,0.071,0.009,0.04,0.116
"P42","Lo votaría",0.121,0.074,0.32,0.318,0.448,0.264
"P42","Puede que lo vote",0.034,0.119,0.16,0.262,0.213,0.317
"P42","Nunca lo votaría",0.829,0.761,0.458,0.357,0.29,0.348
"P42","No sabe",0.016,0.046,0.062,0.063,0.049,0.071
"P43","Lo votaría",0.156,0.18,0.06,0.035,0.083,0.067
"P43","Puede que lo vote",0.411,0.357,0.124,0.031,0.051,0.207
"P43","Nunca lo votaría",0.382,0.372,0.758,0.914,0.851,0.604
"P43","No sabe",0.051,0.091,0.058,0.02,0.015,0.122
"P44","Lo votaría",0.106,0.078,0.067,0.035,0.077,0.064
"P44","Puede que lo vote",0.247,0.316,0.254,0.231,0.191,0.263
"P44","Nunca lo votaría",0.601,0.52,0.588,0.701,0.705,0.523
"P44","No sabe",0.046,0.086,0.091,0.033,0.027,0.15
"P53","Sergio Massa y Javier Milei",0.67,0.609,0.301,0.204,0.137,0.385
"P53","Patricia Bullrich y Javier Milei",0.12,0.189,0.564,0.612,0.705,0.347
"P53","Sergio Massa y Patricia Bullrich",0.21,0.202,0.135,0.184,0.158,0.268
"P54","Muy buena",0.175,0.085,0.069,0.014,0.035,0.072
"P54","Buena",0.165,0.113,0.141,0.105,0.169,0.03
"P54","Regular",0.347,0.352,0.104,0.029,0.017,0.168
"P54","Mala",0.243,0.254,0.147,0.24,0.15,0.29
"P54","Muy mala",0.07,0.196,0.539,0.612,0.629,0.44
"P55","Muy buena",0.118,0.018,0.026,0.012,0.007,0
"P55","Buena",0.28,0.196,0.016,0.005,0.009,0
"P55","Regular",0.347,0.377,0.116,0.04,0.004,0.275
"P55","Mala",0.151,0.208,0.21,0.297,0.173,0.163
"P55","Muy mala",0.104,0.201,0.632,0.646,0.807,0.562
"P56","Muy buena",0.266,0.107,0.048,0.084,0.03,0.016
"P56","Buena",0.327,0.349,0.13,0.071,0.07,0.164
"P56","Regular",0.287,0.29,0.345,0.402,0.312,0.531
"P56","Mala",0.05,0.171,0.267,0.249,0.264,0.106
"P56","Muy mala",0.07,0.083,0.21,0.194,0.324,0.183
"P57","Muy buena",0.179,0.047,0.05,0.01,0.046,0.012
"P57","Buena",0.349,0.334,0.162,0.18,0.18,0.188
"P57","Regular",0.369,0.442,0.505,0.483,0.399,0.58
"P57","Mala",0.068,0.11,0.209,0.265,0.199,0.151
"P57","Muy mala",0.035,0.067,0.074,0.062,0.176,0.069
"P58","Muy buena",0.275,0.084,0.044,0.009,0.048,0.071
"P58","Buena",0.368,0.342,0.115,0.14,0.113,0.136
"P58","Regular",0.249,0.327,0.423,0.34,0.238,0.372
"P58","Mala",0.077,0.191,0.256,0.318,0.202,0.169
"P58","Muy mala",0.031,0.056,0.162,0.193,0.399,0.252
"P59","Muy buena",0.254,0.066,0.066,0.116,0.111,0.08
"P59","Buena",0.396,0.481,0.236,0.131,0.216,0.206
"P59","Regular",0.284,0.308,0.473,0.488,0.373,0.433
"P59","Mala",0.032,0.106,0.136,0.113,0.162,0.202
"P59","Muy mala",0.034,0.039,0.089,0.152,0.138,0.079
"P60","Ha aumentado significativamente",0.24,0.121,0.053,0.031,0.033,0.059
"P60","Ha aumentado ligeramente",0.357,0.329,0.154,0.167,0.164,0.108
"P60","Se mantiene igual",0.222,0.305,0.333,0.276,0.203,0.362
"P60","Ha disminuido ligeramente",0.118,0.163,0.235,0.252,0.21,0.305
"P60","Ha disminuido significativamente",0.063,0.082,0.225,0.274,0.39,0.166
"P61","Muy baja",0.105,0.032,0.046,0.008,0.013,0.018
"P61","Baja",0.081,0.11,0.071,0.036,0.045,0
"P61","Moderada",0.104,0.155,0.075,0.024,0.042,0.107
"P61","Alta",0.405,0.348,0.19,0.139,0.07,0.204
"P61","Muy alta",0.305,0.355,0.618,0.793,0.83,0.671
"P62","Muy bajas",0.105,0.024,0.067,0.102,0.121,0.015
"P62","Bajas",0.102,0.173,0.168,0.159,0.18,0.089
"P62","Adecuadas",0.39,0.426,0.227,0.249,0.222,0.241
"P62","Altas",0.234,0.253,0.275,0.226,0.194,0.418
"P62","Muy altas",0.169,0.124,0.263,0.264,0.283,0.237
"P63","No, ninguna dificultad",0.57,0.423,0.379,0.365,0.387,0.319
"P63","Alguna dificultad ocasional",0.204,0.362,0.38,0.294,0.313,0.398
"P63","Sí, dificultades frecuentes",0.226,0.215,0.241,0.341,0.3,0.283
"P64","Sí, absolutamente",0.783,0.475,0.31,0.205,0.201,0.236
"P64","Sí, en cierta medida",0.18,0.454,0.397,0.437,0.284,0.599
"P64","No, en absoluto",0.037,0.071,0.293,0.358,0.515,0.165
"P65","Reducir la inflación",0.493,0.516,0.431,0.234,0.252,0.392
"P65","Implementar reformas fiscales",0.164,0.18,0.109,0.101,0.151,0.055
"P65","Establecer políticas de control de precios",0.274,0.191,0.108,0.076,0.089,0.099
"P65","Reducir el gasto público",0.024,0.091,0.306,0.514,0.459,0.394
"P65","Estimular la inversión extranjera",0.024,0.017,0.037,0.043,0.037,0.06
"P65","Aumentar los subsidios a los servicios públicos",0.021,0.005,0.009,0.032,0.012,0
"P66","Fomentar la competencia entre proveedores",0.214,0.249,0.454,0.485,0.483,0.408
"P66","Incrementar la inversión en infraestructura",0.312,0.308,0.214,0.237,0.246,0.157
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.221,0.149,0.103,0.043,0.037,0.131
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.253,0.294,0.229,0.235,0.234,0.304
"P67","Muy positiva",0.52,0.196,0.102,0.099,0.086,0.084
"P67","Positiva",0.282,0.49,0.166,0.082,0.072,0.114
"P67","Neutral",0.104,0.186,0.408,0.318,0.218,0.316
"P67","Algo negativa",0.057,0.091,0.189,0.273,0.197,0.195
"P67","Negativa",0.018,0.019,0.048,0.204,0.397,0.053
"P67","No sabe",0.019,0.018,0.087,0.024,0.03,0.238
"P68","Muy positivo",0.532,0.079,0.05,0.044,0.041,0.031
"P68","Positivo",0.295,0.536,0.133,0.033,0.033,0.058
"P68","Neutral",0.097,0.272,0.478,0.359,0.242,0.384
"P68","Algo negativo",0.016,0.071,0.177,0.303,0.163,0.015
"P68","Negativo",0.036,0.014,0.097,0.225,0.475,0.065
"P68","No sabe",0.024,0.028,0.065,0.036,0.046,0.447
"P69","Muy positivo",0.352,0.031,0.04,0.004,0.011,0.032
"P69","Positivo",0.265,0.406,0.083,0.039,0.034,0.03
"P69","Neutral",0.279,0.48,0.692,0.619,0.422,0.415
"P69","Algo negativo",0.043,0.039,0.086,0.174,0.094,0.023
"P69","Negativo",0.038,0.004,0.038,0.11,0.364,0.023
"P69","No sabe",0.023,0.04,0.061,0.054,0.075,0.477
"P70","Muy positiva",0.825,0.412,0.131,0.065,0.054,0.17
"P70","Positiva",0.059,0.385,0.189,0.085,0.049,0.26
"P70","Neutral",0.083,0.149,0.476,0.32,0.265,0.186
"P70","Algo negativa",0.003,0.038,0.081,0.375,0.137,0.103
"P70","Negativa",0.021,0.008,0.102,0.148,0.467,0.045
"P70","No sabe",0.009,0.008,0.021,0.007,0.028,0.236
"P71","Muy positivo",0.797,0.418,0.125,0.073,0.052,0.178
"P71","Positivo",0.081,0.436,0.202,0.086,0.104,0.249
"P71","Neutral",0.045,0.092,0.471,0.276,0.213,0.211
"P71","Algo negativo",0.018,0.027,0.084,0.403,0.138,0.135
"P71","Negativo",0.057,0.009,0.1,0.155,0.483,0.025
"P71","No sabe",0.002,0.018,0.018,0.007,0.01,0.202
"P72","Muy positivo",0.786,0.218,0.108,0.055,0.068,0.1
"P72","Positivo",0.107,0.59,0.149,0.121,0.073,0.393
"P72","Neutral",0.078,0.142,0.595,0.368,0.377,0.213
"P72","Algo negativo",0.009,0.021,0.044,0.316,0.057,0.049
"P72","Negativo",0.018,0.019,0.085,0.132,0.404,0.042
"P72","No sabe",0.002,0.01,0.019,0.008,0.021,0.203
"P74","Muy positivo",0.806,0.053,0.03,0,0,0
"P74","Positivo",0.116,0.74,0.061,0,0.013,0.015
"P74","Neutral",0.03,0.132,0.715,0.11,0.076,0.166
"P74","Algo negativo",0.015,0.056,0.105,0.691,0.044,0.008
"P74","Negativo",0.029,0.017,0.044,0.173,0.863,0.006
"P74","No sabe",0.004,0.002,0.045,0.026,0.004,0.805
"P75","Muy positivo",0.565,0.04,0.027,0.009,0.007,0
"P75","Positivo",0.147,0.595,0.064,0.049,0.022,0.036
"P75","Neutral",0.223,0.298,0.659,0.273,0.192,0.183
"P75","Algo negativo",0.026,0.027,0.154,0.468,0.069,0.008
"P75","Negativo",0.028,0.024,0.045,0.159,0.706,0.021
"P75","No sabe",0.011,0.016,0.051,0.042,0.004,0.752
"P76","Muy positiva",0.77,0.394,0.172,0.153,0.14,0.141
"P76","Positiva",0.1,0.412,0.21,0.175,0.113,0.152
"P76","Neutral",0.097,0.129,0.402,0.218,0.124,0.145
"P76","Algo negativa",0.025,0.039,0.131,0.353,0.08,0.092
"P76","Negativa",0.003,0.012,0.068,0.089,0.534,0.032
"P76","No sabe",0.005,0.014,0.017,0.012,0.009,0.438
"P77","Muy positivo",0.745,0.346,0.181,0.123,0.093,0.108
"P77","Positivo",0.119,0.45,0.242,0.113,0.111,0.196
"P77","Neutral",0.099,0.088,0.356,0.246,0.145,0.137
"P77","Algo negativo",0.025,0.063,0.088,0.298,0.091,0.118
"P77","Negativo",0.005,0.022,0.111,0.211,0.551,0.015
"P77","No sabe",0.007,0.031,0.022,0.009,0.009,0.426
"P78","Muy positivo",0.626,0.313,0.163,0.134,0.09,0.197
"P78","Positivo",0.115,0.361,0.176,0.096,0.157,0.185
"P78","Neutral",0.229,0.259,0.479,0.367,0.287,0.171
"P78","Algo negativo",0.023,0.032,0.091,0.278,0.065,0.022
"P78","Negativo",0,0.015,0.06,0.11,0.401,0.018
"P78","No sabe",0.007,0.02,0.031,0.015,0,0.407
"P79","Si",0.664,0.389,0.46,0.503,0.487,0.46
"P79","No",0.336,0.611,0.54,0.497,0.513,0.54
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.697,0.598,0.227,0.056,0.059,0.136
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.09,0.103,0.479,0.7,0.596,0.387
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.132,0.153,0.215,0.182,0.308,0.262
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.028,0.06,0.019,0.013,0.015,0.012
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.025,0.034,0.046,0.013,0,0
"PRESIDENTE","En blanco",0.019,0.022,0.004,0.014,0.007,0.147
"PRESIDENTE","No sabe",0.009,0.03,0.01,0.022,0.015,0.056
