"var","categoria","Muy buena","Buena","Regular","Mala","Muy mala"
"P57","Muy mala",0.065,0.08,0.013,0.036,0.132
"P58","Muy buena",0.274,0.127,0.149,0.079,0.039
"P58","Buena",0.241,0.351,0.394,0.158,0.108
"P58","Regular",0.299,0.239,0.365,0.444,0.268
"P58","Mala",0.15,0.158,0.07,0.233,0.281
"P58","Muy mala",0.036,0.125,0.022,0.086,0.304
"P59","Muy buena",0.255,0.16,0.127,0.09,0.088
"P59","Buena",0.237,0.434,0.481,0.32,0.187
"P59","Regular",0.321,0.231,0.314,0.428,0.434
"P59","Mala",0.122,0.074,0.062,0.136,0.157
"P59","Muy mala",0.065,0.101,0.016,0.026,0.134
"P60","Ha aumentado significativamente",0.248,0.114,0.145,0.105,0.04
"P60","Ha aumentado ligeramente",0.246,0.392,0.318,0.159,0.127
"P60","Se mantiene igual",0.223,0.231,0.402,0.316,0.236
"P60","Ha disminuido ligeramente",0.2,0.104,0.105,0.269,0.246
"P60","Ha disminuido significativamente",0.083,0.159,0.03,0.151,0.351
"P61","Muy baja",0.161,0.052,0.04,0.032,0.027
"P61","Baja",0.064,0.149,0.068,0.066,0.029
"P61","Moderada",0.107,0.115,0.184,0.076,0.03
"P61","Alta",0.288,0.245,0.431,0.353,0.078
"P61","Muy alta",0.38,0.439,0.277,0.473,0.836
"P62","Muy bajas",0.122,0.072,0.047,0.063,0.062
"P62","Bajas",0.063,0.158,0.146,0.139,0.196
"P62","Adecuadas",0.214,0.262,0.395,0.317,0.261
"P62","Altas",0.276,0.187,0.304,0.335,0.225
"P62","Muy altas",0.325,0.321,0.108,0.146,0.256
"P63","No, ninguna dificultad",0.459,0.419,0.587,0.391,0.364
"P63","Alguna dificultad ocasional",0.294,0.308,0.258,0.329,0.362
"P63","Sí, dificultades frecuentes",0.247,0.273,0.155,0.28,0.274
"P64","Sí, absolutamente",0.638,0.453,0.658,0.457,0.225
"P64","Sí, en cierta medida",0.216,0.331,0.289,0.362,0.402
"P64","No, en absoluto",0.146,0.216,0.053,0.181,0.373
"P65","Reducir la inflación",0.491,0.34,0.469,0.44,0.368
"P65","Implementar reformas fiscales",0.113,0.193,0.153,0.131,0.139
"P65","Establecer políticas de control de precios",0.231,0.188,0.278,0.15,0.059
"P65","Reducir el gasto público",0.061,0.229,0.072,0.22,0.399
"P65","Estimular la inversión extranjera",0.066,0.031,0.022,0.034,0.033
"P65","Aumentar los subsidios a los servicios públicos",0.038,0.019,0.006,0.025,0.002
"P66","Fomentar la competencia entre proveedores",0.407,0.335,0.24,0.347,0.455
"P66","Incrementar la inversión en infraestructura",0.157,0.247,0.289,0.282,0.269
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.243,0.101,0.165,0.116,0.079
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.193,0.317,0.306,0.255,0.197
"P67","Muy positiva",0.32,0.281,0.337,0.248,0.091
"P67","Positiva",0.18,0.245,0.39,0.256,0.14
"P67","Neutral",0.214,0.203,0.137,0.259,0.298
"P67","Algo negativa",0.162,0.091,0.064,0.138,0.204
"P67","Negativa",0.109,0.142,0.006,0.049,0.2
"P67","No sabe",0.015,0.038,0.066,0.05,0.067
"P68","Muy positivo",0.374,0.232,0.291,0.143,0.056
"P68","Positivo",0.257,0.255,0.377,0.248,0.1
"P68","Neutral",0.175,0.179,0.208,0.336,0.35
"P68","Algo negativo",0.078,0.064,0.031,0.105,0.199
"P68","Negativo",0.084,0.219,0.014,0.074,0.221
"P68","No sabe",0.032,0.051,0.079,0.094,0.074
"P69","Muy positivo",0.302,0.197,0.176,0.035,0.021
"P69","Positivo",0.206,0.234,0.268,0.232,0.067
"P69","Neutral",0.335,0.318,0.423,0.499,0.562
"P69","Algo negativo",0.062,0.037,0.026,0.092,0.113
"P69","Negativo",0.055,0.146,0.017,0.041,0.156
"P69","No sabe",0.04,0.068,0.09,0.101,0.081
"P70","Muy positiva",0.46,0.29,0.638,0.398,0.109
"P70","Positiva",0.11,0.225,0.183,0.197,0.154
"P70","Neutral",0.256,0.258,0.095,0.173,0.354
"P70","Algo negativa",0.018,0.049,0.016,0.131,0.148
"P70","Negativa",0.124,0.163,0.019,0.071,0.2
"P70","No sabe",0.032,0.015,0.049,0.03,0.035
"P71","Muy positivo",0.553,0.308,0.627,0.354,0.106
"P71","Positivo",0.187,0.173,0.214,0.205,0.199
"P71","Neutral",0.081,0.287,0.093,0.192,0.291
"P71","Algo negativo",0.045,0.047,0.016,0.112,0.173
"P71","Negativo",0.126,0.185,0.017,0.087,0.211
"P71","No sabe",0.008,0,0.033,0.05,0.02
"P72","Muy positivo",0.464,0.299,0.522,0.294,0.086
"P72","Positivo",0.227,0.178,0.274,0.281,0.193
"P72","Neutral",0.136,0.329,0.145,0.232,0.427
"P72","Algo negativo",0.045,0.047,0.007,0.096,0.083
"P72","Negativo",0.12,0.144,0.014,0.065,0.182
"P72","No sabe",0.008,0.003,0.038,0.032,0.029
"P73","Muy positiva",0.476,0.288,0.416,0.268,0.044
"P73","Positiva",0.204,0.177,0.375,0.248,0.109
"P73","Neutral",0.177,0.234,0.118,0.152,0.318
"P73","Algo negativa",0.018,0.085,0.016,0.122,0.177
"P73","Negativa",0.065,0.2,0.014,0.112,0.267
"P73","No sabe",0.06,0.016,0.061,0.098,0.085
"P74","Muy positivo",0.419,0.296,0.366,0.245,0.022
"P74","Positivo",0.203,0.155,0.417,0.214,0.096
"P74","Neutral",0.172,0.201,0.112,0.209,0.321
"P74","Algo negativo",0.018,0.141,0.021,0.157,0.165
"P74","Negativo",0.122,0.197,0.006,0.097,0.313
"P74","No sabe",0.066,0.01,0.078,0.078,0.083
"P75","Muy positivo",0.342,0.235,0.254,0.139,0.03
"P75","Positivo",0.244,0.201,0.38,0.182,0.066
"P75","Neutral",0.199,0.252,0.269,0.332,0.426
"P75","Algo negativo",0.031,0.114,0.025,0.167,0.127
"P75","Negativo",0.124,0.171,0.007,0.092,0.261
"P75","No sabe",0.06,0.027,0.065,0.088,0.09
"P76","Muy positiva",0.508,0.34,0.66,0.322,0.19
"P76","Positiva",0.241,0.185,0.193,0.235,0.185
"P76","Neutral",0.145,0.218,0.065,0.216,0.24
"P76","Algo negativa",0.025,0.102,0.022,0.127,0.136
"P76","Negativa",0.048,0.139,0.015,0.061,0.205
"P76","No sabe",0.033,0.016,0.045,0.039,0.044
"P77","Muy positivo",0.503,0.319,0.594,0.293,0.177
"P77","Positivo",0.18,0.258,0.269,0.235,0.176
"P77","Neutral",0.173,0.144,0.047,0.222,0.232
"P77","Algo negativo",0.057,0.08,0.014,0.114,0.131
"P77","Negativo",0.065,0.162,0.02,0.095,0.244
"P77","No sabe",0.022,0.037,0.056,0.041,0.04
"P78","Muy positivo",0.406,0.364,0.498,0.289,0.143
"P78","Positivo",0.15,0.228,0.177,0.192,0.189
"P78","Neutral",0.255,0.175,0.255,0.338,0.391
"P78","Algo negativo",0.112,0.07,0.002,0.091,0.09
"P78","Negativo",0.068,0.134,0.011,0.052,0.151
"P78","No sabe",0.009,0.029,0.057,0.038,0.036
"P79","Si",0.583,0.46,0.558,0.481,0.487
"P79","No",0.417,0.54,0.442,0.519,0.513
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.451,0.407,0.72,0.408,0.088
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.115,0.384,0.125,0.323,0.558
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.262,0.151,0.056,0.181,0.286
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.083,0,0.028,0.029,0.011
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.067,0.028,0.029,0.018,0.02
"PRESIDENTE","En blanco",0.016,0.012,0.034,0.015,0.018
"PRESIDENTE","No sabe",0.006,0.018,0.008,0.026,0.019
