"var","categoria","Muy positivo","Positivo","Neutral","Algo negativo","Negativo","No sabe"
"P66","Incrementar la inversión en infraestructura",0.317,0.332,0.218,0.254,0.197,0.159
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.203,0.17,0.077,0.068,0.074,0.147
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.244,0.317,0.274,0.201,0.208,0.313
"P67","Muy positiva",0.521,0.222,0.099,0.101,0.111,0.106
"P67","Positiva",0.288,0.51,0.183,0.145,0.055,0.085
"P67","Neutral",0.14,0.115,0.421,0.358,0.203,0.224
"P67","Algo negativa",0.048,0.096,0.192,0.187,0.193,0.262
"P67","Negativa",0,0.018,0.04,0.185,0.396,0.037
"P67","No sabe",0.003,0.039,0.065,0.024,0.042,0.286
"P68","Muy positivo",0.57,0.116,0.039,0.011,0.056,0.04
"P68","Positivo",0.316,0.573,0.136,0.06,0.034,0.032
"P68","Neutral",0.097,0.187,0.522,0.417,0.226,0.293
"P68","Algo negativo",0.006,0.057,0.174,0.274,0.152,0.065
"P68","Negativo",0,0.025,0.079,0.211,0.475,0.069
"P68","No sabe",0.011,0.042,0.05,0.027,0.057,0.501
"P69","Muy positivo",0.394,0.044,0.021,0.023,0.005,0.041
"P69","Positivo",0.286,0.413,0.081,0.074,0.044,0.032
"P69","Neutral",0.263,0.457,0.718,0.572,0.425,0.379
"P69","Algo negativo",0.011,0.037,0.093,0.172,0.108,0
"P69","Negativo",0.034,0.009,0.029,0.097,0.348,0.015
"P69","No sabe",0.012,0.04,0.058,0.062,0.07,0.533
"P70","Muy positiva",0.828,0.501,0.164,0.036,0.071,0.173
"P70","Positiva",0.075,0.344,0.209,0.112,0.06,0.186
"P70","Neutral",0.093,0.124,0.454,0.373,0.241,0.205
"P70","Algo negativa",0,0,0.07,0.347,0.165,0.114
"P70","Negativa",0,0.015,0.085,0.129,0.441,0.074
"P70","No sabe",0.004,0.016,0.018,0.003,0.022,0.248
"P71","Muy positivo",0.841,0.433,0.159,0.082,0.065,0.178
"P71","Positivo",0.04,0.472,0.271,0.092,0.084,0.166
"P71","Neutral",0.067,0.059,0.404,0.301,0.211,0.236
"P71","Algo negativo",0.009,0.005,0.064,0.392,0.156,0.15
"P71","Negativo",0.043,0.018,0.083,0.13,0.471,0.043
"P71","No sabe",0,0.013,0.019,0.003,0.013,0.227
"P72","Muy positivo",0.819,0.263,0.124,0.033,0.094,0.045
"P72","Positivo",0.099,0.551,0.24,0.13,0.077,0.323
"P72","Neutral",0.071,0.153,0.482,0.412,0.39,0.296
"P72","Algo negativo",0.007,0,0.049,0.295,0.062,0.048
"P72","Negativo",0,0.023,0.097,0.125,0.355,0.043
"P72","No sabe",0.004,0.01,0.008,0.005,0.022,0.245
"P73","Muy positiva",0.914,0.136,0.031,0.029,0.04,0.015
"P73","Positiva",0.054,0.781,0.123,0.099,0.021,0.007
"P73","Neutral",0.032,0.067,0.692,0.194,0.055,0.142
"P73","Algo negativa",0,0,0.051,0.614,0.104,0.039
"P73","Negativa",0,0.011,0.053,0.059,0.778,0.008
"P73","No sabe",0,0.005,0.05,0.005,0.002,0.789
"P75","Muy positivo",0.682,0.027,0.003,0.008,0.006,0
"P75","Positivo",0.144,0.674,0.039,0.043,0.032,0.019
"P75","Neutral",0.165,0.264,0.835,0.243,0.123,0.072
"P75","Algo negativo",0.003,0.017,0.089,0.616,0.045,0.018
"P75","Negativo",0,0.004,0.014,0.07,0.784,0.02
"P75","No sabe",0.006,0.014,0.02,0.02,0.01,0.871
"P76","Muy positiva",0.767,0.466,0.199,0.098,0.189,0.138
"P76","Positiva",0.119,0.402,0.202,0.132,0.149,0.146
"P76","Neutral",0.098,0.065,0.425,0.308,0.083,0.137
"P76","Algo negativa",0.01,0.05,0.089,0.367,0.075,0.145
"P76","Negativa",0.003,0.003,0.052,0.095,0.489,0.048
"P76","No sabe",0.003,0.014,0.033,0,0.015,0.386
"P77","Muy positivo",0.764,0.383,0.197,0.122,0.133,0.103
"P77","Positivo",0.156,0.448,0.213,0.145,0.107,0.186
"P77","Neutral",0.064,0.069,0.395,0.201,0.148,0.16
"P77","Algo negativo",0.006,0.061,0.088,0.328,0.071,0.11
"P77","Negativo",0.003,0.007,0.072,0.198,0.529,0.077
"P77","No sabe",0.007,0.032,0.035,0.006,0.012,0.364
"P78","Muy positivo",0.675,0.329,0.186,0.076,0.131,0.141
"P78","Positivo",0.131,0.331,0.221,0.1,0.126,0.184
"P78","Neutral",0.189,0.282,0.443,0.399,0.292,0.241
"P78","Algo negativo",0,0.04,0.068,0.284,0.093,0.007
"P78","Negativo",0,0,0.06,0.132,0.353,0.008
"P78","No sabe",0.005,0.018,0.022,0.009,0.005,0.419
"P79","Si",0.683,0.402,0.43,0.466,0.514,0.498
"P79","No",0.317,0.598,0.57,0.534,0.486,0.502
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.75,0.629,0.231,0.108,0.049,0.151
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.062,0.1,0.452,0.559,0.621,0.375
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.123,0.132,0.226,0.231,0.286,0.251
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.034,0.038,0.02,0.054,0.013,0.006
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.019,0.049,0.042,0.013,0.002,0
"PRESIDENTE","En blanco",0.008,0.024,0.018,0.007,0.006,0.161
"PRESIDENTE","No sabe",0.004,0.028,0.011,0.028,0.023,0.056
