"var","categoria","Todos los días","Entre 4 y 6 días a la semana","Entre 1 y 3 días a la semana","Raramente","Nunca"
"P24","Flan, budín de pan y similares",0.062,0.096,0.135,0.132,0.124
"P24","Dulce de batata, membrillo o similares",0.081,0.079,0.068,0.089,0.069
"P24","Facturas de todo tipo",0.019,0.016,0.033,0.043,0.063
"P24","Postres lácteos caseros o envasados de cualquier tipo",0.039,0.02,0.034,0.019,0.032
"P24","Gelatina",0.042,0.041,0.039,0.037,0.051
"P24","Panqueques, wafles y similares",0.005,0.014,0.014,0.036,0.026
"P24","Ninguno de los anteriores",0.084,0.081,0.078,0.089,0.13
"P25","Helado",0.215,0.134,0.102,0.114,0.11
"P25","Tortas, tartas dulces y masas",0.245,0.159,0.146,0.141,0.096
"P25","Ensalada de frutas",0.111,0.125,0.131,0.077,0.056
"P25","Flan, budín de pan y similares",0.055,0.087,0.061,0.068,0.036
"P25","Dulce de batata, membrillo o similares",0.111,0.103,0.112,0.109,0.095
"P25","Facturas de todo tipo",0.05,0.074,0.093,0.099,0.053
"P25","Postres lácteos caseros o envasados de cualquier tipo",0.015,0.019,0.039,0.022,0.037
"P25","Gelatina",0.036,0.034,0.052,0.047,0.028
"P25","Panqueques, wafles y similares",0.003,0.007,0.015,0.015,0.016
"P25","Ninguno de los anteriores",0.159,0.258,0.249,0.308,0.473
"P26","Vegetariano",0.127,0.107,0.042,0.03,0.021
"P26","Vegano",0.115,0.064,0.032,0.037,0.039
"P26","Dieta baja en carnes rojas",0.194,0.179,0.168,0.115,0.103
"P26","Dieta baja en carbohidratos",0.078,0.078,0.096,0.103,0.08
"P26","Dieta baja en azúcares",0.127,0.111,0.135,0.129,0.111
"P26","Kosher o Alal",0.01,0.016,0.022,0.026,0.015
"P26","Ninguna restricción alimentaria",0.349,0.445,0.505,0.56,0.631
"P27","Si",0.555,0.551,0.562,0.542,0.452
"P27","Parcialmente",0.201,0.146,0.188,0.188,0.174
"P27","No",0.244,0.303,0.25,0.27,0.374
"P28","Si",0.781,0.711,0.714,0.708,0.755
"P28","Si, pero solo en algunos de ellos",0.151,0.237,0.25,0.246,0.196
"P28","No",0.068,0.052,0.036,0.046,0.049
"P29","Si",0.651,0.637,0.636,0.62,0.57
"P29","No",0.349,0.363,0.364,0.38,0.43
"P30","Muy de acuerdo",0.604,0.598,0.569,0.535,0.534
"P30","Parcialmente de acuerdo",0.299,0.28,0.335,0.337,0.275
"P30","No",0.097,0.122,0.096,0.128,0.191
"P31","Bajo peso",0.2,0.097,0.089,0.072,0.131
"P31","Sobrepeso",0.28,0.262,0.251,0.302,0.242
"P31","Obesidad",0.1,0.085,0.111,0.113,0.16
"P31","Normal",0.323,0.498,0.489,0.427,0.387
"P31","No sabe",0.097,0.058,0.06,0.086,0.08
"P32","Diabetes",0.158,0.104,0.089,0.087,0.136
"P32","Hipertensión",0.196,0.162,0.156,0.2,0.186
"P32","Enfermedades cardiovasculares",0.101,0.047,0.068,0.043,0.037
"P32","Celiaquía",0.096,0.102,0.103,0.063,0.052
"P32","Ninguna",0.428,0.547,0.51,0.511,0.465
"P32","No sabe",0.021,0.038,0.074,0.096,0.124
"P33","Todos los días",0.148,0.047,0.027,0.021,0.04
"P33","Entre 4 y 6 días a la semana",0.093,0.05,0.048,0.051,0.041
"P33","Entre 1 y 3 días a la semana",0.171,0.129,0.121,0.093,0.078
"P33","Raramente",0.241,0.325,0.358,0.324,0.183
"P33","Nunca",0.347,0.449,0.446,0.511,0.658
"P34","Todos los días",0.096,0.027,0.008,0.009,0.018
"P34","Entre 4 y 6 días a la semana",0.048,0.031,0.021,0.023,0.019
"P34","Entre 1 y 3 días a la semana",0.139,0.12,0.135,0.107,0.076
"P34","Raramente",0.334,0.331,0.345,0.377,0.201
"P34","Nunca",0.383,0.491,0.491,0.484,0.686
"P35","Todos los días",0.588,0.663,0.656,0.622,0.553
"P35","Entre 4 y 6 días a la semana",0.153,0.123,0.132,0.177,0.074
"P35","Entre 1 y 3 días a la semana",0.102,0.056,0.075,0.064,0.086
"P35","Raramente",0.045,0.092,0.062,0.066,0.089
"P35","Nunca",0.112,0.066,0.075,0.071,0.198
"P36","Menos de 1 comida al día",0.309,0.201,0.176,0.163,0.221
"P36","1 comida",0.242,0.3,0.267,0.344,0.35
"P36","2 comidas",0.177,0.205,0.299,0.264,0.236
"P36","3 comidas",0.129,0.134,0.133,0.123,0.099
"P36","4 comidas",0.123,0.152,0.111,0.091,0.08
"P36","Más de 4 comidas",0.02,0.008,0.014,0.015,0.014
"P37","Precio",0.268,0.231,0.251,0.332,0.406
"P37","Calidad",0.234,0.217,0.181,0.182,0.164
"P37","Cantidad de sellos presentes en el producto",0.064,0.077,0.073,0.051,0.058
"P37","Precio y calidad",0.256,0.296,0.316,0.295,0.22
"P37","Precio y cantidad de sellos presentes en el producto",0.039,0.068,0.04,0.046,0.015
"P37","Calidad y cantidad de sellos presentes en el producto",0.032,0.009,0.018,0.01,0.013
"P37","Precio, calidad y cantidad de sellos presentes en el producto",0.047,0.073,0.079,0.052,0.027
"P37","Compra sin ningún tipo de consideración",0.06,0.029,0.042,0.032,0.097
"P38","Menos de 1 vez a la semana",0.294,0.146,0.15,0.215,0.338
"P38","1 vez a la semana",0.265,0.253,0.302,0.26,0.296
"P38","Entre 1 a 4 veces a la semana",0.217,0.308,0.305,0.253,0.156
"P38","Más de 4 veces a la semana",0.18,0.214,0.176,0.174,0.122
"P38","No sabe",0.044,0.079,0.067,0.098,0.088
"P39","Hipermercado/Supermercado",0.521,0.419,0.472,0.472,0.479
"P39","Almacenes",0.174,0.251,0.242,0.276,0.3
"P39","Productores locales/mercados de cercanía/Ferias",0.16,0.24,0.178,0.157,0.138
"P39","Vía pública",0.039,0.053,0.048,0.039,0.026
"P39","No sabe",0.106,0.037,0.06,0.056,0.057
