"var","categoria","Si","No"
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.265,0.229
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.294,0.315
"P38","Javier Milei – José Luis Espert por los liberales",0.238,0.235
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.033,0.031
"P38","Otro candidato",0.17,0.19
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.352,0.297
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.432,0.413
"P39","No sabe",0.216,0.29
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.286,0.254
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.416,0.416
"P40","No sabe",0.298,0.33
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.288,0.25
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.467,0.459
"P41","No sabe",0.245,0.291
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.339,0.281
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.425,0.422
"P42","No sabe",0.236,0.297
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.281,0.254
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.422,0.414
"P43","No sabe",0.297,0.332
"P44","Mauricio Macri – María Eugenia Vidal",0.425,0.417
"P44","Sergio Massa – Wado de Pedro",0.322,0.281
"P44","No sabe",0.253,0.302
"P45","Sergio Massa – Wado de Pedro",0.313,0.278
"P45","Javier Milei – José Luis Espert",0.389,0.365
"P45","No sabe",0.298,0.357
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.3,0.285
"P46","Javier Milei – José Luis Espert",0.309,0.296
"P46","No sabe",0.391,0.419
"P47","Muy buena",0.095,0.092
"P47","Buena",0.157,0.132
"P47","Ni buena ni mala",0.156,0.177
"P47","Mala",0.104,0.111
"P47","Muy mala",0.481,0.477
"P47","No sabe",0.007,0.011
"P48","Muy buena",0.07,0.064
"P48","Buena",0.139,0.118
"P48","Ni buena ni mala",0.153,0.145
"P48","Mala",0.107,0.12
"P48","Muy mala",0.526,0.542
"P48","No sabe",0.005,0.011
"P49","Muy buena",0.247,0.217
"P49","Buena",0.073,0.048
"P49","Ni buena ni mala",0.063,0.073
"P49","Mala",0.047,0.071
"P49","Muy mala",0.565,0.582
"P49","No sabe",0.005,0.009
"P50","Muy buena",0.167,0.167
"P50","Buena",0.153,0.158
"P50","Ni buena ni mala",0.161,0.178
"P50","Mala",0.146,0.138
"P50","Muy mala",0.369,0.349
"P50","No sabe",0.004,0.01
"P51","Muy buena",0.14,0.128
"P51","Buena",0.204,0.215
"P51","Ni buena ni mala",0.21,0.231
"P51","Mala",0.142,0.12
"P51","Muy mala",0.287,0.279
"P51","No sabe",0.017,0.027
"P52","Muy buena",0.083,0.068
"P52","Buena",0.162,0.143
"P52","Ni buena ni mala",0.182,0.203
"P52","Mala",0.13,0.16
"P52","Muy mala",0.431,0.411
"P52","No sabe",0.012,0.015
"P53","Muy buena",0.249,0.227
"P53","Buena",0.168,0.189
"P53","Ni buena ni mala",0.145,0.17
"P53","Mala",0.105,0.098
"P53","Muy mala",0.322,0.298
"P53","No sabe",0.011,0.018
"P54","Muy buena",0.2,0.162
"P54","Buena",0.14,0.154
"P54","Ni buena ni mala",0.223,0.248
"P54","Mala",0.114,0.125
"P54","Muy mala",0.301,0.278
"P54","No sabe",0.022,0.033
"P55","Muy buena",0.185,0.155
"P55","Buena",0.171,0.208
"P55","Ni buena ni mala",0.181,0.186
"P55","Mala",0.129,0.122
"P55","Muy mala",0.321,0.302
"P55","No sabe",0.013,0.027
"P56","Muy buena",0.087,0.07
"P56","Buena",0.151,0.156
"P56","Ni buena ni mala",0.181,0.186
"P56","Mala",0.144,0.151
"P56","Muy mala",0.423,0.421
"P56","No sabe",0.014,0.016
"P57","Muy buena",0.103,0.081
"P57","Buena",0.136,0.171
"P57","Ni buena ni mala",0.336,0.348
"P57","Mala",0.148,0.137
"P57","Muy mala",0.203,0.191
"P57","No sabe",0.074,0.072
"P58","Muy buena",0.07,0.068
"P58","Buena",0.134,0.151
"P58","Ni buena ni mala",0.309,0.322
"P58","Mala",0.137,0.129
"P58","Muy mala",0.262,0.255
"P58","No sabe",0.088,0.075
"P59","Siempre",0.43,0.181
"P59","Casi siempre",0.343,0.415
"P59","Casi nunca",0.155,0.269
"P59","Nunca, pero esta es una excepción",0.072,0.135
