"var","categoria","Muy positivo","Positivo","Neutral","Algo negativo","Negativo","No sabe"
"P18","Patricia Bullrich presidenta, Luis Petri vicepresidente y Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.077,0.147,0.398,0.662,0.526,0.476
"P18","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.077,0.081,0.234,0.205,0.394,0.204
"P18","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro País",0.006,0.006,0.01,0,0.043,0.047
"P18","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González por el Frente de Izquierda",0.023,0.053,0.019,0.007,0,0.016
"P18","En blanco",0.004,0.003,0.035,0.052,0.008,0.033
"P18","No sabe",0.003,0.004,0.027,0,0.008,0.015
"P21","Totalmente seguro",0.81,0.714,0.675,0.65,0.751,0.602
"P21","Bastante seguro",0.056,0.169,0.153,0.117,0.129,0.189
"P21","Algo seguro",0.1,0.083,0.107,0.162,0.077,0.183
"P21","Para nada seguro",0.034,0.034,0.065,0.071,0.043,0.026
"P32","Patricia Bullrich a presidente, Luis Petri a vicepresidente, Néstor Grindetti a gobernador y Miguel Fernández a vicegobernador por Juntos por el Cambio",0.065,0.019,0.125,0.665,0.069,0.199
"P32","Javier Milei a presidente, Victoria Villarruel a vicepresidente, Carolina Piparo a gobernadora y Francisco Otero a vicegobernador por la Libertad Avanza",0.02,0.102,0.092,0.115,0.709,0.23
"P32","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.287,0.24,0.19,0.167,0.222,0.138
"P32","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.262,0.234,0.262,0.028,0,0.204
"P32","En blanco",0.269,0.269,0.213,0.025,0,0.219
"P32","No sabe",0.097,0.136,0.118,0,0,0.01
"P33","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.307,0.217,0.106,0.025,0.034,0.041
"P33","Javier Milei a presidente, Victoria Villarruel a vicepresidente, Carolina Piparo a gobernadora y Francisco Otero a vicegobernador por la Libertad Avanza",0.269,0.409,0.362,0.495,0.334,0.336
"P33","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0,0.167,0.178,0.183,0.195,0.071
"P33","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.074,0,0.028,0,0,0.021
"P33","En blanco",0,0.069,0.226,0.215,0.346,0.128
"P33","No sabe",0.35,0.138,0.1,0.082,0.091,0.403
"P34","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.283,0.138,0.096,0.379,0.084,0.098
"P34","Patricia Bullrich a presidente, Luis Petri a vicepresidente, Néstor Grindetti a gobernador y Miguel Fernández a vicegobernador por Juntos por el Cambio",0.311,0.328,0.417,0.352,0.341,0.633
"P34","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.393,0.49,0.131,0.088,0.267,0.015
"P34","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0,0,0.011,0,0.013,0
"P34","En blanco",0.013,0.044,0.19,0.131,0.295,0.231
"P34","No sabe",0,0,0.155,0.05,0,0.023
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.119,0.209,0.372,0.456,0.64,0.494
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.097,0.095,0.219,0.323,0.212,0.181
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.495,0.405,0.218,0.09,0.047,0.118
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.159,0.13,0.063,0.065,0.017,0.097
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.11,0.1,0.073,0.007,0.056,0.017
"P36","No sabe",0.02,0.061,0.055,0.059,0.028,0.093
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.793,0.716,0.352,0.073,0.039,0.243
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.067,0.149,0.46,0.732,0.706,0.604
"P37","En blanco",0.086,0.069,0.112,0.173,0.216,0.087
"P37","No sabe",0.054,0.066,0.076,0.022,0.039,0.066
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.182,0.208,0.346,0.608,0.534,0.498
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.11,0.108,0.273,0.328,0.412,0.215
"P38","En blanco",0.502,0.464,0.247,0.033,0.046,0.173
"P38","No sabe",0.206,0.22,0.134,0.031,0.008,0.114
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.789,0.697,0.335,0.174,0.118,0.296
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.122,0.152,0.393,0.478,0.596,0.368
"P39","En blanco",0.048,0.059,0.157,0.23,0.203,0.15
"P39","No sabe",0.041,0.092,0.115,0.118,0.083,0.186
"P45","Lo votaría",0.814,0.738,0.294,0.149,0.047,0.188
"P45","Puede que lo vote",0.057,0.046,0.119,0.084,0.203,0.075
"P45","Nunca lo votaría",0.124,0.168,0.535,0.753,0.731,0.708
"P45","No sabe",0.005,0.048,0.052,0.014,0.019,0.029
"P46","Lo votaría",0.105,0.196,0.34,0.513,0.577,0.362
"P46","Puede que lo vote",0.05,0.08,0.144,0.115,0.208,0.121
"P46","Nunca lo votaría",0.825,0.675,0.463,0.37,0.21,0.443
"P46","No sabe",0.02,0.049,0.053,0.002,0.005,0.074
"P47","Lo votaría",0.063,0.092,0.28,0.355,0.407,0.236
"P47","Puede que lo vote",0.055,0.105,0.149,0.145,0.222,0.193
"P47","Nunca lo votaría",0.867,0.748,0.513,0.458,0.313,0.48
"P47","No sabe",0.015,0.055,0.058,0.042,0.058,0.091
"P48","Lo votaría",0.221,0.133,0.119,0.062,0.031,0.093
"P48","Puede que lo vote",0.334,0.368,0.279,0.252,0.178,0.349
"P48","Nunca lo votaría",0.37,0.452,0.57,0.617,0.725,0.501
"P48","No sabe",0.075,0.047,0.032,0.069,0.066,0.057
"P49","Lo votaría",0.085,0.077,0.06,0.03,0.072,0.077
"P49","Puede que lo vote",0.186,0.317,0.246,0.369,0.235,0.281
"P49","Nunca lo votaría",0.649,0.542,0.609,0.487,0.642,0.538
"P49","No sabe",0.08,0.064,0.085,0.114,0.051,0.104
"P50","Si",0.338,0.466,0.487,0.442,0.417,0.529
"P50","No",0.662,0.534,0.513,0.558,0.583,0.471
"P51","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.438,0.573,0.241,0.236,0.133,0.317
"P51","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.075,0.042,0.153,0.357,0.359,0.191
"P51","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.379,0.213,0.423,0.346,0.427,0.353
"P51","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.092,0.081,0.11,0.051,0.031,0.117
"P51","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.011,0.051,0.015,0.01,0.014,0.022
"P51","En blanco",0.005,0.017,0.038,0,0.036,0
"P51","No sabe",0,0.023,0.02,0,0,0
"P52","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.619,0.609,0.422,0.356,0.303,0.478
"P52","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.255,0.251,0.33,0.545,0.53,0.395
"P52","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.068,0.043,0.055,0.051,0.119,0.028
"P52","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.027,0.065,0.096,0.04,0.007,0.088
"P52","En blanco",0,0.002,0.041,0.008,0.014,0.011
"P52","No sabe",0.031,0.03,0.056,0,0.027,0
"P53","Sergio Massa y Javier Milei",0.717,0.639,0.443,0.281,0.272,0.35
"P53","Patricia Bullrich y Javier Milei",0.205,0.21,0.467,0.685,0.658,0.583
"P53","Sergio Massa y Patricia Bullrich",0.078,0.151,0.09,0.034,0.07,0.067
"P54","Muy buena",0.062,0.061,0.044,0.047,0.055,0.029
"P54","Buena",0.167,0.159,0.101,0.056,0.055,0.015
"P54","Regular",0.446,0.38,0.142,0.107,0.001,0.121
"P54","Mala",0.18,0.224,0.232,0.222,0.246,0.42
"P54","Muy mala",0.145,0.176,0.481,0.568,0.643,0.415
"P55","Muy buena",0.125,0.036,0.062,0.027,0,0.06
"P55","Buena",0.314,0.291,0.086,0.002,0.005,0.081
"P55","Regular",0.363,0.322,0.155,0.144,0.007,0.091
"P55","Mala",0.085,0.173,0.183,0.183,0.105,0.295
"P55","Muy mala",0.113,0.178,0.514,0.644,0.883,0.473
"P56","Muy buena",0.341,0.141,0.075,0.029,0.068,0.092
"P56","Buena",0.349,0.381,0.227,0.154,0.111,0.133
"P56","Regular",0.194,0.283,0.404,0.415,0.344,0.461
"P56","Mala",0.08,0.126,0.173,0.23,0.249,0.203
"P56","Muy mala",0.036,0.069,0.121,0.172,0.228,0.111
"P57","Muy buena",0.114,0.049,0.054,0.004,0.024,0
"P57","Buena",0.338,0.284,0.172,0.151,0.098,0.086
"P57","Regular",0.385,0.408,0.449,0.47,0.436,0.525
"P57","Mala",0.117,0.195,0.213,0.261,0.218,0.314
"P57","Muy mala",0.046,0.064,0.112,0.114,0.224,0.075
"P58","Muy buena",0.213,0.052,0.067,0.01,0.028,0.003
"P58","Buena",0.298,0.322,0.142,0.134,0.029,0.129
"P58","Regular",0.288,0.388,0.326,0.204,0.27,0.323
"P58","Mala",0.109,0.136,0.269,0.429,0.308,0.355
"P58","Muy mala",0.092,0.102,0.196,0.223,0.365,0.19
"P59","Muy buena",0.285,0.092,0.094,0.101,0.053,0.061
"P59","Buena",0.398,0.398,0.267,0.105,0.194,0.199
"P59","Regular",0.245,0.369,0.402,0.464,0.458,0.516
"P59","Mala",0.041,0.082,0.168,0.251,0.179,0.122
"P59","Muy mala",0.031,0.059,0.069,0.079,0.116,0.102
"P60","Ha aumentado significativamente",0.208,0.057,0.07,0.011,0.028,0.051
"P60","Ha aumentado ligeramente",0.247,0.361,0.169,0.048,0.118,0.182
"P60","Se mantiene igual",0.317,0.294,0.293,0.303,0.26,0.291
"P60","Ha disminuido ligeramente",0.133,0.136,0.24,0.308,0.225,0.191
"P60","Ha disminuido significativamente",0.095,0.152,0.228,0.33,0.369,0.285
"P61","Muy baja",0.051,0.067,0.026,0.006,0.022,0.059
"P61","Baja",0.097,0.122,0.032,0.053,0.018,0.115
"P61","Moderada",0.129,0.165,0.077,0.099,0.057,0.039
"P61","Alta",0.459,0.295,0.225,0.14,0.075,0.217
"P61","Muy alta",0.264,0.351,0.64,0.702,0.828,0.57
"P62","Muy bajas",0.031,0.02,0.044,0.072,0.087,0.051
"P62","Bajas",0.081,0.117,0.1,0.12,0.1,0.066
"P62","Adecuadas",0.327,0.255,0.246,0.283,0.271,0.319
"P62","Altas",0.343,0.386,0.342,0.302,0.191,0.256
"P62","Muy altas",0.218,0.222,0.268,0.223,0.351,0.308
"P63","No, ninguna dificultad",0.394,0.326,0.288,0.225,0.231,0.183
"P63","Alguna dificultad ocasional",0.283,0.31,0.366,0.332,0.248,0.446
"P63","Sí, dificultades frecuentes",0.323,0.364,0.346,0.443,0.521,0.371
"P64","Sí, absolutamente",0.809,0.627,0.362,0.128,0.188,0.29
"P64","Sí, en cierta medida",0.168,0.327,0.346,0.281,0.23,0.369
"P64","No, en absoluto",0.023,0.046,0.292,0.591,0.582,0.341
"P65","Reducir la inflación",0.516,0.475,0.405,0.396,0.297,0.416
"P65","Implementar reformas fiscales",0.117,0.121,0.105,0.148,0.08,0.108
"P65","Establecer políticas de control de precios",0.266,0.199,0.083,0.107,0.134,0.201
"P65","Reducir el gasto público",0.043,0.094,0.341,0.291,0.471,0.224
"P65","Estimular la inversión extranjera",0.038,0.082,0.05,0.052,0.004,0.051
"P65","Aumentar los subsidios a los servicios públicos",0.02,0.029,0.016,0.006,0.014,0
"P66","Fomentar la competencia entre proveedores",0.325,0.199,0.356,0.436,0.505,0.283
"P66","Incrementar la inversión en infraestructura",0.163,0.19,0.201,0.317,0.215,0.225
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.219,0.256,0.135,0.076,0.052,0.139
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.293,0.355,0.308,0.171,0.228,0.353
"P67","Muy positiva",0.618,0.235,0.163,0.078,0.137,0.125
"P67","Positiva",0.143,0.363,0.253,0.092,0.087,0.198
"P67","Neutral",0.125,0.216,0.379,0.45,0.175,0.195
"P67","Algo negativa",0.044,0.112,0.077,0.186,0.098,0.075
"P67","Negativa",0.032,0.009,0.057,0.132,0.449,0.05
"P67","No sabe",0.038,0.065,0.071,0.062,0.054,0.357
"P68","Muy positivo",0.608,0.163,0.087,0.062,0.006,0.066
"P68","Positivo",0.171,0.466,0.181,0.11,0.071,0.187
"P68","Neutral",0.114,0.272,0.462,0.315,0.205,0.17
"P68","Algo negativo",0.044,0.011,0.103,0.235,0.126,0.059
"P68","Negativo",0.004,0.011,0.076,0.22,0.513,0.042
"P68","No sabe",0.059,0.077,0.091,0.058,0.079,0.476
"P69","Muy positivo",0.498,0.095,0.041,0.054,0.003,0.088
"P69","Positivo",0.168,0.434,0.075,0.047,0.051,0.134
"P69","Neutral",0.227,0.369,0.697,0.378,0.314,0.136
"P69","Algo negativo",0.034,0.014,0.067,0.217,0.117,0.102
"P69","Negativo",0.005,0.004,0.04,0.149,0.422,0.044
"P69","No sabe",0.068,0.084,0.08,0.155,0.093,0.496
"P70","Muy positiva",0.818,0.5,0.276,0.032,0.06,0.213
"P70","Positiva",0.099,0.402,0.188,0.175,0.07,0.365
"P70","Neutral",0.036,0.062,0.391,0.19,0.258,0.075
"P70","Algo negativa",0.019,0.018,0.079,0.337,0.107,0.062
"P70","Negativa",0.007,0.004,0.056,0.167,0.477,0.123
"P70","No sabe",0.021,0.014,0.01,0.099,0.028,0.162
"P71","Muy positivo",0.843,0.462,0.24,0.066,0.058,0.185
"P71","Positivo",0.061,0.423,0.202,0.159,0.065,0.276
"P71","Neutral",0.043,0.067,0.378,0.237,0.258,0.198
"P71","Algo negativo",0.028,0.018,0.104,0.332,0.094,0.066
"P71","Negativo",0.025,0.007,0.056,0.152,0.492,0.112
"P71","No sabe",0,0.023,0.02,0.054,0.033,0.163
"P72","Muy positivo",0.833,0.413,0.187,0.052,0.054,0.239
"P72","Positivo",0.093,0.434,0.243,0.182,0.076,0.236
"P72","Neutral",0.047,0.126,0.472,0.32,0.301,0.192
"P72","Algo negativo",0.02,0.012,0.041,0.264,0.082,0.012
"P72","Negativo",0.002,0.007,0.05,0.141,0.462,0.085
"P72","No sabe",0.005,0.008,0.007,0.041,0.025,0.236
"P73","Muy positiva",0.833,0.241,0.122,0.005,0.01,0.076
"P73","Positiva",0.102,0.61,0.203,0.097,0.097,0.058
"P73","Neutral",0.019,0.083,0.505,0.183,0.052,0.182
"P73","Algo negativa",0.021,0.034,0.086,0.483,0.079,0.058
"P73","Negativa",0.023,0.013,0.065,0.212,0.734,0.099
"P73","No sabe",0.002,0.019,0.019,0.02,0.028,0.527
"P74","Muy positivo",0.894,0.117,0.056,0.002,0.015,0.037
"P74","Positivo",0.078,0.74,0.184,0.071,0.002,0.009
"P74","Neutral",0.01,0.118,0.587,0.119,0.071,0.097
"P74","Algo negativo",0,0.005,0.095,0.719,0.044,0.105
"P74","Negativo",0.018,0.015,0.053,0.074,0.838,0.079
"P74","No sabe",0,0.005,0.025,0.015,0.03,0.673
"P76","Muy positiva",0.856,0.47,0.274,0.188,0.1,0.175
"P76","Positiva",0.054,0.415,0.235,0.079,0.117,0.184
"P76","Neutral",0.087,0.076,0.366,0.141,0.132,0.118
"P76","Algo negativa",0.001,0.021,0.047,0.359,0.069,0.042
"P76","Negativa",0.001,0.004,0.057,0.229,0.565,0.035
"P76","No sabe",0.001,0.014,0.021,0.004,0.017,0.446
"P77","Muy positivo",0.8,0.473,0.258,0.163,0.125,0.245
"P77","Positivo",0.089,0.383,0.243,0.201,0.14,0.285
"P77","Neutral",0.068,0.089,0.331,0.124,0.149,0.078
"P77","Algo negativo",0.022,0.026,0.082,0.261,0.14,0.105
"P77","Negativo",0.02,0.006,0.075,0.206,0.425,0.024
"P77","No sabe",0.001,0.023,0.011,0.045,0.021,0.263
"P78","Muy positivo",0.771,0.401,0.178,0.201,0.076,0.234
"P78","Positivo",0.077,0.386,0.228,0.182,0.098,0.28
"P78","Neutral",0.135,0.175,0.476,0.172,0.278,0.083
"P78","Algo negativo",0.003,0.033,0.038,0.215,0.11,0.014
"P78","Negativo",0.001,0,0.046,0.188,0.409,0.016
"P78","No sabe",0.013,0.005,0.034,0.042,0.029,0.373
"P79","Si",0.63,0.593,0.534,0.475,0.544,0.621
"P79","No",0.37,0.407,0.466,0.525,0.456,0.379
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.784,0.684,0.301,0.112,0.059,0.267
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.037,0.086,0.285,0.545,0.457,0.37
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.137,0.139,0.309,0.257,0.43,0.294
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.031,0.043,0.045,0.021,0.035,0.049
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.005,0.027,0.009,0.007,0.007,0.014
"PRESIDENTE","En blanco",0.006,0.009,0.027,0.056,0.012,0
"PRESIDENTE","No sabe",0,0.012,0.024,0.002,0,0.006
"GOBERNADOR","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.825,0.69,0.36,0.157,0.142,0.306
"GOBERNADOR","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.094,0.195,0.383,0.635,0.527,0.519
"GOBERNADOR","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.053,0.056,0.161,0.136,0.295,0.13
"GOBERNADOR","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.013,0.038,0.041,0.017,0.003,0.039
"GOBERNADOR","En blanco",0.005,0.008,0.024,0.055,0.024,0.006
"GOBERNADOR","No sabe",0.01,0.013,0.031,0,0.009,0
"CORTA_PRESIDENTE","Si",0.18,0.168,0.255,0.295,0.152,0.28
"CORTA_PRESIDENTE","No",0.82,0.832,0.745,0.705,0.848,0.72
"CORTA_GOBERNADOR","Si",0.135,0.154,0.295,0.246,0.187,0.31
"CORTA_GOBERNADOR","No",0.865,0.846,0.705,0.754,0.813,0.69
