"var","categoria","Muy positivo","Positivo","Neutral","Algo negativo","Negativo","No sabe"
"P46","Puede que lo vote",0.058,0.141,0.167,0.203,0.098,0.061
"P46","Nunca lo votaría",0.756,0.49,0.445,0.374,0.257,0.416
"P46","No sabe",0.025,0.05,0.045,0.027,0.006,0.12
"P47","Lo votaría",0.154,0.265,0.215,0.237,0.344,0.168
"P47","Puede que lo vote",0.064,0.152,0.165,0.31,0.155,0.203
"P47","Nunca lo votaría",0.75,0.545,0.547,0.432,0.446,0.494
"P47","No sabe",0.032,0.038,0.073,0.021,0.055,0.135
"P48","Lo votaría",0.2,0.106,0.121,0.039,0.024,0.102
"P48","Puede que lo vote",0.296,0.431,0.252,0.337,0.196,0.205
"P48","Nunca lo votaría",0.439,0.428,0.575,0.612,0.763,0.598
"P48","No sabe",0.065,0.035,0.052,0.012,0.017,0.095
"P49","Lo votaría",0.106,0.076,0.051,0.06,0.025,0.017
"P49","Puede que lo vote",0.215,0.298,0.293,0.328,0.213,0.284
"P49","Nunca lo votaría",0.584,0.559,0.577,0.612,0.708,0.55
"P49","No sabe",0.095,0.067,0.079,0,0.054,0.149
"P50","Si",0.35,0.558,0.502,0.519,0.298,0.452
"P50","No",0.65,0.442,0.498,0.481,0.702,0.548
"P51","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.433,0.371,0.232,0.32,0.135,0.15
"P51","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.047,0.109,0.227,0.205,0.281,0.33
"P51","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.364,0.398,0.333,0.441,0.525,0.31
"P51","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.088,0.057,0.141,0.034,0.026,0.183
"P51","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.02,0.007,0.04,0,0.033,0.027
"P51","En blanco",0.043,0.021,0.021,0,0,0
"P51","No sabe",0.005,0.037,0.006,0,0,0
"P52","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.585,0.408,0.443,0.657,0.291,0.318
"P52","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.218,0.385,0.382,0.258,0.577,0.469
"P52","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.102,0.046,0.035,0,0.107,0.083
"P52","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.065,0.057,0.098,0.012,0,0.13
"P52","En blanco",0,0.047,0.006,0.016,0.025,0
"P52","No sabe",0.03,0.057,0.036,0.057,0,0
"P53","Sergio Massa y Javier Milei",0.634,0.564,0.428,0.301,0.168,0.357
"P53","Patricia Bullrich y Javier Milei",0.273,0.313,0.488,0.621,0.743,0.584
"P53","Sergio Massa y Patricia Bullrich",0.093,0.123,0.084,0.078,0.089,0.059
"P54","Muy buena",0.08,0.034,0.029,0.013,0.069,0.077
"P54","Buena",0.134,0.147,0.079,0.116,0.046,0.004
"P54","Regular",0.37,0.244,0.157,0.022,0.011,0.149
"P54","Mala",0.189,0.223,0.315,0.239,0.195,0.438
"P54","Muy mala",0.227,0.352,0.42,0.61,0.679,0.332
"P55","Muy buena",0.103,0.04,0.032,0.005,0,0.078
"P55","Buena",0.255,0.186,0.11,0.01,0.002,0.018
"P55","Regular",0.296,0.221,0.17,0.025,0.048,0.176
"P55","Mala",0.117,0.167,0.2,0.141,0.153,0.326
"P55","Muy mala",0.229,0.386,0.488,0.819,0.797,0.402
"P56","Muy buena",0.265,0.079,0.069,0.016,0.075,0.01
"P56","Buena",0.316,0.348,0.171,0.143,0.152,0.184
"P56","Regular",0.215,0.318,0.479,0.384,0.321,0.45
"P56","Mala",0.134,0.174,0.161,0.285,0.191,0.154
"P56","Muy mala",0.07,0.081,0.12,0.172,0.261,0.202
"P57","Muy buena",0.083,0.025,0.05,0.009,0,0.01
"P57","Buena",0.293,0.252,0.157,0.16,0.099,0.067
"P57","Regular",0.4,0.481,0.484,0.35,0.332,0.543
"P57","Mala",0.159,0.164,0.223,0.273,0.362,0.235
"P57","Muy mala",0.065,0.078,0.086,0.208,0.207,0.145
"P58","Muy buena",0.138,0.039,0.079,0.009,0.004,0.009
"P58","Buena",0.289,0.259,0.116,0.081,0.05,0.125
"P58","Regular",0.31,0.365,0.323,0.207,0.217,0.348
"P58","Mala",0.149,0.197,0.284,0.504,0.311,0.323
"P58","Muy mala",0.114,0.14,0.198,0.199,0.418,0.195
"P59","Muy buena",0.221,0.08,0.082,0.022,0.071,0.049
"P59","Buena",0.408,0.341,0.223,0.142,0.205,0.113
"P59","Regular",0.229,0.42,0.472,0.479,0.42,0.53
"P59","Mala",0.076,0.142,0.126,0.309,0.204,0.223
"P59","Muy mala",0.066,0.017,0.097,0.048,0.1,0.085
"P60","Ha aumentado significativamente",0.169,0.045,0.044,0.013,0.015,0.049
"P60","Ha aumentado ligeramente",0.279,0.243,0.177,0.134,0.073,0.161
"P60","Se mantiene igual",0.285,0.342,0.33,0.229,0.217,0.193
"P60","Ha disminuido ligeramente",0.125,0.228,0.217,0.333,0.223,0.321
"P60","Ha disminuido significativamente",0.142,0.142,0.232,0.291,0.472,0.276
"P61","Muy baja",0.048,0.051,0.018,0.011,0.003,0.04
"P61","Baja",0.11,0.044,0.033,0.097,0.022,0.128
"P61","Moderada",0.145,0.124,0.071,0.062,0.079,0.016
"P61","Alta",0.377,0.279,0.199,0.076,0.134,0.232
"P61","Muy alta",0.32,0.502,0.679,0.754,0.762,0.584
"P62","Muy bajas",0.03,0.035,0.029,0.063,0.142,0.01
"P62","Bajas",0.101,0.062,0.116,0.097,0.145,0.037
"P62","Adecuadas",0.305,0.314,0.273,0.247,0.222,0.302
"P62","Altas",0.352,0.344,0.325,0.251,0.22,0.24
"P62","Muy altas",0.212,0.245,0.257,0.342,0.271,0.411
"P63","No, ninguna dificultad",0.346,0.282,0.323,0.157,0.182,0.164
"P63","Alguna dificultad ocasional",0.291,0.364,0.334,0.295,0.373,0.473
"P63","Sí, dificultades frecuentes",0.363,0.354,0.343,0.548,0.445,0.363
"P64","Sí, absolutamente",0.66,0.488,0.338,0.119,0.176,0.288
"P64","Sí, en cierta medida",0.206,0.319,0.368,0.398,0.239,0.469
"P64","No, en absoluto",0.134,0.193,0.294,0.483,0.585,0.243
"P65","Reducir la inflación",0.53,0.456,0.347,0.422,0.338,0.304
"P65","Implementar reformas fiscales",0.096,0.119,0.111,0.183,0.069,0.24
"P65","Establecer políticas de control de precios",0.25,0.13,0.102,0.068,0.112,0.172
"P65","Reducir el gasto público",0.078,0.238,0.344,0.31,0.462,0.248
"P65","Estimular la inversión extranjera",0.04,0.047,0.061,0.017,0.019,0.036
"P65","Aumentar los subsidios a los servicios públicos",0.006,0.01,0.035,0,0,0
"P66","Fomentar la competencia entre proveedores",0.33,0.322,0.316,0.394,0.521,0.253
"P66","Incrementar la inversión en infraestructura",0.183,0.237,0.21,0.225,0.225,0.177
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.196,0.129,0.168,0.058,0.02,0.269
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.291,0.312,0.306,0.323,0.234,0.301
"P67","Muy positiva",0.435,0.174,0.216,0.07,0.071,0.11
"P67","Positiva",0.265,0.287,0.179,0.098,0.092,0.182
"P67","Neutral",0.153,0.304,0.361,0.43,0.225,0.278
"P67","Algo negativa",0.061,0.094,0.09,0.136,0.15,0.047
"P67","Negativa",0.035,0.044,0.085,0.245,0.431,0.025
"P67","No sabe",0.051,0.097,0.069,0.021,0.031,0.358
"P68","Muy positivo",0.41,0.109,0.098,0.005,0.01,0.043
"P68","Positivo",0.27,0.335,0.164,0.128,0.084,0.146
"P68","Neutral",0.172,0.325,0.426,0.268,0.282,0.24
"P68","Algo negativo",0.045,0.032,0.127,0.251,0.108,0.095
"P68","Negativo",0.027,0.062,0.104,0.323,0.481,0.042
"P68","No sabe",0.076,0.137,0.081,0.025,0.035,0.434
"P69","Muy positivo",0.344,0.088,0.032,0.005,0.008,0
"P69","Positivo",0.256,0.222,0.091,0.043,0.065,0.096
"P69","Neutral",0.241,0.47,0.663,0.481,0.349,0.311
"P69","Algo negativo",0.033,0.049,0.07,0.303,0.084,0.141
"P69","Negativo",0.021,0.05,0.048,0.143,0.452,0.065
"P69","No sabe",0.105,0.121,0.096,0.025,0.042,0.387
"P70","Muy positiva",0.638,0.342,0.252,0.032,0.124,0.184
"P70","Positiva",0.149,0.36,0.232,0.18,0.092,0.187
"P70","Neutral",0.109,0.146,0.341,0.258,0.204,0.151
"P70","Algo negativa",0.034,0.059,0.087,0.314,0.157,0.035
"P70","Negativa",0.042,0.052,0.072,0.208,0.42,0.199
"P70","No sabe",0.028,0.041,0.016,0.008,0.003,0.244
"P71","Muy positivo",0.659,0.299,0.223,0.019,0.076,0.195
"P71","Positivo",0.143,0.402,0.169,0.203,0.114,0.131
"P71","Neutral",0.1,0.173,0.353,0.331,0.17,0.226
"P71","Algo negativo",0.047,0.053,0.121,0.291,0.131,0.029
"P71","Negativo",0.044,0.049,0.093,0.15,0.502,0.121
"P71","No sabe",0.007,0.024,0.041,0.006,0.007,0.298
"P72","Muy positivo",0.628,0.234,0.197,0.018,0.077,0.186
"P72","Positivo",0.164,0.412,0.228,0.155,0.094,0.208
"P72","Neutral",0.142,0.23,0.479,0.441,0.238,0.123
"P72","Algo negativo",0.027,0.023,0.038,0.246,0.134,0.021
"P72","Negativo",0.03,0.058,0.043,0.14,0.451,0.232
"P72","No sabe",0.009,0.043,0.015,0,0.006,0.23
"P73","Muy positiva",0.49,0.148,0.2,0.009,0.026,0.084
"P73","Positiva",0.25,0.417,0.177,0.127,0.046,0.15
"P73","Neutral",0.121,0.24,0.357,0.345,0.156,0.219
"P73","Algo negativa",0.039,0.062,0.106,0.278,0.171,0.087
"P73","Negativa",0.065,0.065,0.143,0.235,0.567,0.097
"P73","No sabe",0.035,0.068,0.017,0.006,0.034,0.363
"P74","Muy positivo",0.49,0.099,0.114,0.014,0.022,0.063
"P74","Positivo",0.238,0.409,0.182,0.133,0.021,0.1
"P74","Neutral",0.131,0.254,0.426,0.315,0.123,0.193
"P74","Algo negativo",0.061,0.099,0.103,0.301,0.188,0.094
"P74","Negativo",0.041,0.07,0.148,0.231,0.616,0.037
"P74","No sabe",0.039,0.069,0.027,0.006,0.03,0.513
"P75","Muy positivo",0.451,0.069,0.097,0.01,0.003,0.053
"P75","Positivo",0.245,0.364,0.131,0.131,0,0.02
"P75","Neutral",0.178,0.352,0.582,0.25,0.193,0.234
"P75","Algo negativo",0.049,0.068,0.051,0.342,0.194,0.068
"P75","Negativo",0.026,0.052,0.117,0.247,0.595,0.067
"P75","No sabe",0.051,0.095,0.022,0.02,0.015,0.558
"P76","Muy positiva",0.847,0.24,0.191,0.009,0.005,0.157
"P76","Positiva",0.072,0.533,0.243,0.056,0.028,0.09
"P76","Neutral",0.03,0.166,0.411,0.263,0.104,0.041
"P76","Algo negativa",0.005,0.031,0.063,0.414,0.084,0.138
"P76","Negativa",0.022,0.016,0.061,0.258,0.779,0.022
"P76","No sabe",0.024,0.014,0.031,0,0,0.552
"P77","Muy positivo",0.932,0.158,0.144,0.01,0,0.107
"P77","Positivo",0.03,0.71,0.194,0.014,0.002,0.199
"P77","Neutral",0.009,0.087,0.492,0.097,0.062,0.131
"P77","Algo negativo",0.007,0.036,0.078,0.792,0.078,0.079
"P77","Negativo",0.017,0.008,0.065,0.084,0.858,0.012
"P77","No sabe",0.005,0.001,0.027,0.003,0,0.472
"P79","Si",0.711,0.446,0.518,0.417,0.544,0.578
"P79","No",0.289,0.554,0.482,0.583,0.456,0.422
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.664,0.452,0.288,0.167,0.074,0.143
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.078,0.183,0.308,0.433,0.563,0.614
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.18,0.299,0.272,0.372,0.328,0.146
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.031,0.032,0.069,0.014,0.023,0.063
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.007,0.007,0.024,0.014,0.012,0.013
"PRESIDENTE","En blanco",0.033,0.012,0.019,0,0,0
"PRESIDENTE","No sabe",0.007,0.015,0.02,0,0,0.021
"GOBERNADOR","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.7,0.455,0.376,0.338,0.114,0.158
"GOBERNADOR","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.143,0.335,0.399,0.497,0.634,0.719
"GOBERNADOR","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.102,0.124,0.146,0.111,0.226,0.067
"GOBERNADOR","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.021,0.036,0.045,0.019,0,0.045
"GOBERNADOR","En blanco",0.018,0.024,0.019,0.007,0.026,0
"GOBERNADOR","No sabe",0.016,0.026,0.015,0.028,0,0.011
"CORTA_PRESIDENTE","Si",0.183,0.317,0.225,0.267,0.145,0.171
"CORTA_PRESIDENTE","No",0.817,0.683,0.775,0.733,0.855,0.829
"CORTA_GOBERNADOR","Si",0.179,0.308,0.245,0.293,0.11,0.201
"CORTA_GOBERNADOR","No",0.821,0.692,0.755,0.707,0.89,0.799
