"var","categoria","Muy positivo","Positivo","Neutral","Algo negativo","Negativo","No sabe"
"P18","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.077,0.108,0.212,0.2,0.356,0.172
"P18","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro País",0,0.002,0.013,0.008,0.036,0.028
"P18","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González por el Frente de Izquierda",0.027,0.043,0.022,0.014,0.011,0.028
"P18","En blanco",0.03,0.011,0.03,0.007,0.006,0.023
"P18","No sabe",0.008,0.003,0.018,0.007,0.005,0.053
"P21","Totalmente seguro",0.813,0.729,0.677,0.737,0.779,0.652
"P21","Bastante seguro",0.053,0.145,0.15,0.119,0.091,0.18
"P21","Algo seguro",0.101,0.121,0.093,0.133,0.101,0.102
"P21","Para nada seguro",0.033,0.005,0.08,0.011,0.029,0.066
"P32","Patricia Bullrich a presidente, Luis Petri a vicepresidente, Néstor Grindetti a gobernador y Miguel Fernández a vicegobernador por Juntos por el Cambio",0.047,0.079,0.068,0.498,0.164,0.081
"P32","Javier Milei a presidente, Victoria Villarruel a vicepresidente, Carolina Piparo a gobernadora y Francisco Otero a vicegobernador por la Libertad Avanza",0.033,0.103,0.085,0.019,0.638,0.026
"P32","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.313,0.218,0.209,0.219,0.198,0.275
"P32","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.273,0.267,0.252,0.015,0,0.197
"P32","En blanco",0.207,0.246,0.226,0.028,0,0.342
"P32","No sabe",0.127,0.087,0.16,0.221,0,0.079
"P33","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.286,0.133,0.093,0.104,0.015,0.077
"P33","Javier Milei a presidente, Victoria Villarruel a vicepresidente, Carolina Piparo a gobernadora y Francisco Otero a vicegobernador por la Libertad Avanza",0.283,0.603,0.412,0.427,0.28,0.291
"P33","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.143,0.091,0.147,0.126,0.118,0.223
"P33","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.079,0.007,0.017,0.006,0,0.005
"P33","En blanco",0.022,0.088,0.225,0.266,0.48,0.079
"P33","No sabe",0.187,0.078,0.106,0.071,0.107,0.325
"P34","Sergio Massa a presidente, Agustín Rossi a vicepresidente, Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por Unión por la Patria",0.505,0.069,0.143,0.061,0.05,0.241
"P34","Patricia Bullrich a presidente, Luis Petri a vicepresidente, Néstor Grindetti a gobernador y Miguel Fernández a vicegobernador por Juntos por el Cambio",0.082,0.201,0.459,0.704,0.333,0.428
"P34","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.026,0.509,0.157,0.099,0.257,0.133
"P34","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda",0.021,0.011,0.002,0.018,0.013,0.013
"P34","En blanco",0.336,0.21,0.132,0.009,0.347,0.134
"P34","No sabe",0.03,0,0.107,0.109,0,0.051
"P36","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.145,0.216,0.371,0.408,0.587,0.424
"P36","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.118,0.105,0.212,0.339,0.248,0.118
"P36","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.512,0.412,0.231,0.057,0.051,0.244
"P36","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.109,0.114,0.083,0.118,0.018,0.075
"P36","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.091,0.092,0.058,0.026,0.056,0.056
"P36","No sabe",0.025,0.061,0.045,0.052,0.04,0.083
"P37","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.77,0.689,0.349,0.17,0.068,0.384
"P37","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.052,0.14,0.477,0.643,0.706,0.439
"P37","En blanco",0.106,0.12,0.107,0.093,0.187,0.083
"P37","No sabe",0.072,0.051,0.067,0.094,0.039,0.094
"P38","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.2,0.166,0.37,0.612,0.578,0.369
"P38","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.093,0.191,0.247,0.267,0.356,0.213
"P38","En blanco",0.495,0.428,0.265,0.048,0.061,0.222
"P38","No sabe",0.212,0.215,0.118,0.073,0.005,0.196
"P39","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.745,0.676,0.356,0.265,0.114,0.442
"P39","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.096,0.191,0.389,0.447,0.508,0.321
"P39","En blanco",0.051,0.06,0.141,0.192,0.286,0.121
"P39","No sabe",0.108,0.073,0.114,0.096,0.092,0.116
"P45","Lo votaría",0.801,0.69,0.331,0.161,0.098,0.381
"P45","Puede que lo vote",0.007,0.123,0.108,0.066,0.118,0.074
"P45","Nunca lo votaría",0.173,0.16,0.519,0.759,0.759,0.494
"P45","No sabe",0.019,0.027,0.042,0.014,0.025,0.051
"P46","Lo votaría",0.12,0.176,0.342,0.542,0.62,0.29
"P46","Puede que lo vote",0.042,0.066,0.142,0.133,0.15,0.208
"P46","Nunca lo votaría",0.821,0.728,0.462,0.313,0.226,0.451
"P46","No sabe",0.017,0.03,0.054,0.012,0.004,0.051
"P47","Lo votaría",0.041,0.089,0.273,0.326,0.364,0.151
"P47","Puede que lo vote",0.032,0.146,0.161,0.145,0.096,0.224
"P47","Nunca lo votaría",0.914,0.748,0.495,0.468,0.451,0.548
"P47","No sabe",0.013,0.017,0.071,0.061,0.089,0.077
"P48","Lo votaría",0.221,0.162,0.105,0.072,0.015,0.167
"P48","Puede que lo vote",0.33,0.386,0.266,0.282,0.165,0.301
"P48","Nunca lo votaría",0.382,0.413,0.563,0.612,0.777,0.472
"P48","No sabe",0.067,0.039,0.066,0.034,0.043,0.06
"P49","Lo votaría",0.16,0.066,0.063,0.073,0.021,0.105
"P49","Puede que lo vote",0.238,0.36,0.245,0.255,0.258,0.303
"P49","Nunca lo votaría",0.558,0.546,0.592,0.569,0.641,0.451
"P49","No sabe",0.044,0.028,0.1,0.103,0.08,0.141
"P50","Si",0.235,0.331,0.532,0.459,0.379,0.563
"P50","No",0.765,0.669,0.468,0.541,0.621,0.437
"P51","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.535,0.449,0.318,0.12,0.19,0.255
"P51","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.081,0.084,0.165,0.246,0.192,0.234
"P51","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.123,0.313,0.369,0.595,0.512,0.366
"P51","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.123,0.087,0.106,0.039,0.033,0.012
"P51","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0,0.008,0.018,0,0.019,0.068
"P51","En blanco",0,0.037,0.023,0,0,0.028
"P51","No sabe",0.138,0.022,0.001,0,0.054,0.037
"P52","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.591,0.567,0.446,0.413,0.385,0.413
"P52","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.106,0.189,0.384,0.358,0.471,0.447
"P52","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.004,0.066,0.047,0.194,0.057,0.049
"P52","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.236,0.07,0.08,0,0.029,0.023
"P52","En blanco",0.011,0.068,0.006,0.009,0,0.039
"P52","No sabe",0.052,0.04,0.037,0.026,0.058,0.029
"P53","Sergio Massa y Javier Milei",0.68,0.598,0.47,0.323,0.21,0.49
"P53","Patricia Bullrich y Javier Milei",0.233,0.247,0.441,0.606,0.718,0.457
"P53","Sergio Massa y Patricia Bullrich",0.087,0.155,0.089,0.071,0.072,0.053
"P54","Muy buena",0.068,0.067,0.045,0.023,0.054,0.052
"P54","Buena",0.218,0.184,0.072,0.059,0.074,0.026
"P54","Regular",0.442,0.375,0.174,0.056,0.028,0.256
"P54","Mala",0.215,0.235,0.225,0.291,0.149,0.276
"P54","Muy mala",0.057,0.139,0.484,0.571,0.695,0.39
"P55","Muy buena",0.194,0.116,0.025,0.043,0.019,0.034
"P55","Buena",0.335,0.269,0.107,0.03,0.005,0.081
"P55","Regular",0.25,0.344,0.169,0.053,0.015,0.254
"P55","Mala",0.182,0.154,0.166,0.207,0.085,0.214
"P55","Muy mala",0.039,0.117,0.533,0.667,0.876,0.417
"P56","Muy buena",0.414,0.182,0.056,0.045,0.13,0.049
"P56","Buena",0.293,0.457,0.223,0.123,0.109,0.224
"P56","Regular",0.206,0.231,0.412,0.352,0.356,0.366
"P56","Mala",0.077,0.089,0.185,0.223,0.183,0.286
"P56","Muy mala",0.01,0.041,0.124,0.257,0.222,0.075
"P57","Muy buena",0.16,0.054,0.029,0.005,0.009,0.05
"P57","Buena",0.329,0.349,0.164,0.096,0.059,0.13
"P57","Regular",0.406,0.4,0.466,0.456,0.411,0.429
"P57","Mala",0.105,0.147,0.217,0.227,0.295,0.348
"P57","Muy mala",0,0.05,0.124,0.216,0.226,0.043
"P58","Muy buena",0.226,0.086,0.071,0.003,0.009,0.016
"P58","Buena",0.307,0.339,0.13,0.11,0.066,0.174
"P58","Regular",0.319,0.353,0.345,0.261,0.177,0.335
"P58","Mala",0.139,0.165,0.256,0.339,0.237,0.287
"P58","Muy mala",0.009,0.057,0.198,0.287,0.511,0.188
"P59","Muy buena",0.359,0.119,0.064,0.12,0.084,0.062
"P59","Buena",0.383,0.518,0.275,0.118,0.157,0.185
"P59","Regular",0.163,0.258,0.456,0.371,0.396,0.56
"P59","Mala",0.094,0.049,0.148,0.259,0.192,0.11
"P59","Muy mala",0.001,0.056,0.057,0.132,0.171,0.083
"P60","Ha aumentado significativamente",0.208,0.094,0.042,0.092,0.042,0.058
"P60","Ha aumentado ligeramente",0.248,0.35,0.185,0.156,0.06,0.17
"P60","Se mantiene igual",0.378,0.306,0.354,0.126,0.208,0.187
"P60","Ha disminuido ligeramente",0.145,0.123,0.218,0.266,0.174,0.263
"P60","Ha disminuido significativamente",0.021,0.127,0.201,0.36,0.516,0.322
"P61","Muy baja",0.032,0.056,0.015,0,0.043,0.117
"P61","Baja",0.107,0.099,0.049,0.112,0.019,0.031
"P61","Moderada",0.147,0.111,0.104,0.017,0.082,0.074
"P61","Alta",0.592,0.33,0.207,0.162,0.045,0.217
"P61","Muy alta",0.122,0.404,0.625,0.709,0.811,0.561
"P62","Muy bajas",0.04,0.018,0.042,0.017,0.159,0.037
"P62","Bajas",0.066,0.101,0.111,0.09,0.13,0.082
"P62","Adecuadas",0.4,0.355,0.239,0.197,0.15,0.284
"P62","Altas",0.417,0.351,0.324,0.364,0.134,0.258
"P62","Muy altas",0.077,0.175,0.284,0.332,0.427,0.339
"P63","No, ninguna dificultad",0.402,0.377,0.285,0.19,0.204,0.272
"P63","Alguna dificultad ocasional",0.298,0.285,0.365,0.467,0.217,0.315
"P63","Sí, dificultades frecuentes",0.3,0.338,0.35,0.343,0.579,0.413
"P64","Sí, absolutamente",0.757,0.625,0.382,0.169,0.186,0.447
"P64","Sí, en cierta medida",0.161,0.257,0.351,0.52,0.184,0.331
"P64","No, en absoluto",0.082,0.118,0.267,0.311,0.63,0.222
"P65","Reducir la inflación",0.551,0.454,0.426,0.349,0.336,0.428
"P65","Implementar reformas fiscales",0.153,0.151,0.093,0.104,0.068,0.078
"P65","Establecer políticas de control de precios",0.213,0.234,0.107,0.111,0.089,0.171
"P65","Reducir el gasto público",0.03,0.1,0.3,0.35,0.434,0.266
"P65","Estimular la inversión extranjera",0.042,0.055,0.057,0.086,0.037,0.031
"P65","Aumentar los subsidios a los servicios públicos",0.011,0.006,0.017,0,0.036,0.026
"P66","Fomentar la competencia entre proveedores",0.288,0.274,0.378,0.372,0.465,0.247
"P66","Incrementar la inversión en infraestructura",0.189,0.19,0.2,0.174,0.233,0.204
"P66","Implementar políticas de subsidios focalizados en grupos vulnerables",0.269,0.233,0.148,0.086,0.059,0.129
"P66","Realizar auditorías periódicas a las empresas de servicios públicos",0.254,0.303,0.274,0.368,0.243,0.42
"P67","Muy positiva",0.674,0.412,0.156,0.109,0.095,0.1
"P67","Positiva",0.162,0.386,0.221,0.104,0.06,0.147
"P67","Neutral",0.087,0.112,0.444,0.269,0.072,0.186
"P67","Algo negativa",0.043,0.059,0.07,0.377,0.092,0.084
"P67","Negativa",0.008,0.02,0.059,0.127,0.673,0.048
"P67","No sabe",0.026,0.011,0.05,0.014,0.008,0.435
"P68","Muy positivo",0.826,0.228,0.071,0,0.009,0.022
"P68","Positivo",0.127,0.661,0.167,0.06,0,0.08
"P68","Neutral",0.036,0.094,0.59,0.172,0.035,0.148
"P68","Algo negativo",0.007,0.008,0.069,0.652,0.042,0.034
"P68","Negativo",0,0.003,0.058,0.1,0.882,0.023
"P68","No sabe",0.004,0.006,0.045,0.016,0.032,0.693
"P70","Muy positiva",0.907,0.505,0.252,0.073,0.07,0.339
"P70","Positiva",0.06,0.414,0.239,0.113,0.065,0.172
"P70","Neutral",0.002,0.05,0.369,0.215,0.164,0.109
"P70","Algo negativa",0.007,0.007,0.077,0.432,0.145,0.061
"P70","Negativa",0.023,0.011,0.052,0.164,0.552,0.09
"P70","No sabe",0.001,0.013,0.011,0.003,0.004,0.229
"P71","Muy positivo",0.846,0.533,0.224,0.049,0.105,0.318
"P71","Positivo",0.051,0.363,0.243,0.134,0.068,0.189
"P71","Neutral",0.042,0.051,0.342,0.238,0.197,0.144
"P71","Algo negativo",0.009,0.025,0.096,0.392,0.116,0.073
"P71","Negativo",0.049,0.014,0.075,0.169,0.504,0.112
"P71","No sabe",0.003,0.014,0.02,0.018,0.01,0.164
"P72","Muy positivo",0.818,0.506,0.201,0.059,0.088,0.323
"P72","Positivo",0.089,0.346,0.277,0.144,0.095,0.195
"P72","Neutral",0.051,0.119,0.414,0.29,0.193,0.215
"P72","Algo negativo",0.01,0.016,0.039,0.281,0.126,0.021
"P72","Negativo",0.026,0.012,0.059,0.156,0.487,0.081
"P72","No sabe",0.006,0.001,0.01,0.07,0.011,0.165
"P73","Muy positiva",0.689,0.327,0.164,0.06,0.014,0.209
"P73","Positiva",0.206,0.469,0.25,0.075,0.051,0.119
"P73","Neutral",0.065,0.109,0.344,0.26,0.122,0.189
"P73","Algo negativa",0.006,0.03,0.113,0.25,0.179,0.061
"P73","Negativa",0.034,0.038,0.106,0.246,0.602,0.14
"P73","No sabe",0,0.027,0.023,0.109,0.032,0.282
"P74","Muy positivo",0.7,0.227,0.122,0.103,0.033,0.161
"P74","Positivo",0.168,0.529,0.247,0.068,0.008,0.155
"P74","Neutral",0.051,0.106,0.385,0.28,0.138,0.2
"P74","Algo negativo",0.055,0.057,0.107,0.26,0.158,0.066
"P74","Negativo",0.009,0.041,0.107,0.204,0.631,0.131
"P74","No sabe",0.017,0.04,0.032,0.085,0.032,0.287
"P75","Muy positivo",0.682,0.191,0.103,0.095,0.011,0.111
"P75","Positivo",0.145,0.55,0.188,0.043,0.01,0.155
"P75","Neutral",0.094,0.143,0.531,0.313,0.165,0.219
"P75","Algo negativo",0.03,0.022,0.069,0.244,0.149,0.103
"P75","Negativo",0.002,0.034,0.085,0.194,0.622,0.091
"P75","No sabe",0.047,0.06,0.024,0.111,0.043,0.321
"P76","Muy positiva",0.81,0.523,0.3,0.186,0.07,0.386
"P76","Positiva",0.101,0.31,0.236,0.162,0.112,0.19
"P76","Neutral",0.079,0.055,0.311,0.191,0.108,0.103
"P76","Algo negativa",0.003,0.018,0.049,0.238,0.137,0.068
"P76","Negativa",0.006,0.044,0.089,0.144,0.533,0.066
"P76","No sabe",0.001,0.05,0.015,0.079,0.04,0.187
"P77","Muy positivo",0.818,0.56,0.284,0.177,0.087,0.282
"P77","Positivo",0.114,0.305,0.241,0.166,0.178,0.301
"P77","Neutral",0.028,0.066,0.282,0.172,0.119,0.144
"P77","Algo negativo",0.03,0.008,0.097,0.288,0.117,0.047
"P77","Negativo",0.01,0.036,0.081,0.137,0.467,0.081
"P77","No sabe",0,0.025,0.015,0.06,0.032,0.145
"P78","Muy positivo",0.8,0.502,0.187,0.16,0.09,0.316
"P78","Positivo",0.133,0.282,0.236,0.153,0.141,0.236
"P78","Neutral",0.061,0.145,0.42,0.274,0.169,0.236
"P78","Algo negativo",0.002,0.013,0.057,0.22,0.095,0.011
"P78","Negativo",0.004,0.03,0.064,0.094,0.463,0.03
"P78","No sabe",0,0.028,0.036,0.099,0.042,0.171
"P79","Si",0.622,0.629,0.509,0.573,0.598,0.607
"P79","No",0.378,0.371,0.491,0.427,0.402,0.393
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.748,0.635,0.35,0.161,0.093,0.348
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.08,0.123,0.288,0.395,0.421,0.295
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.081,0.185,0.273,0.414,0.417,0.257
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro País",0.024,0.026,0.054,0.018,0.034,0.006
"PRESIDENTE","Myriam Bregman a presidente y Nicolás del Caño a vicepresidente por el Frente de Izquierda",0.002,0.009,0.011,0.007,0.01,0.033
"PRESIDENTE","En blanco",0.027,0.012,0.014,0.005,0.005,0.025
"PRESIDENTE","No sabe",0.038,0.01,0.01,0,0.02,0.036
"GOBERNADOR","Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.74,0.666,0.399,0.27,0.163,0.415
"GOBERNADOR","Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.1,0.16,0.411,0.475,0.516,0.427
"GOBERNADOR","Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.057,0.111,0.126,0.22,0.263,0.085
"GOBERNADOR","Rubén Sobrero a gobernador y Natalia González a vicegobernadora por el Frente de Izquierda.",0.053,0.027,0.038,0.008,0.014,0.011
"GOBERNADOR","En blanco",0.032,0.02,0.007,0.017,0.026,0.032
"GOBERNADOR","No sabe",0.018,0.016,0.019,0.01,0.018,0.03
"CORTA_PRESIDENTE","Si",0.105,0.156,0.262,0.295,0.172,0.248
"CORTA_PRESIDENTE","No",0.895,0.844,0.738,0.705,0.828,0.752
"CORTA_GOBERNADOR","Si",0.077,0.146,0.264,0.28,0.197,0.327
"CORTA_GOBERNADOR","No",0.923,0.854,0.736,0.72,0.803,0.673
