"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.295,0.427,0.466,0.106,0.11,0.076
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.467,0.295,0.184,0.057,0.115,0.143
"P38","No sabe",0.045,0.009,0.061,0.048,0.058,0.099
"P39","Oponerse totalmente",0.124,0.084,0.124,0.555,0.594,0.159
"P39","Oponerse parcialmente",0.058,0.104,0.145,0.188,0.079,0.143
"P39","Apoyar parcialmente",0.288,0.396,0.423,0.162,0.142,0.086
"P39","Apoyar totalmente",0.484,0.385,0.262,0.05,0.118,0.169
"P39","No sabe",0.046,0.031,0.046,0.045,0.067,0.443
"P40","Inseguridad y narcotráfico",0.301,0.182,0.241,0.396,0.373,0.316
"P40","Altos impuestos y tarifas",0.116,0.216,0.263,0.143,0.127,0.027
"P40","Educación y estado de las escuelas",0.266,0.288,0.206,0.172,0.105,0.228
"P40","Inflación",0.182,0.154,0.173,0.155,0.145,0.344
"P40","Estado de la salud",0.086,0.076,0.076,0.072,0.111,0
"P40","Corrupción",0.031,0.074,0.03,0.028,0.088,0.085
"P40","Pobreza",0.015,0.005,0.003,0.012,0.035,0
"P40","Medio ambiente, incendios y contaminación",0,0,0,0.007,0,0
"P40","Falta de trabajo",0.003,0.005,0.003,0.008,0.006,0
"P40","No sabe",0,0,0.005,0.007,0.01,0
"P44","Muy buena",0.033,0.036,0.053,0.032,0.026,0
"P44","Buena",0.072,0.106,0.121,0.073,0.12,0
"P44","Ni buena ni mala",0.295,0.351,0.368,0.346,0.177,0.405
"P44","Mala",0.296,0.346,0.321,0.405,0.351,0.28
"P44","Muy mala",0.303,0.143,0.11,0.109,0.308,0.141
"P44","No sabe",0.001,0.018,0.027,0.035,0.018,0.174
"P45","Peor",0.547,0.377,0.419,0.681,0.742,0.372
"P45","Igual",0.221,0.389,0.381,0.186,0.156,0.291
"P45","Mejor",0.127,0.137,0.056,0.075,0.055,0.163
"P45","No sabe",0.105,0.097,0.144,0.058,0.047,0.174
"P46","Peor",0.471,0.262,0.335,0.667,0.691,0.534
"P46","Igual",0.189,0.375,0.39,0.205,0.198,0.024
"P46","Mejor",0.208,0.257,0.201,0.084,0.076,0.168
"P46","No sabe",0.132,0.106,0.074,0.044,0.035,0.274
"P47","Javier Milei",0.78,0.661,0.563,0.169,0.194,0.253
"P47","Los gobernadores",0.138,0.242,0.263,0.728,0.678,0.568
"P47","No sabe",0.082,0.097,0.174,0.103,0.128,0.179
"P48","Muy buena",0.089,0.075,0.114,0.128,0.103,0.037
"P48","Buena",0.079,0.225,0.196,0.279,0.156,0.272
"P48","Ni buena ni mala",0.177,0.222,0.338,0.296,0.271,0.331
"P48","Mala",0.327,0.286,0.199,0.215,0.184,0.273
"P48","Muy mala",0.326,0.166,0.136,0.076,0.271,0
"P48","No sabe",0.002,0.026,0.017,0.006,0.015,0.087
"P50","Muy buena",0.058,0.062,0.08,0.178,0.15,0.038
"P50","Buena",0.032,0.148,0.114,0.247,0.189,0.075
"P50","Ni buena ni mala",0.204,0.177,0.348,0.309,0.216,0.215
"P50","Mala",0.289,0.317,0.247,0.18,0.201,0.272
"P50","Muy mala",0.368,0.251,0.183,0.055,0.209,0.027
"P50","No sabe",0.049,0.045,0.028,0.031,0.035,0.373
"P51","Muy buena",0.258,0.16,0.164,0.065,0.042,0
"P51","Buena",0.199,0.308,0.245,0.099,0.113,0.084
"P51","Ni buena ni mala",0.233,0.272,0.418,0.372,0.179,0.141
"P51","Mala",0.146,0.124,0.094,0.258,0.224,0.455
"P51","Muy mala",0.124,0.092,0.04,0.145,0.37,0
"P51","No sabe",0.04,0.044,0.039,0.061,0.072,0.32
"P54","Muy buena",0.106,0.053,0.071,0.373,0.263,0.099
"P54","Buena",0.027,0.15,0.097,0.162,0.154,0.232
"P54","Ni buena ni mala",0.066,0.037,0.115,0.141,0.145,0.069
"P54","Mala",0.27,0.205,0.216,0.161,0.114,0.289
"P54","Muy mala",0.524,0.547,0.49,0.154,0.295,0.235
"P54","No sabe",0.007,0.008,0.011,0.009,0.029,0.076
"P55","Muy buena",0.245,0.114,0.122,0.02,0.078,0
"P55","Buena",0.225,0.414,0.172,0.088,0.021,0.032
"P55","Ni buena ni mala",0.193,0.227,0.327,0.098,0.074,0.26
"P55","Mala",0.174,0.144,0.188,0.36,0.192,0.307
"P55","Muy mala",0.163,0.095,0.184,0.43,0.63,0.226
"P55","No sabe",0,0.006,0.007,0.004,0.005,0.175
"P56","Muy buena",0.101,0.054,0.045,0.138,0.134,0
"P56","Buena",0.034,0.11,0.077,0.241,0.186,0.369
"P56","Ni buena ni mala",0.077,0.092,0.163,0.249,0.279,0.108
"P56","Mala",0.207,0.206,0.217,0.175,0.073,0.16
"P56","Muy mala",0.574,0.537,0.486,0.18,0.324,0.201
"P56","No sabe",0.007,0.001,0.012,0.017,0.004,0.162
"P57","Muy buena",0.057,0.062,0.081,0.352,0.35,0.136
"P57","Buena",0.025,0.099,0.075,0.165,0.161,0.234
"P57","Ni buena ni mala",0.049,0.084,0.108,0.137,0.079,0.236
"P57","Mala",0.243,0.193,0.24,0.147,0.086,0.052
"P57","Muy mala",0.616,0.558,0.479,0.167,0.307,0.234
"P57","No sabe",0.01,0.004,0.017,0.032,0.017,0.108
"P58","Muy buena",0.687,0.465,0.37,0.091,0.176,0.175
"P58","Buena",0.074,0.306,0.24,0.083,0.026,0.148
"P58","Ni buena ni mala",0.071,0.05,0.164,0.089,0.08,0.197
"P58","Mala",0.028,0.049,0.092,0.204,0.136,0.065
"P58","Muy mala",0.14,0.13,0.124,0.524,0.554,0.288
"P58","No sabe",0,0,0.01,0.009,0.028,0.127
"P59","Muy buena",0.484,0.446,0.335,0.067,0.078,0.207
"P59","Buena",0.271,0.315,0.349,0.123,0.09,0.086
"P59","Ni buena ni mala",0.087,0.115,0.166,0.081,0.141,0.156
"P59","Mala",0.059,0.042,0.049,0.182,0.067,0.106
"P59","Muy mala",0.099,0.082,0.093,0.541,0.621,0.37
"P59","No sabe",0,0,0.008,0.006,0.003,0.075
"P60","Muy buena",0.72,0.537,0.492,0.082,0.125,0.175
"P60","Buena",0.089,0.292,0.213,0.108,0.075,0.161
"P60","Ni buena ni mala",0.062,0.059,0.148,0.162,0.115,0.061
"P60","Mala",0.027,0.043,0.04,0.168,0.106,0.106
"P60","Muy mala",0.098,0.066,0.082,0.449,0.575,0.37
"P60","No sabe",0.004,0.003,0.025,0.031,0.004,0.127
"P61","Muy buena",0.226,0.122,0.111,0.033,0.023,0
"P61","Buena",0.2,0.31,0.247,0.107,0.129,0.038
"P61","Ni buena ni mala",0.363,0.366,0.498,0.412,0.277,0.43
"P61","Mala",0.078,0.125,0.049,0.2,0.125,0.242
"P61","Muy mala",0.121,0.057,0.064,0.184,0.418,0
"P61","No sabe",0.012,0.02,0.031,0.064,0.028,0.29
