"var","categoria","1-Excelente","2","3","4","5","6","7","8","9-Pésimo","No sabe"
"P33","1-Excelente",0.672,0.236,0.092,0.094,0.039,0.015,0,0.019,0.021,0.054
"P33","2",0.113,0.593,0.153,0.161,0.015,0.015,0,0.035,0.01,0.018
"P33","3",0.045,0.05,0.326,0.085,0.021,0.017,0,0.006,0.009,0.007
"P33","4",0.031,0.022,0.077,0.239,0.049,0.055,0.011,0.105,0.003,0.012
"P33","5",0.063,0.042,0.162,0.223,0.627,0.217,0.135,0.111,0.018,0.064
"P33","6",0.008,0.005,0.023,0.13,0.123,0.248,0.102,0.113,0.008,0
"P33","7",0.001,0.011,0.009,0.012,0.022,0.198,0.32,0.114,0.02,0.005
"P33","8",0.01,0.023,0.016,0.046,0.036,0.106,0.26,0.338,0.111,0.016
"P33","9-Pésimo",0.016,0.013,0.044,0.008,0.049,0.126,0.172,0.159,0.79,0.054
"P33","No sabe",0.041,0.005,0.098,0.002,0.019,0.003,0,0,0.01,0.77
"P34","1-Excelente",0.74,0.167,0.076,0.107,0.074,0.005,0,0.007,0.013,0.039
"P34","2",0.123,0.657,0.119,0.04,0.031,0.012,0.009,0.02,0.01,0.006
"P34","3",0.051,0.023,0.562,0.096,0.026,0.065,0,0.005,0.002,0
"P34","4",0.032,0.036,0.063,0.441,0.103,0.044,0.023,0.003,0.006,0.002
"P34","5",0.017,0.046,0.065,0.223,0.533,0.193,0.084,0.142,0.017,0.065
"P34","6",0.007,0.002,0.022,0.031,0.087,0.289,0.067,0.045,0.003,0.01
"P34","7",0.004,0,0.02,0.048,0.032,0.08,0.293,0.063,0.017,0.009
"P34","8",0.002,0.006,0.013,0.008,0.035,0.17,0.304,0.32,0.058,0.016
"P34","9-Pésimo",0.014,0.06,0.013,0.006,0.069,0.139,0.2,0.395,0.864,0.05
"P34","No sabe",0.01,0.003,0.047,0,0.01,0.003,0.02,0,0.01,0.803
"P36","1-Excelente",0.662,0.126,0.087,0.065,0.016,0.005,0,0,0.006,0.063
"P36","2",0.192,0.597,0.184,0.089,0.065,0.027,0.053,0.012,0.006,0.011
"P36","3",0.058,0.114,0.423,0.122,0.051,0.024,0.015,0.005,0.001,0.03
"P36","4",0.007,0.043,0.104,0.386,0.048,0.039,0.028,0.024,0,0.015
"P36","5",0.035,0.069,0.123,0.24,0.609,0.129,0.239,0.134,0.047,0.005
"P36","6",0.004,0.013,0.018,0.064,0.069,0.369,0.095,0.093,0.024,0
"P36","7",0.014,0.007,0.021,0.012,0.031,0.173,0.287,0.174,0.03,0
"P36","8",0.006,0,0.016,0.011,0.054,0.06,0.172,0.363,0.074,0.017
"P36","9-Pésimo",0.008,0.02,0.02,0.009,0.029,0.157,0.088,0.107,0.794,0.035
"P36","No sabe",0.014,0.011,0.004,0.002,0.028,0.017,0.023,0.088,0.018,0.824
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.329,0.366,0.39,0.507,0.408,0.676,0.467,0.482,0.363,0.406
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.252,0.338,0.265,0.229,0.125,0.12,0.127,0.109,0.211,0.203
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.203,0.147,0.18,0.122,0.19,0.075,0.189,0.228,0.173,0.114
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.173,0.109,0.088,0.119,0.175,0.093,0.206,0.178,0.238,0.12
"P37","No sabe",0.043,0.04,0.077,0.023,0.102,0.036,0.011,0.003,0.015,0.157
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.313,0.382,0.359,0.376,0.287,0.587,0.365,0.397,0.334,0.331
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.218,0.262,0.208,0.238,0.211,0.125,0.222,0.15,0.103,0.176
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.226,0.258,0.288,0.131,0.303,0.169,0.182,0.258,0.283,0.19
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.238,0.088,0.082,0.188,0.126,0.087,0.195,0.188,0.238,0.123
"P38","No sabe",0.005,0.01,0.063,0.067,0.073,0.032,0.036,0.007,0.042,0.18
"P39","Oponerse totalmente",0.309,0.314,0.408,0.392,0.323,0.511,0.37,0.375,0.343,0.377
"P39","Oponerse parcialmente",0.191,0.276,0.094,0.13,0.121,0.171,0.172,0.134,0.066,0.118
"P39","Apoyar parcialmente",0.227,0.26,0.293,0.24,0.305,0.148,0.186,0.222,0.293,0.232
"P39","Apoyar totalmente",0.251,0.096,0.17,0.134,0.165,0.106,0.272,0.261,0.275,0.142
"P39","No sabe",0.022,0.054,0.035,0.104,0.086,0.064,0,0.008,0.023,0.131
"P40","Inseguridad y narcotráfico",0.344,0.323,0.226,0.289,0.291,0.33,0.217,0.384,0.365,0.334
"P40","Altos impuestos y tarifas",0.135,0.245,0.253,0.146,0.168,0.109,0.254,0.175,0.154,0.127
"P40","Educación y estado de las escuelas",0.191,0.162,0.185,0.212,0.26,0.22,0.242,0.186,0.153,0.266
"P40","Inflación",0.149,0.165,0.215,0.264,0.157,0.149,0.191,0.119,0.127,0.114
"P40","Estado de la salud",0.055,0.081,0.055,0.05,0.074,0.109,0.056,0.093,0.113,0.076
"P40","Corrupción",0.089,0.021,0.032,0.028,0.022,0.066,0.004,0.04,0.06,0.014
"P40","Pobreza",0.02,0.003,0.013,0,0.008,0.011,0.004,0.003,0.013,0.059
"P40","Medio ambiente, incendios y contaminación",0.003,0,0,0.002,0.006,0,0.016,0,0.001,0.01
"P40","Falta de trabajo",0.014,0,0.002,0.009,0.007,0.006,0.011,0,0.005,0
"P40","No sabe",0,0,0.019,0,0.007,0,0.005,0,0.009,0
"P44","Muy buena",0.085,0.073,0.019,0.011,0.016,0.037,0.008,0.003,0.028,0.026
"P44","Buena",0.137,0.142,0.034,0.107,0.091,0.067,0.11,0.059,0.087,0.036
"P44","Ni buena ni mala",0.275,0.323,0.454,0.379,0.467,0.404,0.388,0.271,0.163,0.384
"P44","Mala",0.319,0.298,0.356,0.403,0.308,0.316,0.391,0.591,0.392,0.333
"P44","Muy mala",0.151,0.141,0.086,0.078,0.096,0.16,0.103,0.055,0.308,0.184
"P44","No sabe",0.033,0.023,0.051,0.022,0.022,0.016,0,0.021,0.022,0.037
"P45","Peor",0.542,0.491,0.54,0.57,0.523,0.629,0.54,0.666,0.664,0.547
"P45","Igual",0.277,0.328,0.319,0.173,0.283,0.207,0.317,0.195,0.208,0.257
"P45","Mejor",0.087,0.089,0.099,0.132,0.09,0.108,0.011,0.061,0.057,0.126
"P45","No sabe",0.094,0.092,0.042,0.125,0.104,0.056,0.132,0.078,0.071,0.07
"P46","Peor",0.549,0.452,0.475,0.488,0.454,0.646,0.569,0.526,0.595,0.4
"P46","Igual",0.253,0.359,0.291,0.225,0.32,0.218,0.299,0.229,0.182,0.376
"P46","Mejor",0.152,0.105,0.167,0.153,0.141,0.097,0.101,0.19,0.178,0.074
"P46","No sabe",0.046,0.084,0.067,0.134,0.085,0.039,0.031,0.055,0.045,0.15
"P47","Javier Milei",0.498,0.292,0.367,0.247,0.348,0.284,0.358,0.339,0.505,0.285
"P47","Los gobernadores",0.427,0.56,0.525,0.587,0.533,0.576,0.563,0.582,0.387,0.52
"P47","No sabe",0.075,0.148,0.108,0.166,0.119,0.14,0.079,0.079,0.108,0.195
"P48","Muy buena",0.14,0.109,0.147,0.092,0.074,0.14,0.057,0.092,0.108,0.121
"P48","Buena",0.183,0.282,0.285,0.283,0.336,0.159,0.264,0.095,0.113,0.225
"P48","Ni buena ni mala",0.247,0.3,0.413,0.347,0.308,0.324,0.314,0.199,0.169,0.375
"P48","Mala",0.255,0.158,0.078,0.238,0.175,0.286,0.284,0.425,0.3,0.095
"P48","Muy mala",0.17,0.132,0.073,0.032,0.1,0.083,0.081,0.114,0.306,0.126
"P48","No sabe",0.005,0.019,0.004,0.008,0.007,0.008,0,0.075,0.004,0.058
"P50","Muy buena",0.103,0.155,0.138,0.037,0.098,0.241,0.247,0.088,0.124,0.136
"P50","Buena",0.147,0.255,0.22,0.237,0.259,0.197,0.165,0.091,0.1,0.084
"P50","Ni buena ni mala",0.237,0.271,0.313,0.37,0.276,0.3,0.175,0.291,0.205,0.459
"P50","Mala",0.289,0.152,0.2,0.233,0.19,0.115,0.258,0.304,0.277,0.145
"P50","Muy mala",0.175,0.142,0.075,0.073,0.16,0.136,0.151,0.109,0.276,0.059
"P50","No sabe",0.049,0.025,0.054,0.05,0.017,0.011,0.004,0.117,0.018,0.117
"P51","Muy buena",0.172,0.099,0.085,0.058,0.087,0.061,0.18,0.087,0.138,0.119
"P51","Buena",0.155,0.2,0.214,0.154,0.243,0.13,0.099,0.109,0.171,0.073
"P51","Ni buena ni mala",0.281,0.377,0.317,0.332,0.332,0.335,0.282,0.404,0.27,0.484
"P51","Mala",0.176,0.199,0.213,0.258,0.189,0.172,0.281,0.139,0.18,0.124
"P51","Muy mala",0.161,0.082,0.086,0.124,0.088,0.222,0.136,0.158,0.222,0.084
"P51","No sabe",0.055,0.043,0.085,0.074,0.061,0.08,0.022,0.103,0.019,0.116
"P54","Muy buena",0.165,0.296,0.252,0.248,0.191,0.385,0.318,0.164,0.155,0.342
"P54","Buena",0.135,0.164,0.13,0.229,0.098,0.178,0.141,0.098,0.12,0.043
"P54","Ni buena ni mala",0.138,0.122,0.152,0.133,0.125,0.087,0.1,0.134,0.047,0.205
"P54","Mala",0.161,0.123,0.168,0.222,0.258,0.094,0.207,0.264,0.175,0.158
"P54","Muy mala",0.393,0.293,0.292,0.159,0.291,0.224,0.234,0.34,0.496,0.238
"P54","No sabe",0.008,0.002,0.006,0.009,0.037,0.032,0,0,0.007,0.014
"P55","Muy buena",0.1,0.112,0.066,0.03,0.081,0.135,0.143,0.073,0.087,0.055
"P55","Buena",0.166,0.177,0.165,0.183,0.131,0.08,0.175,0.056,0.197,0.12
"P55","Ni buena ni mala",0.25,0.105,0.143,0.093,0.218,0.165,0.109,0.205,0.155,0.144
"P55","Mala",0.187,0.251,0.291,0.371,0.251,0.258,0.229,0.24,0.199,0.415
"P55","Muy mala",0.291,0.355,0.323,0.323,0.311,0.34,0.344,0.422,0.361,0.242
"P55","No sabe",0.006,0,0.012,0,0.008,0.022,0,0.004,0.001,0.024
"P56","Muy buena",0.071,0.143,0.103,0.036,0.079,0.149,0.104,0.04,0.124,0.195
"P56","Buena",0.163,0.146,0.174,0.285,0.197,0.16,0.241,0.102,0.108,0.084
"P56","Ni buena ni mala",0.18,0.225,0.198,0.335,0.205,0.231,0.265,0.256,0.096,0.183
"P56","Mala",0.209,0.176,0.188,0.114,0.189,0.142,0.176,0.232,0.159,0.209
"P56","Muy mala",0.368,0.31,0.312,0.217,0.323,0.298,0.214,0.366,0.497,0.31
"P56","No sabe",0.009,0,0.025,0.013,0.007,0.02,0,0.004,0.016,0.019
"P57","Muy buena",0.177,0.329,0.228,0.27,0.227,0.498,0.274,0.169,0.158,0.09
"P57","Buena",0.103,0.134,0.087,0.168,0.142,0.067,0.137,0.191,0.116,0.106
"P57","Ni buena ni mala",0.114,0.116,0.171,0.146,0.091,0.082,0.129,0.03,0.071,0.184
"P57","Mala",0.183,0.138,0.146,0.147,0.187,0.049,0.232,0.224,0.176,0.26
"P57","Muy mala",0.405,0.269,0.278,0.252,0.345,0.284,0.228,0.382,0.466,0.319
"P57","No sabe",0.018,0.014,0.09,0.017,0.008,0.02,0,0.004,0.013,0.041
"P58","Muy buena",0.334,0.258,0.289,0.107,0.297,0.184,0.17,0.202,0.356,0.237
"P58","Buena",0.101,0.155,0.124,0.133,0.194,0.092,0.198,0.167,0.139,0.053
"P58","Ni buena ni mala",0.139,0.09,0.137,0.103,0.091,0.083,0.075,0.071,0.048,0.15
"P58","Mala",0.081,0.09,0.14,0.238,0.117,0.095,0.178,0.21,0.108,0.225
"P58","Muy mala",0.34,0.407,0.285,0.415,0.291,0.482,0.379,0.35,0.345,0.314
"P58","No sabe",0.005,0,0.025,0.004,0.01,0.064,0,0,0.004,0.021
"P59","Muy buena",0.349,0.235,0.263,0.108,0.171,0.111,0.253,0.167,0.245,0.15
"P59","Buena",0.229,0.187,0.13,0.171,0.282,0.134,0.156,0.185,0.223,0.188
"P59","Ni buena ni mala",0.096,0.109,0.141,0.112,0.128,0.057,0.077,0.137,0.1,0.172
"P59","Mala",0.055,0.102,0.14,0.189,0.081,0.121,0.12,0.205,0.077,0.155
"P59","Muy mala",0.271,0.367,0.301,0.42,0.331,0.577,0.394,0.306,0.351,0.317
"P59","No sabe",0,0,0.025,0,0.007,0,0,0,0.004,0.018
"P60","Muy buena",0.401,0.292,0.283,0.133,0.276,0.18,0.265,0.234,0.384,0.281
"P60","Buena",0.155,0.136,0.147,0.188,0.218,0.047,0.102,0.289,0.12,0.069
"P60","Ni buena ni mala",0.111,0.171,0.145,0.162,0.096,0.126,0.098,0.09,0.107,0.21
"P60","Mala",0.066,0.062,0.137,0.174,0.09,0.144,0.165,0.092,0.067,0.188
"P60","Muy mala",0.2,0.327,0.252,0.339,0.307,0.5,0.366,0.295,0.314,0.234
"P60","No sabe",0.067,0.012,0.036,0.004,0.013,0.003,0.004,0,0.008,0.018
"P61","Muy buena",0.188,0.115,0.046,0.053,0.029,0.037,0.025,0.092,0.075,0.065
"P61","Buena",0.127,0.175,0.193,0.2,0.239,0.101,0.149,0.264,0.178,0.104
"P61","Ni buena ni mala",0.36,0.367,0.432,0.34,0.424,0.399,0.406,0.329,0.406,0.502
"P61","Mala",0.086,0.084,0.116,0.24,0.147,0.137,0.254,0.117,0.131,0.173
"P61","Muy mala",0.166,0.233,0.102,0.153,0.115,0.287,0.149,0.121,0.201,0.099
"P61","No sabe",0.073,0.026,0.111,0.014,0.046,0.039,0.017,0.077,0.009,0.057
