"var","categoria","1-Excelente","2","3","4","5","6","7","8","9-Pésimo","No sabe"
"P23","Profesional o independiente",0.076,0.081,0.176,0.057,0.105,0.12,0.047,0.091,0.109,0.092
"P23","Comerciante, emprendedor o empresario",0.068,0.034,0.066,0.02,0.063,0.064,0.11,0.032,0.042,0.023
"P23","Trabajador informal",0,0.003,0.015,0.013,0.031,0,0,0.055,0.003,0.013
"P23","No tengo trabajo",0.098,0.104,0.034,0.075,0.075,0.08,0.096,0.022,0.092,0.087
"P24","Muy de acuerdo",0.209,0.218,0.287,0.193,0.184,0.236,0.152,0.203,0.239,0.222
"P24","De acuerdo",0.186,0.219,0.145,0.198,0.242,0.191,0.166,0.186,0.166,0.187
"P24","Ni de acuerdo ni en desacuerdo",0.301,0.346,0.366,0.218,0.39,0.307,0.475,0.368,0.225,0.379
"P24","En desacuerdo",0.178,0.095,0.066,0.226,0.124,0.189,0.151,0.167,0.173,0.136
"P24","Muy en desacuerdo",0.11,0.116,0.064,0.017,0.045,0.038,0.035,0.058,0.179,0.026
"P24","No sabe",0.016,0.006,0.072,0.148,0.015,0.039,0.021,0.018,0.018,0.05
"P25","Muy de acuerdo",0.142,0.098,0.168,0.074,0.075,0.057,0.143,0.119,0.172,0.109
"P25","De acuerdo",0.164,0.157,0.118,0.204,0.175,0.057,0.107,0.144,0.149,0.19
"P25","Ni de acuerdo ni en desacuerdo",0.18,0.179,0.237,0.113,0.301,0.183,0.191,0.164,0.11,0.287
"P25","En desacuerdo",0.356,0.44,0.318,0.513,0.364,0.51,0.402,0.48,0.359,0.339
"P25","Muy en desacuerdo",0.155,0.12,0.09,0.086,0.083,0.164,0.157,0.09,0.208,0.067
"P25","No sabe",0.003,0.006,0.069,0.01,0.002,0.029,0,0.003,0.002,0.008
"P26","Si",0.711,0.572,0.626,0.532,0.689,0.675,0.711,0.724,0.699,0.492
"P26","No",0.289,0.428,0.374,0.468,0.311,0.325,0.289,0.276,0.301,0.508
"P27","Muy de acuerdo",0.278,0.123,0.204,0.144,0.157,0.13,0.114,0.114,0.228,0.223
"P27","De acuerdo",0.178,0.266,0.174,0.22,0.167,0.231,0.182,0.205,0.172,0.174
"P27","Ni de acuerdo ni en desacuerdo",0.146,0.231,0.356,0.147,0.31,0.193,0.218,0.161,0.175,0.255
"P27","En desacuerdo",0.239,0.304,0.183,0.372,0.198,0.3,0.36,0.38,0.26,0.208
"P27","Muy en desacuerdo",0.135,0.076,0.069,0.117,0.167,0.139,0.126,0.137,0.159,0.09
"P27","No sabe",0.024,0,0.014,0,0.001,0.007,0,0.003,0.006,0.05
"P28","Si",0.703,0.591,0.582,0.56,0.669,0.644,0.675,0.762,0.748,0.558
"P28","No",0.297,0.409,0.418,0.44,0.331,0.356,0.325,0.238,0.252,0.442
"P29","Muy de acuerdo",0.275,0.166,0.211,0.156,0.237,0.142,0.256,0.159,0.244,0.248
"P29","De acuerdo",0.222,0.235,0.223,0.159,0.211,0.136,0.19,0.158,0.215,0.169
"P29","Ni de acuerdo ni en desacuerdo",0.163,0.212,0.285,0.207,0.259,0.177,0.204,0.242,0.129,0.204
"P29","En desacuerdo",0.206,0.281,0.205,0.392,0.174,0.278,0.228,0.328,0.235,0.2
"P29","Muy en desacuerdo",0.074,0.088,0.065,0.064,0.106,0.217,0.113,0.074,0.17,0.09
"P29","No sabe",0.06,0.018,0.011,0.022,0.013,0.05,0.009,0.039,0.007,0.089
"P30","No estaba enterado",0.349,0.286,0.393,0.44,0.298,0.28,0.252,0.21,0.26,0.523
"P30","De acuerdo",0.342,0.349,0.341,0.212,0.374,0.205,0.361,0.376,0.384,0.254
"P30","En desacuerdo",0.262,0.32,0.213,0.259,0.256,0.369,0.25,0.34,0.296,0.169
"P30","No sabe",0.047,0.045,0.053,0.089,0.072,0.146,0.137,0.074,0.06,0.054
"P31","No tengo cable ni internet",0.265,0.253,0.241,0.299,0.157,0.203,0.116,0.086,0.204,0.301
"P31","Si tuve",0.522,0.516,0.518,0.48,0.561,0.594,0.652,0.54,0.567,0.433
"P31","No tuve",0.213,0.231,0.241,0.221,0.282,0.203,0.232,0.374,0.229,0.266
"P32","Reclamando directamente a la empresa",0.32,0.241,0.366,0.181,0.268,0.324,0.266,0.274,0.266,0.437
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.317,0.42,0.285,0.395,0.367,0.296,0.283,0.404,0.409,0.227
"P32","Nunca se pudo resolver",0.363,0.339,0.349,0.424,0.365,0.38,0.451,0.322,0.325,0.336
"P33","1-Excelente",0.64,0.236,0.145,0.193,0.063,0.022,0.019,0.011,0.017,0.07
"P33","2",0.098,0.472,0.175,0.102,0.053,0.019,0.019,0.019,0.015,0.021
"P33","3",0.065,0.052,0.294,0.086,0.027,0.021,0.018,0.012,0.01,0.019
"P33","4",0.006,0.03,0.08,0.281,0.076,0.073,0.018,0.04,0.005,0.051
"P33","5",0.049,0.118,0.192,0.221,0.455,0.286,0.178,0.135,0.023,0.057
"P33","6",0,0.018,0.059,0.048,0.109,0.292,0.157,0.048,0.007,0.03
"P33","7",0.004,0.021,0.006,0.044,0.035,0.078,0.234,0.064,0.037,0.014
"P33","8",0.035,0.037,0.008,0.014,0.052,0.062,0.185,0.531,0.058,0.017
"P33","9-Pésimo",0.037,0.016,0.015,0.008,0.105,0.126,0.167,0.132,0.822,0.064
"P33","No sabe",0.066,0,0.026,0.003,0.025,0.021,0.005,0.008,0.006,0.657
"P34","1-Excelente",0.738,0.197,0.132,0.125,0.096,0.015,0.019,0.008,0.009,0.067
"P34","2",0.092,0.452,0.237,0.093,0.016,0.024,0.026,0.031,0.007,0.013
"P34","3",0.045,0.145,0.379,0.115,0.046,0.09,0.006,0.015,0.004,0.005
"P34","4",0.018,0.093,0.044,0.382,0.095,0.148,0.076,0.006,0.005,0.008
"P34","5",0.026,0.049,0.158,0.191,0.458,0.193,0.078,0.045,0.013,0.112
"P34","6",0.009,0.001,0.01,0.047,0.071,0.219,0.182,0.038,0.003,0.017
"P34","7",0.018,0.027,0.013,0.016,0.058,0.047,0.191,0.054,0.005,0.016
"P34","8",0,0.014,0,0.016,0.065,0.102,0.167,0.32,0.064,0.017
"P34","9-Pésimo",0.023,0.02,0.012,0.01,0.093,0.148,0.255,0.473,0.884,0.075
"P34","No sabe",0.031,0.002,0.015,0.005,0.002,0.014,0,0.01,0.006,0.67
"P35","1-Excelente",0.769,0.244,0.124,0.021,0.036,0.012,0.049,0.017,0.006,0.036
"P35","2",0.089,0.464,0.147,0.076,0.044,0.026,0.014,0,0.009,0.018
"P35","3",0.052,0.121,0.463,0.156,0.066,0.029,0.038,0.024,0.007,0.005
"P35","4",0.037,0.055,0.125,0.543,0.121,0.097,0.02,0.015,0.003,0.003
"P35","5",0.015,0.067,0.088,0.112,0.513,0.174,0.088,0.125,0.017,0.057
"P35","6",0.002,0.012,0.017,0.038,0.045,0.39,0.208,0.058,0.039,0.014
"P35","7",0,0.016,0.007,0.019,0.058,0.069,0.236,0.113,0.015,0.014
"P35","8",0,0.005,0.004,0.02,0.042,0.087,0.186,0.313,0.023,0.068
"P35","9-Pésimo",0.011,0.011,0.004,0,0.073,0.116,0.161,0.318,0.872,0.069
"P35","No sabe",0.025,0.005,0.021,0.015,0.002,0,0,0.017,0.009,0.716
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.429,0.358,0.349,0.548,0.29,0.607,0.49,0.36,0.444,0.404
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.174,0.336,0.321,0.132,0.216,0.206,0.147,0.233,0.157,0.164
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.209,0.171,0.192,0.089,0.18,0.066,0.15,0.143,0.169,0.212
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.155,0.091,0.094,0.175,0.222,0.067,0.139,0.237,0.219,0.131
"P37","No sabe",0.033,0.044,0.044,0.056,0.092,0.054,0.074,0.027,0.011,0.089
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.366,0.406,0.287,0.385,0.221,0.414,0.403,0.308,0.416,0.335
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.211,0.214,0.313,0.221,0.194,0.175,0.236,0.149,0.094,0.155
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.185,0.264,0.286,0.138,0.329,0.228,0.21,0.313,0.229,0.216
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.204,0.106,0.076,0.202,0.18,0.069,0.143,0.156,0.241,0.182
"P38","No sabe",0.034,0.01,0.038,0.054,0.076,0.114,0.008,0.074,0.02,0.112
"P39","Oponerse totalmente",0.376,0.316,0.325,0.445,0.255,0.366,0.439,0.273,0.43,0.362
"P39","Oponerse parcialmente",0.178,0.207,0.181,0.124,0.138,0.174,0.134,0.157,0.059,0.086
"P39","Apoyar parcialmente",0.185,0.333,0.312,0.176,0.304,0.208,0.251,0.277,0.232,0.269
"P39","Apoyar totalmente",0.231,0.081,0.128,0.202,0.242,0.118,0.156,0.217,0.265,0.218
"P39","No sabe",0.03,0.063,0.054,0.053,0.061,0.134,0.02,0.076,0.014,0.065
"P40","Inseguridad y narcotráfico",0.346,0.396,0.26,0.3,0.232,0.296,0.253,0.317,0.389,0.259
"P40","Altos impuestos y tarifas",0.175,0.13,0.281,0.164,0.22,0.139,0.196,0.187,0.127,0.134
"P40","Educación y estado de las escuelas",0.158,0.18,0.225,0.179,0.273,0.244,0.191,0.195,0.141,0.279
"P40","Inflación",0.158,0.183,0.122,0.261,0.183,0.182,0.165,0.183,0.113,0.138
"P40","Estado de la salud",0.061,0.084,0.061,0.061,0.052,0.105,0.029,0.047,0.133,0.087
"P40","Corrupción",0.084,0.016,0.031,0.028,0.023,0.017,0.074,0.035,0.066,0.042
"P40","Pobreza",0,0.003,0.011,0.005,0.006,0.012,0.066,0,0.014,0.052
"P40","Medio ambiente, incendios y contaminación",0,0.002,0.009,0,0.001,0,0.012,0,0.003,0.009
"P40","Falta de trabajo",0.018,0.006,0,0.002,0.004,0.005,0.011,0.007,0.004,0
"P40","No sabe",0,0,0,0,0.006,0,0.003,0.029,0.01,0
"P44","Muy buena",0.105,0.049,0.019,0.039,0.002,0.022,0.047,0.003,0.023,0.032
"P44","Buena",0.143,0.076,0.175,0.052,0.078,0.103,0.065,0.049,0.093,0.06
"P44","Ni buena ni mala",0.264,0.417,0.449,0.298,0.457,0.453,0.306,0.179,0.151,0.393
"P44","Mala",0.313,0.321,0.238,0.466,0.37,0.333,0.367,0.596,0.372,0.315
"P44","Muy mala",0.144,0.125,0.106,0.059,0.073,0.064,0.205,0.156,0.334,0.167
"P44","No sabe",0.031,0.012,0.013,0.086,0.02,0.025,0.01,0.017,0.027,0.033
"P45","Peor",0.568,0.564,0.481,0.579,0.452,0.533,0.624,0.727,0.696,0.505
"P45","Igual",0.299,0.212,0.376,0.139,0.354,0.24,0.248,0.206,0.171,0.303
"P45","Mejor",0.058,0.107,0.096,0.142,0.099,0.147,0.033,0.03,0.064,0.097
"P45","No sabe",0.075,0.117,0.047,0.14,0.095,0.08,0.095,0.037,0.069,0.095
"P46","Peor",0.577,0.469,0.445,0.538,0.368,0.54,0.579,0.618,0.65,0.406
"P46","Igual",0.29,0.371,0.283,0.192,0.314,0.276,0.196,0.212,0.17,0.298
"P46","Mejor",0.112,0.082,0.154,0.112,0.245,0.148,0.125,0.138,0.142,0.146
"P46","No sabe",0.021,0.078,0.118,0.158,0.073,0.036,0.1,0.032,0.038,0.15
"P47","Javier Milei",0.449,0.338,0.357,0.254,0.376,0.29,0.276,0.417,0.474,0.414
"P47","Los gobernadores",0.469,0.545,0.521,0.648,0.462,0.614,0.602,0.493,0.427,0.392
"P47","No sabe",0.082,0.117,0.122,0.098,0.162,0.096,0.122,0.09,0.099,0.194
"P48","Muy buena",0.187,0.091,0.157,0.09,0.107,0.133,0.084,0.127,0.074,0.06
"P48","Buena",0.156,0.318,0.27,0.306,0.284,0.246,0.171,0.113,0.123,0.221
"P48","Ni buena ni mala",0.245,0.285,0.355,0.388,0.344,0.445,0.35,0.169,0.139,0.321
"P48","Mala",0.27,0.148,0.108,0.19,0.18,0.133,0.245,0.403,0.343,0.158
"P48","Muy mala",0.122,0.158,0.105,0.021,0.079,0.031,0.15,0.173,0.32,0.128
"P48","No sabe",0.02,0,0.005,0.005,0.006,0.012,0,0.015,0.001,0.112
"P50","Muy buena",0.089,0.176,0.143,0.036,0.108,0.144,0.108,0.099,0.152,0.119
"P50","Buena",0.19,0.225,0.111,0.271,0.224,0.249,0.147,0.095,0.116,0.122
"P50","Ni buena ni mala",0.246,0.239,0.308,0.363,0.351,0.286,0.202,0.345,0.168,0.399
"P50","Mala",0.266,0.181,0.236,0.257,0.181,0.219,0.387,0.18,0.261,0.132
"P50","Muy mala",0.131,0.156,0.15,0.045,0.122,0.083,0.133,0.221,0.284,0.113
"P50","No sabe",0.078,0.023,0.052,0.028,0.014,0.019,0.023,0.06,0.019,0.115
"P51","Muy buena",0.121,0.14,0.123,0.081,0.106,0.098,0.101,0.087,0.127,0.118
"P51","Buena",0.176,0.214,0.158,0.17,0.206,0.154,0.104,0.172,0.154,0.124
"P51","Ni buena ni mala",0.248,0.373,0.287,0.355,0.382,0.316,0.378,0.281,0.26,0.437
"P51","Mala",0.195,0.145,0.225,0.296,0.166,0.266,0.204,0.185,0.186,0.134
"P51","Muy mala",0.171,0.095,0.092,0.073,0.088,0.103,0.14,0.162,0.255,0.128
"P51","No sabe",0.089,0.033,0.115,0.025,0.052,0.063,0.073,0.113,0.018,0.059
"P54","Muy buena",0.241,0.258,0.188,0.251,0.191,0.234,0.311,0.16,0.196,0.251
"P54","Buena",0.168,0.167,0.107,0.263,0.081,0.167,0.041,0.085,0.149,0.053
"P54","Ni buena ni mala",0.131,0.128,0.166,0.134,0.112,0.084,0.07,0.241,0.036,0.17
"P54","Mala",0.162,0.178,0.196,0.228,0.214,0.231,0.241,0.094,0.169,0.152
"P54","Muy mala",0.289,0.263,0.333,0.124,0.371,0.248,0.337,0.402,0.446,0.362
"P54","No sabe",0.009,0.006,0.01,0,0.031,0.036,0,0.018,0.004,0.012
"P55","Muy buena",0.081,0.119,0.06,0.054,0.076,0.041,0.137,0.13,0.089,0.063
"P55","Buena",0.196,0.148,0.142,0.225,0.121,0.187,0.124,0.145,0.173,0.12
"P55","Ni buena ni mala",0.202,0.167,0.196,0.069,0.223,0.176,0.157,0.116,0.124,0.24
"P55","Mala",0.207,0.287,0.298,0.342,0.23,0.297,0.178,0.253,0.217,0.304
"P55","Muy mala",0.307,0.279,0.291,0.297,0.344,0.299,0.387,0.353,0.396,0.258
"P55","No sabe",0.007,0,0.013,0.013,0.006,0,0.017,0.003,0.001,0.015
"P56","Muy buena",0.104,0.151,0.049,0.067,0.045,0.073,0.155,0.112,0.132,0.116
"P56","Buena",0.22,0.119,0.188,0.335,0.159,0.247,0.152,0.151,0.099,0.074
"P56","Ni buena ni mala",0.15,0.237,0.16,0.235,0.253,0.272,0.258,0.172,0.129,0.164
"P56","Mala",0.227,0.204,0.153,0.19,0.144,0.124,0.142,0.128,0.189,0.186
"P56","Muy mala",0.288,0.283,0.443,0.173,0.393,0.272,0.276,0.393,0.436,0.443
"P56","No sabe",0.011,0.006,0.007,0,0.006,0.012,0.017,0.044,0.015,0.017
"P57","Muy buena",0.222,0.276,0.185,0.329,0.187,0.288,0.358,0.128,0.216,0.097
"P57","Buena",0.154,0.112,0.107,0.177,0.083,0.125,0.146,0.16,0.116,0.12
"P57","Ni buena ni mala",0.113,0.094,0.194,0.073,0.138,0.118,0.039,0.065,0.084,0.131
"P57","Mala",0.192,0.192,0.141,0.234,0.17,0.176,0.135,0.168,0.16,0.145
"P57","Muy mala",0.307,0.31,0.349,0.174,0.379,0.28,0.305,0.416,0.422,0.471
"P57","No sabe",0.012,0.016,0.024,0.013,0.043,0.013,0.017,0.063,0.002,0.036
"P58","Muy buena",0.314,0.253,0.237,0.142,0.332,0.212,0.214,0.261,0.299,0.331
"P58","Buena",0.105,0.151,0.12,0.118,0.195,0.152,0.115,0.18,0.12,0.089
"P58","Ni buena ni mala",0.096,0.108,0.176,0.064,0.121,0.054,0.061,0.075,0.056,0.142
"P58","Mala",0.098,0.171,0.148,0.228,0.043,0.218,0.222,0.067,0.134,0.119
"P58","Muy mala",0.381,0.317,0.312,0.445,0.301,0.357,0.323,0.385,0.387,0.298
"P58","No sabe",0.006,0,0.007,0.003,0.008,0.007,0.065,0.032,0.004,0.021
"P59","Muy buena",0.294,0.291,0.187,0.149,0.214,0.154,0.222,0.176,0.219,0.176
"P59","Buena",0.196,0.172,0.249,0.168,0.254,0.244,0.175,0.236,0.181,0.203
"P59","Ni buena ni mala",0.098,0.114,0.123,0.068,0.148,0.108,0.105,0.091,0.093,0.165
"P59","Mala",0.067,0.111,0.155,0.123,0.082,0.103,0.11,0.16,0.098,0.139
"P59","Muy mala",0.345,0.312,0.279,0.492,0.296,0.391,0.388,0.305,0.405,0.302
"P59","No sabe",0,0,0.007,0,0.006,0,0,0.032,0.004,0.015
"P60","Muy buena",0.315,0.349,0.233,0.183,0.326,0.266,0.268,0.272,0.336,0.313
"P60","Buena",0.139,0.086,0.274,0.135,0.196,0.135,0.176,0.197,0.104,0.139
"P60","Ni buena ni mala",0.107,0.163,0.112,0.207,0.104,0.103,0.115,0.163,0.091,0.197
"P60","Mala",0.119,0.091,0.102,0.15,0.092,0.146,0.093,0.078,0.083,0.102
"P60","Muy mala",0.275,0.276,0.25,0.323,0.271,0.343,0.348,0.258,0.378,0.231
"P60","No sabe",0.045,0.035,0.029,0.002,0.011,0.007,0,0.032,0.008,0.018
"P61","Muy buena",0.144,0.126,0.111,0.04,0.04,0.047,0.05,0.041,0.076,0.074
"P61","Buena",0.13,0.146,0.228,0.202,0.226,0.139,0.165,0.157,0.169,0.202
"P61","Ni buena ni mala",0.346,0.393,0.352,0.417,0.439,0.465,0.399,0.335,0.38,0.48
"P61","Mala",0.153,0.115,0.13,0.166,0.115,0.119,0.109,0.276,0.137,0.097
"P61","Muy mala",0.152,0.197,0.13,0.16,0.112,0.209,0.247,0.087,0.227,0.1
"P61","No sabe",0.075,0.023,0.049,0.015,0.068,0.021,0.03,0.104,0.011,0.047
