"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P23","Empleado sector privado",0.259,0.24,0.221,0.22,0.204,0.158
"P23","Changas o trabajos eventuales",0.166,0.224,0.286,0.221,0.216,0.134
"P23","Estudiante",0.061,0.028,0.043,0.042,0.024,0.236
"P23","Amas de casa",0.041,0.082,0.087,0.076,0.074,0.144
"P23","Profesional o independiente",0.104,0.085,0.096,0.08,0.115,0.012
"P23","Comerciante, emprendedor o empresario",0.042,0.057,0.061,0.055,0.026,0.02
"P23","Trabajador informal",0.01,0.008,0.02,0.017,0.026,0.095
"P23","No tengo trabajo",0.043,0.068,0.06,0.092,0.134,0.162
"P24","Muy de acuerdo",0.272,0.182,0.187,0.206,0.189,0.134
"P24","De acuerdo",0.178,0.314,0.201,0.181,0.131,0.176
"P24","Ni de acuerdo ni en desacuerdo",0.222,0.318,0.425,0.311,0.338,0.106
"P24","En desacuerdo",0.151,0.127,0.134,0.18,0.124,0.105
"P24","Muy en desacuerdo",0.13,0.045,0.028,0.067,0.15,0
"P24","No sabe",0.047,0.014,0.025,0.055,0.068,0.479
"P25","Muy de acuerdo",0.368,0.121,0.09,0.044,0.052,0.007
"P25","De acuerdo",0.161,0.306,0.149,0.054,0.037,0.013
"P25","Ni de acuerdo ni en desacuerdo",0.192,0.247,0.379,0.077,0.15,0.192
"P25","En desacuerdo",0.181,0.26,0.309,0.719,0.333,0.314
"P25","Muy en desacuerdo",0.084,0.065,0.061,0.096,0.413,0.266
"P25","No sabe",0.014,0.001,0.012,0.01,0.015,0.208
"P26","Si",0.927,0.553,0.479,0.607,0.56,0.093
"P26","No",0.073,0.447,0.521,0.393,0.44,0.907
"P28","Si",0.847,0.556,0.588,0.623,0.588,0.19
"P28","No",0.153,0.444,0.412,0.377,0.412,0.81
"P29","Muy de acuerdo",0.564,0.164,0.158,0.095,0.114,0.013
"P29","De acuerdo",0.211,0.411,0.263,0.084,0.043,0.076
"P29","Ni de acuerdo ni en desacuerdo",0.126,0.254,0.378,0.117,0.154,0.032
"P29","En desacuerdo",0.066,0.103,0.114,0.545,0.187,0.047
"P29","Muy en desacuerdo",0.024,0.057,0.07,0.117,0.45,0.399
"P29","No sabe",0.009,0.011,0.017,0.042,0.052,0.433
"P30","No estaba enterado",0.295,0.259,0.381,0.324,0.326,0.609
"P30","De acuerdo",0.57,0.495,0.322,0.131,0.143,0.017
"P30","En desacuerdo",0.098,0.15,0.215,0.45,0.453,0.215
"P30","No sabe",0.037,0.096,0.082,0.095,0.078,0.159
"P31","No tengo cable ni internet",0.283,0.228,0.238,0.182,0.172,0.349
"P31","Si tuve",0.496,0.556,0.528,0.543,0.565,0.537
"P31","No tuve",0.221,0.216,0.234,0.275,0.263,0.114
"P32","Reclamando directamente a la empresa",0.301,0.324,0.334,0.31,0.239,0.583
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.323,0.257,0.396,0.381,0.389,0.367
"P32","Nunca se pudo resolver",0.376,0.419,0.27,0.309,0.372,0.05
"P33","1-Excelente",0.194,0.146,0.178,0.193,0.119,0.012
"P33","2",0.109,0.173,0.13,0.083,0.074,0.054
"P33","3",0.063,0.042,0.057,0.049,0.073,0.084
"P33","4",0.048,0.029,0.065,0.054,0.056,0
"P33","5",0.132,0.164,0.184,0.148,0.16,0.108
"P33","6",0.018,0.063,0.042,0.062,0.089,0.021
"P33","7",0.009,0.036,0.051,0.06,0.023,0
"P33","8",0.048,0.054,0.06,0.107,0.098,0
"P33","9-Pésimo",0.322,0.226,0.167,0.205,0.242,0.085
"P33","No sabe",0.057,0.067,0.066,0.039,0.066,0.636
"P34","1-Excelente",0.187,0.173,0.185,0.153,0.148,0
"P34","2",0.107,0.132,0.122,0.116,0.053,0.013
"P34","3",0.109,0.084,0.07,0.047,0.08,0.108
"P34","4",0.025,0.062,0.078,0.088,0.075,0.032
"P34","5",0.116,0.16,0.14,0.106,0.135,0.04
"P34","6",0.017,0.007,0.034,0.065,0.076,0
"P34","7",0.011,0.044,0.038,0.042,0.022,0.02
"P34","8",0.066,0.04,0.047,0.054,0.103,0
"P34","9-Pésimo",0.302,0.246,0.224,0.289,0.274,0.112
"P34","No sabe",0.06,0.052,0.062,0.04,0.034,0.675
"P35","1-Excelente",0.225,0.161,0.165,0.133,0.158,0.026
"P35","2",0.072,0.122,0.133,0.106,0.043,0
"P35","3",0.106,0.07,0.097,0.068,0.115,0.111
"P35","4",0.035,0.11,0.091,0.093,0.049,0.05
"P35","5",0.102,0.135,0.131,0.134,0.163,0
"P35","6",0.021,0.038,0.049,0.081,0.083,0.022
"P35","7",0.041,0.046,0.026,0.033,0.045,0
"P35","8",0.048,0.025,0.043,0.076,0.041,0.019
"P35","9-Pésimo",0.304,0.257,0.212,0.218,0.26,0.112
"P35","No sabe",0.046,0.036,0.053,0.058,0.043,0.66
"P36","1-Excelente",0.208,0.129,0.093,0.127,0.147,0.352
"P36","2",0.084,0.176,0.135,0.147,0.075,0
"P36","3",0.084,0.069,0.125,0.053,0.041,0.109
"P36","4",0.043,0.064,0.038,0.079,0.051,0
"P36","5",0.132,0.136,0.222,0.118,0.203,0.022
"P36","6",0.036,0.063,0.046,0.06,0.056,0.035
"P36","7",0.029,0.044,0.046,0.064,0.046,0
"P36","8",0.035,0.061,0.042,0.082,0.061,0.018
"P36","9-Pésimo",0.273,0.2,0.178,0.22,0.275,0.13
"P36","No sabe",0.076,0.058,0.075,0.05,0.045,0.334
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.237,0.215,0.278,0.71,0.573,0.123
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.188,0.268,0.299,0.139,0.163,0.036
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.261,0.278,0.184,0.056,0.063,0.263
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.305,0.213,0.196,0.077,0.032,0.074
"P37","No sabe",0.009,0.026,0.043,0.018,0.169,0.504
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.202,0.143,0.215,0.615,0.585,0.033
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.101,0.226,0.208,0.196,0.174,0.204
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.323,0.389,0.321,0.104,0.111,0.042
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.348,0.195,0.199,0.079,0.042,0.035
"P38","No sabe",0.026,0.047,0.057,0.006,0.088,0.686
"P39","Oponerse totalmente",0.191,0.155,0.235,0.598,0.589,0.108
"P39","Oponerse parcialmente",0.081,0.142,0.137,0.191,0.105,0.062
"P39","Apoyar parcialmente",0.266,0.412,0.332,0.123,0.18,0.282
"P39","Apoyar totalmente",0.437,0.231,0.227,0.071,0.059,0.047
"P39","No sabe",0.025,0.06,0.069,0.017,0.067,0.501
"P40","Inseguridad y narcotráfico",0.24,0.301,0.274,0.402,0.33,0.666
"P40","Altos impuestos y tarifas",0.135,0.249,0.189,0.143,0.145,0.015
"P40","Educación y estado de las escuelas",0.269,0.25,0.216,0.163,0.087,0
"P40","Inflación",0.212,0.099,0.161,0.168,0.161,0.251
"P40","Estado de la salud",0.089,0.064,0.079,0.06,0.137,0
"P40","Corrupción",0.047,0.028,0.055,0.035,0.069,0.022
"P40","Pobreza",0.005,0.001,0.008,0.015,0.044,0
"P40","Medio ambiente, incendios y contaminación",0,0,0.008,0.002,0.001,0.02
"P40","Falta de trabajo",0.002,0.003,0.005,0.012,0.004,0.026
"P40","No sabe",0.001,0.005,0.005,0,0.022,0
"P44","Muy buena",0.066,0.016,0.036,0.042,0.009,0
"P44","Buena",0.065,0.15,0.108,0.068,0.086,0.015
"P44","Ni buena ni mala",0.275,0.386,0.41,0.328,0.158,0.137
"P44","Mala",0.354,0.291,0.337,0.424,0.347,0.695
"P44","Muy mala",0.218,0.137,0.088,0.125,0.335,0.025
"P44","No sabe",0.022,0.02,0.021,0.013,0.065,0.128
"P45","Peor",0.509,0.429,0.498,0.697,0.741,0.735
"P45","Igual",0.246,0.332,0.332,0.195,0.162,0.136
"P45","Mejor",0.138,0.116,0.074,0.069,0.023,0
"P45","No sabe",0.107,0.123,0.096,0.039,0.074,0.129
"P46","Peor",0.458,0.327,0.435,0.68,0.709,0.442
"P46","Igual",0.284,0.363,0.289,0.216,0.14,0.299
"P46","Mejor",0.195,0.214,0.194,0.069,0.074,0.023
"P46","No sabe",0.063,0.096,0.082,0.035,0.077,0.236
"P47","Javier Milei",0.67,0.556,0.441,0.168,0.154,0.402
"P47","Los gobernadores",0.256,0.273,0.438,0.742,0.699,0.502
"P47","No sabe",0.074,0.171,0.121,0.09,0.147,0.096
"P48","Muy buena",0.096,0.084,0.119,0.136,0.077,0.348
"P48","Buena",0.137,0.307,0.206,0.231,0.179,0.152
"P48","Ni buena ni mala",0.203,0.277,0.338,0.254,0.332,0.053
"P48","Mala",0.287,0.187,0.205,0.283,0.168,0.039
"P48","Muy mala",0.258,0.134,0.127,0.089,0.22,0.308
"P48","No sabe",0.019,0.011,0.005,0.007,0.024,0.1
"P50","Muy buena",0.099,0.074,0.078,0.182,0.189,0
"P50","Buena",0.103,0.152,0.166,0.243,0.187,0.032
"P50","Ni buena ni mala",0.19,0.266,0.307,0.288,0.284,0.364
"P50","Mala",0.29,0.27,0.268,0.187,0.132,0
"P50","Muy mala",0.284,0.186,0.152,0.087,0.161,0.051
"P50","No sabe",0.034,0.052,0.029,0.013,0.047,0.553
"P51","Muy buena",0.222,0.139,0.124,0.059,0.031,0.286
"P51","Buena",0.145,0.309,0.209,0.069,0.163,0.053
"P51","Ni buena ni mala",0.24,0.318,0.392,0.372,0.231,0.113
"P51","Mala",0.195,0.119,0.158,0.273,0.188,0.017
"P51","Muy mala",0.173,0.065,0.059,0.175,0.314,0.021
"P51","No sabe",0.025,0.05,0.058,0.052,0.073,0.51
"P54","Muy buena",0.13,0.078,0.127,0.406,0.31,0.359
"P54","Buena",0.094,0.143,0.092,0.15,0.203,0.038
"P54","Ni buena ni mala",0.037,0.102,0.141,0.141,0.106,0.285
"P54","Mala",0.219,0.271,0.198,0.14,0.089,0.128
"P54","Muy mala",0.52,0.395,0.423,0.162,0.253,0.137
"P54","No sabe",0,0.011,0.019,0.001,0.039,0.053
"P55","Muy buena",0.179,0.113,0.085,0.041,0.027,0
"P55","Buena",0.253,0.292,0.17,0.064,0.033,0
"P55","Ni buena ni mala",0.185,0.25,0.23,0.085,0.104,0.147
"P55","Mala",0.166,0.216,0.296,0.329,0.159,0.478
"P55","Muy mala",0.217,0.124,0.209,0.475,0.674,0.322
"P55","No sabe",0,0.005,0.01,0.006,0.003,0.053
"P56","Muy buena",0.07,0.056,0.072,0.175,0.092,0.361
"P56","Buena",0.08,0.15,0.088,0.23,0.27,0
"P56","Ni buena ni mala",0.066,0.19,0.179,0.262,0.259,0.037
"P56","Mala",0.215,0.18,0.212,0.169,0.085,0.113
"P56","Muy mala",0.567,0.417,0.425,0.16,0.273,0.399
"P56","No sabe",0.002,0.007,0.024,0.004,0.021,0.09
"P57","Muy buena",0.113,0.078,0.102,0.43,0.374,0.036
"P57","Buena",0.059,0.116,0.108,0.166,0.16,0.017
"P57","Ni buena ni mala",0.055,0.104,0.181,0.098,0.076,0.09
"P57","Mala",0.222,0.234,0.171,0.141,0.066,0.408
"P57","Muy mala",0.546,0.453,0.403,0.155,0.28,0.373
"P57","No sabe",0.005,0.015,0.035,0.01,0.044,0.076
"P58","Muy buena",0.613,0.381,0.248,0.107,0.072,0.331
"P58","Buena",0.116,0.232,0.234,0.057,0.047,0.023
"P58","Ni buena ni mala",0.064,0.071,0.169,0.052,0.126,0.157
"P58","Mala",0.047,0.113,0.11,0.222,0.093,0.364
"P58","Muy mala",0.16,0.201,0.231,0.544,0.643,0.037
"P58","No sabe",0,0.002,0.008,0.018,0.019,0.088
"P59","Muy buena",0.444,0.347,0.223,0.078,0.054,0.023
"P59","Buena",0.261,0.302,0.283,0.091,0.084,0.432
"P59","Ni buena ni mala",0.08,0.139,0.17,0.058,0.124,0.157
"P59","Mala",0.032,0.049,0.115,0.207,0.071,0.016
"P59","Muy mala",0.183,0.161,0.202,0.563,0.652,0.32
"P59","No sabe",0,0.002,0.007,0.003,0.015,0.052
"P60","Muy buena",0.605,0.447,0.324,0.117,0.067,0.048
"P60","Buena",0.128,0.208,0.21,0.091,0.116,0.113
"P60","Ni buena ni mala",0.085,0.124,0.154,0.137,0.093,0.35
"P60","Mala",0.021,0.042,0.103,0.179,0.105,0.364
"P60","Muy mala",0.156,0.153,0.182,0.47,0.581,0.037
"P60","No sabe",0.005,0.026,0.027,0.006,0.038,0.088
"P61","Muy buena",0.165,0.118,0.061,0.037,0.04,0
"P61","Buena",0.232,0.224,0.232,0.114,0.085,0.022
"P61","Ni buena ni mala",0.367,0.427,0.466,0.396,0.277,0.394
"P61","Mala",0.077,0.095,0.116,0.212,0.141,0.365
"P61","Muy mala",0.15,0.098,0.079,0.208,0.365,0
"P61","No sabe",0.009,0.038,0.046,0.033,0.092,0.219
