"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P31","Javier Milei",0.394,0,0.529,0.565,0.843,0.58
"P31","Los gobernadores",0.597,0,0.265,0.242,0.12,0.156
"P31","No sabe",0.009,0,0.206,0.193,0.037,0.264
"P32","Muy buena",0.303,0,0.116,0.117,0.028,0
"P32","Buena",0.184,0,0.179,0.035,0.01,0.072
"P32","Ni buena ni mala",0.234,0,0.35,0.218,0.056,0.234
"P32","Mala",0.119,0,0.263,0.358,0.482,0.072
"P32","Muy mala",0.16,0,0.085,0.272,0.424,0.519
"P32","No sabe",0,0,0.007,0,0,0.103
"P34","Muy buena",0.42,0,0.104,0.107,0.182,0
"P34","Buena",0.147,0,0.106,0.02,0.12,0.081
"P34","Ni buena ni mala",0.243,0,0.453,0.092,0.11,0.154
"P34","Mala",0.066,0,0.164,0.51,0.313,0.095
"P34","Muy mala",0.124,0,0.123,0.271,0.275,0.514
"P34","No sabe",0,0,0.05,0,0,0.156
"P35","Muy buena",0.233,0,0.094,0.147,0.179,0.023
"P35","Buena",0.128,0,0.168,0.255,0.077,0.033
"P35","Ni buena ni mala",0.256,0,0.431,0.216,0.179,0.072
"P35","Mala",0.198,0,0.096,0.236,0.292,0.072
"P35","Muy mala",0.16,0,0.098,0.146,0.273,0.516
"P35","No sabe",0.025,0,0.113,0,0,0.284
"P36","Muy buena",0.404,0,0.048,0.153,0.032,0.073
"P36","Buena",0.127,0,0.068,0.018,0.032,0
"P36","Ni buena ni mala",0.092,0,0.245,0.12,0.027,0.129
"P36","Mala",0.077,0,0.23,0.227,0.012,0.05
"P36","Muy mala",0.3,0,0.409,0.482,0.897,0.644
"P36","No sabe",0,0,0,0,0,0.104
"P37","Muy buena",0.23,0,0.14,0.103,0.088,0.161
"P37","Buena",0.045,0,0.16,0.259,0.168,0.059
"P37","Ni buena ni mala",0.079,0,0.269,0.096,0.169,0.618
"P37","Mala",0.188,0,0.326,0.327,0,0.051
"P37","Muy mala",0.452,0,0.105,0.215,0.575,0
"P37","No sabe",0.006,0,0,0,0,0.111
"P38","Muy buena",0.271,0,0.031,0.096,0.008,0
"P38","Buena",0.171,0,0.025,0.05,0.012,0
"P38","Ni buena ni mala",0.185,0,0.258,0.079,0.068,0.112
"P38","Mala",0.058,0,0.287,0.214,0,0.136
"P38","Muy mala",0.315,0,0.399,0.561,0.912,0.641
"P38","No sabe",0,0,0,0,0,0.111
"P39","Muy buena",0.414,0,0.112,0.07,0.073,0
"P39","Buena",0.106,0,0.005,0.027,0.086,0
"P39","Ni buena ni mala",0.075,0,0.279,0.012,0,0.141
"P39","Mala",0.09,0,0.123,0.355,0,0.076
"P39","Muy mala",0.302,0,0.435,0.536,0.841,0.673
"P39","No sabe",0.013,0,0.046,0,0,0.11
"P40","Muy buena",0.337,0,0.267,0.491,0.689,0.611
"P40","Buena",0.115,0,0.187,0.033,0.113,0.035
"P40","Ni buena ni mala",0.036,0,0.252,0.015,0.036,0.076
"P40","Mala",0.12,0,0.121,0.306,0,0.14
"P40","Muy mala",0.384,0,0.173,0.155,0.162,0.026
"P40","No sabe",0.008,0,0,0,0,0.112
"P41","Muy buena",0.266,0,0.248,0.443,0.579,0.558
"P41","Buena",0.142,0,0.249,0.228,0.291,0.088
"P41","Ni buena ni mala",0.074,0,0.223,0.012,0.039,0.025
"P41","Mala",0.078,0,0.189,0.254,0,0.076
"P41","Muy mala",0.44,0,0.091,0.063,0.091,0
"P41","No sabe",0,0,0,0,0,0.253
"P42","Muy buena",0.288,0,0.333,0.512,0.731,0.611
"P42","Buena",0.125,0,0.179,0.085,0.049,0.026
"P42","Ni buena ni mala",0.114,0,0.274,0.106,0.036,0.14
"P42","Mala",0.063,0,0.123,0.211,0,0.076
"P42","Muy mala",0.379,0,0.081,0.086,0.184,0
"P42","No sabe",0.031,0,0.01,0,0,0.147
"P43","Muy buena",0.201,0,0.039,0.092,0.203,0.533
"P43","Buena",0.065,0,0.215,0.123,0.322,0.053
"P43","Ni buena ni mala",0.333,0,0.439,0.399,0.198,0.026
"P43","Mala",0.178,0,0.165,0.234,0.053,0.075
"P43","Muy mala",0.173,0,0.08,0.15,0.224,0
"P43","No sabe",0.05,0,0.062,0.002,0,0.313
