"var","categoria","Si","No","No sabe"
"P38","Muy buena",0.034,0.086,0.121
"P38","Buena",0.041,0.141,0.052
"P38","Ni buena ni mala",0.133,0.309,0.259
"P38","Mala",0.252,0.288,0.348
"P38","Muy mala",0.533,0.171,0.205
"P38","No sabe",0.007,0.005,0.015
"P39","Muy buena",0.053,0.408,0.142
"P39","Buena",0.063,0.157,0.086
"P39","Ni buena ni mala",0.093,0.174,0.181
"P39","Mala",0.181,0.128,0.27
"P39","Muy mala",0.606,0.131,0.297
"P39","No sabe",0.004,0.002,0.024
"P40","Muy buena",0.196,0.027,0.086
"P40","Buena",0.247,0.04,0.092
"P40","Ni buena ni mala",0.296,0.096,0.281
"P40","Mala",0.166,0.353,0.36
"P40","Muy mala",0.093,0.474,0.15
"P40","No sabe",0.002,0.01,0.031
"P41","Muy buena",0.094,0.063,0.075
"P41","Buena",0.167,0.11,0.091
"P41","Ni buena ni mala",0.304,0.346,0.354
"P41","Mala",0.185,0.287,0.288
"P41","Muy mala",0.224,0.178,0.15
"P41","No sabe",0.026,0.016,0.042
"P42","Muy buena",0.05,0.246,0.098
"P42","Buena",0.049,0.252,0.134
"P42","Ni buena ni mala",0.128,0.245,0.205
"P42","Mala",0.212,0.121,0.263
"P42","Muy mala",0.552,0.134,0.277
"P42","No sabe",0.009,0.002,0.023
"P43","Muy buena",0.167,0.033,0.096
"P43","Buena",0.226,0.054,0.073
"P43","Ni buena ni mala",0.313,0.217,0.385
"P43","Mala",0.173,0.354,0.238
"P43","Muy mala",0.096,0.319,0.142
"P43","No sabe",0.025,0.023,0.066
"P44","Muy buena",0.053,0.433,0.098
"P44","Buena",0.062,0.173,0.09
"P44","Ni buena ni mala",0.143,0.176,0.218
"P44","Mala",0.164,0.105,0.271
"P44","Muy mala",0.547,0.094,0.227
"P44","No sabe",0.031,0.019,0.096
"P46","Muy buena",0.473,0.103,0.364
"P46","Buena",0.223,0.087,0.103
"P46","Ni buena ni mala",0.189,0.154,0.215
"P46","Mala",0.032,0.267,0.133
"P46","Muy mala",0.077,0.376,0.072
"P46","No sabe",0.006,0.013,0.113
"P47","Muy buena",0.386,0.026,0.106
"P47","Buena",0.32,0.048,0.12
"P47","Ni buena ni mala",0.214,0.115,0.307
"P47","Mala",0.04,0.371,0.225
"P47","Muy mala",0.039,0.433,0.1
"P47","No sabe",0.001,0.007,0.142
"P48","Muy buena",0.077,0.227,0.036
"P48","Buena",0.098,0.164,0.07
"P48","Ni buena ni mala",0.313,0.279,0.362
"P48","Mala",0.166,0.143,0.204
"P48","Muy mala",0.272,0.095,0.104
"P48","No sabe",0.074,0.092,0.224
"P49","Muy buena",0.046,0.115,0.017
"P49","Buena",0.077,0.163,0.02
"P49","Ni buena ni mala",0.229,0.403,0.288
"P49","Mala",0.18,0.114,0.226
"P49","Muy mala",0.39,0.093,0.211
"P49","No sabe",0.078,0.112,0.238
"P50","Muy buena",0.045,0.047,0.037
"P50","Buena",0.161,0.129,0.03
"P50","Ni buena ni mala",0.333,0.402,0.295
"P50","Mala",0.175,0.235,0.255
"P50","Muy mala",0.224,0.131,0.136
"P50","No sabe",0.062,0.056,0.247
"P52","Muy buena",0.439,0.066,0.22
"P52","Buena",0.186,0.071,0.068
"P52","Ni buena ni mala",0.202,0.189,0.276
"P52","Mala",0.059,0.208,0.157
"P52","Muy mala",0.071,0.426,0.112
"P52","No sabe",0.043,0.04,0.167
"P53","Muy buena",0.263,0.076,0.102
"P53","Buena",0.305,0.12,0.107
"P53","Ni buena ni mala",0.28,0.346,0.35
"P53","Mala",0.068,0.231,0.158
"P53","Muy mala",0.037,0.179,0.082
"P53","No sabe",0.047,0.048,0.201
"P54","Radio",0.158,0.116,0.13
"P54","Televisión",0.425,0.368,0.344
"P54","Diario",0.059,0.068,0.073
"P54","Medio digital",0.18,0.214,0.25
"P54","Redes Sociales",0.144,0.169,0.161
"P54","Ninguno en particular",0.033,0.065,0.036
"P54","No sabe",0.001,0,0.006
"P55","Muy buena",0.048,0.084,0.052
"P55","Buena",0.098,0.18,0.096
"P55","Ni buena ni mala",0.247,0.439,0.302
"P55","Mala",0.321,0.179,0.295
"P55","Muy mala",0.258,0.105,0.131
"P55","No sabe",0.028,0.013,0.124
"P56","Muy buena",0.054,0.037,0.028
"P56","Buena",0.11,0.071,0.036
"P56","Ni buena ni mala",0.238,0.242,0.342
"P56","Mala",0.311,0.305,0.302
"P56","Muy mala",0.26,0.324,0.159
"P56","No sabe",0.027,0.021,0.133
