"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P39","Buena",0.198,0.442,0.143,0.198
"P39","Ni buena ni mala",0.06,0.189,0.276,0.255
"P39","Mala",0.017,0.034,0.147,0.09
"P39","Muy mala",0.019,0.01,0.266,0.15
"P39","No sabe",0.006,0.035,0.023,0.141
"P40","Muy buena",0.038,0.011,0.063,0.099
"P40","Buena",0.087,0.147,0.098,0.051
"P40","Ni buena ni mala",0.218,0.292,0.313,0.493
"P40","Mala",0.382,0.337,0.358,0.223
"P40","Muy mala",0.264,0.181,0.163,0.116
"P40","No sabe",0.011,0.032,0.005,0.018
"P41","Muy buena",0.044,0.014,0.007,0.069
"P41","Buena",0.092,0.094,0.042,0.089
"P41","Ni buena ni mala",0.245,0.302,0.166,0.369
"P41","Mala",0.311,0.31,0.316,0.173
"P41","Muy mala",0.299,0.231,0.465,0.231
"P41","No sabe",0.009,0.049,0.004,0.069
