"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P20","Lo votaría",0.472,0.372,0.138,0.097
"P20","Puede que lo vote",0.177,0.308,0.096,0.135
"P20","Nunca lo votaría",0.202,0.206,0.702,0.275
"P20","No sabe",0.149,0.114,0.064,0.493
"P21","Lo votaría",0.614,0.192,0.056,0.07
"P21","Puede que lo vote",0.106,0.377,0.078,0.122
"P21","Nunca lo votaría",0.174,0.284,0.789,0.243
"P21","No sabe",0.106,0.147,0.077,0.565
"P22","Lo votaría",0.282,0.142,0.04,0.039
"P22","Puede que lo vote",0.223,0.318,0.075,0.061
"P22","Nunca lo votaría",0.237,0.253,0.706,0.179
"P22","No sabe",0.258,0.287,0.179,0.721
"P23","Lo votaría",0.42,0.125,0.042,0.044
"P23","Puede que lo vote",0.142,0.37,0.065,0.075
"P23","Nunca lo votaría",0.278,0.293,0.774,0.178
"P23","No sabe",0.16,0.212,0.119,0.703
"P24","Lo votaría",0.266,0.106,0.039,0.059
"P24","Puede que lo vote",0.254,0.297,0.063,0.083
"P24","Nunca lo votaría",0.328,0.335,0.799,0.201
"P24","No sabe",0.152,0.262,0.099,0.657
"P25","Lo votaría",0.102,0.05,0.114,0.046
"P25","Puede que lo vote",0.129,0.319,0.149,0.096
"P25","Nunca lo votaría",0.591,0.473,0.63,0.2
"P25","No sabe",0.178,0.158,0.107,0.658
"P26","Lo votaría",0.1,0.032,0.031,0.005
"P26","Puede que la vote",0.121,0.243,0.072,0.017
"P26","Nunca la votaría",0.506,0.4,0.692,0.102
"P26","No sabe",0.273,0.325,0.205,0.876
"P27","La votaría",0.06,0.038,0.063,0.012
"P27","Puede que la vote",0.151,0.328,0.097,0.037
"P27","Nunca la votaría",0.584,0.378,0.685,0.116
"P27","No sabe",0.205,0.256,0.155,0.835
"P28","Lo votaría",0.041,0.032,0.032,0.006
"P28","Puede que la vote",0.149,0.263,0.052,0.031
"P28","Nunca la votaría",0.516,0.342,0.721,0.091
"P28","No sabe",0.294,0.363,0.195,0.872
"P29","La votaría",0.416,0.189,0.027,0.032
"P29","Puede que la vote",0.107,0.386,0.061,0.049
"P29","Nunca la votaría",0.283,0.167,0.766,0.078
"P29","No sabe",0.194,0.258,0.146,0.841
"P30","Lo votaría",0.223,0.058,0.034,0.001
"P30","Puede que la vote",0.106,0.305,0.047,0.017
"P30","Nunca la votaría",0.441,0.275,0.755,0.043
"P30","No sabe",0.23,0.362,0.164,0.939
"P32","La votaría",0.407,0.044,0.016,0.011
"P32","Puede que la vote",0.184,0.329,0.017,0.027
"P32","Nunca la votaría",0.216,0.226,0.841,0.065
"P32","No sabe",0.193,0.401,0.126,0.897
"P33","Lo votaría",0.15,0.016,0.024,0.006
"P33","Puede que la vote",0.251,0.315,0.051,0.034
"P33","Nunca la votaría",0.305,0.342,0.751,0.068
"P33","No sabe",0.294,0.327,0.174,0.892
"P34","La votaría",0.052,0.051,0.02,0.007
"P34","Puede que la vote",0.128,0.274,0.048,0.028
"P34","Nunca la votaría",0.483,0.274,0.743,0.054
"P34","No sabe",0.337,0.401,0.189,0.911
"P35","Si",0.584,0.43,0.419,0.381
"P35","No",0.416,0.57,0.581,0.619
