"var","categoria","Si","No"
"P20","Lo votaría",0.376,0.319
"P20","Puede que lo vote",0.098,0.127
"P20","Nunca lo votaría",0.453,0.424
"P20","No sabe",0.073,0.13
"P21","Lo votaría",0.237,0.21
"P21","Puede que lo vote",0.242,0.192
"P21","Nunca lo votaría",0.407,0.414
"P21","No sabe",0.114,0.184
"P22","Lo votaría",0.18,0.14
"P22","Puede que lo vote",0.197,0.182
"P22","Nunca lo votaría",0.475,0.515
"P22","No sabe",0.148,0.163
"P23","Lo votaría",0.118,0.117
"P23","Puede que lo vote",0.131,0.114
"P23","Nunca lo votaría",0.624,0.547
"P23","No sabe",0.127,0.222
"P24","Lo votaría",0.101,0.099
"P24","Puede que lo vote",0.134,0.109
"P24","Nunca lo votaría",0.645,0.57
"P24","No sabe",0.12,0.222
"P25","Lo votaría",0.034,0.013
"P25","Puede que lo vote",0.085,0.068
"P25","Nunca lo votaría",0.713,0.647
"P25","No sabe",0.168,0.272
"P26","Lo votaría",0.039,0.018
"P26","Puede que lo vote",0.087,0.073
"P26","Nunca lo votaría",0.706,0.662
"P26","No sabe",0.168,0.247
"P27","Lo votaría",0.018,0.012
"P27","Puede que lo vote",0.067,0.064
"P27","Nunca lo votaría",0.716,0.636
"P27","No sabe",0.199,0.288
"P28","Lo votaría",0.022,0.003
"P28","Puede que lo vote",0.047,0.057
"P28","Nunca lo votaría",0.724,0.678
"P28","No sabe",0.207,0.262
"P29","La votaría",0.12,0.117
"P29","Puede que la vote",0.107,0.11
"P29","Nunca la votaría",0.538,0.469
"P29","No sabe",0.235,0.304
"P30","La votaría",0.067,0.098
"P30","Puede que la vote",0.14,0.079
"P30","Nunca la votaría",0.492,0.526
"P30","No sabe",0.301,0.297
"P31","Lo votaría",0.114,0.073
"P31","Puede que lo vote",0.139,0.139
"P31","Nunca lo votaría",0.552,0.564
"P31","No sabe",0.195,0.224
"P32","Lo votaría",0.106,0.066
"P32","Puede que lo vote",0.104,0.085
"P32","Nunca lo votaría",0.591,0.606
"P32","No sabe",0.199,0.243
"P33","La votaría",0.049,0.052
"P33","Puede que la vote",0.073,0.07
"P33","Nunca la votaría",0.569,0.598
"P33","No sabe",0.309,0.28
"P34","La votaría",0.027,0.041
"P34","Puede que la vote",0.045,0.048
"P34","Nunca la votaría",0.572,0.601
"P34","No sabe",0.356,0.31
"P35","La votaría",0.024,0.01
"P35","Puede que la vote",0.048,0.086
"P35","Nunca la votaría",0.57,0.583
"P35","No sabe",0.358,0.321
"P36","La votaría",0.034,0.05
"P36","Puede que la vote",0.117,0.048
"P36","Nunca la votaría",0.699,0.675
"P36","No sabe",0.15,0.227
"P37","La votaría",0.011,0.003
"P37","Puede que la vote",0.039,0.026
"P37","Nunca la votaría",0.657,0.653
"P37","No sabe",0.293,0.318
"P38","Muy buena",0.271,0.221
"P38","Buena",0.143,0.13
"P38","Ni buena ni mala",0.155,0.164
"P38","Mala",0.137,0.203
"P38","Muy mala",0.291,0.228
"P38","No sabe",0.003,0.054
"P39","Muy buena",0.206,0.192
"P39","Buena",0.23,0.18
"P39","Ni buena ni mala",0.257,0.282
"P39","Mala",0.076,0.129
"P39","Muy mala",0.138,0.124
"P39","No sabe",0.093,0.093
"P40","Muy buena",0.152,0.112
"P40","Buena",0.179,0.135
"P40","Ni buena ni mala",0.231,0.33
"P40","Mala",0.203,0.135
"P40","Muy mala",0.17,0.185
"P40","No sabe",0.065,0.103
"P41","Muy buena",0.096,0.052
"P41","Buena",0.098,0.102
"P41","Ni buena ni mala",0.263,0.322
"P41","Mala",0.179,0.211
"P41","Muy mala",0.215,0.156
"P41","No sabe",0.149,0.157
"P42","Muy buena",0.067,0.097
"P42","Buena",0.131,0.074
"P42","Ni buena ni mala",0.221,0.232
"P42","Mala",0.248,0.23
"P42","Muy mala",0.225,0.209
"P42","No sabe",0.108,0.158
"P43","Muy buena",0.026,0.032
"P43","Buena",0.046,0.026
"P43","Ni buena ni mala",0.278,0.349
"P43","Mala",0.169,0.183
"P43","Muy mala",0.181,0.144
"P43","No sabe",0.3,0.266
"P44","Muy buena",0.051,0.021
"P44","Buena",0.063,0.042
"P44","Ni buena ni mala",0.225,0.31
"P44","Mala",0.164,0.154
"P44","Muy mala",0.207,0.198
"P44","No sabe",0.29,0.275
"P45","Muy buena",0.039,0.014
"P45","Buena",0.053,0.026
"P45","Ni buena ni mala",0.235,0.339
"P45","Mala",0.144,0.166
"P45","Muy mala",0.212,0.159
"P45","No sabe",0.317,0.296
"P46","Muy buena",0.038,0.003
"P46","Buena",0.023,0.011
"P46","Ni buena ni mala",0.25,0.334
"P46","Mala",0.131,0.131
"P46","Muy mala",0.169,0.173
"P46","No sabe",0.389,0.348
"P47","Muy buena",0.081,0.051
"P47","Buena",0.085,0.075
"P47","Ni buena ni mala",0.258,0.316
"P47","Mala",0.091,0.109
"P47","Muy mala",0.196,0.202
"P47","No sabe",0.289,0.247
"P48","Muy buena",0.027,0.035
"P48","Buena",0.076,0.044
"P48","Ni buena ni mala",0.304,0.355
"P48","Mala",0.12,0.107
"P48","Muy mala",0.138,0.156
"P48","No sabe",0.335,0.303
"P49","Muy buena",0.106,0.037
"P49","Buena",0.097,0.129
"P49","Ni buena ni mala",0.246,0.308
"P49","Mala",0.16,0.143
"P49","Muy mala",0.205,0.203
"P49","No sabe",0.186,0.18
"P50","Muy buena",0.098,0.098
"P50","Buena",0.07,0.065
"P50","Ni buena ni mala",0.203,0.229
"P50","Mala",0.158,0.177
"P50","Muy mala",0.237,0.225
"P50","No sabe",0.234,0.206
"P51","Muy buena",0.032,0.034
"P51","Buena",0.072,0.062
"P51","Ni buena ni mala",0.269,0.319
"P51","Mala",0.129,0.134
"P51","Muy mala",0.163,0.16
"P51","No sabe",0.335,0.291
"P52","Muy buena",0.022,0.04
"P52","Buena",0.019,0.015
"P52","Ni buena ni mala",0.271,0.341
"P52","Mala",0.129,0.117
"P52","Muy mala",0.145,0.15
"P52","No sabe",0.414,0.337
"P53","Muy buena",0.019,0.004
"P53","Buena",0.022,0.052
"P53","Ni buena ni mala",0.304,0.338
"P53","Mala",0.105,0.092
"P53","Muy mala",0.144,0.168
"P53","No sabe",0.406,0.346
"P54","Muy buena",0.043,0.027
"P54","Buena",0.093,0.053
"P54","Ni buena ni mala",0.18,0.28
"P54","Mala",0.216,0.193
"P54","Muy mala",0.293,0.264
"P54","No sabe",0.175,0.183
"P55","Muy buena",0.019,0.004
"P55","Buena",0.026,0.022
"P55","Ni buena ni mala",0.281,0.301
"P55","Mala",0.126,0.13
"P55","Muy mala",0.161,0.176
"P55","No sabe",0.387,0.367
