"var","categoria","Si","No"
"P32","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.148,0.219
"P32","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.144,0.225
"P32","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.17,0.177
"P32","No sabe",0.034,0.106
"P28","1-Excelente",0.169,0.209
"P28","2",0.109,0.107
"P28","3",0.058,0.043
"P28","4",0.059,0.046
"P28","5",0.193,0.171
"P28","6",0.06,0.061
"P28","7",0.062,0.022
"P28","8",0.054,0.06
"P28","9-Pésimo",0.178,0.177
"P28","No sabe",0.058,0.104
"P29","1-Excelente",0.157,0.175
"P29","2",0.121,0.153
"P29","3",0.083,0.081
"P29","4",0.055,0.059
"P29","5",0.139,0.121
"P29","6",0.055,0.048
"P29","7",0.053,0.032
"P29","8",0.065,0.038
"P29","9-Pésimo",0.219,0.221
"P29","No sabe",0.053,0.072
"P30","1-Excelente",0.15,0.187
"P30","2",0.097,0.127
"P30","3",0.095,0.065
"P30","4",0.074,0.076
"P30","5",0.131,0.098
"P30","6",0.071,0.043
"P30","7",0.061,0.039
"P30","8",0.072,0.07
"P30","9-Pésimo",0.196,0.213
"P30","No sabe",0.053,0.082
"P31","1-Excelente",0.148,0.155
"P31","2",0.099,0.097
"P31","3",0.091,0.077
"P31","4",0.073,0.082
"P31","5",0.146,0.16
"P31","6",0.07,0.021
"P31","7",0.047,0.07
"P31","8",0.066,0.061
"P31","9-Pésimo",0.187,0.174
"P31","No sabe",0.073,0.103
"P32","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.504,0.273
"P32","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.148,0.219
"P32","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.144,0.225
"P32","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.17,0.177
"P32","No sabe",0.034,0.106
"P33","Oponerse totalmente y no concurrir a la convocatoria",0.402,0.172
"P33","Oponerse parcialmente y concurrir a la convocatoria",0.185,0.217
"P33","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.227,0.379
"P33","Apoyar totalmente la iniciativa del gobierno nacional",0.154,0.162
"P33","No sabe",0.032,0.07
"P34","Oponerse totalmente",0.436,0.205
"P34","Oponerse parcialmente",0.122,0.136
"P34","Apoyar parcialmente",0.222,0.366
"P34","Apoyar totalmente",0.191,0.201
"P34","No sabe",0.029,0.092
"P35","Inseguridad y narcotráfico",0.355,0.333
"P35","Altos impuestos y tarifas",0.18,0.231
"P35","Educación y estado de las escuelas",0.168,0.168
"P35","Inflación",0.149,0.15
"P35","Estado de la salud",0.078,0.045
"P35","Corrupción",0.039,0.053
"P35","Pobreza",0.008,0.007
"P35","Medio ambiente, incendios y contaminación",0.002,0
"P35","Falta de trabajo",0.019,0.007
"P35","No sabe",0.002,0.006
"P39","Muy buena",0.049,0.086
"P39","Buena",0.114,0.121
"P39","Ni buena ni mala",0.299,0.332
"P39","Mala",0.353,0.284
"P39","Muy mala",0.155,0.096
"P39","No sabe",0.03,0.081
"P40","Peor",0.6,0.456
"P40","Igual",0.262,0.313
"P40","Mejor",0.076,0.139
"P40","No sabe",0.062,0.092
"P41","Peor",0.527,0.354
"P41","Igual",0.247,0.284
"P41","Mejor",0.16,0.218
"P41","No sabe",0.066,0.144
"P42","Javier Milei",0.385,0.479
"P42","Los gobernadores",0.522,0.284
"P42","No sabe",0.093,0.237
"P43","Muy buena",0.129,0.138
"P43","Buena",0.201,0.17
"P43","Ni buena ni mala",0.296,0.362
"P43","Mala",0.226,0.197
"P43","Muy mala",0.137,0.101
"P43","No sabe",0.011,0.032
"P45","Muy buena",0.147,0.079
"P45","Buena",0.162,0.179
"P45","Ni buena ni mala",0.274,0.305
"P45","Mala",0.212,0.192
"P45","Muy mala",0.172,0.16
"P45","No sabe",0.033,0.085
"P46","Muy buena",0.123,0.151
"P46","Buena",0.155,0.181
"P46","Ni buena ni mala",0.335,0.44
"P46","Mala",0.19,0.102
"P46","Muy mala",0.142,0.049
"P46","No sabe",0.055,0.077
"P49","Muy buena",0.274,0.148
"P49","Buena",0.12,0.121
"P49","Ni buena ni mala",0.114,0.137
"P49","Mala",0.172,0.293
"P49","Muy mala",0.312,0.283
"P49","No sabe",0.008,0.018
"P50","Muy buena",0.093,0.082
"P50","Buena",0.134,0.211
"P50","Ni buena ni mala",0.179,0.272
"P50","Mala",0.246,0.285
"P50","Muy mala",0.344,0.145
"P50","No sabe",0.004,0.005
"P51","Muy buena",0.128,0.076
"P51","Buena",0.155,0.08
"P51","Ni buena ni mala",0.191,0.215
"P51","Mala",0.201,0.308
"P51","Muy mala",0.323,0.31
"P51","No sabe",0.002,0.011
"P52","Muy buena",0.28,0.102
"P52","Buena",0.115,0.092
"P52","Ni buena ni mala",0.108,0.127
"P52","Mala",0.155,0.299
"P52","Muy mala",0.33,0.352
"P52","No sabe",0.012,0.028
"P53","Muy buena",0.258,0.328
"P53","Buena",0.135,0.25
"P53","Ni buena ni mala",0.088,0.136
"P53","Mala",0.152,0.102
"P53","Muy mala",0.359,0.149
"P53","No sabe",0.008,0.035
"P54","Muy buena",0.186,0.247
"P54","Buena",0.176,0.326
"P54","Ni buena ni mala",0.114,0.19
"P54","Mala",0.144,0.122
"P54","Muy mala",0.374,0.095
"P54","No sabe",0.006,0.02
"P55","Muy buena",0.245,0.327
"P55","Buena",0.13,0.225
"P55","Ni buena ni mala",0.157,0.232
"P55","Mala",0.124,0.092
"P55","Muy mala",0.326,0.089
"P55","No sabe",0.018,0.035
"P56","Muy buena",0.076,0.089
"P56","Buena",0.164,0.179
"P56","Ni buena ni mala",0.378,0.424
"P56","Mala",0.169,0.144
"P56","Muy mala",0.18,0.069
"P56","No sabe",0.033,0.095
