"var","categoria","1-Excelente","2","3","4","5","6","7","8","9-Pésimo","No sabe"
"P24","Si",0.429,0.359,0.24,0.348,0.422,0.476,0.259,0.456,0.386,0.306
"P24","No",0.309,0.418,0.461,0.43,0.374,0.347,0.514,0.445,0.402,0.432
"P24","No sabe",0.262,0.223,0.299,0.222,0.204,0.177,0.227,0.099,0.212,0.262
"P25","Si",0.251,0.189,0.181,0.26,0.261,0.343,0.357,0.244,0.216,0.135
"P25","No",0.449,0.55,0.414,0.413,0.341,0.335,0.369,0.548,0.603,0.505
"P25","No sabe",0.3,0.261,0.405,0.327,0.398,0.322,0.274,0.208,0.181,0.36
"P26","Si",0.801,0.781,0.822,0.807,0.838,0.836,0.882,0.885,0.817,0.771
"P26","No",0.199,0.219,0.178,0.193,0.162,0.164,0.118,0.115,0.183,0.229
"P27","Estoy totalmente en desacuerdo, las universidades públicas son garantía de promoción social y contribuyen a igualar las oportunidades de todos los argentinos",0.459,0.483,0.521,0.492,0.485,0.691,0.664,0.346,0.441,0.432
"P27","Estoy en desacuerdo, sin universidades publicas no puede haber crecimiento sostenible ni mejora de la situación económica del país",0.176,0.19,0.168,0.08,0.177,0.084,0.095,0.175,0.095,0.266
"P27","Estoy parcialmente de acuerdo, es necesario una reforma profunda del sistema universitario público, incorporando exámenes de ingreso, arancelamiento para dar becas de estudio y racionalización de la oferta de carreras priorizando aquellas orientadas al desarrollo científico, tecnológico, la salud y el desarrollo económico",0.208,0.217,0.153,0.298,0.195,0.182,0.191,0.231,0.223,0.159
"P27","Estoy de acuerdo, las universidades publicas son muy ineficientes y costosas. La mayor parte de alumnos nunca terminan sus estudios, hay gran cantidad de carreras innecesarias y están muy politizadas",0.098,0.091,0.043,0.048,0.078,0.031,0.044,0.131,0.13,0.092
"P27","Estoy totalmente de acuerdo, las universidades publicas son centros de adoctrinamiento político y sirven a los intereses de los partidos políticos. Sería mejor utilizar esa plata para becar a los alumnos de escasos recursos para que pudieran elegir en que universidad privada estudiar",0.057,0.018,0.1,0.039,0.06,0.012,0.002,0.082,0.104,0.046
"P27","No sabe",0.002,0.001,0.015,0.043,0.005,0,0.004,0.035,0.007,0.005
"P28","1-Excelente",0.722,0.17,0.079,0.037,0.075,0.056,0.005,0.019,0.031,0.059
"P28","2",0.094,0.556,0.159,0.015,0.023,0.004,0.027,0.026,0.008,0.034
"P28","3",0.025,0.076,0.328,0.083,0.036,0.05,0.007,0.008,0.006,0.005
"P28","4",0.017,0.064,0.148,0.407,0.049,0.031,0.032,0.013,0.007,0
"P28","5",0.065,0.072,0.186,0.36,0.59,0.423,0.196,0.13,0.064,0.026
"P28","6",0.007,0.029,0.022,0.068,0.087,0.278,0.203,0.126,0.029,0.01
"P28","7",0.004,0.004,0.025,0.012,0.054,0.099,0.399,0.147,0.048,0.006
"P28","8",0,0,0.05,0.013,0.052,0.051,0.099,0.394,0.054,0
"P28","9-Pésimo",0.036,0,0,0.003,0.025,0.003,0.028,0.123,0.734,0.046
"P28","No sabe",0.03,0.029,0.003,0.002,0.009,0.005,0.004,0.014,0.019,0.814
"P30","1-Excelente",0.706,0.149,0.093,0.022,0.012,0.046,0,0.009,0.032,0.096
"P30","2",0.095,0.492,0.118,0.074,0.035,0.026,0,0.013,0.005,0.046
"P30","3",0.029,0.152,0.447,0.169,0.075,0.081,0.003,0.019,0.015,0
"P30","4",0.035,0.037,0.083,0.375,0.167,0.105,0.069,0.049,0.006,0.002
"P30","5",0.052,0.03,0.081,0.114,0.514,0.146,0.196,0.045,0.044,0.002
"P30","6",0.01,0.061,0.048,0.111,0.077,0.327,0.197,0.068,0.016,0.025
"P30","7",0,0.01,0.029,0.028,0.056,0.099,0.319,0.11,0.069,0.025
"P30","8",0.013,0.01,0.029,0.079,0.032,0.097,0.097,0.512,0.076,0
"P30","9-Pésimo",0.023,0.015,0.068,0.025,0.032,0.068,0.116,0.164,0.731,0.027
"P30","No sabe",0.037,0.044,0.004,0.003,0,0.005,0.003,0.011,0.006,0.777
"P31","1-Excelente",0.595,0.179,0.132,0.048,0.016,0.029,0.018,0.021,0.035,0.112
"P31","2",0.108,0.394,0.142,0.086,0.058,0.008,0.015,0.049,0.01,0.006
"P31","3",0.064,0.17,0.332,0.206,0.071,0.072,0.004,0.029,0.012,0.002
"P31","4",0.055,0.074,0.101,0.304,0.157,0.106,0.044,0.017,0.002,0
"P31","5",0.061,0.083,0.168,0.172,0.418,0.268,0.185,0.093,0.065,0.062
"P31","6",0.017,0.02,0.028,0.049,0.122,0.188,0.211,0.144,0.025,0
"P31","7",0.004,0,0.017,0.076,0.053,0.163,0.26,0.073,0.05,0.004
"P31","8",0.022,0.001,0.009,0.019,0.037,0.099,0.196,0.353,0.088,0.002
"P31","9-Pésimo",0.024,0.018,0.015,0.007,0.045,0.058,0.06,0.182,0.673,0.067
"P31","No sabe",0.05,0.061,0.056,0.033,0.023,0.009,0.007,0.039,0.04,0.745
"P32","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.469,0.441,0.55,0.483,0.515,0.635,0.669,0.313,0.348,0.473
"P32","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.142,0.234,0.175,0.143,0.157,0.132,0.101,0.078,0.194,0.069
"P32","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.175,0.114,0.071,0.159,0.15,0.133,0.135,0.159,0.209,0.201
"P32","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.143,0.152,0.157,0.169,0.169,0.093,0.089,0.334,0.209,0.164
"P32","No sabe",0.071,0.059,0.047,0.046,0.009,0.007,0.006,0.116,0.04,0.093
"P28","1-Excelente",0.722,0.17,0.079,0.037,0.075,0.056,0.005,0.019,0.031,0.059
"P28","2",0.094,0.556,0.159,0.015,0.023,0.004,0.027,0.026,0.008,0.034
"P28","3",0.025,0.076,0.328,0.083,0.036,0.05,0.007,0.008,0.006,0.005
"P28","4",0.017,0.064,0.148,0.407,0.049,0.031,0.032,0.013,0.007,0
"P28","5",0.065,0.072,0.186,0.36,0.59,0.423,0.196,0.13,0.064,0.026
"P28","6",0.007,0.029,0.022,0.068,0.087,0.278,0.203,0.126,0.029,0.01
"P28","7",0.004,0.004,0.025,0.012,0.054,0.099,0.399,0.147,0.048,0.006
"P28","8",0,0,0.05,0.013,0.052,0.051,0.099,0.394,0.054,0
"P28","9-Pésimo",0.036,0,0,0.003,0.025,0.003,0.028,0.123,0.734,0.046
"P28","No sabe",0.03,0.029,0.003,0.002,0.009,0.005,0.004,0.014,0.019,0.814
"P30","1-Excelente",0.706,0.149,0.093,0.022,0.012,0.046,0,0.009,0.032,0.096
"P30","2",0.095,0.492,0.118,0.074,0.035,0.026,0,0.013,0.005,0.046
"P30","3",0.029,0.152,0.447,0.169,0.075,0.081,0.003,0.019,0.015,0
"P30","4",0.035,0.037,0.083,0.375,0.167,0.105,0.069,0.049,0.006,0.002
"P30","5",0.052,0.03,0.081,0.114,0.514,0.146,0.196,0.045,0.044,0.002
"P30","6",0.01,0.061,0.048,0.111,0.077,0.327,0.197,0.068,0.016,0.025
"P30","7",0,0.01,0.029,0.028,0.056,0.099,0.319,0.11,0.069,0.025
"P30","8",0.013,0.01,0.029,0.079,0.032,0.097,0.097,0.512,0.076,0
"P30","9-Pésimo",0.023,0.015,0.068,0.025,0.032,0.068,0.116,0.164,0.731,0.027
"P30","No sabe",0.037,0.044,0.004,0.003,0,0.005,0.003,0.011,0.006,0.777
"P31","1-Excelente",0.595,0.179,0.132,0.048,0.016,0.029,0.018,0.021,0.035,0.112
"P31","2",0.108,0.394,0.142,0.086,0.058,0.008,0.015,0.049,0.01,0.006
"P31","3",0.064,0.17,0.332,0.206,0.071,0.072,0.004,0.029,0.012,0.002
"P31","4",0.055,0.074,0.101,0.304,0.157,0.106,0.044,0.017,0.002,0
"P31","5",0.061,0.083,0.168,0.172,0.418,0.268,0.185,0.093,0.065,0.062
"P31","6",0.017,0.02,0.028,0.049,0.122,0.188,0.211,0.144,0.025,0
"P31","7",0.004,0,0.017,0.076,0.053,0.163,0.26,0.073,0.05,0.004
"P31","8",0.022,0.001,0.009,0.019,0.037,0.099,0.196,0.353,0.088,0.002
"P31","9-Pésimo",0.024,0.018,0.015,0.007,0.045,0.058,0.06,0.182,0.673,0.067
"P31","No sabe",0.05,0.061,0.056,0.033,0.023,0.009,0.007,0.039,0.04,0.745
"P32","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.469,0.441,0.55,0.483,0.515,0.635,0.669,0.313,0.348,0.473
"P32","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.142,0.234,0.175,0.143,0.157,0.132,0.101,0.078,0.194,0.069
"P32","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.175,0.114,0.071,0.159,0.15,0.133,0.135,0.159,0.209,0.201
"P32","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.143,0.152,0.157,0.169,0.169,0.093,0.089,0.334,0.209,0.164
"P32","No sabe",0.071,0.059,0.047,0.046,0.009,0.007,0.006,0.116,0.04,0.093
"P33","Oponerse totalmente y no concurrir a la convocatoria",0.388,0.274,0.432,0.362,0.385,0.489,0.497,0.29,0.308,0.344
"P33","Oponerse parcialmente y concurrir a la convocatoria",0.149,0.31,0.21,0.26,0.21,0.212,0.223,0.088,0.14,0.138
"P33","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.27,0.228,0.176,0.273,0.231,0.275,0.197,0.353,0.277,0.242
"P33","Apoyar totalmente la iniciativa del gobierno nacional",0.15,0.154,0.106,0.083,0.148,0.024,0.06,0.174,0.244,0.198
"P33","No sabe",0.043,0.034,0.076,0.022,0.026,0,0.023,0.095,0.031,0.078
"P34","Oponerse totalmente",0.411,0.326,0.473,0.417,0.394,0.552,0.58,0.326,0.326,0.368
"P34","Oponerse parcialmente",0.11,0.226,0.139,0.113,0.152,0.102,0.128,0.088,0.082,0.09
"P34","Apoyar parcialmente",0.251,0.269,0.215,0.306,0.257,0.258,0.214,0.183,0.252,0.209
"P34","Apoyar totalmente",0.188,0.156,0.129,0.142,0.138,0.072,0.067,0.329,0.304,0.249
"P34","No sabe",0.04,0.023,0.044,0.022,0.059,0.016,0.011,0.074,0.036,0.084
"P35","Inseguridad y narcotráfico",0.408,0.357,0.313,0.349,0.373,0.343,0.219,0.252,0.38,0.315
"P35","Altos impuestos y tarifas",0.165,0.302,0.179,0.242,0.199,0.203,0.138,0.168,0.156,0.112
"P35","Educación y estado de las escuelas",0.212,0.127,0.171,0.193,0.163,0.225,0.193,0.168,0.103,0.312
"P35","Inflación",0.12,0.126,0.176,0.14,0.1,0.204,0.263,0.15,0.151,0.207
"P35","Estado de la salud",0.054,0.05,0.072,0.027,0.076,0.014,0.103,0.083,0.123,0.026
"P35","Corrupción",0.02,0.028,0.053,0.03,0.038,0.01,0.024,0.126,0.059,0.014
"P35","Pobreza",0.001,0.003,0.021,0,0.013,0.001,0.016,0.029,0.003,0.005
"P35","Medio ambiente, incendios y contaminación",0.002,0,0,0,0.003,0,0.024,0,0,0
"P35","Falta de trabajo",0.011,0,0.015,0.019,0.033,0,0.017,0.021,0.025,0.009
"P35","No sabe",0.007,0.007,0,0,0.002,0,0.003,0.003,0,0
"P39","Muy buena",0.131,0.089,0.053,0,0.035,0.044,0.004,0.019,0.044,0.029
"P39","Buena",0.181,0.205,0.106,0.198,0.122,0.086,0.109,0.058,0.025,0.103
"P39","Ni buena ni mala",0.257,0.29,0.351,0.331,0.394,0.488,0.308,0.245,0.217,0.37
"P39","Mala",0.283,0.268,0.344,0.401,0.289,0.359,0.408,0.464,0.377,0.361
"P39","Muy mala",0.139,0.095,0.116,0.059,0.099,0.011,0.139,0.152,0.288,0.088
"P39","No sabe",0.009,0.053,0.03,0.011,0.061,0.012,0.032,0.062,0.049,0.049
"P40","Peor",0.54,0.408,0.583,0.486,0.581,0.54,0.58,0.65,0.693,0.58
"P40","Igual",0.283,0.389,0.279,0.299,0.265,0.281,0.287,0.184,0.221,0.208
"P40","Mejor",0.131,0.109,0.065,0.119,0.103,0.112,0.084,0.044,0.036,0.101
"P40","No sabe",0.046,0.094,0.073,0.096,0.051,0.067,0.049,0.122,0.05,0.111
"P41","Peor",0.48,0.365,0.546,0.54,0.452,0.519,0.478,0.445,0.597,0.457
"P41","Igual",0.248,0.383,0.209,0.223,0.275,0.162,0.276,0.35,0.194,0.26
"P41","Mejor",0.19,0.155,0.155,0.124,0.186,0.212,0.181,0.135,0.164,0.177
"P41","No sabe",0.082,0.097,0.09,0.113,0.087,0.107,0.065,0.07,0.045,0.106
"P42","Javier Milei",0.465,0.419,0.299,0.38,0.298,0.261,0.228,0.476,0.513,0.431
"P42","Los gobernadores",0.396,0.46,0.634,0.46,0.534,0.64,0.716,0.36,0.404,0.436
"P42","No sabe",0.139,0.121,0.067,0.16,0.168,0.099,0.056,0.164,0.083,0.133
"P43","Muy buena",0.208,0.188,0.113,0.141,0.109,0.154,0.088,0.096,0.08,0.131
"P43","Buena",0.18,0.222,0.261,0.213,0.302,0.213,0.351,0.138,0.089,0.108
"P43","Ni buena ni mala",0.249,0.351,0.315,0.372,0.369,0.512,0.321,0.213,0.206,0.432
"P43","Mala",0.224,0.124,0.237,0.235,0.136,0.112,0.226,0.395,0.294,0.232
"P43","Muy mala",0.139,0.093,0.074,0.039,0.064,0.006,0.011,0.11,0.308,0.08
"P43","No sabe",0,0.022,0,0,0.02,0.003,0.003,0.048,0.023,0.017
"P45","Muy buena",0.176,0.137,0.168,0.155,0.167,0.09,0.132,0.084,0.109,0.077
"P45","Buena",0.155,0.211,0.193,0.138,0.218,0.251,0.198,0.09,0.116,0.076
"P45","Ni buena ni mala",0.236,0.332,0.352,0.304,0.334,0.296,0.266,0.276,0.195,0.37
"P45","Mala",0.186,0.172,0.134,0.234,0.15,0.201,0.251,0.331,0.251,0.247
"P45","Muy mala",0.19,0.142,0.107,0.148,0.114,0.074,0.137,0.168,0.273,0.157
"P45","No sabe",0.057,0.006,0.046,0.021,0.017,0.088,0.016,0.051,0.056,0.073
"P46","Muy buena",0.202,0.211,0.167,0.083,0.095,0.016,0.051,0.097,0.119,0.09
"P46","Buena",0.174,0.206,0.141,0.127,0.111,0.193,0.16,0.198,0.166,0.082
"P46","Ni buena ni mala",0.307,0.33,0.368,0.345,0.417,0.353,0.312,0.403,0.341,0.405
"P46","Mala",0.117,0.116,0.232,0.274,0.211,0.278,0.268,0.087,0.138,0.206
"P46","Muy mala",0.143,0.084,0.049,0.099,0.124,0.084,0.148,0.176,0.166,0.126
"P46","No sabe",0.057,0.053,0.043,0.072,0.042,0.076,0.061,0.039,0.07,0.091
"P49","Muy buena",0.26,0.255,0.34,0.2,0.278,0.346,0.254,0.209,0.201,0.21
"P49","Buena",0.099,0.095,0.158,0.147,0.142,0.13,0.147,0.141,0.109,0.057
"P49","Ni buena ni mala",0.174,0.16,0.075,0.133,0.109,0.104,0.176,0.098,0.075,0.107
"P49","Mala",0.13,0.236,0.196,0.183,0.202,0.258,0.205,0.156,0.181,0.272
"P49","Muy mala",0.331,0.252,0.231,0.294,0.267,0.162,0.218,0.383,0.415,0.346
"P49","No sabe",0.006,0.002,0,0.043,0.002,0,0,0.013,0.019,0.008
"P50","Muy buena",0.122,0.117,0.083,0.077,0.098,0.028,0.063,0.101,0.085,0.085
"P50","Buena",0.188,0.204,0.104,0.115,0.128,0.119,0.124,0.189,0.132,0.146
"P50","Ni buena ni mala",0.184,0.251,0.261,0.159,0.172,0.168,0.124,0.288,0.18,0.154
"P50","Mala",0.26,0.202,0.278,0.296,0.287,0.299,0.236,0.174,0.22,0.364
"P50","Muy mala",0.246,0.224,0.272,0.348,0.314,0.386,0.453,0.214,0.379,0.238
"P50","No sabe",0,0.002,0.002,0.005,0.001,0,0,0.034,0.004,0.013
"P51","Muy buena",0.169,0.101,0.115,0.162,0.097,0.192,0.091,0.033,0.1,0.14
"P51","Buena",0.121,0.172,0.179,0.084,0.173,0.13,0.314,0.129,0.101,0.081
"P51","Ni buena ni mala",0.178,0.221,0.269,0.149,0.203,0.251,0.22,0.217,0.145,0.189
"P51","Mala",0.205,0.232,0.231,0.197,0.23,0.239,0.177,0.265,0.203,0.269
"P51","Muy mala",0.326,0.274,0.206,0.408,0.294,0.188,0.192,0.339,0.446,0.308
"P51","No sabe",0.001,0,0,0,0.003,0,0.006,0.017,0.005,0.013
"P52","Muy buena",0.269,0.219,0.298,0.237,0.298,0.337,0.214,0.175,0.219,0.211
"P52","Buena",0.081,0.105,0.144,0.109,0.14,0.165,0.222,0.096,0.081,0.034
"P52","Ni buena ni mala",0.141,0.114,0.146,0.101,0.124,0.048,0.144,0.136,0.076,0.111
"P52","Mala",0.171,0.245,0.148,0.128,0.15,0.197,0.206,0.193,0.16,0.289
"P52","Muy mala",0.326,0.308,0.258,0.4,0.288,0.214,0.214,0.383,0.438,0.34
"P52","No sabe",0.012,0.009,0.006,0.025,0,0.039,0,0.017,0.026,0.015
"P53","Muy buena",0.354,0.297,0.19,0.233,0.172,0.182,0.126,0.224,0.375,0.275
"P53","Buena",0.128,0.197,0.141,0.111,0.173,0.172,0.139,0.228,0.133,0.176
"P53","Ni buena ni mala",0.14,0.132,0.09,0.122,0.094,0.044,0.068,0.134,0.059,0.083
"P53","Mala",0.125,0.128,0.145,0.167,0.188,0.082,0.237,0.086,0.116,0.254
"P53","Muy mala",0.233,0.244,0.434,0.361,0.37,0.481,0.43,0.277,0.303,0.202
"P53","No sabe",0.02,0.002,0,0.006,0.003,0.039,0,0.051,0.014,0.01
"P54","Muy buena",0.254,0.19,0.148,0.144,0.156,0.111,0.081,0.162,0.271,0.261
"P54","Buena",0.2,0.324,0.199,0.154,0.128,0.18,0.17,0.295,0.196,0.18
"P54","Ni buena ni mala",0.136,0.119,0.093,0.14,0.183,0.098,0.106,0.191,0.11,0.072
"P54","Mala",0.168,0.121,0.156,0.219,0.144,0.154,0.122,0.042,0.101,0.268
"P54","Muy mala",0.237,0.241,0.404,0.341,0.387,0.457,0.521,0.259,0.311,0.196
"P54","No sabe",0.005,0.005,0,0.002,0.002,0,0,0.051,0.011,0.023
"P55","Muy buena",0.346,0.194,0.207,0.187,0.157,0.109,0.097,0.301,0.415,0.249
"P55","Buena",0.129,0.236,0.127,0.173,0.152,0.155,0.143,0.187,0.101,0.114
"P55","Ni buena ni mala",0.185,0.224,0.226,0.165,0.171,0.174,0.173,0.192,0.106,0.166
"P55","Mala",0.119,0.094,0.099,0.104,0.168,0.153,0.158,0.06,0.082,0.244
"P55","Muy mala",0.2,0.212,0.341,0.345,0.332,0.399,0.402,0.246,0.282,0.173
"P55","No sabe",0.021,0.04,0,0.026,0.02,0.01,0.027,0.014,0.014,0.054
"P56","Muy buena",0.156,0.067,0.06,0.121,0.053,0.028,0.012,0.065,0.08,0.065
"P56","Buena",0.188,0.203,0.159,0.192,0.169,0.185,0.13,0.101,0.156,0.134
"P56","Ni buena ni mala",0.377,0.424,0.424,0.296,0.382,0.342,0.373,0.625,0.354,0.314
"P56","Mala",0.102,0.113,0.11,0.146,0.21,0.216,0.297,0.119,0.178,0.245
"P56","Muy mala",0.141,0.145,0.196,0.21,0.151,0.193,0.164,0.072,0.183,0.112
"P56","No sabe",0.036,0.048,0.051,0.035,0.035,0.036,0.024,0.018,0.049,0.13
