"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P29","En desacuerdo",0.039,0.043,0.022,0.484,0.337,0.732
"P29","Muy en desacuerdo",0.035,0.02,0.057,0.102,0.369,0
"P29","No sabe",0.087,0.023,0,0.028,0.004,0
"P30","No estaba enterado",0.136,0.11,0.327,0.222,0.195,0.183
"P30","De acuerdo",0.744,0.715,0.519,0.13,0.173,0
"P30","En desacuerdo",0.12,0.135,0.114,0.565,0.533,0.38
"P30","No sabe",0,0.04,0.04,0.083,0.099,0.437
"P31","No tengo cable ni internet",0.086,0.198,0.204,0.127,0.152,0.814
"P31","Si tuve",0.685,0.477,0.499,0.461,0.691,0
"P31","No tuve",0.229,0.325,0.297,0.412,0.157,0.186
"P32","Reclamando directamente a la empresa",0.283,0.41,0.226,0.303,0.172,0
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.258,0.364,0.425,0.259,0.504,0
"P32","Nunca se pudo resolver",0.459,0.226,0.349,0.438,0.324,0
"P33","1-Excelente",0.159,0.113,0.108,0.105,0.185,0.237
"P33","2",0.161,0.186,0.203,0.087,0.032,0
"P33","3",0.035,0.013,0.072,0.08,0.066,0
"P33","4",0,0.026,0.012,0.066,0.013,0.112
"P33","5",0.107,0.189,0.229,0.182,0.081,0.451
"P33","6",0.029,0.01,0.024,0.073,0.073,0
"P33","7",0.026,0.023,0.029,0.025,0.08,0
"P33","8",0.043,0.136,0.031,0.133,0.123,0
"P33","9-Pésimo",0.339,0.304,0.241,0.153,0.329,0
"P33","No sabe",0.101,0,0.051,0.096,0.018,0.2
"P34","1-Excelente",0.193,0.095,0.25,0.162,0.157,0.239
"P34","2",0.028,0.188,0.104,0.069,0.015,0
"P34","3",0.043,0.041,0.047,0.076,0.043,0.199
"P34","4",0.056,0.041,0.129,0.061,0.042,0.111
"P34","5",0.134,0.163,0.1,0.162,0.06,0
"P34","6",0.015,0,0.043,0.048,0.035,0.451
"P34","7",0.019,0.033,0,0.017,0.05,0
"P34","8",0.048,0.2,0.008,0.059,0.15,0
"P34","9-Pésimo",0.365,0.214,0.267,0.306,0.439,0
"P34","No sabe",0.099,0.025,0.052,0.04,0.009,0
"P35","1-Excelente",0.238,0.033,0.202,0.062,0.124,0.24
"P35","2",0.018,0.203,0.109,0.107,0.075,0
"P35","3",0.116,0.106,0.057,0.162,0.049,0.198
"P35","4",0.084,0.041,0.108,0.085,0.047,0
"P35","5",0.102,0.085,0.151,0.12,0.126,0
"P35","6",0.028,0.031,0.005,0.075,0.095,0
"P35","7",0.058,0.073,0.007,0.044,0.119,0
"P35","8",0.021,0.078,0.088,0.094,0.051,0
"P35","9-Pésimo",0.335,0.308,0.182,0.176,0.308,0.111
"P35","No sabe",0,0.042,0.091,0.075,0.006,0.451
"P36","1-Excelente",0.097,0.129,0.092,0.101,0.176,0.197
"P36","2",0.056,0.125,0.24,0.118,0.039,0
"P36","3",0.146,0.097,0.05,0.051,0.017,0.315
"P36","4",0.02,0.042,0.019,0.101,0.031,0.382
"P36","5",0.204,0.188,0.289,0.138,0.097,0.106
"P36","6",0.01,0.038,0.133,0.047,0.035,0
"P36","7",0.023,0.022,0.011,0.042,0.014,0
"P36","8",0.043,0.036,0,0.185,0.046,0
"P36","9-Pésimo",0.386,0.288,0.079,0.158,0.515,0
"P36","No sabe",0.015,0.035,0.087,0.059,0.03,0
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.093,0.117,0.105,0.695,0.821,0.213
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0,0.306,0.35,0.217,0.044,0.787
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.562,0.227,0.212,0.031,0.118,0
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.338,0.35,0.323,0.033,0.017,0
"P37","No sabe",0.007,0,0.01,0.024,0,0
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.046,0.052,0.074,0.585,0.663,0.214
"P38","Oponerse parcialmente y concurrir a la convocatoria",0,0.186,0.047,0.315,0.168,0.42
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.382,0.522,0.644,0.069,0.148,0
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.572,0.215,0.195,0.025,0.017,0
"P38","No sabe",0,0.025,0.04,0.006,0.004,0.366
"P39","Oponerse totalmente",0.1,0.052,0.089,0.624,0.703,0.213
"P39","Oponerse parcialmente",0,0.169,0.056,0.203,0.121,0.367
"P39","Apoyar parcialmente",0.335,0.433,0.502,0.151,0.052,0
"P39","Apoyar totalmente",0.565,0.346,0.318,0.008,0.117,0
"P39","No sabe",0,0,0.035,0.014,0.007,0.42
"P40","Inseguridad y narcotráfico",0.333,0.114,0.28,0.555,0.329,0.224
"P40","Altos impuestos y tarifas",0.096,0.334,0.268,0.089,0.089,0
"P40","Educación y estado de las escuelas",0.437,0.255,0.171,0.087,0.177,0.417
"P40","Inflación",0.081,0.088,0.045,0.149,0.047,0
"P40","Estado de la salud",0.034,0.171,0.213,0.07,0.221,0
"P40","Corrupción",0.006,0.033,0.023,0.012,0.057,0.359
"P40","Pobreza",0,0.005,0,0.002,0,0
"P40","Medio ambiente, incendios y contaminación",0,0,0,0.018,0,0
"P40","Falta de trabajo",0.013,0,0,0.005,0.016,0
"P40","No sabe",0,0,0,0.013,0.064,0
"P44","Muy buena",0.062,0,0.052,0.013,0.03,0
"P44","Buena",0.007,0.186,0.021,0.073,0.153,0
"P44","Ni buena ni mala",0.248,0.384,0.459,0.324,0.102,0.419
"P44","Mala",0.272,0.259,0.197,0.473,0.226,0.213
"P44","Muy mala",0.411,0.16,0.263,0.098,0.489,0
"P44","No sabe",0,0.011,0.008,0.019,0,0.368
"P45","Peor",0.747,0.394,0.653,0.858,0.902,0.622
"P45","Igual",0.169,0.498,0.272,0.11,0.094,0
"P45","Mejor",0.053,0.059,0.025,0.009,0.004,0
"P45","No sabe",0.031,0.049,0.05,0.023,0,0.378
"P46","Peor",0.373,0.279,0.382,0.856,0.764,0.635
"P46","Igual",0.174,0.371,0.451,0.102,0.186,0
"P46","Mejor",0.429,0.277,0.117,0.015,0.044,0
"P46","No sabe",0.024,0.073,0.05,0.027,0.006,0.365
"P47","Javier Milei",0.898,0.563,0.724,0.104,0.318,0
"P47","Los gobernadores",0.02,0.355,0.156,0.839,0.469,0.635
"P47","No sabe",0.082,0.082,0.12,0.057,0.213,0.365
"P48","Muy buena",0.046,0.116,0.051,0.096,0.028,0
"P48","Buena",0.024,0.189,0.093,0.2,0.09,0.221
"P48","Ni buena ni mala",0.073,0.196,0.376,0.344,0.177,0.779
"P48","Mala",0.539,0.25,0.261,0.273,0.379,0
"P48","Muy mala",0.318,0.249,0.219,0.087,0.326,0
"P48","No sabe",0,0,0,0,0,0
"P49","Muy buena",0.027,0.079,0.06,0.052,0.037,0
"P49","Buena",0.021,0.152,0.119,0.071,0.037,0
"P49","Ni buena ni mala",0.129,0.168,0.39,0.195,0.052,0
"P49","Mala",0.475,0.235,0.301,0.353,0.417,0.635
"P49","Muy mala",0.348,0.366,0.121,0.326,0.457,0.365
"P49","No sabe",0,0,0.009,0.003,0,0
"P50","Muy buena",0.081,0.053,0,0.137,0.117,0
"P50","Buena",0,0.167,0.149,0.142,0.238,0
"P50","Ni buena ni mala",0.085,0.095,0.206,0.522,0.097,0.779
"P50","Mala",0.358,0.191,0.438,0.087,0.191,0.221
"P50","Muy mala",0.476,0.484,0.198,0.073,0.353,0
"P50","No sabe",0,0.01,0.009,0.039,0.004,0
"P51","Muy buena",0.32,0.106,0.115,0.018,0.025,0
"P51","Buena",0.18,0.236,0.27,0.077,0.023,0
"P51","Ni buena ni mala",0.168,0.333,0.457,0.385,0.118,0.366
"P51","Mala",0.302,0.11,0.122,0.179,0.238,0.634
"P51","Muy mala",0.03,0.054,0.014,0.225,0.588,0
"P51","No sabe",0,0.161,0.022,0.116,0.008,0
"P54","Muy buena",0.059,0.053,0.024,0.398,0.14,0.413
"P54","Buena",0.013,0.172,0.021,0.167,0.234,0
"P54","Ni buena ni mala",0,0.04,0.04,0.248,0.112,0.221
"P54","Mala",0.339,0.103,0.335,0.072,0.134,0.366
"P54","Muy mala",0.547,0.632,0.58,0.115,0.38,0
"P54","No sabe",0.042,0,0,0,0,0
"P55","Muy buena",0.233,0.009,0.128,0.011,0.034,0
"P55","Buena",0.349,0.496,0.271,0.048,0,0
"P55","Ni buena ni mala",0.248,0.308,0.273,0.059,0,0
"P55","Mala",0.125,0.056,0.111,0.36,0.193,0.221
"P55","Muy mala",0.045,0.131,0.217,0.522,0.769,0.366
"P55","No sabe",0,0,0,0,0.004,0.413
"P56","Muy buena",0.045,0.005,0.012,0.073,0.033,0
"P56","Buena",0.023,0.145,0.145,0.374,0.139,0.413
"P56","Ni buena ni mala",0,0.123,0.035,0.224,0.217,0.587
"P56","Mala",0.301,0.147,0.304,0.204,0.283,0
"P56","Muy mala",0.589,0.58,0.496,0.112,0.328,0
"P56","No sabe",0.042,0,0.008,0.013,0,0
"P57","Muy buena",0.059,0.026,0.017,0.366,0.286,0.414
"P57","Buena",0.008,0.144,0.013,0.145,0.133,0
"P57","Ni buena ni mala",0.025,0.061,0.068,0.125,0.175,0.586
"P57","Mala",0.306,0.194,0.398,0.138,0.13,0
"P57","Muy mala",0.559,0.562,0.495,0.125,0.27,0
"P57","No sabe",0.043,0.013,0.009,0.101,0.006,0
"P58","Muy buena",0.813,0.302,0.304,0.023,0.161,0
"P58","Buena",0.108,0.462,0.392,0.026,0,0
"P58","Ni buena ni mala",0,0.11,0.191,0.097,0.142,0.221
"P58","Mala",0.047,0.077,0.063,0.173,0.061,0
"P58","Muy mala",0.032,0.049,0.05,0.664,0.632,0.779
"P58","No sabe",0,0,0,0.017,0.004,0
"P59","Muy buena",0.406,0.384,0.529,0.05,0.016,0
"P59","Buena",0.355,0.389,0.288,0.082,0,0
"P59","Ni buena ni mala",0.188,0.134,0.087,0.042,0.145,0
"P59","Mala",0.019,0.044,0.027,0.208,0.047,0.221
"P59","Muy mala",0.032,0.049,0.069,0.601,0.792,0.779
"P59","No sabe",0,0,0,0.017,0,0
"P60","Muy buena",0.844,0.43,0.604,0.051,0.14,0
"P60","Buena",0.117,0.427,0.211,0.058,0,0
"P60","Ni buena ni mala",0,0.086,0.082,0.204,0.031,0
"P60","Mala",0.013,0.01,0.04,0.147,0.034,0.221
"P60","Muy mala",0.026,0.026,0.063,0.523,0.795,0.779
"P60","No sabe",0,0.021,0,0.017,0,0
"P61","Muy buena",0.118,0.064,0.075,0.033,0.04,0
"P61","Buena",0.279,0.263,0.284,0.084,0.181,0.365
"P61","Ni buena ni mala",0.47,0.537,0.501,0.244,0.303,0
"P61","Mala",0.095,0.094,0.1,0.298,0.069,0.635
"P61","Muy mala",0.032,0.021,0.031,0.145,0.403,0
"P61","No sabe",0.006,0.021,0.009,0.196,0.004,0
