"var","categoria","1-Excelente","2","3","4","5","6","7","8","9-Pésimo","No sabe"
"P21","El anterior gobierno de Arabela Carreras",0.285,0.394,0.327,0.64,0.084,0.116,0.404,0.4,0.427,0.02
"P21","El actual gobierno de Alberto Weretilneck",0.631,0.606,0.255,0.293,0.556,0.301,0.596,0.24,0.533,0.062
"P21","No sabe",0.084,0,0.418,0.067,0.36,0.583,0,0.36,0.04,0.918
"P22","El anterior gobierno de Alberto Fernández",0.422,0.44,0.552,0.071,0.031,0.406,0,0.037,0.045,0
"P22","El actual gobierno de Javier Milei",0.578,0.56,0.094,0.929,0.969,0.594,0.975,0.935,0.955,0.833
"P22","No sabe",0,0,0.354,0,0,0,0.025,0.028,0,0.167
"P23","Empleado sector publico",0.059,0.178,0.277,0.125,0.2,0.334,0.045,0.191,0.093,0.08
"P23","Empleado sector privado",0.149,0.266,0.258,0.15,0.172,0.172,0.598,0.255,0.297,0.194
"P23","Changas o trabajos eventuales",0.272,0.236,0,0.112,0.258,0.03,0.042,0.218,0.17,0.146
"P23","Estudiante",0.084,0,0,0,0.113,0,0,0.149,0,0
"P23","Amas de casa",0.093,0.109,0.135,0,0.037,0.056,0.074,0.066,0.028,0.245
"P23","Profesional o independiente",0.082,0.134,0.207,0.224,0.122,0.225,0.157,0.018,0.172,0.279
"P23","Comerciante, emprendedor o empresario",0.032,0,0.043,0.089,0.046,0.025,0.066,0.045,0.05,0.036
"P23","Trabajador informal",0,0.013,0.02,0.218,0.016,0.025,0,0,0.004,0
"P23","No tengo trabajo",0.229,0.064,0.06,0.082,0.036,0.133,0.018,0.058,0.186,0.02
"P24","Muy de acuerdo",0.297,0.052,0.012,0.234,0.193,0.161,0.094,0.091,0.124,0.245
"P24","De acuerdo",0.127,0.367,0.316,0.247,0.177,0.235,0.118,0.299,0.216,0.199
"P24","Ni de acuerdo ni en desacuerdo",0.292,0.238,0.207,0.457,0.461,0.382,0.623,0.559,0.237,0.471
"P24","En desacuerdo",0.173,0.198,0.303,0.031,0.097,0.151,0.093,0.051,0.177,0.042
"P24","Muy en desacuerdo",0.094,0.145,0.023,0.031,0.067,0.071,0,0,0.243,0.023
"P24","No sabe",0.017,0,0.139,0,0.005,0,0.072,0,0.003,0.02
"P25","Muy de acuerdo",0.165,0.171,0.08,0,0.086,0.082,0.098,0.059,0.182,0.229
"P25","De acuerdo",0.133,0.224,0.035,0.128,0.173,0.032,0.099,0.211,0.185,0
"P25","Ni de acuerdo ni en desacuerdo",0.175,0.337,0.255,0.082,0.288,0.108,0.172,0.067,0.203,0.179
"P25","En desacuerdo",0.262,0.223,0.434,0.695,0.351,0.503,0.231,0.439,0.197,0.519
"P25","Muy en desacuerdo",0.254,0.045,0.196,0.074,0.086,0.275,0.4,0.224,0.233,0.053
"P25","No sabe",0.011,0,0,0.021,0.016,0,0,0,0,0.02
"P26","Si",0.686,0.377,0.538,0.629,0.716,0.812,0.705,0.742,0.739,0.535
"P26","No",0.314,0.623,0.462,0.371,0.284,0.188,0.295,0.258,0.261,0.465
"P27","Muy de acuerdo",0.189,0.104,0.178,0,0.077,0.17,0.027,0.132,0.326,0.133
"P27","De acuerdo",0.23,0.297,0.103,0.081,0.095,0.111,0.079,0.196,0.088,0.123
"P27","Ni de acuerdo ni en desacuerdo",0.184,0.227,0.3,0.283,0.458,0.17,0.294,0.067,0.185,0.322
"P27","En desacuerdo",0.27,0.231,0.246,0.321,0.309,0.368,0.529,0.443,0.177,0.056
"P27","Muy en desacuerdo",0.122,0.128,0.173,0.315,0.061,0.181,0.071,0.162,0.224,0.366
"P27","No sabe",0.005,0.013,0,0,0,0,0,0,0,0
"P28","Si",0.712,0.483,0.648,0.499,0.808,0.882,0.527,0.754,0.853,0.242
"P28","No",0.288,0.517,0.352,0.501,0.192,0.118,0.473,0.246,0.147,0.758
"P29","Muy de acuerdo",0.339,0.075,0.068,0.097,0.101,0.082,0.064,0.045,0.326,0.037
"P29","De acuerdo",0.18,0.415,0.341,0.044,0.239,0.039,0.078,0.307,0.239,0.193
"P29","Ni de acuerdo ni en desacuerdo",0.073,0.338,0.312,0.082,0.177,0.219,0.305,0.138,0.092,0.644
"P29","En desacuerdo",0.281,0.109,0.173,0.477,0.254,0.378,0.533,0.378,0.155,0.126
"P29","Muy en desacuerdo",0.089,0.063,0.106,0.082,0.145,0.249,0.02,0.132,0.188,0
"P29","No sabe",0.038,0,0,0.218,0.084,0.033,0,0,0,0
"P30","No estaba enterado",0.233,0.275,0.289,0.187,0.123,0.18,0.25,0.106,0.101,0.545
"P30","De acuerdo",0.434,0.516,0.268,0.178,0.415,0.203,0.177,0.356,0.568,0.139
"P30","En desacuerdo",0.319,0.142,0.428,0.566,0.332,0.586,0.254,0.504,0.313,0.293
"P30","No sabe",0.014,0.067,0.015,0.069,0.13,0.031,0.319,0.034,0.018,0.023
"P31","No tengo cable ni internet",0.156,0.259,0.031,0.06,0.098,0.125,0,0.016,0.234,0.176
"P31","Si tuve",0.612,0.629,0.568,0.684,0.494,0.466,0.791,0.516,0.557,0.087
"P31","No tuve",0.232,0.112,0.401,0.256,0.408,0.409,0.209,0.468,0.209,0.737
"P32","Reclamando directamente a la empresa",0.191,0.404,0.071,0.751,0.163,0.363,0.051,0.214,0.13,0.451
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.392,0.237,0.544,0.088,0.555,0.286,0.747,0.223,0.422,0.254
"P32","Nunca se pudo resolver",0.417,0.359,0.385,0.161,0.282,0.351,0.202,0.563,0.448,0.295
"P34","1-Excelente",0.705,0.225,0.226,0.063,0.183,0,0.073,0,0.006,0.127
"P34","2",0.072,0.497,0.042,0,0.014,0.043,0,0.007,0,0
"P34","3",0.007,0.108,0.275,0.079,0.029,0.052,0,0,0,0.247
"P34","4",0.049,0.122,0.325,0.392,0.045,0.03,0,0.063,0,0
"P34","5",0.048,0.013,0.108,0.113,0.522,0.123,0,0.086,0.044,0
"P34","6",0,0,0,0,0.081,0.394,0.063,0.009,0,0
"P34","7",0,0,0,0.084,0.025,0.187,0.167,0,0,0
"P34","8",0.01,0,0,0.269,0.027,0.132,0.481,0.283,0.07,0
"P34","9-Pésimo",0.079,0.035,0,0,0.074,0.039,0.216,0.552,0.88,0
"P34","No sabe",0.03,0,0.024,0,0,0,0,0,0,0.626
"P35","1-Excelente",0.627,0.219,0,0.032,0.046,0,0,0,0.006,0.11
"P35","2",0.19,0.361,0.166,0.108,0.044,0,0.073,0.055,0.016,0.026
"P35","3",0.027,0.11,0.444,0.215,0.127,0.058,0,0.044,0,0.474
"P35","4",0.027,0.235,0.262,0.292,0.072,0.098,0,0.019,0,0
"P35","5",0.022,0.014,0.08,0.102,0.527,0.157,0.105,0.072,0.015,0
"P35","6",0,0,0,0.052,0.077,0.432,0.094,0.122,0,0
"P35","7",0,0,0,0.024,0.012,0.13,0.519,0.187,0.035,0
"P35","8",0.04,0.022,0,0.091,0.017,0.107,0.019,0.263,0.107,0
"P35","9-Pésimo",0.037,0.014,0.024,0.022,0,0.018,0.19,0.238,0.794,0
"P35","No sabe",0.03,0.025,0.024,0.062,0.078,0,0,0,0.027,0.39
"P36","1-Excelente",0.533,0.186,0.329,0.032,0.028,0,0,0.035,0.005,0.121
"P36","2",0.179,0.384,0.218,0.197,0.071,0.045,0.093,0.12,0,0
"P36","3",0.031,0.232,0.193,0.148,0.067,0.042,0,0,0,0.04
"P36","4",0.052,0.119,0.126,0.224,0.086,0.084,0,0.013,0,0
"P36","5",0.085,0.016,0.094,0.136,0.39,0.293,0.249,0.13,0.138,0.367
"P36","6",0,0.01,0,0.045,0.173,0.158,0.025,0.046,0.045,0
"P36","7",0,0,0,0,0.01,0.225,0.052,0.068,0.012,0
"P36","8",0.03,0,0,0.218,0.082,0.113,0.064,0.406,0.015,0
"P36","9-Pésimo",0.043,0.027,0.019,0,0.038,0.04,0.517,0.142,0.772,0
"P36","No sabe",0.047,0.026,0.021,0,0.055,0,0,0.04,0.013,0.472
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.398,0.32,0.511,0.603,0.37,0.691,0.785,0.601,0.381,0.225
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.103,0.428,0.158,0.053,0.307,0.223,0.067,0.209,0.054,0.622
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.266,0.148,0.148,0.113,0.151,0.06,0.023,0.042,0.288,0.107
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.233,0.097,0.161,0.025,0.165,0.026,0.125,0.148,0.271,0.032
"P37","No sabe",0,0.007,0.022,0.206,0.007,0,0,0,0.006,0.014
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.366,0.111,0.412,0.445,0.282,0.492,0.695,0.407,0.33,0.594
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.063,0.383,0.219,0.116,0.136,0.313,0.125,0.371,0.049,0.168
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.237,0.404,0.209,0.408,0.307,0.135,0.18,0.08,0.487,0
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.334,0.071,0.16,0,0.238,0.06,0,0.142,0.126,0.156
"P38","No sabe",0,0.031,0,0.031,0.037,0,0,0,0.008,0.082
"P39","Oponerse totalmente",0.316,0.224,0.181,0.38,0.333,0.54,0.664,0.5,0.377,0.671
"P39","Oponerse parcialmente",0.145,0.239,0.125,0.211,0.082,0.207,0.089,0.27,0.011,0.296
"P39","Apoyar parcialmente",0.132,0.43,0.608,0.347,0.343,0.167,0.135,0.049,0.275,0
"P39","Apoyar totalmente",0.407,0.045,0.063,0.062,0.219,0.06,0.081,0.181,0.337,0.033
"P39","No sabe",0,0.062,0.023,0,0.023,0.026,0.031,0,0,0
"P40","Inseguridad y narcotráfico",0.192,0.385,0.098,0.489,0.243,0.265,0.215,0.662,0.363,0.535
"P40","Altos impuestos y tarifas",0.296,0.367,0.3,0.058,0.095,0.16,0.195,0.085,0.124,0.04
"P40","Educación y estado de las escuelas",0.368,0.172,0.355,0.034,0.221,0.259,0.038,0.14,0.181,0.089
"P40","Inflación",0.059,0.028,0.098,0.195,0.183,0.177,0.035,0.04,0.065,0.145
"P40","Estado de la salud",0.064,0.029,0.122,0.063,0.215,0.101,0.487,0.03,0.179,0.041
"P40","Corrupción",0.021,0.006,0.027,0,0.019,0,0.017,0.028,0.045,0.075
"P40","Pobreza",0,0,0,0,0.005,0,0.013,0,0,0
"P40","Medio ambiente, incendios y contaminación",0,0,0,0,0.012,0,0,0,0,0.075
"P40","Falta de trabajo",0,0.013,0,0,0.007,0.038,0,0.015,0,0
"P40","No sabe",0,0,0,0.161,0,0,0,0,0.043,0
"P44","Muy buena",0.209,0,0,0,0,0,0.022,0,0.035,0
"P44","Buena",0.069,0.251,0.048,0,0.07,0.098,0.023,0.023,0.088,0.053
"P44","Ni buena ni mala",0.379,0.191,0.589,0.164,0.352,0.453,0.2,0.272,0.213,0.728
"P44","Mala",0.244,0.324,0.175,0.805,0.323,0.382,0.377,0.555,0.219,0.126
"P44","Muy mala",0.089,0.234,0.164,0.031,0.255,0.067,0.378,0.15,0.419,0.047
"P44","No sabe",0.01,0,0.024,0,0,0,0,0,0.026,0.046
"P45","Peor",0.377,0.637,0.478,0.875,0.734,0.768,0.8,0.778,0.88,0.788
"P45","Igual",0.527,0.29,0.498,0.088,0.221,0.184,0.101,0.186,0.067,0.166
"P45","Mejor",0.036,0.051,0,0,0,0.022,0,0.012,0.042,0
"P45","No sabe",0.06,0.022,0.024,0.037,0.045,0.026,0.099,0.024,0.011,0.046
"P46","Peor",0.405,0.47,0.391,0.692,0.493,0.566,0.849,0.76,0.639,0.676
"P46","Igual",0.298,0.317,0.462,0.221,0.26,0.155,0.05,0.198,0.199,0.253
"P46","Mejor",0.22,0.132,0.088,0.037,0.21,0.251,0.101,0.02,0.153,0
"P46","No sabe",0.077,0.081,0.059,0.05,0.037,0.028,0,0.022,0.009,0.071
"P47","Javier Milei",0.466,0.398,0.31,0.175,0.576,0.228,0.56,0.248,0.581,0.03
"P47","Los gobernadores",0.426,0.526,0.643,0.617,0.342,0.725,0.389,0.702,0.259,0.705
"P47","No sabe",0.108,0.076,0.047,0.208,0.082,0.047,0.051,0.05,0.16,0.265
"P48","Muy buena",0.094,0.187,0.062,0.065,0.126,0.038,0,0,0.035,0.026
"P48","Buena",0.234,0.297,0.147,0.173,0.139,0.441,0.117,0.102,0.012,0.035
"P48","Ni buena ni mala",0.098,0.206,0.54,0.549,0.295,0.455,0.118,0.265,0.147,0.752
"P48","Mala",0.514,0.034,0.2,0.126,0.169,0.066,0.741,0.608,0.389,0.172
"P48","Muy mala",0.06,0.276,0.051,0.087,0.271,0,0.024,0.025,0.417,0.015
"P48","No sabe",0,0,0,0,0,0,0,0,0,0
"P49","Muy buena",0.029,0.105,0.089,0.061,0.056,0.063,0,0.088,0.025,0
"P49","Buena",0.091,0.24,0.071,0.132,0.033,0.189,0.036,0.048,0.035,0.104
"P49","Ni buena ni mala",0.267,0.321,0.158,0.131,0.273,0.281,0.099,0.073,0.056,0.607
"P49","Mala",0.377,0.172,0.584,0.406,0.338,0.206,0.703,0.441,0.359,0.057
"P49","Muy mala",0.236,0.162,0.098,0.27,0.3,0.261,0.162,0.35,0.522,0.197
"P49","No sabe",0,0,0,0,0,0,0,0,0.003,0.035
"P50","Muy buena",0.173,0.029,0,0.079,0.062,0.111,0.036,0.221,0.075,0
"P50","Buena",0.15,0.243,0.472,0.086,0.118,0.363,0.056,0.079,0.08,0.143
"P50","Ni buena ni mala",0.217,0.221,0.26,0.403,0.208,0.287,0.146,0.532,0.125,0.628
"P50","Mala",0.338,0.316,0.043,0.077,0.292,0.199,0.151,0.075,0.273,0.064
"P50","Muy mala",0.122,0.152,0.225,0.086,0.312,0.021,0.611,0.086,0.447,0.129
"P50","No sabe",0,0.039,0,0.269,0.008,0.019,0,0.007,0,0.036
"P51","Muy buena",0.332,0.038,0,0.086,0.056,0.017,0,0.111,0.12,0
"P51","Buena",0.082,0.334,0,0,0.232,0.234,0.083,0.045,0.097,0.146
"P51","Ni buena ni mala",0.344,0.534,0.493,0.404,0.24,0.206,0.188,0.185,0.224,0.751
"P51","Mala",0.074,0.056,0.391,0.086,0.367,0.237,0.085,0.093,0.21,0
"P51","Muy mala",0.168,0.038,0.116,0.155,0.073,0.262,0.644,0.344,0.253,0.068
"P51","No sabe",0,0,0,0.269,0.032,0.044,0,0.222,0.096,0.035
"P54","Muy buena",0.208,0.089,0.119,0.253,0.231,0.206,0.144,0.11,0.138,0.571
"P54","Buena",0.12,0.299,0.122,0.069,0.038,0.292,0.069,0.255,0.081,0.026
"P54","Ni buena ni mala",0.032,0.098,0.225,0.368,0.033,0.223,0.017,0.434,0.02,0.107
"P54","Mala",0.298,0.112,0.077,0,0.273,0.143,0.085,0.025,0.231,0.131
"P54","Muy mala",0.342,0.402,0.356,0.31,0.425,0.136,0.685,0.176,0.53,0.165
"P54","No sabe",0,0,0.101,0,0,0,0,0,0,0
"P55","Muy buena",0.196,0.039,0.148,0,0.039,0.12,0.017,0.061,0.062,0
"P55","Buena",0.119,0.282,0.243,0.086,0.221,0.113,0.111,0.101,0.238,0.146
"P55","Ni buena ni mala",0.063,0.128,0.126,0.064,0.338,0.073,0,0.007,0.213,0.019
"P55","Mala",0.311,0.234,0.204,0.349,0.086,0.13,0.099,0.174,0.166,0.677
"P55","Muy mala",0.311,0.317,0.279,0.501,0.3,0.564,0.773,0.657,0.321,0.158
"P55","No sabe",0,0,0,0,0.016,0,0,0,0,0
"P56","Muy buena",0.082,0.012,0.027,0.034,0.017,0.037,0.061,0.034,0.057,0
"P56","Buena",0.076,0.234,0.344,0.194,0.345,0.291,0.018,0.235,0.06,0.51
"P56","Ni buena ni mala",0.112,0.227,0.112,0.086,0.052,0.308,0.111,0.38,0.052,0.186
"P56","Mala",0.394,0.132,0.063,0.207,0.211,0.075,0.759,0.242,0.256,0.109
"P56","Muy mala",0.336,0.395,0.353,0.308,0.375,0.289,0.051,0.109,0.575,0.16
"P56","No sabe",0,0,0.101,0.171,0,0,0,0,0,0.035
"P57","Muy buena",0.24,0.166,0.226,0.282,0.212,0.402,0.142,0.189,0.15,0.052
"P57","Buena",0.021,0.194,0.064,0.032,0.048,0.15,0.11,0.282,0.054,0.015
"P57","Ni buena ni mala",0.041,0.137,0.293,0.134,0.084,0.139,0.491,0.107,0,0.119
"P57","Mala",0.382,0.089,0.088,0.07,0.265,0.101,0.205,0.307,0.229,0.109
"P57","Muy mala",0.316,0.414,0.228,0.224,0.368,0.208,0.052,0.104,0.567,0.161
"P57","No sabe",0,0,0.101,0.258,0.023,0,0,0.011,0,0.544
"P58","Muy buena",0.403,0.124,0.112,0.149,0.328,0.211,0.059,0.064,0.407,0
"P58","Buena",0.17,0.266,0.408,0.064,0.219,0.019,0.052,0.113,0.171,0
"P58","Ni buena ni mala",0.048,0.353,0.128,0,0.052,0.077,0.515,0.008,0.048,0.152
"P58","Mala",0.079,0.113,0.187,0,0.079,0.111,0.162,0.134,0.059,0.168
"P58","Muy mala",0.3,0.144,0.141,0.617,0.318,0.582,0.212,0.681,0.315,0.68
"P58","No sabe",0,0,0.024,0.17,0.004,0,0,0,0,0
"P59","Muy buena",0.314,0.311,0.38,0.115,0.265,0.194,0,0.162,0.237,0.147
"P59","Buena",0.227,0.291,0.224,0.037,0.205,0.019,0.111,0.016,0.282,0
"P59","Ni buena ni mala",0.063,0.117,0.035,0.061,0.18,0.117,0,0.007,0.144,0.051
"P59","Mala",0.077,0.082,0.076,0,0.026,0.052,0.136,0.314,0.04,0.186
"P59","Muy mala",0.319,0.199,0.261,0.617,0.324,0.618,0.753,0.501,0.297,0.616
"P59","No sabe",0,0,0.024,0.17,0,0,0,0,0,0
"P60","Muy buena",0.374,0.372,0.331,0.149,0.413,0.194,0.059,0.158,0.478,0.031
"P60","Buena",0.248,0.284,0.215,0.064,0.178,0.019,0.052,0.02,0.139,0
"P60","Ni buena ni mala",0.125,0.117,0.171,0,0.022,0.121,0,0.308,0.03,0.275
"P60","Mala",0.095,0.013,0.076,0.167,0.154,0.107,0.067,0.007,0.041,0
"P60","Muy mala",0.158,0.214,0.183,0.45,0.213,0.559,0.822,0.507,0.312,0.694
"P60","No sabe",0,0,0.024,0.17,0.02,0,0,0,0,0
"P61","Muy buena",0.227,0.063,0.061,0.034,0.045,0.123,0,0.02,0.044,0
"P61","Buena",0.242,0.29,0.196,0.088,0.198,0.263,0.147,0.042,0.238,0.055
"P61","Ni buena ni mala",0.273,0.515,0.515,0.256,0.507,0.262,0.574,0.216,0.339,0.217
"P61","Mala",0.17,0.023,0.129,0.249,0.166,0.095,0.23,0.289,0.148,0.169
"P61","Muy mala",0.088,0.064,0.075,0.103,0.064,0.21,0.049,0.226,0.231,0.015
"P61","No sabe",0,0.045,0.024,0.27,0.02,0.047,0,0.207,0,0.544
