"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P23","Changas o trabajos eventuales",0.14,0.254,0.262,0.187,0.207,0
"P23","Estudiante",0.163,0,0.003,0.072,0,0
"P23","Amas de casa",0.036,0.134,0.093,0.071,0.024,0
"P23","Profesional o independiente",0.149,0.075,0.143,0.129,0.159,0
"P23","Comerciante, emprendedor o empresario",0.037,0.038,0.045,0.029,0.027,0
"P23","Trabajador informal",0.004,0.036,0.022,0.01,0.034,0
"P23","No tengo trabajo",0.042,0.061,0.093,0.135,0.192,0.696
"P24","Muy de acuerdo",0.154,0.205,0.165,0.192,0.142,0
"P24","De acuerdo",0.251,0.295,0.261,0.18,0.183,0
"P24","Ni de acuerdo ni en desacuerdo",0.238,0.358,0.377,0.376,0.296,0
"P24","En desacuerdo",0.146,0.109,0.118,0.153,0.139,1
"P24","Muy en desacuerdo",0.164,0.023,0.06,0.067,0.213,0
"P24","No sabe",0.047,0.01,0.019,0.032,0.027,0
"P25","Muy de acuerdo",0.335,0.106,0.117,0.093,0.021,0
"P25","De acuerdo",0.213,0.336,0.138,0.099,0.054,0
"P25","Ni de acuerdo ni en desacuerdo",0.222,0.236,0.422,0.052,0.132,0
"P25","En desacuerdo",0.175,0.189,0.218,0.561,0.359,1
"P25","Muy en desacuerdo",0.055,0.133,0.105,0.178,0.428,0
"P25","No sabe",0,0,0,0.017,0.006,0
"P26","Si",0.9,0.459,0.579,0.652,0.565,0.304
"P26","No",0.1,0.541,0.421,0.348,0.435,0.696
"P28","Si",0.87,0.523,0.631,0.682,0.583,0.681
"P28","No",0.13,0.477,0.369,0.318,0.417,0.319
"P29","Muy de acuerdo",0.398,0.177,0.1,0.158,0.048,0
"P29","De acuerdo",0.396,0.435,0.269,0.145,0.004,0
"P29","Ni de acuerdo ni en desacuerdo",0.073,0.174,0.459,0.098,0.276,0
"P29","En desacuerdo",0.04,0.146,0.095,0.542,0.208,0.314
"P29","Muy en desacuerdo",0.028,0.068,0.062,0.04,0.433,0.686
"P29","No sabe",0.065,0,0.015,0.017,0.031,0
"P30","No estaba enterado",0.134,0.271,0.226,0.118,0.354,0
"P30","De acuerdo",0.739,0.424,0.466,0.311,0.063,0
"P30","En desacuerdo",0.127,0.202,0.236,0.482,0.569,0.315
"P30","No sabe",0,0.103,0.072,0.089,0.014,0.685
"P31","No tengo cable ni internet",0.123,0.199,0.108,0.143,0.251,0
"P31","Si tuve",0.625,0.487,0.583,0.503,0.479,0.689
"P31","No tuve",0.252,0.314,0.309,0.354,0.27,0.311
"P32","Reclamando directamente a la empresa",0.26,0.375,0.204,0.324,0.199,0
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.295,0.364,0.475,0.359,0.34,0
"P32","Nunca se pudo resolver",0.445,0.261,0.321,0.317,0.461,1
"P33","1-Excelente",0.142,0.2,0.097,0.131,0.094,0.286
"P33","2",0.076,0.254,0.117,0.11,0.097,0.714
"P33","3",0.061,0.041,0.072,0.055,0.062,0
"P33","4",0,0.017,0.035,0.037,0.058,0
"P33","5",0.075,0.106,0.311,0.193,0.061,0
"P33","6",0.046,0.035,0.033,0.065,0.051,0
"P33","7",0.006,0.019,0.042,0.07,0.015,0
"P33","8",0.075,0.129,0.027,0.162,0.095,0
"P33","9-Pésimo",0.473,0.149,0.188,0.165,0.336,0
"P33","No sabe",0.046,0.05,0.078,0.012,0.131,0
"P34","1-Excelente",0.154,0.231,0.209,0.169,0.103,0
"P34","2",0.049,0.14,0.119,0.073,0.004,0.278
"P34","3",0.038,0.047,0.043,0.026,0.145,0
"P34","4",0,0.101,0.052,0.099,0.087,0
"P34","5",0.1,0.149,0.216,0.072,0.089,0
"P34","6",0.016,0.029,0.035,0.053,0.036,0
"P34","7",0.011,0.005,0.01,0.059,0.009,0
"P34","8",0.169,0.048,0.037,0.068,0.121,0
"P34","9-Pésimo",0.389,0.2,0.201,0.378,0.393,0.722
"P34","No sabe",0.074,0.05,0.078,0.003,0.013,0
"P35","1-Excelente",0.102,0.141,0.123,0.141,0.097,0.279
"P35","2",0.049,0.152,0.161,0.109,0.023,0
"P35","3",0.052,0.074,0.152,0.069,0.182,0
"P35","4",0.057,0.148,0.061,0.055,0.088,0
"P35","5",0.076,0.151,0.167,0.135,0.042,0
"P35","6",0.027,0.013,0.026,0.066,0.122,0
"P35","7",0.07,0.073,0.027,0.075,0.037,0
"P35","8",0.124,0.035,0.031,0.113,0.051,0
"P35","9-Pésimo",0.368,0.163,0.2,0.189,0.314,0.721
"P35","No sabe",0.075,0.05,0.052,0.048,0.044,0
"P36","1-Excelente",0.169,0.241,0.048,0.077,0.124,0.306
"P36","2",0.063,0.108,0.225,0.144,0.004,0
"P36","3",0.015,0.029,0.066,0.128,0.039,0
"P36","4",0.007,0.158,0.055,0.061,0.005,0
"P36","5",0.286,0.167,0.209,0.079,0.174,0
"P36","6",0.019,0.082,0.092,0.044,0.04,0
"P36","7",0.023,0.014,0.04,0.023,0.018,0
"P36","8",0.027,0.029,0.017,0.21,0.062,0
"P36","9-Pésimo",0.32,0.111,0.19,0.211,0.485,0.694
"P36","No sabe",0.071,0.061,0.058,0.023,0.049,0
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.158,0.327,0.174,0.727,0.745,1
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.064,0.274,0.391,0.127,0.172,0
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.372,0.169,0.219,0.082,0.037,0
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.402,0.209,0.206,0.064,0.016,0
"P37","No sabe",0.004,0.021,0.01,0,0.03,0
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.156,0.154,0.104,0.526,0.797,0
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.021,0.353,0.152,0.287,0.074,1
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.501,0.292,0.541,0.117,0.067,0
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.313,0.166,0.169,0.07,0.05,0
"P38","No sabe",0.009,0.035,0.034,0,0.012,0
"P39","Oponerse totalmente",0.091,0.238,0.148,0.592,0.808,0.298
"P39","Oponerse parcialmente",0.035,0.233,0.098,0.195,0.098,0.702
"P39","Apoyar parcialmente",0.342,0.319,0.461,0.144,0.07,0
"P39","Apoyar totalmente",0.532,0.172,0.267,0.054,0.024,0
"P39","No sabe",0,0.038,0.026,0.015,0,0
"P40","Inseguridad y narcotráfico",0.25,0.223,0.29,0.477,0.457,0
"P40","Altos impuestos y tarifas",0.194,0.449,0.164,0.063,0.081,0.281
"P40","Educación y estado de las escuelas",0.411,0.186,0.249,0.12,0.033,0
"P40","Inflación",0.047,0.067,0.105,0.109,0.099,0
"P40","Estado de la salud",0.043,0.066,0.146,0.203,0.175,0
"P40","Corrupción",0.045,0,0.02,0.021,0.055,0
"P40","Pobreza",0,0,0.004,0,0.004,0
"P40","Medio ambiente, incendios y contaminación",0,0,0.022,0,0,0
"P40","Falta de trabajo",0.01,0.009,0,0.007,0,0.719
"P40","No sabe",0,0,0,0,0.096,0
"P44","Muy buena",0.069,0,0,0.054,0,0
"P44","Buena",0.032,0.23,0.152,0.037,0.016,0.297
"P44","Ni buena ni mala",0.421,0.255,0.426,0.238,0.195,0
"P44","Mala",0.204,0.411,0.209,0.5,0.225,0
"P44","Muy mala",0.269,0.104,0.208,0.142,0.552,0.703
"P44","No sabe",0.005,0,0.005,0.029,0.012,0
"P45","Peor",0.699,0.395,0.688,0.892,0.879,0.711
"P45","Igual",0.227,0.496,0.251,0.077,0.098,0.289
"P45","Mejor",0.054,0.035,0.016,0.019,0.005,0
"P45","No sabe",0.02,0.074,0.045,0.012,0.018,0
"P46","Peor",0.307,0.343,0.416,0.85,0.86,0.72
"P46","Igual",0.317,0.364,0.42,0.062,0.099,0.28
"P46","Mejor",0.357,0.247,0.097,0.058,0.023,0
"P46","No sabe",0.019,0.046,0.067,0.03,0.018,0
"P47","Javier Milei",0.744,0.463,0.652,0.27,0.12,0
"P47","Los gobernadores",0.202,0.456,0.236,0.7,0.575,1
"P47","No sabe",0.054,0.081,0.112,0.03,0.305,0
"P48","Muy buena",0.064,0.084,0.035,0.138,0.012,0
"P48","Buena",0.056,0.342,0.106,0.142,0.063,1
"P48","Ni buena ni mala",0.218,0.238,0.338,0.174,0.358,0
"P48","Mala",0.425,0.275,0.28,0.411,0.16,0
"P48","Muy mala",0.237,0.061,0.241,0.135,0.407,0
"P48","No sabe",0,0,0,0,0,0
"P49","Muy buena",0.073,0.077,0.057,0.038,0.015,1
"P49","Buena",0.018,0.292,0.091,0.034,0.037,0
"P49","Ni buena ni mala",0.128,0.166,0.346,0.117,0.18,0
"P49","Mala",0.38,0.301,0.347,0.485,0.161,0
"P49","Muy mala",0.391,0.158,0.159,0.326,0.607,0
"P49","No sabe",0.01,0.006,0,0,0,0
"P50","Muy buena",0.086,0.028,0.019,0.113,0.177,0
"P50","Buena",0.044,0.324,0.09,0.144,0.191,0.281
"P50","Ni buena ni mala",0.14,0.306,0.13,0.42,0.229,0
"P50","Mala",0.293,0.217,0.496,0.088,0.027,0
"P50","Muy mala",0.427,0.125,0.235,0.224,0.351,0.719
"P50","No sabe",0.01,0,0.03,0.011,0.025,0
"P51","Muy buena",0.339,0.067,0.067,0.026,0.009,0
"P51","Buena",0.132,0.333,0.224,0.031,0.074,0.281
"P51","Ni buena ni mala",0.256,0.43,0.376,0.27,0.244,0.719
"P51","Mala",0.203,0.137,0.23,0.198,0.126,0
"P51","Muy mala",0.06,0.027,0.074,0.282,0.512,0
"P51","No sabe",0.01,0.006,0.029,0.193,0.035,0
"P54","Muy buena",0.082,0.039,0.068,0.309,0.307,0.281
"P54","Buena",0.087,0.313,0.021,0.1,0.246,0
"P54","Ni buena ni mala",0.06,0.084,0.059,0.256,0.044,0
"P54","Mala",0.257,0.296,0.333,0.029,0.017,0
"P54","Muy mala",0.514,0.268,0.497,0.306,0.386,0.719
"P54","No sabe",0,0,0.022,0,0,0
"P55","Muy buena",0.145,0.082,0.073,0.031,0.022,0
"P55","Buena",0.324,0.307,0.261,0.105,0.039,0
"P55","Ni buena ni mala",0.366,0.163,0.229,0.044,0.018,0
"P55","Mala",0.083,0.338,0.195,0.193,0.203,1
"P55","Muy mala",0.082,0.11,0.239,0.619,0.718,0
"P55","No sabe",0,0,0.003,0.008,0,0
"P56","Muy buena",0.017,0.011,0.029,0.08,0.021,0.281
"P56","Buena",0.018,0.246,0.129,0.312,0.276,0
"P56","Ni buena ni mala",0.131,0.192,0.08,0.169,0.162,0
"P56","Mala",0.305,0.278,0.32,0.226,0.059,0
"P56","Muy mala",0.519,0.273,0.42,0.213,0.458,0.719
"P56","No sabe",0.01,0,0.022,0,0.024,0
"P57","Muy buena",0.03,0.128,0.059,0.338,0.325,0.282
"P57","Buena",0.029,0.255,0.018,0.144,0.086,0
"P57","Ni buena ni mala",0.054,0.042,0.121,0.202,0.011,0
"P57","Mala",0.348,0.286,0.356,0.115,0.006,0
"P57","Muy mala",0.529,0.28,0.397,0.201,0.41,0.718
"P57","No sabe",0.01,0.009,0.049,0,0.162,0
"P58","Muy buena",0.67,0.327,0.259,0.081,0.044,0
"P58","Buena",0.142,0.285,0.335,0.114,0,0
"P58","Ni buena ni mala",0.055,0.065,0.181,0.129,0.085,0.718
"P58","Mala",0.044,0.192,0.086,0.129,0.037,0.282
"P58","Muy mala",0.089,0.131,0.136,0.547,0.802,0
"P58","No sabe",0,0,0.003,0,0.032,0
"P59","Muy buena",0.433,0.269,0.411,0.054,0.075,0
"P59","Buena",0.255,0.347,0.228,0.149,0.029,0
"P59","Ni buena ni mala",0.222,0.096,0.189,0.015,0.014,0.718
"P59","Mala",0.01,0.082,0.024,0.25,0.01,0.282
"P59","Muy mala",0.08,0.206,0.148,0.532,0.84,0
"P59","No sabe",0,0,0,0,0.032,0
"P60","Muy buena",0.773,0.322,0.567,0.084,0.026,0
"P60","Buena",0.069,0.351,0.185,0.125,0.041,0
"P60","Ni buena ni mala",0.082,0.086,0.035,0.186,0.074,0.718
"P60","Mala",0.01,0.035,0.044,0.169,0,0.282
"P60","Muy mala",0.066,0.206,0.154,0.436,0.827,0
"P60","No sabe",0,0,0.015,0,0.032,0
"P61","Muy buena",0.117,0.048,0.034,0.058,0.043,0
"P61","Buena",0.232,0.323,0.328,0.085,0.067,0
"P61","Ni buena ni mala",0.478,0.423,0.457,0.39,0.127,1
"P61","Mala",0.099,0.118,0.091,0.274,0.153,0
"P61","Muy mala",0.064,0.074,0.054,0.097,0.436,0
"P61","No sabe",0.01,0.014,0.036,0.096,0.174,0
