"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P37","Nicolás del Caño por la izquierda",0.043,0.044,0.036,0.004
"P37","Otro candidato",0.097,0.089,0.149,0.137
"P37","Aún no lo tengo decidido",0.036,0.104,0.056,0.085
"P38","Alberto Fernández por el Frente de Todos",0.26,0.212,0.241,0.205
"P38","Mauricio Macri por Juntos por el Cambio",0.302,0.356,0.31,0.162
"P38","Javier Milei por los liberales libertarios",0.201,0.15,0.206,0.41
"P38","Nicolás del Caño por la izquierda",0.06,0.051,0.05,0.004
"P38","Otro candidato",0.139,0.135,0.141,0.182
"P38","Aún no lo tengo decidido",0.038,0.096,0.052,0.037
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.383,0.36,0.354,0.381
"P39","Mauricio Macri por Juntos por el Cambio",0.442,0.49,0.456,0.338
"P39","No sabe",0.175,0.15,0.19,0.281
"P40","Alberto Fernández por el Frente de Todos",0.273,0.301,0.316,0.223
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.47,0.437,0.424,0.368
"P40","No sabe",0.257,0.262,0.26,0.409
"P41","Sergio Massa presidente por el Frente de Todos",0.346,0.306,0.26,0.255
"P41","Patricia Bullrich por Juntos por el Cambio",0.488,0.492,0.552,0.416
"P41","No sabe",0.166,0.202,0.188,0.329
"P42","Sergio Massa presidente por el Frente de Todos",0.364,0.33,0.316,0.238
"P42","Mauricio Macri por Juntos por el Cambio",0.459,0.5,0.508,0.437
"P42","No sabe",0.177,0.17,0.176,0.325
"P43","Sergio Massa presidente por el Frente de Todos",0.341,0.344,0.298,0.232
"P43","Javier Milei por los liberales libertarios",0.377,0.375,0.418,0.459
"P43","No sabe",0.282,0.281,0.284,0.309
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.315,0.316,0.236,0.209
"P44","Javier Milei por los liberales libertarios",0.309,0.239,0.351,0.4
"P44","No sabe",0.376,0.445,0.413,0.391
"P45","Muy buena",0.07,0.055,0.033,0.035
"P45","Buena",0.13,0.117,0.133,0.215
"P45","Ni buena ni mala",0.155,0.215,0.196,0.238
"P45","Mala",0.116,0.137,0.108,0.047
"P45","Muy mala",0.51,0.472,0.512,0.465
"P45","No sabe",0.019,0.004,0.018,0
"P46","Muy buena",0.042,0.027,0.072,0.056
"P46","Buena",0.128,0.157,0.115,0.145
"P46","Ni buena ni mala",0.151,0.185,0.15,0.166
"P46","Mala",0.091,0.129,0.112,0.112
"P46","Muy mala",0.575,0.5,0.545,0.521
"P46","No sabe",0.013,0.002,0.006,0
"P47","Muy buena",0.304,0.259,0.223,0.347
"P47","Buena",0.042,0.078,0.037,0.046
"P47","Ni buena ni mala",0.053,0.049,0.102,0.024
"P47","Mala",0.066,0.063,0.047,0.066
"P47","Muy mala",0.521,0.549,0.588,0.517
"P47","No sabe",0.014,0.002,0.003,0
"P48","Muy buena",0.202,0.177,0.173,0.134
"P48","Buena",0.103,0.201,0.185,0.108
"P48","Ni buena ni mala",0.079,0.137,0.151,0.198
"P48","Mala",0.171,0.117,0.15,0.149
"P48","Muy mala",0.445,0.366,0.331,0.411
"P48","No sabe",0,0.002,0.01,0
"P49","Muy buena",0.159,0.101,0.118,0.112
"P49","Buena",0.194,0.256,0.232,0.155
"P49","Ni buena ni mala",0.141,0.204,0.216,0.174
"P49","Mala",0.115,0.133,0.195,0.182
"P49","Muy mala",0.386,0.302,0.239,0.377
"P49","No sabe",0.005,0.004,0,0
"P50","Muy buena",0.11,0.047,0.058,0.042
"P50","Buena",0.179,0.176,0.083,0.137
"P50","Ni buena ni mala",0.157,0.231,0.267,0.167
"P50","Mala",0.131,0.163,0.105,0.111
"P50","Muy mala",0.423,0.379,0.479,0.543
"P50","No sabe",0,0.004,0.008,0
"P51","Muy buena",0.271,0.248,0.273,0.333
"P51","Buena",0.15,0.195,0.177,0.124
"P51","Ni buena ni mala",0.113,0.13,0.122,0.129
"P51","Mala",0.08,0.093,0.091,0.053
"P51","Muy mala",0.383,0.33,0.337,0.361
"P51","No sabe",0.003,0.004,0,0
"P52","Muy buena",0.195,0.088,0.191,0.395
"P52","Buena",0.108,0.172,0.125,0.03
"P52","Ni buena ni mala",0.211,0.232,0.233,0.179
"P52","Mala",0.113,0.122,0.144,0.113
"P52","Muy mala",0.362,0.363,0.305,0.283
"P52","No sabe",0.011,0.023,0.002,0
"P53","Muy buena",0.128,0.137,0.166,0.152
"P53","Buena",0.15,0.219,0.21,0.201
"P53","Ni buena ni mala",0.189,0.179,0.191,0.128
"P53","Mala",0.122,0.092,0.141,0.076
"P53","Muy mala",0.41,0.362,0.292,0.439
"P53","No sabe",0.001,0.011,0,0.004
"P54","Muy buena",0.111,0.075,0.064,0.043
"P54","Buena",0.162,0.163,0.135,0.168
"P54","Ni buena ni mala",0.165,0.233,0.224,0.199
"P54","Mala",0.113,0.116,0.148,0.121
"P54","Muy mala",0.445,0.41,0.425,0.469
"P54","No sabe",0.004,0.003,0.004,0
"P55","Muy buena",0.077,0.059,0.034,0.045
"P55","Buena",0.111,0.133,0.14,0.041
"P55","Ni buena ni mala",0.309,0.425,0.387,0.371
"P55","Mala",0.175,0.189,0.16,0.205
"P55","Muy mala",0.306,0.169,0.256,0.318
"P55","No sabe",0.022,0.025,0.023,0.02
"P58","Si",0.829,0.537,0.401,0.482
"P58","No",0.171,0.463,0.599,0.518
