"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P11","Eduardo Toniolli a gobernador y Leticia Quagliaro a vicegobernadora por Juntos Avancemos",0.022,0.008,0.044,0.015
"P11","Alguno de los candidatos a gobernador y vicegobernador de la Izquierda",0.001,0.019,0.026,0.025
"P11","En blanco",0.003,0.052,0.095,0.079
"P11","No sabe",0.016,0.109,0.082,0.282
"P15","Lo votaría",0.2,0.085,0.094,0.029
"P15","Puede que lo vote",0.131,0.275,0.152,0.06
"P15","Nunca lo votaría",0.413,0.283,0.473,0.12
"P15","No sabe",0.256,0.357,0.281,0.791
"P17","Lo votaría",0.273,0.284,0.171,0.154
"P17","Puede que lo vote",0.214,0.348,0.113,0.102
"P17","Nunca lo votaría",0.406,0.238,0.676,0.156
"P17","No sabe",0.107,0.13,0.04,0.588
"P18","La votaría",0.105,0.094,0.089,0.038
"P18","Puede que la vote",0.142,0.166,0.096,0.05
"P18","Nunca la votaría",0.481,0.334,0.556,0.141
"P18","No sabe",0.272,0.406,0.259,0.771
"P19","La votaría",0.107,0.128,0.109,0.075
"P19","Puede que la vote",0.194,0.23,0.172,0.066
"P19","Nunca la votaría",0.551,0.384,0.579,0.182
"P19","No sabe",0.148,0.258,0.14,0.677
"P20","Lo votaría",0.121,0.117,0.258,0.099
"P20","Puede que lo vote",0.122,0.124,0.159,0.108
"P20","Nunca lo votaría",0.656,0.51,0.467,0.176
"P20","No sabe",0.101,0.249,0.116,0.617
"P21","Lo votaría",0.072,0.099,0.158,0.073
"P21","Puede que lo vote",0.096,0.129,0.163,0.075
"P21","Nunca lo votaría",0.657,0.523,0.545,0.224
"P21","No sabe",0.175,0.249,0.134,0.628
"P22","Lo votaría",0.091,0.054,0.081,0.035
"P22","Puede que lo vote",0.089,0.152,0.125,0.054
"P22","Nunca lo votaría",0.535,0.384,0.525,0.194
"P22","No sabe",0.285,0.41,0.269,0.717
"P23","Lo votaría",0.053,0.073,0.096,0.04
"P23","Puede que lo vote",0.074,0.138,0.141,0.053
"P23","Nunca lo votaría",0.654,0.413,0.582,0.173
"P23","No sabe",0.219,0.376,0.181,0.734
"P24","Lo votaría",0.052,0.068,0.09,0.031
"P24","Puede que lo vote",0.085,0.159,0.132,0.045
"P24","Nunca lo votaría",0.677,0.463,0.592,0.183
"P24","No sabe",0.186,0.31,0.186,0.741
"P25","Lo votaría",0.273,0.062,0.031,0.069
"P25","Puede que lo vote",0.215,0.386,0.09,0.076
"P25","Nunca lo votaría",0.342,0.21,0.704,0.182
"P25","No sabe",0.17,0.342,0.175,0.673
"P26","Lo votaría",0.098,0.038,0.011,0
"P26","Puede que la vote",0.143,0.153,0.056,0.042
"P26","Nunca la votaría",0.435,0.266,0.644,0.157
"P26","No sabe",0.324,0.543,0.289,0.801
"P27","La votaría",0.046,0.061,0.056,0.017
"P27","Puede que la vote",0.18,0.213,0.077,0.052
"P27","Nunca la votaría",0.468,0.297,0.617,0.172
"P27","No sabe",0.306,0.429,0.25,0.759
"P28","Lo votaría",0.036,0.042,0.023,0.015
"P28","Puede que la vote",0.091,0.157,0.057,0.058
"P28","Nunca la votaría",0.54,0.314,0.616,0.144
"P28","No sabe",0.333,0.487,0.304,0.783
"P29","La votaría",0.055,0.053,0.096,0.029
"P29","Puede que la vote",0.093,0.136,0.113,0.06
"P29","Nunca la votaría",0.577,0.371,0.543,0.136
"P29","No sabe",0.275,0.44,0.248,0.775
"P30","Lo votaría",0.049,0.063,0.03,0.032
"P30","Puede que la vote",0.094,0.143,0.061,0.037
"P30","Nunca la votaría",0.512,0.311,0.598,0.124
"P30","No sabe",0.345,0.483,0.311,0.807
"P31","La votaría",0.037,0.053,0.078,0.034
"P31","Puede que la vote",0.123,0.172,0.147,0.056
"P31","Nunca la votaría",0.646,0.442,0.6,0.151
"P31","No sabe",0.194,0.333,0.175,0.759
"P32","La votaría",0.062,0.032,0.043,0.024
"P32","Puede que la vote",0.063,0.113,0.072,0.038
"P32","Nunca la votaría",0.573,0.371,0.611,0.152
"P32","No sabe",0.302,0.484,0.274,0.786
"P33","Lo votaría",0.03,0.012,0.034,0.005
"P33","Puede que la vote",0.102,0.183,0.078,0.037
"P33","Nunca la votaría",0.551,0.301,0.598,0.122
"P33","No sabe",0.317,0.504,0.29,0.836
"P34","La votaría",0.046,0.024,0.019,0
"P34","Puede que la vote",0.071,0.129,0.068,0.057
"P34","Nunca la votaría",0.531,0.338,0.581,0.127
"P34","No sabe",0.352,0.509,0.332,0.816
"P35","Si",0.444,0.511,0.411,0.323
"P35","No",0.556,0.489,0.589,0.677
