"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P28","Nunca la votaría",0.431,0.303,0.749,0.2
"P28","No sabe",0.273,0.435,0.182,0.737
"P29","La votaría",0.246,0.077,0.049,0.058
"P29","Puede que la vote",0.143,0.297,0.091,0.054
"P29","Nunca la votaría",0.456,0.267,0.708,0.206
"P29","No sabe",0.155,0.359,0.152,0.682
"P30","Lo votaría",0.144,0.029,0.04,0.016
"P30","Puede que la vote",0.087,0.232,0.068,0.036
"P30","Nunca la votaría",0.503,0.292,0.722,0.187
"P30","No sabe",0.266,0.447,0.17,0.761
"P31","La votaría",0.218,0.028,0.044,0.053
"P31","Puede que la vote",0.222,0.289,0.099,0.106
"P31","Nunca la votaría",0.423,0.396,0.753,0.274
"P31","No sabe",0.137,0.287,0.104,0.567
"P32","La votaría",0.115,0.077,0.034,0.023
"P32","Puede que la vote",0.165,0.162,0.05,0.047
"P32","Nunca la votaría",0.462,0.377,0.763,0.204
"P32","No sabe",0.258,0.384,0.153,0.726
"P33","Lo votaría",0.028,0.034,0.025,0.023
"P33","Puede que la vote",0.214,0.267,0.058,0.052
"P33","Nunca la votaría",0.464,0.323,0.735,0.182
"P33","No sabe",0.294,0.376,0.182,0.743
"P34","La votaría",0.079,0.056,0.014,0.008
"P34","Puede que la vote",0.14,0.215,0.051,0.048
"P34","Nunca la votaría",0.505,0.239,0.737,0.181
"P34","No sabe",0.276,0.49,0.198,0.763
"P35","Si",0.464,0.453,0.41,0.41
"P35","No",0.536,0.547,0.59,0.59
