"var","categoria","Si","No"
"P20","El candidato a gobernador de la Izquierda",0.043,0.043
"P20","En blanco",0.007,0.015
"P20","No sabe",0.103,0.12
"P23","Gustavo Menéndez a intendente por Unión por la Patria.",0.352,0.193
"P23","Zencich a intendente por Juntos por el Cambio",0.17,0.154
"P23","Eduardo Varela a intendente por la Libertad Avanza",0.09,0.191
"P23","Raul Othacehé a intendente por el frente vecinal crecer",0.141,0.103
"P23","El candidato a intendente de la Izquierda",0.142,0.138
"P23","En blanco",0.064,0.055
"P23","No sabe",0.041,0.166
"P26","Totalmente seguro.",0.409,0.68
"P26","Bastante seguro",0.216,0.184
"P26","Algo seguro",0.181,0.043
"P26","Para nada seguro",0.194,0.093
"P27","Tiene Decidido que va a ir a votar.",0.737,0.895
"P27","Tiene dudas sobre si va a ir a  votar",0.225,0.079
"P27","Tiene Decidido que no va a ir a votar",0.038,0.026
"P28","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.433,0.431
"P28","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.075,0.166
"P28","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.184,0.197
"P28","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.137,0.056
"P28","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.156,0.064
"P28","No sabe",0.015,0.086
"P29","No estaba enterado del tema",0.14,0.103
"P29","Un tema de la vida privada de él",0.124,0.103
"P29","Un hecho vergonzoso de exclusiva responsabilidad de él",0.265,0.25
"P29","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.162,0.244
"P29","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.296,0.227
"P29","No sabe",0.013,0.073
"P30","Si",0.72,0.813
"P30","No",0.28,0.187
"P31","Sergio Massa",0.159,0.388
"P31","Patria Bullrich",0.12,0.147
"P31","Javier Milei",0.401,0.253
"P31","Myriam Bregman",0.21,0.17
"P31","Juan Schiaretti",0.11,0.042
"P32","Ha aumentado significativamente",0.084,0.126
"P32","Ha aumentado ligeramente",0.254,0.187
"P32","Se mantiene igual",0.397,0.272
"P32","Ha disminuido ligeramente",0.072,0.201
"P32","Ha disminuido significativamente",0.193,0.214
"P33","No, ninguna dificultad",0.171,0.241
"P33","Alguna dificultad ocasional",0.359,0.361
"P33","Sí, dificultades frecuentes",0.47,0.398
"P34","Sí, absolutamente",0.534,0.502
"P34","Sí, en cierta medida",0.324,0.294
"P34","No, en absoluto",0.142,0.204
"P35","Reducir la inflación",0.352,0.387
"P35","Implementar reformas fiscales",0.134,0.064
"P35","Establecer políticas de control de precios",0.194,0.182
"P35","Reducir el gasto público",0.277,0.289
"P35","Estimular la inversión extranjera",0.043,0.032
"P35","Aumentar los subsidios a los servicios públicos",0,0.046
"P36","Muy positiva",0.083,0.195
"P36","Positiva",0.231,0.184
"P36","Neutral",0.249,0.233
"P36","Algo negativa",0.12,0.078
"P36","Negativa",0.13,0.065
"P36","No sabe",0.187,0.245
"P37","Muy positiva",0.356,0.402
"P37","Positiva",0.273,0.197
"P37","Neutral",0.167,0.212
"P37","Algo negativa",0.032,0.055
"P37","Negativa",0.073,0.07
"P37","No sabe",0.099,0.064
"P38","Muy positiva",0.218,0.231
"P38","Positiva",0.157,0.225
"P38","Neutral",0.341,0.239
"P38","Algo negativa",0.046,0.105
"P38","Negativa",0.108,0.101
"P38","No sabe",0.13,0.099
"P39","Muy positiva",0.277,0.466
"P39","Positiva",0.222,0.225
"P39","Neutral",0.418,0.175
"P39","Algo negativa",0.013,0.046
"P39","Negativa",0.067,0.055
"P39","No sabe",0.003,0.033
"P40","Muy positiva",0.489,0.377
"P40","Positiva",0.097,0.23
"P40","Neutral",0.285,0.185
"P40","Algo negativa",0.005,0.054
"P40","Negativa",0.116,0.054
"P40","No sabe",0.008,0.1
"P41","Lo votaría",0.161,0.386
"P41","Puede que lo vote",0.147,0.074
"P41","Nunca lo votaría",0.557,0.455
"P41","No sabe",0.135,0.085
"P42","Lo votaría",0.16,0.168
"P42","Puede que lo vote",0.166,0.093
"P42","Nunca lo votaría",0.544,0.632
"P42","No sabe",0.13,0.107
"P43","Lo votaría",0.223,0.221
"P43","Puede que lo vote",0.156,0.067
"P43","Nunca lo votaría",0.487,0.668
"P43","No sabe",0.134,0.044
"P44","Lo votaría",0.16,0.103
"P44","Puede que lo vote",0.154,0.099
"P44","Nunca lo votaría",0.571,0.673
"P44","No sabe",0.115,0.125
"P45","Si",0.425,0.375
"P45","No",0.575,0.625
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria.",0.315,0.431
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.184,0.184
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.265,0.253
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.052,0.039
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.098,0.015
"PRESIDENTE","En blanco",0.066,0.012
"PRESIDENTE","No sabe",0.02,0.066
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.458,0.446
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.217,0.192
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.175,0.234
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.048,0.036
"GOBERNADOR","En blanco",0.008,0.026
"GOBERNADOR","No sabe",0.094,0.066
"INTENDENTE","Gustavo Menéndez a intendente por Unión por la Patria.",0.323,0.357
"INTENDENTE","Zencich a intendente por Juntos por el Cambio",0.168,0.181
"INTENDENTE","Eduardo Varela a intendente por la Libertad Avanza",0.104,0.223
"INTENDENTE","Raul Othacehé a intendente por el frente vecinal crecer",0.183,0.043
"INTENDENTE","El candidato a intendente de la Izquierda",0.125,0.062
"INTENDENTE","En blanco",0.044,0.048
"INTENDENTE","No sabe",0.053,0.086
"CORTA_PRESIDENTE","Si",0.564,0.029
"CORTA_PRESIDENTE","No",0.436,0.971
"CORTA_INTENDENTE","Si",0.752,0.165
"CORTA_INTENDENTE","No",0.248,0.835
