"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P28","No sabe",0.094,0.09,0.078,0.035,0.088,0.436
"P29","Muy positiva",0.639,0.219,0.182,0.036,0.075,0.276
"P29","Positiva",0.201,0.386,0.132,0.264,0.045,0.019
"P29","Neutral",0.081,0.283,0.499,0.306,0.136,0
"P29","Algo negativa",0.038,0.043,0.073,0.173,0.045,0.132
"P29","Negativa",0.024,0.055,0.097,0.166,0.699,0
"P29","No sabe",0.017,0.014,0.017,0.055,0,0.573
"P30","Muy positiva",0.509,0.119,0.039,0.04,0,0
"P30","Positiva",0.236,0.421,0.1,0.261,0.037,0.167
"P30","Neutral",0.116,0.285,0.769,0.197,0.021,0
"P30","Algo negativa",0.06,0.043,0.03,0.31,0.069,0.094
"P30","Negativa",0.042,0.066,0.035,0.144,0.788,0
"P30","No sabe",0.037,0.066,0.027,0.048,0.085,0.739
"P32","Muy positiva",0.701,0.282,0.228,0.153,0.157,0.172
"P32","Positiva",0.166,0.437,0.14,0.139,0.104,0.212
"P32","Neutral",0.073,0.205,0.347,0.227,0.09,0
"P32","Algo negativa",0.013,0.026,0.228,0.237,0.065,0
"P32","Negativa",0.023,0.027,0.043,0.039,0.5,0.114
"P32","No sabe",0.024,0.023,0.014,0.205,0.084,0.502
"P33","Muy buena",0.259,0.166,0.082,0.069,0.03,0.209
"P33","Buena",0.274,0.272,0.16,0.239,0.121,0.192
"P33","Ni buena ni mala",0.302,0.411,0.578,0.367,0.447,0.453
"P33","Mala",0.099,0.135,0.106,0.153,0.047,0
"P33","Muy mala",0.043,0.01,0.071,0.164,0.31,0
"P33","No sabe",0.023,0.006,0.003,0.008,0.045,0.146
"P34","Muy buena",0.166,0.119,0.034,0.012,0.112,0.246
"P34","Buena",0.294,0.235,0.141,0.144,0.041,0.597
"P34","Ni buena ni mala",0.366,0.358,0.267,0.154,0.152,0.083
"P34","Mala",0.118,0.161,0.312,0.27,0.173,0.04
"P34","Muy mala",0.05,0.1,0.224,0.395,0.514,0
"P34","No sabe",0.006,0.027,0.022,0.025,0.008,0.034
"P35","Muy buena",0.081,0.057,0.016,0.006,0.235,0.154
"P35","Buena",0.168,0.174,0.072,0.051,0,0.165
"P35","Ni buena ni mala",0.29,0.394,0.24,0.142,0.228,0.545
"P35","Mala",0.27,0.199,0.375,0.339,0.117,0.116
"P35","Muy mala",0.187,0.161,0.268,0.444,0.412,0.02
"P35","No sabe",0.004,0.015,0.029,0.018,0.008,0
"P36","Muy buena",0.132,0.098,0.111,0.006,0.079,0.184
"P36","Buena",0.2,0.22,0.072,0.153,0.182,0.121
"P36","Ni buena ni mala",0.324,0.379,0.348,0.272,0.297,0.484
"P36","Mala",0.176,0.193,0.341,0.077,0.114,0
"P36","Muy mala",0.139,0.09,0.121,0.456,0.315,0.021
"P36","No sabe",0.029,0.02,0.007,0.036,0.013,0.19
"P37","Muy buena",0.075,0.012,0.059,0,0.018,0
"P37","Buena",0.101,0.105,0.003,0.022,0.004,0
"P37","Ni buena ni mala",0.352,0.336,0.299,0.151,0.247,0.469
"P37","Mala",0.229,0.266,0.307,0.475,0.062,0.137
"P37","Muy mala",0.197,0.229,0.325,0.322,0.656,0
"P37","No sabe",0.046,0.052,0.007,0.03,0.013,0.394
"P38","Muy buena",0.119,0.032,0.015,0.012,0.018,0
"P38","Buena",0.065,0.155,0.025,0.035,0.011,0
"P38","Ni buena ni mala",0.382,0.363,0.356,0.232,0.243,0.469
"P38","Mala",0.199,0.219,0.289,0.295,0.07,0.097
"P38","Muy mala",0.165,0.216,0.255,0.388,0.645,0.02
"P38","No sabe",0.07,0.015,0.06,0.038,0.013,0.414
"P39","Si",0.392,0.29,0.249,0.307,0.302,0.328
"P39","No",0.608,0.71,0.751,0.693,0.698,0.672
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.546,0.237,0.163,0.064,0.25,0.379
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.084,0.299,0.306,0.292,0.469,0.071
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.234,0.373,0.41,0.229,0.248,0.161
"PRESIDENTE","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.057,0.032,0.092,0.246,0.004,0
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.027,0.017,0,0.057,0.022,0
"PRESIDENTE","En blanco",0.005,0.016,0,0.079,0.007,0.092
"PRESIDENTE","No sabe",0.047,0.026,0.029,0.033,0,0.297
"DIPUTADOS","Pablo Todero a Diputado Nacional por Unión por la Patria",0.413,0.137,0.158,0.053,0.165,0.314
"DIPUTADOS","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.092,0.297,0.249,0.173,0.44,0.071
"DIPUTADOS","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.175,0.291,0.354,0.199,0.163,0
"DIPUTADOS","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.159,0.051,0.084,0.079,0.111,0.161
"DIPUTADOS","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.072,0.095,0.105,0.295,0.004,0
"DIPUTADOS","En blanco",0.034,0.037,0.03,0.136,0.117,0.092
"DIPUTADOS","No sabe",0.055,0.092,0.02,0.065,0,0.362
"CORTA_DIPUTADOS","Si",0.371,0.305,0.257,0.265,0.252,0.078
"CORTA_DIPUTADOS","No",0.629,0.695,0.743,0.735,0.748,0.922
"P11_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Pablo Todero a Diputado Nacional por Unión por la Patria",0.548,0.244,0.176,0.073,0.25,0.676
"P11_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.098,0.295,0.306,0.292,0.469,0.071
"P11_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente por la Libertad Avanza y Nadia Marquez a Diputada Nacional por Arriba Neuquén",0.239,0.392,0.408,0.253,0.248,0
"P11_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.013,0.015,0.007,0,0,0.161
"P11_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.073,0.032,0.092,0.246,0.004,0
"P11_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.026,0.017,0,0.057,0.022,0
"P11_imputada","En blanco",0.003,0.005,0.011,0.079,0.007,0.092
"P19_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.246,0.132,0.047,0.126,0.137,0.304
"P19_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.11,0.257,0.251,0.226,0.374,0.168
"P19_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.184,0.289,0.307,0.211,0.034,0.194
"P19_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.313,0.108,0.202,0.128,0.218,0.196
"P19_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.096,0.169,0.126,0.138,0,0.138
"P19_imputada","En blanco",0.051,0.045,0.067,0.171,0.237,0
"PRESIDENTE_imputada","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.556,0.244,0.176,0.073,0.25,0.676
"PRESIDENTE_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.1,0.299,0.306,0.292,0.469,0.071
"PRESIDENTE_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.239,0.392,0.41,0.253,0.248,0.161
"PRESIDENTE_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.073,0.032,0.092,0.246,0.004,0
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.027,0.017,0.005,0.057,0.022,0
"PRESIDENTE_imputada","En blanco",0.005,0.016,0.011,0.079,0.007,0.092
"DIPUTADOS_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.418,0.179,0.158,0.053,0.165,0.389
"DIPUTADOS_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.099,0.304,0.249,0.205,0.44,0.184
"DIPUTADOS_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.183,0.323,0.367,0.232,0.163,0.109
"DIPUTADOS_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.169,0.059,0.091,0.079,0.111,0.161
"DIPUTADOS_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.091,0.098,0.105,0.295,0.004,0.065
"DIPUTADOS_imputada","En blanco",0.04,0.037,0.03,0.136,0.117,0.092
