"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P11_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Pablo Todero a Diputado Nacional por Unión por la Patria",0.627,0.462,0.203,0.136,0.165,0.281
"P11_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.095,0.174,0.26,0.236,0.374,0.237
"P11_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente por la Libertad Avanza y Nadia Marquez a Diputada Nacional por Arriba Neuquén",0.174,0.239,0.389,0.44,0.416,0.296
"P11_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.012,0.013,0.005,0.025,0,0.052
"P11_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.062,0.067,0.125,0.12,0.003,0.066
"P11_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.03,0.008,0.018,0.043,0.03,0.015
"P11_imputada","En blanco",0,0.037,0,0,0.012,0.053
"P19_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.346,0.245,0.032,0.105,0.165,0.053
"P19_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.165,0.099,0.187,0.166,0.224,0.385
"P19_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.193,0.125,0.279,0.279,0.126,0.233
"P19_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.209,0.332,0.24,0.27,0.19,0.159
"P19_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.063,0.134,0.189,0.117,0.059,0.105
"P19_imputada","En blanco",0.024,0.065,0.073,0.063,0.236,0.065
"PRESIDENTE_imputada","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.634,0.462,0.205,0.151,0.165,0.281
"PRESIDENTE_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.098,0.177,0.26,0.235,0.374,0.237
"PRESIDENTE_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.174,0.239,0.391,0.44,0.416,0.348
"PRESIDENTE_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.063,0.067,0.125,0.12,0.003,0.066
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.03,0.011,0.019,0.043,0.03,0.015
"PRESIDENTE_imputada","En blanco",0.001,0.044,0,0.011,0.012,0.053
"DIPUTADOS_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.502,0.379,0.098,0.117,0.127,0.146
"DIPUTADOS_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.123,0.175,0.206,0.159,0.332,0.276
"DIPUTADOS_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.163,0.144,0.35,0.334,0.291,0.347
"DIPUTADOS_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.096,0.162,0.143,0.15,0.088,0.107
"DIPUTADOS_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.085,0.103,0.164,0.152,0.031,0.066
"DIPUTADOS_imputada","En blanco",0.031,0.037,0.039,0.088,0.131,0.058
