"var","categoria","Muy positiva","Positiva","Neutral","Algo negativa","Negativa","No sabe"
"P27","Establecer políticas de control de precios",0.188,0.161,0.115,0.047,0.016,0.222
"P27","Reducir el gasto público",0.029,0.131,0.318,0.46,0.442,0.357
"P27","Estimular la inversión extranjera",0.039,0.003,0.051,0.047,0.176,0.039
"P27","Aumentar los subsidios a los servicios públicos",0.006,0.017,0.008,0,0,0
"P29","Muy positiva",0.775,0.396,0.173,0.084,0.025,0.429
"P29","Positiva",0.111,0.456,0.183,0.204,0.12,0.163
"P29","Neutral",0.023,0.107,0.465,0.21,0.124,0.206
"P29","Algo negativa",0.04,0.021,0.075,0.251,0.114,0.006
"P29","Negativa",0.036,0.009,0.092,0.177,0.599,0.052
"P29","No sabe",0.015,0.011,0.012,0.074,0.018,0.144
"P30","Muy positiva",0.643,0.238,0.072,0.122,0.042,0.268
"P30","Positiva",0.182,0.515,0.203,0.019,0.065,0.055
"P30","Neutral",0.084,0.148,0.49,0.215,0.072,0.205
"P30","Algo negativa",0.047,0.04,0.1,0.276,0.149,0.066
"P30","Negativa",0.022,0.046,0.122,0.227,0.614,0.046
"P30","No sabe",0.022,0.013,0.013,0.141,0.058,0.36
"P31","Muy positiva",0.781,0.527,0.368,0.268,0.114,0.515
"P31","Positiva",0.11,0.26,0.164,0.201,0.067,0.162
"P31","Neutral",0.064,0.079,0.28,0.09,0.106,0.116
"P31","Algo negativa",0.032,0.096,0.098,0.277,0.17,0.034
"P31","Negativa",0.013,0.019,0.085,0.112,0.519,0.081
"P31","No sabe",0,0.019,0.005,0.052,0.024,0.092
"P32","Muy positiva",0.716,0.376,0.412,0.335,0.178,0.431
"P32","Positiva",0.142,0.354,0.187,0.153,0.105,0.154
"P32","Neutral",0.072,0.131,0.226,0.24,0.097,0.11
"P32","Algo negativa",0.008,0.093,0.091,0.191,0.084,0
"P32","Negativa",0.044,0.011,0.039,0.032,0.397,0.156
"P32","No sabe",0.018,0.035,0.045,0.049,0.139,0.149
"P33","Muy buena",0.224,0.205,0.15,0.131,0.043,0.253
"P33","Buena",0.304,0.275,0.212,0.196,0.078,0.225
"P33","Ni buena ni mala",0.31,0.386,0.431,0.46,0.485,0.258
"P33","Mala",0.1,0.041,0.143,0.146,0.106,0.117
"P33","Muy mala",0.052,0.053,0.06,0.045,0.258,0.103
"P33","No sabe",0.01,0.04,0.004,0.022,0.03,0.044
"P34","Muy buena",0.252,0.082,0.075,0.014,0.025,0.154
"P34","Buena",0.264,0.328,0.154,0.231,0.08,0.303
"P34","Ni buena ni mala",0.288,0.347,0.349,0.385,0.209,0.196
"P34","Mala",0.126,0.134,0.235,0.152,0.23,0.125
"P34","Muy mala",0.07,0.094,0.157,0.212,0.447,0.21
"P34","No sabe",0,0.015,0.03,0.006,0.009,0.012
"P35","Muy buena",0.101,0.043,0.061,0.077,0.083,0.122
"P35","Buena",0.158,0.166,0.104,0.069,0.017,0.191
"P35","Ni buena ni mala",0.234,0.364,0.306,0.341,0.241,0.205
"P35","Mala",0.24,0.224,0.333,0.203,0.236,0.264
"P35","Muy mala",0.255,0.192,0.185,0.31,0.414,0.202
"P35","No sabe",0.012,0.011,0.011,0,0.009,0.016
"P36","Muy buena",0.168,0.14,0.059,0.068,0.083,0.074
"P36","Buena",0.132,0.222,0.206,0.166,0.128,0.184
"P36","Ni buena ni mala",0.3,0.338,0.333,0.308,0.411,0.364
"P36","Mala",0.237,0.144,0.159,0.293,0.164,0.134
"P36","Muy mala",0.137,0.114,0.233,0.165,0.187,0.181
"P36","No sabe",0.026,0.042,0.01,0,0.027,0.063
"P37","Muy buena",0.102,0.06,0.017,0.046,0,0.024
"P37","Buena",0.118,0.086,0.05,0.075,0.03,0.004
"P37","Ni buena ni mala",0.295,0.38,0.362,0.292,0.133,0.271
"P37","Mala",0.238,0.287,0.283,0.158,0.226,0.19
"P37","Muy mala",0.22,0.142,0.262,0.409,0.577,0.343
"P37","No sabe",0.027,0.045,0.026,0.02,0.034,0.168
"P38","Muy buena",0.163,0.032,0.038,0.075,0,0.056
"P38","Buena",0.098,0.099,0.037,0.035,0.03,0.035
"P38","Ni buena ni mala",0.327,0.425,0.417,0.344,0.207,0.178
"P38","Mala",0.219,0.235,0.198,0.154,0.194,0.207
"P38","Muy mala",0.138,0.167,0.274,0.387,0.542,0.286
"P38","No sabe",0.055,0.042,0.036,0.005,0.027,0.238
"P39","Si",0.339,0.348,0.378,0.346,0.219,0.322
"P39","No",0.661,0.652,0.622,0.654,0.781,0.678
"PRESIDENTE","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.548,0.384,0.254,0.185,0.159,0.316
"PRESIDENTE","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.099,0.157,0.263,0.295,0.27,0.182
"PRESIDENTE","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.192,0.266,0.374,0.397,0.455,0.352
"PRESIDENTE","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.044,0.114,0.074,0.067,0.078,0.07
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.039,0.029,0.002,0.013,0.013,0.009
"PRESIDENTE","En blanco",0.006,0.032,0.009,0,0.017,0.006
"PRESIDENTE","No sabe",0.072,0.018,0.024,0.043,0.008,0.065
"DIPUTADOS","Pablo Todero a Diputado Nacional por Unión por la Patria",0.477,0.265,0.12,0.131,0.139,0.296
"DIPUTADOS","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.135,0.13,0.216,0.234,0.209,0.163
"DIPUTADOS","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.148,0.248,0.263,0.288,0.446,0.232
"DIPUTADOS","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.088,0.117,0.201,0.051,0.006,0.084
"DIPUTADOS","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.054,0.149,0.098,0.127,0.083,0.108
"DIPUTADOS","En blanco",0.041,0.022,0.045,0.069,0.097,0.038
"DIPUTADOS","No sabe",0.057,0.069,0.057,0.1,0.02,0.079
"CORTA_DIPUTADOS","Si",0.301,0.336,0.395,0.354,0.109,0.21
"CORTA_DIPUTADOS","No",0.699,0.664,0.605,0.646,0.891,0.79
"P11_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Pablo Todero a Diputado Nacional por Unión por la Patria",0.549,0.392,0.262,0.222,0.166,0.339
"P11_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.125,0.155,0.266,0.294,0.27,0.182
"P11_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente por la Libertad Avanza y Nadia Marquez a Diputada Nacional por Arriba Neuquén",0.2,0.266,0.387,0.394,0.455,0.334
"P11_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.015,0.011,0.001,0.01,0,0.045
"P11_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.073,0.119,0.074,0.067,0.078,0.07
"P11_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.038,0.028,0.003,0.013,0.014,0.009
"P11_imputada","En blanco",0,0.029,0.007,0,0.017,0.021
"P19_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.288,0.246,0.102,0.11,0.174,0.16
"P19_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.136,0.131,0.22,0.239,0.271,0.21
"P19_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.24,0.231,0.108,0.281,0.154,0.245
"P19_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.22,0.242,0.366,0.079,0.079,0.111
"P19_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.08,0.127,0.1,0.208,0.062,0.199
"P19_imputada","En blanco",0.036,0.023,0.104,0.083,0.26,0.075
"PRESIDENTE_imputada","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria. ",0.554,0.395,0.262,0.228,0.166,0.353
"PRESIDENTE_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.128,0.157,0.266,0.295,0.27,0.182
"PRESIDENTE_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.2,0.266,0.386,0.397,0.455,0.365
"PRESIDENTE_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.073,0.119,0.074,0.067,0.078,0.07
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.039,0.031,0.003,0.013,0.014,0.009
"PRESIDENTE_imputada","En blanco",0.006,0.032,0.009,0,0.017,0.021
"DIPUTADOS_imputada","Pablo Todero a Diputado Nacional por Unión por la Patria",0.48,0.295,0.147,0.131,0.139,0.314
"DIPUTADOS_imputada","Francisco Sánchez a Diputado Nacional por Juntos por el Cambio",0.135,0.141,0.223,0.303,0.209,0.168
"DIPUTADOS_imputada","Nadia Márquez a Diputada Nacional por Arriba Neuquén",0.169,0.258,0.268,0.3,0.454,0.275
"DIPUTADOS_imputada","Sandro Badilla a diputado nacional por el movimiento popular neuquino",0.091,0.13,0.205,0.052,0.018,0.09
"DIPUTADOS_imputada","Patricia Jure a Diputada Nacional por el Frente de Izquierda",0.084,0.154,0.105,0.145,0.083,0.108
"DIPUTADOS_imputada","En blanco",0.041,0.022,0.052,0.069,0.097,0.045
