"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P39","Ni buena ni mala",0.16,0.168,0.156,0.157
"P39","Mala",0.125,0.17,0.188,0.144
"P39","Muy mala",0.212,0.226,0.214,0.204
"P39","No sabe",0.031,0.011,0.009,0.034
"P41","Muy buena",0.274,0.207,0.207,0.239
"P41","Buena",0.146,0.206,0.207,0.197
"P41","Ni buena ni mala",0.179,0.152,0.149,0.179
"P41","Mala",0.159,0.198,0.199,0.135
"P41","Muy mala",0.213,0.224,0.22,0.209
"P41","No sabe",0.029,0.013,0.018,0.041
"P42","Muy buena",0.197,0.164,0.16,0.22
"P42","Buena",0.19,0.202,0.185,0.158
"P42","Ni buena ni mala",0.219,0.193,0.204,0.232
"P42","Mala",0.138,0.164,0.191,0.139
"P42","Muy mala",0.231,0.26,0.242,0.224
"P42","No sabe",0.025,0.017,0.018,0.027
"P43","Muy buena",0.266,0.217,0.229,0.233
"P43","Buena",0.147,0.185,0.2,0.168
"P43","Ni buena ni mala",0.194,0.186,0.17,0.196
"P43","Mala",0.156,0.183,0.203,0.162
"P43","Muy mala",0.212,0.221,0.194,0.217
"P43","No sabe",0.025,0.008,0.004,0.024
"P44","Muy buena",0.064,0.053,0.035,0.06
"P44","Buena",0.098,0.087,0.085,0.051
"P44","Ni buena ni mala",0.225,0.184,0.182,0.175
"P44","Mala",0.23,0.279,0.276,0.268
"P44","Muy mala",0.379,0.393,0.416,0.437
"P44","No sabe",0.004,0.004,0.006,0.009
"P45","Muy buena",0.235,0.207,0.183,0.18
"P45","Buena",0.089,0.112,0.122,0.063
"P45","Ni buena ni mala",0.112,0.118,0.116,0.113
"P45","Mala",0.17,0.154,0.181,0.21
"P45","Muy mala",0.393,0.397,0.389,0.417
"P45","No sabe",0.001,0.012,0.009,0.017
"P46","Muy buena",0.144,0.117,0.101,0.082
"P46","Buena",0.164,0.176,0.152,0.171
"P46","Ni buena ni mala",0.209,0.21,0.212,0.233
"P46","Mala",0.203,0.194,0.247,0.212
"P46","Muy mala",0.276,0.296,0.282,0.294
"P46","No sabe",0.004,0.007,0.006,0.008
"P47","Muy buena",0.064,0.044,0.051,0.065
"P47","Buena",0.11,0.123,0.115,0.097
"P47","Ni buena ni mala",0.308,0.331,0.309,0.316
"P47","Mala",0.265,0.264,0.287,0.322
"P47","Muy mala",0.232,0.211,0.215,0.171
"P47","No sabe",0.021,0.027,0.023,0.029
"P48","Muy buena",0.149,0.11,0.118,0.103
"P48","Buena",0.122,0.145,0.109,0.091
"P48","Ni buena ni mala",0.158,0.201,0.181,0.184
"P48","Mala",0.19,0.188,0.2,0.2
"P48","Muy mala",0.379,0.346,0.39,0.407
"P48","No sabe",0.002,0.01,0.002,0.015
"P49","Muy buena",0.126,0.11,0.101,0.097
"P49","Buena",0.188,0.177,0.146,0.143
"P49","Ni buena ni mala",0.249,0.251,0.301,0.318
"P49","Mala",0.178,0.221,0.2,0.181
"P49","Muy mala",0.241,0.226,0.236,0.241
"P49","No sabe",0.018,0.015,0.016,0.02
"P50","Muy buena",0.213,0.232,0.203,0.169
"P50","Buena",0.094,0.12,0.106,0.081
"P50","Ni buena ni mala",0.151,0.132,0.146,0.199
"P50","Mala",0.148,0.128,0.148,0.175
"P50","Muy mala",0.382,0.367,0.389,0.358
"P50","No sabe",0.012,0.021,0.008,0.018
"P51","Muy buena",0.223,0.145,0.131,0.19
"P51","Buena",0.135,0.167,0.133,0.147
"P51","Ni buena ni mala",0.246,0.258,0.299,0.294
"P51","Mala",0.12,0.119,0.145,0.095
"P51","Muy mala",0.249,0.277,0.254,0.23
"P51","No sabe",0.027,0.034,0.038,0.044
"P52","Muy buena",0.354,0.289,0.318,0.397
"P52","Buena",0.13,0.149,0.126,0.128
"P52","Ni buena ni mala",0.139,0.131,0.111,0.132
"P52","Mala",0.104,0.126,0.158,0.07
"P52","Muy mala",0.262,0.299,0.282,0.267
"P52","No sabe",0.011,0.006,0.005,0.006
"P53","Muy buena",0.308,0.248,0.232,0.231
"P53","Buena",0.166,0.184,0.199,0.196
"P53","Ni buena ni mala",0.14,0.129,0.13,0.208
"P53","Mala",0.107,0.128,0.151,0.088
"P53","Muy mala",0.274,0.306,0.284,0.273
"P53","No sabe",0.005,0.005,0.004,0.004
"P54","Muy buena",0.125,0.131,0.1,0.074
"P54","Buena",0.113,0.148,0.137,0.095
"P54","Ni buena ni mala",0.261,0.311,0.323,0.317
"P54","Mala",0.168,0.151,0.154,0.17
"P54","Muy mala",0.29,0.214,0.231,0.208
"P54","No sabe",0.043,0.045,0.055,0.136
"P55","Muy buena",0.064,0.026,0.032,0.035
"P55","Buena",0.098,0.129,0.103,0.063
"P55","Ni buena ni mala",0.289,0.328,0.345,0.295
"P55","Mala",0.141,0.139,0.132,0.179
"P55","Muy mala",0.357,0.325,0.325,0.289
"P55","No sabe",0.051,0.053,0.063,0.139
"P56","Muy buena",0.049,0.045,0.021,0.043
"P56","Buena",0.085,0.139,0.11,0.088
"P56","Ni buena ni mala",0.382,0.363,0.389,0.403
"P56","Mala",0.198,0.205,0.222,0.183
"P56","Muy mala",0.239,0.208,0.2,0.211
"P56","No sabe",0.047,0.04,0.058,0.072
"P58","Muy buena",0.331,0.288,0.314,0.345
"P58","Buena",0.102,0.145,0.132,0.122
"P58","Ni buena ni mala",0.202,0.169,0.147,0.208
"P58","Mala",0.104,0.111,0.126,0.061
"P58","Muy mala",0.228,0.26,0.255,0.223
"P58","No sabe",0.033,0.027,0.026,0.041
"P59","Muy buena",0.115,0.101,0.095,0.169
"P59","Buena",0.138,0.177,0.216,0.139
"P59","Ni buena ni mala",0.415,0.411,0.375,0.401
"P59","Mala",0.137,0.159,0.157,0.111
"P59","Muy mala",0.159,0.109,0.114,0.108
"P59","No sabe",0.036,0.043,0.043,0.072
"P60","Muy buena",0.175,0.1,0.146,0.162
"P60","Buena",0.174,0.188,0.155,0.16
"P60","Ni buena ni mala",0.26,0.239,0.241,0.269
"P60","Mala",0.088,0.125,0.107,0.095
"P60","Muy mala",0.29,0.31,0.316,0.261
"P60","No sabe",0.013,0.038,0.035,0.053
"P61","Muy buena",0.163,0.104,0.124,0.132
"P61","Buena",0.123,0.154,0.094,0.099
"P61","Ni buena ni mala",0.35,0.334,0.393,0.346
"P61","Mala",0.094,0.122,0.118,0.095
"P61","Muy mala",0.2,0.201,0.179,0.168
"P61","No sabe",0.07,0.085,0.092,0.16
"P64","Muy buena",0.047,0.04,0.049,0.049
"P64","Buena",0.108,0.112,0.095,0.058
"P64","Ni buena ni mala",0.444,0.455,0.49,0.418
"P64","Mala",0.126,0.168,0.143,0.14
"P64","Muy mala",0.177,0.129,0.11,0.154
"P64","No sabe",0.098,0.096,0.113,0.181
"P65","Radio",0.17,0.146,0.125,0.1
"P65","Televisión",0.38,0.407,0.365,0.299
"P65","Diario",0.08,0.062,0.073,0.066
"P65","Medio digital",0.157,0.169,0.213,0.231
"P65","Redes Sociales",0.168,0.159,0.172,0.229
"P65","Ninguno en particular",0.045,0.057,0.051,0.075
"P65","No sabe",0,0,0.001,0
"P66","Muy buena",0.098,0.067,0.061,0.062
"P66","Buena",0.153,0.232,0.158,0.108
"P66","Ni buena ni mala",0.33,0.301,0.342,0.325
"P66","Mala",0.238,0.248,0.267,0.268
"P66","Muy mala",0.165,0.133,0.145,0.207
"P66","No sabe",0.016,0.019,0.027,0.03
"P67","Muy buena",0.052,0.031,0.026,0.026
"P67","Buena",0.127,0.086,0.063,0.1
"P67","Ni buena ni mala",0.283,0.281,0.314,0.318
"P67","Mala",0.23,0.314,0.29,0.278
"P67","Muy mala",0.286,0.273,0.285,0.255
"P67","No sabe",0.022,0.015,0.022,0.023
