"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P34","No sabe",0.005,0.004,0.003,0
"P35","Muy buena",0.361,0.203,0.111,0.053
"P35","Buena",0.348,0.298,0.149,0.314
"P35","Ni buena ni mala",0.176,0.309,0.241,0.201
"P35","Mala",0.048,0.093,0.129,0.047
"P35","Muy mala",0.059,0.095,0.366,0.369
"P35","No sabe",0.008,0.002,0.004,0.016
"P36","Muy buena",0.321,0.302,0.171,0.341
"P36","Buena",0.374,0.445,0.348,0.261
"P36","Ni buena ni mala",0.196,0.206,0.146,0.123
"P36","Mala",0.041,0.014,0.182,0.015
"P36","Muy mala",0.063,0.03,0.153,0.121
"P36","No sabe",0.005,0.003,0,0.139
"P37","Muy buena",0.316,0.283,0.169,0.178
"P37","Buena",0.387,0.376,0.184,0.303
"P37","Ni buena ni mala",0.181,0.263,0.26,0.108
"P37","Mala",0.036,0.055,0.139,0.073
"P37","Muy mala",0.079,0.023,0.245,0.338
"P37","No sabe",0.001,0,0.003,0
"P38","Muy buena",0.088,0.031,0.016,0
"P38","Buena",0.235,0.273,0.153,0.23
"P38","Ni buena ni mala",0.412,0.471,0.267,0.261
"P38","Mala",0.129,0.08,0.285,0.114
"P38","Muy mala",0.126,0.117,0.257,0.208
"P38","No sabe",0.01,0.028,0.022,0.187
"P39","Muy buena",0.682,0.342,0.068,0.195
"P39","Buena",0.189,0.415,0.125,0.205
"P39","Ni buena ni mala",0.068,0.19,0.264,0.237
"P39","Mala",0.023,0.027,0.19,0.011
"P39","Muy mala",0.023,0,0.35,0.178
"P39","No sabe",0.015,0.026,0.003,0.174
"P40","Muy buena",0.018,0.007,0.057,0.028
"P40","Buena",0.09,0.133,0.127,0
"P40","Ni buena ni mala",0.251,0.3,0.293,0.43
"P40","Mala",0.379,0.314,0.364,0.294
"P40","Muy mala",0.242,0.237,0.152,0.219
"P40","No sabe",0.02,0.009,0.007,0.029
"P41","Muy buena",0.033,0.02,0.01,0.192
"P41","Buena",0.133,0.116,0.011,0
"P41","Ni buena ni mala",0.255,0.275,0.137,0.364
"P41","Mala",0.285,0.306,0.417,0.161
"P41","Muy mala",0.292,0.246,0.415,0.283
"P41","No sabe",0.002,0.037,0.01,0
