"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P41","No sabe",0.012,0,0.003,0,0.068,0.084
"P42","Muy buena",0.266,0,0.228,0.409,0.504,0.17
"P42","Buena",0.089,0,0.231,0.127,0.14,0.19
"P42","Ni buena ni mala",0.12,0,0.217,0.187,0.085,0.252
"P42","Mala",0.135,0,0.119,0.125,0.043,0.189
"P42","Muy mala",0.38,0,0.187,0.152,0.196,0.118
"P42","No sabe",0.01,0,0.018,0,0.032,0.081
"P43","Muy buena",0.118,0,0.062,0.039,0.095,0.06
"P43","Buena",0.152,0,0.135,0.189,0.265,0.194
"P43","Ni buena ni mala",0.344,0,0.519,0.377,0.374,0.449
"P43","Mala",0.174,0,0.133,0.244,0.076,0.06
"P43","Muy mala",0.187,0,0.102,0.148,0.181,0.106
"P43","No sabe",0.025,0,0.049,0.003,0.009,0.131
