"var","categoria","Todos los días","Entre 4 y 6 días a la semana","Entre 1 y 3 días a la semana","Raramente","Nunca"
"P14","Entre 1 y 3 días a la semana",0.056,0.074,0.269,0.292,0.275
"P14","Raramente",0.073,0.121,0.133,0.118,0.234
"P14","Nunca",0.117,0.025,0.024,0.031,0.056
"P15","Todos los días",0.477,0.195,0.119,0.095,0.113
"P15","Entre 4 y 6 días a la semana",0.151,0.287,0.242,0.228,0.179
"P15","Entre 1 y 3 días a la semana",0.162,0.329,0.405,0.459,0.385
"P15","Raramente",0.106,0.127,0.21,0.192,0.253
"P15","Nunca",0.104,0.062,0.024,0.026,0.07
"P16","Menos de un vaso al día",0.325,0.125,0.082,0.072,0.066
"P16","De 1 a 4 vasos al día",0.218,0.312,0.339,0.316,0.323
"P16","Más de 4 vasos al día",0.371,0.503,0.528,0.568,0.546
"P16","No consume agua",0.086,0.06,0.051,0.044,0.065
"P17","Agua embotellada/mineral",0.364,0.291,0.229,0.174,0.128
"P17","Agua de la canilla filtrada",0.197,0.391,0.303,0.3,0.301
"P17","Agua de la canilla directamente",0.254,0.248,0.323,0.377,0.414
"P17","Agua de bidón",0.079,0.07,0.13,0.145,0.148
"P17","No consume agua",0.106,0,0.015,0.004,0.009
"P18","Todos los días",0.428,0.174,0.054,0.056,0.04
"P18","Entre 4 y 6 días a la semana",0.127,0.155,0.106,0.056,0.069
"P18","Entre 1 y 3 días a la semana",0.164,0.3,0.361,0.25,0.134
"P18","Raramente",0.085,0.268,0.283,0.415,0.308
"P18","Nunca",0.196,0.103,0.196,0.223,0.449
"P19","Vino",0.429,0.325,0.307,0.264,0.219
"P19","Cerveza",0.098,0.205,0.249,0.251,0.135
"P19","Destilados (whisky, vodka, ron, etc.)",0.196,0.147,0.103,0.057,0.027
"P19","Espumantes",0.019,0.033,0.031,0.061,0.035
"P19","Otros",0.029,0.118,0.091,0.102,0.111
"P19","No consume bebidas alcohólicas",0.229,0.172,0.219,0.265,0.473
"P20","Todos los días",0.551,0.233,0.148,0.128,0.099
"P20","Entre 4 y 6 días a la semana",0.116,0.349,0.157,0.149,0.066
"P20","Entre 1 y 3 días a la semana",0.085,0.1,0.272,0.187,0.125
"P20","Raramente",0.135,0.15,0.264,0.388,0.393
"P20","Nunca",0.113,0.168,0.159,0.148,0.317
"P21","Todos los días",0.778,0.796,0.788,0.788,0.764
"P21","Entre 4 y 6 días a la semana",0.063,0.082,0.12,0.095,0.071
"P21","Entre 1 y 3 días a la semana",0.018,0.023,0.048,0.045,0.048
"P21","Raramente",0.009,0.054,0.02,0.044,0.079
"P21","Nunca",0.132,0.045,0.024,0.028,0.038
"P22","Asado",0.593,0.436,0.5,0.428,0.396
"P22","Pizza",0.128,0.162,0.09,0.075,0.061
"P22","Milanesa",0.026,0.183,0.149,0.203,0.139
"P22","Pastas",0.055,0.04,0.086,0.094,0.091
"P22","Empanadas",0.11,0.053,0.031,0.032,0.038
"P22","Hamburguesa",0,0.003,0.047,0.019,0.009
"P22","Ensaladas (de cualquier tipo)",0.002,0.098,0.034,0.061,0.095
"P22","Guiso (de lentejas, de arroz, locro o similares)",0.039,0.018,0.024,0.064,0.099
"P22","Polenta o similares (de cualquier tipo)",0.024,0.004,0.016,0.007,0.035
"P22","Ninguno de los anteriores",0.023,0.003,0.023,0.017,0.037
"P23","Asado",0.505,0.156,0.146,0.105,0.081
"P23","Pizza",0.202,0.16,0.121,0.065,0.052
"P23","Milanesa",0.114,0.157,0.31,0.283,0.167
"P23","Pastas",0.015,0.155,0.108,0.173,0.167
"P23","Empanadas",0.06,0.144,0.053,0.044,0.042
"P23","Hamburguesa",0,0.012,0.04,0.022,0.016
"P23","Ensaladas (de cualquier tipo)",0.037,0.133,0.089,0.11,0.135
"P23","Guiso (de lentejas, de arroz, locro o similares)",0.023,0.034,0.051,0.103,0.143
"P23","Polenta o similares (de cualquier tipo)",0.009,0.026,0.015,0.03,0.126
"P23","Ninguno de los anteriores",0.035,0.023,0.067,0.065,0.071
"P24","Helado",0.49,0.348,0.342,0.337,0.265
"P24","Tortas, tartas dulces y masas",0.168,0.192,0.176,0.154,0.128
"P24","Ensalada de frutas",0.151,0.098,0.136,0.165,0.196
"P24","Flan, budín de pan y similares",0.049,0.196,0.12,0.106,0.095
"P24","Dulce de batata, membrillo o similares",0.075,0.096,0.057,0.066,0.06
"P24","Facturas de todo tipo",0.015,0,0.059,0.046,0.036
"P24","Postres lácteos caseros o envasados de cualquier tipo",0.014,0.021,0.029,0.032,0.035
"P24","Gelatina",0.002,0.005,0.011,0.023,0.046
"P24","Panqueques, wafles y similares",0.007,0,0.013,0.016,0.028
"P24","Ninguno de los anteriores",0.029,0.044,0.057,0.055,0.111
"P25","Helado",0.341,0.104,0.195,0.181,0.103
"P25","Tortas, tartas dulces y masas",0.338,0.364,0.157,0.159,0.102
"P25","Ensalada de frutas",0.114,0.113,0.094,0.094,0.108
"P25","Flan, budín de pan y similares",0.002,0.049,0.061,0.046,0.059
"P25","Dulce de batata, membrillo o similares",0.072,0.138,0.111,0.098,0.102
"P25","Facturas de todo tipo",0.043,0.054,0.146,0.098,0.049
"P25","Postres lácteos caseros o envasados de cualquier tipo",0,0.011,0.03,0.032,0.023
"P25","Gelatina",0.005,0.027,0.018,0.037,0.061
"P25","Panqueques, wafles y similares",0,0,0.014,0.012,0.018
"P25","Ninguno de los anteriores",0.085,0.14,0.174,0.243,0.375
"P26","Vegetariano",0.358,0.184,0.067,0.047,0.051
"P26","Vegano",0.257,0.184,0.043,0.03,0.022
"P26","Dieta baja en carnes rojas",0.118,0.067,0.14,0.123,0.15
"P26","Dieta baja en carbohidratos",0.02,0.087,0.094,0.106,0.078
"P26","Dieta baja en azúcares",0.057,0.181,0.091,0.103,0.122
"P26","Kosher o Alal",0.009,0.005,0.007,0.013,0.014
"P26","Ninguna restricción alimentaria",0.181,0.292,0.558,0.578,0.563
"P27","Bajo peso",0.465,0.249,0.052,0.042,0.074
"P27","Sobrepeso",0.207,0.344,0.336,0.266,0.229
"P27","Obesidad",0.059,0.039,0.069,0.068,0.066
"P27","Normal",0.182,0.356,0.488,0.544,0.491
"P27","No sabe",0.087,0.012,0.055,0.08,0.14
"P28","Diabetes",0.461,0.164,0.041,0.084,0.09
"P28","Hipertensión",0.091,0.273,0.139,0.165,0.206
"P28","Enfermedades cardiovasculares",0.012,0.022,0.053,0.041,0.041
"P28","Celiaquía",0.049,0.089,0.054,0.076,0.075
"P28","Ninguna",0.31,0.441,0.658,0.555,0.491
"P28","No sabe",0.077,0.011,0.055,0.079,0.097
"P29","Todos los días",0.716,0.102,0.033,0.021,0.016
"P29","Entre 4 y 6 días a la semana",0.043,0.574,0.055,0.032,0.028
"P29","Entre 1 y 3 días a la semana",0.037,0.111,0.427,0.137,0.047
"P29","Raramente",0.163,0.106,0.319,0.51,0.176
"P29","Nunca",0.041,0.107,0.166,0.3,0.733
"P31","Todos los días",0.614,0.188,0.282,0.581,0.732
"P31","Entre 4 y 6 días a la semana",0.145,0.449,0.364,0.228,0.091
"P31","Entre 1 y 3 días a la semana",0.029,0.178,0.282,0.051,0.037
"P31","Raramente",0.06,0.139,0.062,0.119,0.028
"P31","Nunca",0.152,0.046,0.01,0.021,0.112
"P32","Menos de 1 comida al día",0.491,0.158,0.051,0.133,0.198
"P32","1 comida",0.088,0.334,0.224,0.277,0.368
"P32","2 comidas",0.164,0.246,0.272,0.258,0.229
"P32","3 comidas",0.056,0.157,0.224,0.191,0.097
"P32","4 comidas",0.093,0.095,0.186,0.114,0.09
"P32","Más de 4 comidas",0.108,0.01,0.043,0.027,0.018
"P33","Precio",0.35,0.058,0.136,0.231,0.403
"P33","Calidad",0.178,0.383,0.213,0.153,0.127
"P33","Ambas",0.217,0.438,0.564,0.548,0.408
"P33","Compra sin ningún tipo de consideración",0.255,0.121,0.087,0.068,0.062
"P34","Menos de 1 vez a la semana",0.476,0.102,0.151,0.148,0.252
"P34","1 vez a la semana",0.138,0.402,0.302,0.287,0.271
"P34","Entre 1 a 4 veces a la semana",0.194,0.287,0.404,0.353,0.246
"P34","Más de 4 veces a la semana",0.066,0.179,0.124,0.148,0.131
"P34","No sabe",0.126,0.03,0.019,0.064,0.1
"P35","Hipermercado/Supermercado",0.512,0.409,0.456,0.493,0.469
"P35","Almacenes",0.253,0.318,0.294,0.232,0.251
"P35","Productores locales/mercados de cercanía/Ferias",0.056,0.256,0.176,0.195,0.194
"P35","Vía pública",0.058,0.013,0.011,0.029,0.031
"P35","No sabe",0.121,0.004,0.063,0.051,0.055
