"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P25","Cambiemos",0.305,0.273,0.212,0.173
"P25","Liberales",0.164,0.185,0.218,0.257
"P25","Izquierda",0.053,0.061,0.065,0.074
"P25","No sabe",0.212,0.215,0.283,0.316
"P28","A Daniel Scioli",0.198,0.139,0.169,0.071
"P28","A Sergio Massa",0.368,0.25,0.23,0.23
"P28","A algún candidato del peronismo",0.097,0.144,0.167,0.207
"P28","A algún candidato del kirchnerismo",0.337,0.467,0.434,0.492
"P30","A Daniel Scioli",0.113,0.156,0.1,0.127
"P30","A Sergio Massa",0.224,0.137,0.178,0.114
"P30","A algún candidato del peronismo",0.148,0.073,0.171,0.156
"P30","A Cristina Fernández de Kirchner",0.515,0.634,0.551,0.603
"P31","A Horacio Rodriguez Larreta",0.302,0.279,0.255,0.274
"P31","A Patricia Bullrich",0.537,0.619,0.618,0.619
"P31","A Facundo Manes",0.099,0.046,0.071,0.075
"P31","A Gerardo Morales",0.062,0.056,0.056,0.032
"P39","La votaría",0.359,0.299,0.255,0.197
"P39","Puede que la vote",0.123,0.164,0.155,0.129
"P39","Nunca la votaría",0.422,0.416,0.429,0.477
"P39","No sabe",0.096,0.121,0.161,0.197
"P40","Lo votaría",0.184,0.162,0.123,0.09
"P40","Puede que lo vote",0.191,0.167,0.175,0.157
"P40","Nunca lo votaría",0.542,0.571,0.569,0.596
"P40","No sabe",0.083,0.1,0.133,0.157
"P41","Lo votaría",0.216,0.21,0.244,0.287
"P41","Puede que lo vote",0.14,0.148,0.158,0.139
"P41","Nunca lo votaría",0.579,0.554,0.487,0.451
"P41","No sabe",0.065,0.088,0.111,0.123
"P42","Lo votaría",0.157,0.115,0.113,0.085
"P42","Puede que lo vote",0.208,0.215,0.218,0.142
"P42","Nunca lo votaría",0.536,0.553,0.534,0.644
"P42","No sabe",0.099,0.117,0.135,0.129
"P46","Muy buena",0.085,0.057,0.058,0.053
"P46","Buena",0.121,0.086,0.07,0.087
"P46","Ni buena ni mala",0.203,0.195,0.204,0.206
"P46","Mala",0.154,0.203,0.198,0.168
"P46","Muy mala",0.426,0.447,0.446,0.444
"P46","No sabe",0.011,0.012,0.024,0.042
"P47","Muy buena",0.294,0.231,0.189,0.198
"P47","Buena",0.097,0.099,0.075,0.064
"P47","Ni buena ni mala",0.081,0.095,0.113,0.145
"P47","Mala",0.087,0.096,0.121,0.106
"P47","Muy mala",0.424,0.466,0.485,0.454
"P47","No sabe",0.017,0.013,0.017,0.033
"P48","Muy buena",0.208,0.153,0.117,0.124
"P48","Buena",0.141,0.149,0.136,0.104
"P48","Ni buena ni mala",0.206,0.187,0.248,0.267
"P48","Mala",0.162,0.203,0.211,0.173
"P48","Muy mala",0.271,0.303,0.264,0.3
"P48","No sabe",0.012,0.005,0.024,0.032
"P49","Muy buena",0.114,0.063,0.064,0.06
"P49","Buena",0.185,0.179,0.155,0.079
"P49","Ni buena ni mala",0.276,0.273,0.307,0.334
"P49","Mala",0.149,0.227,0.206,0.186
"P49","Muy mala",0.242,0.237,0.214,0.273
"P49","No sabe",0.034,0.021,0.054,0.068
"P50","Muy buena",0.086,0.066,0.051,0.053
"P50","Buena",0.169,0.113,0.126,0.064
"P50","Ni buena ni mala",0.183,0.243,0.227,0.275
"P50","Mala",0.133,0.178,0.188,0.202
"P50","Muy mala",0.386,0.388,0.374,0.346
"P50","No sabe",0.043,0.012,0.034,0.06
"P51","Muy buena",0.159,0.113,0.125,0.088
"P51","Buena",0.168,0.187,0.151,0.111
"P51","Ni buena ni mala",0.192,0.218,0.258,0.28
"P51","Mala",0.187,0.193,0.219,0.184
"P51","Muy mala",0.259,0.272,0.204,0.247
"P51","No sabe",0.035,0.017,0.043,0.09
"P52","Muy buena",0.216,0.167,0.134,0.107
"P52","Buena",0.098,0.109,0.098,0.07
"P52","Ni buena ni mala",0.139,0.132,0.155,0.195
"P52","Mala",0.104,0.129,0.127,0.112
"P52","Muy mala",0.417,0.439,0.444,0.429
"P52","No sabe",0.026,0.024,0.042,0.087
"P54","Muy buena",0.074,0.07,0.051,0.033
"P54","Buena",0.158,0.104,0.103,0.056
"P54","Ni buena ni mala",0.242,0.258,0.293,0.316
"P54","Mala",0.15,0.175,0.167,0.138
"P54","Muy mala",0.353,0.36,0.339,0.367
"P54","No sabe",0.023,0.033,0.047,0.09
"P57","Muy buena",0.142,0.164,0.182,0.219
"P57","Buena",0.117,0.129,0.127,0.101
"P57","Ni buena ni mala",0.238,0.23,0.236,0.198
"P57","Mala",0.165,0.147,0.156,0.131
"P57","Muy mala",0.296,0.294,0.253,0.281
"P57","No sabe",0.042,0.036,0.046,0.07
"P58","Muy buena",0.251,0.257,0.205,0.149
"P58","Buena",0.165,0.147,0.161,0.123
"P58","Ni buena ni mala",0.163,0.137,0.209,0.263
"P58","Mala",0.106,0.128,0.155,0.107
"P58","Muy mala",0.288,0.308,0.233,0.277
"P58","No sabe",0.027,0.023,0.037,0.081
"P59","Muy buena",0.122,0.1,0.094,0.061
"P59","Buena",0.161,0.151,0.145,0.084
"P59","Ni buena ni mala",0.347,0.359,0.342,0.383
"P59","Mala",0.124,0.124,0.145,0.088
"P59","Muy mala",0.169,0.146,0.138,0.153
"P59","No sabe",0.077,0.12,0.136,0.231
"P60","Muy buena",0.184,0.165,0.102,0.086
"P60","Buena",0.114,0.108,0.092,0.037
"P60","Ni buena ni mala",0.227,0.206,0.259,0.247
"P60","Mala",0.135,0.143,0.15,0.117
"P60","Muy mala",0.266,0.274,0.26,0.27
"P60","No sabe",0.074,0.104,0.137,0.243
"P61","Muy buena",0.177,0.13,0.081,0.059
"P61","Buena",0.13,0.092,0.089,0.075
"P61","Ni buena ni mala",0.112,0.143,0.145,0.151
"P61","Mala",0.094,0.111,0.121,0.149
"P61","Muy mala",0.469,0.487,0.495,0.461
"P61","No sabe",0.018,0.037,0.069,0.105
"P62","Muy buena",0.059,0.043,0.031,0.014
"P62","Buena",0.125,0.087,0.067,0.021
"P62","Ni buena ni mala",0.211,0.236,0.28,0.277
"P62","Mala",0.113,0.149,0.118,0.102
"P62","Muy mala",0.382,0.343,0.346,0.272
"P62","No sabe",0.11,0.142,0.158,0.314
"P63","Muy buena",0.088,0.065,0.054,0.051
"P63","Buena",0.139,0.138,0.1,0.079
"P63","Ni buena ni mala",0.237,0.223,0.274,0.28
"P63","Mala",0.162,0.218,0.199,0.133
"P63","Muy mala",0.328,0.316,0.288,0.338
"P63","No sabe",0.046,0.04,0.085,0.119
"P64","Muy buena",0.087,0.059,0.074,0.032
"P64","Buena",0.164,0.155,0.143,0.113
"P64","Ni buena ni mala",0.315,0.286,0.301,0.303
"P64","Mala",0.152,0.198,0.174,0.134
"P64","Muy mala",0.225,0.221,0.2,0.253
"P64","No sabe",0.057,0.081,0.108,0.165
"P65","Muy buena",0.071,0.044,0.052,0.028
"P65","Buena",0.153,0.121,0.099,0.06
"P65","Ni buena ni mala",0.32,0.295,0.326,0.315
"P65","Mala",0.132,0.155,0.159,0.088
"P65","Muy mala",0.243,0.249,0.201,0.207
"P65","No sabe",0.081,0.136,0.163,0.302
"P66","Muy buena",0.048,0.029,0.051,0.02
"P66","Buena",0.106,0.073,0.083,0.046
"P66","Ni buena ni mala",0.305,0.332,0.318,0.299
"P66","Mala",0.191,0.205,0.159,0.106
"P66","Muy mala",0.258,0.223,0.217,0.224
"P66","No sabe",0.092,0.138,0.172,0.305
"P67","Radio",0.194,0.168,0.155,0.083
"P67","Televisión",0.357,0.329,0.311,0.335
"P67","Diario",0.061,0.091,0.073,0.05
"P67","Medio digital",0.134,0.179,0.173,0.128
"P67","Redes Sociales",0.173,0.139,0.188,0.293
"P67","Ninguno en particular",0.08,0.083,0.097,0.107
"P67","No sabe",0.001,0.011,0.003,0.004
"P68","Muy buena",0.099,0.056,0.046,0.025
"P68","Buena",0.159,0.113,0.107,0.084
"P68","Ni buena ni mala",0.216,0.276,0.258,0.279
"P68","Mala",0.241,0.278,0.245,0.213
"P68","Muy mala",0.254,0.237,0.287,0.33
"P68","No sabe",0.031,0.04,0.057,0.069
"P69","Muy buena",0.066,0.047,0.048,0.027
"P69","Buena",0.098,0.112,0.086,0.046
"P69","Ni buena ni mala",0.229,0.223,0.244,0.224
"P69","Mala",0.221,0.252,0.229,0.223
"P69","Muy mala",0.359,0.332,0.359,0.423
"P69","No sabe",0.027,0.034,0.034,0.057
"P75","Mucho",0.467,0.393,0.337,0.291
"P75","Bastante",0.264,0.348,0.294,0.258
"P75","Poco",0.162,0.181,0.228,0.223
"P75","Nada",0.063,0.051,0.104,0.17
"P75","No sabe",0.044,0.027,0.037,0.058
"P77","Si",0.601,0.469,0.369,0.466
"P77","No",0.399,0.531,0.631,0.534
