"var","categoria","Si","No"
"P28","No sabe",0.013,0.009
"P32","Sin deuda",0.476,0.411
"P32","Menos de 10%",0.172,0.158
"P32","Entre 10 y 20%",0.105,0.15
"P32","Entre 20 y 30%",0.076,0.079
"P32","Entre 30 y 40%",0.049,0.053
"P32","Mas del 40%",0.09,0.108
"P32","No sabe",0.032,0.041
"P33","Gran excedente habitual",0.025,0.009
"P33","Gran excedente excepcional",0.004,0.008
"P33","Pequeño excedente habitual",0.097,0.064
"P33","Pequeño excedente excepcional",0.089,0.061
"P33","Alcanza gastos familia",0.199,0.139
"P33","No alcanza gastos familia",0.086,0.113
"P33","Solo NBFamiliares",0.196,0.303
"P33","No alcanza NBFamiliares",0.287,0.288
"P33","No sabe",0.017,0.015
"P34","Muy buena",0.096,0.06
"P34","Buena",0.29,0.181
"P34","Ni buena ni mala",0.428,0.456
"P34","Mala",0.128,0.23
"P34","Muy mala",0.036,0.057
"P34","No sabe",0.022,0.016
"P35","Mejor",0.168,0.086
"P35","Igual",0.431,0.128
"P35","Peor",0.366,0.756
"P35","No sabe",0.035,0.03
"P36","Mejor",0.29,0.115
"P36","Igual",0.303,0.21
"P36","Peor",0.227,0.479
"P36","No sabe",0.18,0.196
"P37","Muy buena",0.084,0.06
"P37","Buena",0.129,0.039
"P37","Ni buena ni mala",0.267,0.076
"P37","Mala",0.381,0.312
"P37","Muy mala",0.125,0.504
"P37","No sabe",0.014,0.009
"P38","Mejor",0.189,0.048
"P38","Igual",0.331,0.052
"P38","Peor",0.412,0.864
"P38","No sabe",0.068,0.036
"P39","Mejor",0.363,0.114
"P39","Igual",0.229,0.143
"P39","Peor",0.236,0.588
"P39","No sabe",0.172,0.155
"P40","Muy buena",0.113,0.048
"P40","Buena",0.175,0.015
"P40","Ni buena ni mala",0.305,0.071
"P40","Mala",0.297,0.239
"P40","Muy mala",0.099,0.622
"P40","No sabe",0.011,0.005
"P42","Muy buena",0.095,0.017
"P42","Buena",0.236,0.016
"P42","Ni buena ni mala",0.329,0.075
"P42","Mala",0.222,0.244
"P42","Muy mala",0.099,0.638
"P42","No sabe",0.019,0.01
"P43","Muy buena",0.203,0.025
"P43","Buena",0.377,0.04
"P43","Ni buena ni mala",0.239,0.099
"P43","Mala",0.101,0.29
"P43","Muy mala",0.072,0.54
"P43","No sabe",0.008,0.006
"P44","Muy buena",0.114,0.017
"P44","Buena",0.231,0.022
"P44","Ni buena ni mala",0.327,0.067
"P44","Mala",0.216,0.23
"P44","Muy mala",0.097,0.657
"P44","No sabe",0.015,0.007
"P45","Muy buena",0.1,0.025
"P45","Buena",0.124,0.02
"P45","Ni buena ni mala",0.295,0.059
"P45","Mala",0.329,0.222
"P45","Muy mala",0.15,0.671
"P45","No sabe",0.002,0.003
"P46","Muy buena",0.467,0.039
"P46","Buena",0.163,0.032
"P46","Ni buena ni mala",0.142,0.059
"P46","Mala",0.106,0.168
"P46","Muy mala",0.118,0.696
"P46","No sabe",0.004,0.006
"P47","Muy buena",0.064,0.277
"P47","Buena",0.061,0.249
"P47","Ni buena ni mala",0.102,0.222
"P47","Mala",0.293,0.122
"P47","Muy mala",0.474,0.128
"P47","No sabe",0.006,0.002
"P48","Muy buena",0.106,0.117
"P48","Buena",0.131,0.197
"P48","Ni buena ni mala",0.233,0.272
"P48","Mala",0.326,0.193
"P48","Muy mala",0.196,0.216
"P48","No sabe",0.008,0.005
"P49","Muy buena",0.333,0.029
"P49","Buena",0.275,0.046
"P49","Ni buena ni mala",0.206,0.079
"P49","Mala",0.104,0.21
"P49","Muy mala",0.076,0.629
"P49","No sabe",0.006,0.007
"P50","Muy buena",0.07,0.167
"P50","Buena",0.063,0.22
"P50","Ni buena ni mala",0.125,0.309
"P50","Mala",0.377,0.142
"P50","Muy mala",0.359,0.145
"P50","No sabe",0.006,0.017
"P51","Muy buena",0.502,0.044
"P51","Buena",0.163,0.036
"P51","Ni buena ni mala",0.107,0.099
"P51","Mala",0.115,0.174
"P51","Muy mala",0.102,0.632
"P51","No sabe",0.011,0.015
"P53","Muy buena",0.087,0.283
"P53","Buena",0.051,0.255
"P53","Ni buena ni mala",0.102,0.262
"P53","Mala",0.241,0.061
"P53","Muy mala",0.508,0.133
"P53","No sabe",0.011,0.006
"P54","Muy buena",0.073,0.341
"P54","Buena",0.058,0.316
"P54","Ni buena ni mala",0.089,0.19
"P54","Mala",0.264,0.077
"P54","Muy mala",0.506,0.073
"P54","No sabe",0.01,0.003
"P55","Muy buena",0.316,0.069
"P55","Buena",0.19,0.067
"P55","Ni buena ni mala",0.26,0.196
"P55","Mala",0.122,0.171
"P55","Muy mala",0.098,0.43
"P55","No sabe",0.014,0.067
"P56","Muy buena",0.131,0.018
"P56","Buena",0.232,0.035
"P56","Ni buena ni mala",0.383,0.165
"P56","Mala",0.134,0.181
"P56","Muy mala",0.089,0.542
"P56","No sabe",0.031,0.059
"P57","Muy buena",0.06,0.062
"P57","Buena",0.146,0.126
"P57","Ni buena ni mala",0.382,0.263
"P57","Mala",0.286,0.215
"P57","Muy mala",0.109,0.302
"P57","No sabe",0.017,0.032
"P58","Muy buena",0.402,0.052
"P58","Buena",0.253,0.095
"P58","Ni buena ni mala",0.178,0.288
"P58","Mala",0.095,0.186
"P58","Muy mala",0.052,0.345
"P58","No sabe",0.02,0.034
"P59","Radio",0.263,0.166
"P59","Televisión",0.316,0.357
"P59","Diario",0.049,0.065
"P59","Medio digital",0.211,0.168
"P59","Redes Sociales",0.115,0.152
"P59","Ninguno en particular",0.046,0.09
"P59","No sabe",0,0.002
"P60","Muy buena",0.142,0.035
"P60","Buena",0.264,0.09
"P60","Ni buena ni mala",0.289,0.209
"P60","Mala",0.217,0.344
"P60","Muy mala",0.078,0.299
"P60","No sabe",0.01,0.023
"P61","Muy buena",0.053,0.021
"P61","Buena",0.11,0.119
"P61","Ni buena ni mala",0.226,0.277
"P61","Mala",0.309,0.27
"P61","Muy mala",0.296,0.3
"P61","No sabe",0.006,0.013
