"fecha","t1 Positiva","t1 Neutra","t1 Negativa","t1 No sabe","s1 Positiva","s1 Neutra","s1 Negativa","s1 No sabe","s2 Positiva","s2 Neutra","s2 Negativa","s2 No sabe","e1 Positiva","e1 Neutra","e1 Negativa","e1 No sabe","e2 Positiva","e2 Neutra","e2 Negativa","e2 No sabe","e3 Positiva","e3 Neutra","e3 Negativa","e3 No sabe","e4 Positiva","e4 Neutra","e4 Negativa","e4 No sabe","ed1 Positiva","ed1 Neutra","ed1 Negativa","ed1 No sabe","ed2 Positiva","ed2 Neutra","ed2 Negativa","ed2 No sabe","ed3 Positiva","ed3 Neutra","ed3 Negativa","ed3 No sabe","v1 Positiva","v1 Neutra","v1 Negativa","v1 No sabe","v2 Positiva","v2 Neutra","v2 Negativa","v2 No sabe","v3 Positiva","v3 Neutra","v3 Negativa","v3 No sabe","vp1 Positiva","vp1 Neutra","vp1 Negativa","vp1 No sabe","vp2 Positiva","vp2 Neutra","vp2 Negativa","vp2 No sabe","vp3 Positiva","vp3 Neutra","vp3 Negativa","vp3 No sabe","vp4 Positiva","vp4 Neutra","vp4 Negativa","vp4 No sabe","vp5 Positiva","vp5 Neutra","vp5 Negativa","vp5 No sabe"
2020-10-14,0.356,0.15,0.431,0.063,0.267,0.151,0.543,0.039,0.43,0.15,0.338,0.082,0.27,0.227,0.362,0.141,0.245,0.155,0.55,0.05,0.481,0.069,0.436,0.014,0.518,0.14,0.297,0.045,0.348,0.129,0.433,0.09,0.322,0.182,0.389,0.107,0.383,0.134,0.462,0.021,0.099,0.081,0.731,0.089,0.774,0.157,0.065,0.004,0.12,0.406,0.33,0.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-15,0.341,0.156,0.445,0.058,0.274,0.169,0.516,0.041,0.398,0.145,0.384,0.073,0.211,0.299,0.359,0.131,0.281,0.131,0.541,0.047,0.471,0.058,0.442,0.029,0.466,0.134,0.378,0.022,0.252,0.112,0.537,0.099,0.331,0.205,0.368,0.096,0.379,0.132,0.473,0.016,0.081,0.094,0.738,0.087,0.765,0.144,0.091,0,0.132,0.49,0.347,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-16,0.339,0.178,0.436,0.047,0.26,0.198,0.496,0.046,0.406,0.161,0.386,0.047,0.147,0.32,0.454,0.079,0.293,0.152,0.504,0.051,0.49,0.055,0.431,0.024,0.501,0.177,0.3,0.022,0.254,0.174,0.47,0.102,0.32,0.23,0.385,0.065,0.382,0.139,0.464,0.015,0.066,0.092,0.775,0.067,0.76,0.163,0.077,0,0.103,0.542,0.355,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-17,0.359,0.161,0.43,0.05,0.275,0.188,0.479,0.058,0.428,0.139,0.39,0.043,0.169,0.258,0.502,0.071,0.302,0.148,0.485,0.065,0.532,0.06,0.382,0.026,0.507,0.172,0.3,0.021,0.262,0.12,0.483,0.135,0.341,0.213,0.382,0.064,0.405,0.135,0.45,0.01,0.101,0.078,0.747,0.074,0.765,0.154,0.081,0,0.047,0.617,0.336,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-18,0.372,0.152,0.433,0.043,0.299,0.151,0.476,0.074,0.432,0.154,0.396,0.018,0.171,0.255,0.476,0.098,0.343,0.112,0.502,0.043,0.531,0.069,0.38,0.02,0.499,0.189,0.312,0,0.233,0.105,0.491,0.171,0.365,0.216,0.388,0.031,0.424,0.121,0.447,0.008,0.121,0.094,0.715,0.07,0.755,0.14,0.105,0,0.048,0.575,0.377,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-19,0.359,0.156,0.437,0.048,0.303,0.165,0.448,0.084,0.407,0.149,0.426,0.018,0.19,0.287,0.407,0.116,0.313,0.107,0.536,0.044,0.508,0.065,0.407,0.02,0.494,0.179,0.327,0,0.207,0.098,0.509,0.186,0.347,0.245,0.372,0.036,0.422,0.109,0.46,0.009,0.118,0.104,0.703,0.075,0.743,0.145,0.112,0,0.067,0.585,0.348,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-20,0.376,0.141,0.447,0.036,0.351,0.152,0.43,0.067,0.397,0.133,0.461,0.009,0.193,0.274,0.457,0.076,0.375,0.075,0.519,0.031,0.513,0.064,0.394,0.029,0.462,0.174,0.364,0,0.221,0.099,0.508,0.172,0.376,0.219,0.395,0.01,0.43,0.097,0.466,0.007,0.106,0.11,0.722,0.062,0.767,0.121,0.112,0,0.306,0.417,0.277,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-21,0.352,0.138,0.471,0.039,0.367,0.139,0.448,0.046,0.34,0.137,0.49,0.033,0.184,0.211,0.519,0.086,0.339,0.095,0.536,0.03,0.485,0.085,0.398,0.032,0.455,0.175,0.37,0,0.218,0.11,0.553,0.119,0.328,0.196,0.442,0.034,0.417,0.101,0.467,0.015,0.087,0.099,0.771,0.043,0.724,0.114,0.162,0,0.162,0.351,0.218,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-22,0.347,0.138,0.465,0.05,0.361,0.138,0.455,0.046,0.334,0.137,0.475,0.054,0.223,0.152,0.522,0.103,0.287,0.121,0.542,0.05,0.485,0.107,0.395,0.013,0.469,0.18,0.33,0.021,0.227,0.088,0.512,0.173,0.321,0.169,0.473,0.037,0.41,0.13,0.443,0.017,0.085,0.09,0.77,0.055,0.704,0.138,0.158,0,0.129,0.388,0.158,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-23,0.354,0.127,0.47,0.049,0.375,0.116,0.468,0.041,0.335,0.137,0.472,0.056,0.303,0.123,0.466,0.108,0.281,0.131,0.541,0.047,0.46,0.119,0.407,0.014,0.429,0.133,0.415,0.023,0.282,0.067,0.491,0.16,0.323,0.146,0.497,0.034,0.399,0.134,0.444,0.023,0.088,0.093,0.771,0.048,0.711,0.127,0.162,0,0.201,0.343,0.19,0.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-24,0.328,0.146,0.458,0.068,0.332,0.161,0.441,0.066,0.324,0.134,0.473,0.069,0.218,0.192,0.394,0.196,0.283,0.135,0.547,0.035,0.448,0.127,0.411,0.014,0.414,0.129,0.433,0.024,0.279,0.121,0.461,0.139,0.327,0.152,0.422,0.099,0.345,0.151,0.485,0.019,0.052,0.108,0.765,0.075,0.684,0.156,0.16,0,0.255,0.268,0.197,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-25,0.344,0.136,0.452,0.068,0.321,0.17,0.463,0.046,0.366,0.106,0.442,0.086,0.225,0.183,0.379,0.213,0.283,0.14,0.541,0.036,0.492,0.125,0.371,0.012,0.429,0.087,0.462,0.022,0.361,0.13,0.427,0.082,0.315,0.127,0.44,0.118,0.36,0.144,0.468,0.028,0.039,0.09,0.815,0.056,0.686,0.163,0.137,0.014,0.283,0.273,0.199,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-26,0.361,0.14,0.437,0.062,0.342,0.167,0.448,0.043,0.378,0.116,0.427,0.079,0.252,0.194,0.362,0.192,0.296,0.135,0.534,0.035,0.476,0.142,0.37,0.012,0.477,0.085,0.417,0.021,0.373,0.122,0.424,0.081,0.329,0.141,0.423,0.107,0.38,0.145,0.451,0.024,0.051,0.086,0.809,0.054,0.691,0.166,0.131,0.012,0.267,0.328,0.182,0.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-27,0.345,0.143,0.449,0.063,0.33,0.18,0.448,0.042,0.357,0.112,0.449,0.082,0.227,0.189,0.384,0.2,0.263,0.144,0.558,0.035,0.479,0.142,0.375,0.004,0.482,0.09,0.407,0.021,0.358,0.138,0.435,0.069,0.305,0.142,0.439,0.114,0.369,0.146,0.461,0.024,0.066,0.081,0.797,0.056,0.68,0.177,0.13,0.013,0.211,0.372,0.183,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-28,0.348,0.153,0.443,0.056,0.321,0.188,0.442,0.049,0.372,0.123,0.443,0.062,0.259,0.211,0.366,0.164,0.245,0.144,0.574,0.037,0.469,0.138,0.389,0.004,0.508,0.115,0.36,0.017,0.331,0.174,0.434,0.061,0.318,0.153,0.419,0.11,0.376,0.146,0.463,0.015,0.066,0.083,0.789,0.062,0.687,0.205,0.095,0.013,0.275,0.428,0.194,0.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-29,0.373,0.154,0.424,0.049,0.332,0.165,0.447,0.056,0.407,0.145,0.404,0.044,0.295,0.235,0.294,0.176,0.272,0.134,0.581,0.013,0.473,0.139,0.374,0.014,0.536,0.11,0.354,0,0.372,0.219,0.353,0.056,0.357,0.152,0.399,0.092,0.384,0.133,0.468,0.015,0.091,0.091,0.768,0.05,0.696,0.19,0.103,0.011,0.352,0.361,0.263,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-30,0.366,0.146,0.437,0.051,0.322,0.159,0.467,0.052,0.402,0.135,0.413,0.05,0.26,0.224,0.354,0.162,0.267,0.101,0.612,0.02,0.45,0.152,0.384,0.014,0.592,0.114,0.294,0,0.298,0.224,0.417,0.061,0.389,0.143,0.368,0.1,0.372,0.121,0.499,0.008,0.084,0.081,0.775,0.06,0.703,0.181,0.106,0.01,0.272,0.406,0.322,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-31,0.375,0.131,0.459,0.035,0.361,0.136,0.478,0.025,0.386,0.127,0.445,0.042,0.296,0.195,0.427,0.082,0.257,0.088,0.623,0.032,0.461,0.142,0.384,0.013,0.6,0.108,0.292,0,0.305,0.183,0.448,0.064,0.392,0.146,0.408,0.054,0.387,0.1,0.504,0.009,0.091,0.071,0.805,0.033,0.736,0.156,0.097,0.011,0.078,0.579,0.343,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,0.379,0.133,0.464,0.024,0.399,0.115,0.457,0.029,0.361,0.148,0.47,0.021,0.302,0.187,0.474,0.037,0.273,0.086,0.606,0.035,0.414,0.145,0.427,0.014,0.63,0.131,0.239,0,0.279,0.14,0.486,0.095,0.418,0.159,0.404,0.019,0.383,0.109,0.504,0.004,0.108,0.078,0.782,0.032,0.758,0.148,0.09,0.004,0.032,0.62,0.348,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-02,0.379,0.117,0.474,0.03,0.406,0.103,0.466,0.025,0.357,0.128,0.48,0.035,0.249,0.15,0.54,0.061,0.29,0.081,0.595,0.034,0.461,0.12,0.405,0.014,0.621,0.133,0.246,0,0.363,0.126,0.427,0.084,0.402,0.139,0.42,0.039,0.366,0.096,0.534,0.004,0.093,0.084,0.774,0.049,0.791,0.117,0.087,0.005,0.07,0.515,0.415,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-03,0.377,0.127,0.457,0.039,0.379,0.103,0.482,0.036,0.375,0.147,0.437,0.041,0.26,0.17,0.489,0.081,0.311,0.077,0.568,0.044,0.436,0.145,0.405,0.014,0.585,0.14,0.275,0,0.358,0.16,0.408,0.074,0.391,0.173,0.37,0.066,0.373,0.079,0.544,0.004,0.079,0.096,0.76,0.065,0.774,0.122,0.099,0.005,0.108,0.473,0.419,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-04,0.388,0.134,0.437,0.041,0.392,0.123,0.446,0.039,0.386,0.143,0.43,0.041,0.272,0.185,0.452,0.091,0.316,0.094,0.55,0.04,0.443,0.163,0.378,0.016,0.61,0.109,0.281,0,0.39,0.128,0.395,0.087,0.379,0.196,0.359,0.066,0.395,0.088,0.514,0.003,0.076,0.107,0.748,0.069,0.785,0.117,0.094,0.004,0.106,0.493,0.401,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-05,0.375,0.117,0.466,0.042,0.392,0.117,0.466,0.025,0.36,0.118,0.466,0.056,0.234,0.126,0.543,0.097,0.309,0.106,0.542,0.043,0.45,0.13,0.407,0.013,0.591,0.114,0.295,0,0.364,0.134,0.424,0.078,0.345,0.163,0.417,0.075,0.401,0.076,0.519,0.004,0.051,0.082,0.803,0.064,0.783,0.11,0.096,0.011,0.096,0.492,0.412,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-06,0.374,0.133,0.448,0.045,0.392,0.127,0.45,0.031,0.359,0.138,0.446,0.057,0.249,0.161,0.49,0.1,0.309,0.116,0.533,0.042,0.469,0.133,0.385,0.013,0.545,0.128,0.31,0.017,0.373,0.156,0.393,0.078,0.274,0.209,0.432,0.085,0.453,0.066,0.477,0.004,0.056,0.09,0.79,0.064,0.761,0.126,0.094,0.019,0.091,0.51,0.399,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-07,0.369,0.136,0.446,0.049,0.391,0.113,0.458,0.038,0.35,0.155,0.437,0.058,0.27,0.137,0.49,0.103,0.309,0.137,0.522,0.032,0.444,0.139,0.402,0.015,0.514,0.128,0.307,0.051,0.383,0.173,0.345,0.099,0.259,0.213,0.441,0.087,0.446,0.065,0.486,0.003,0.068,0.095,0.771,0.066,0.737,0.133,0.104,0.026,0.146,0.408,0.446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-08,0.343,0.14,0.464,0.053,0.341,0.13,0.499,0.03,0.347,0.147,0.435,0.071,0.24,0.104,0.531,0.125,0.287,0.164,0.521,0.028,0.407,0.136,0.443,0.014,0.501,0.141,0.308,0.05,0.353,0.218,0.35,0.079,0.236,0.213,0.454,0.097,0.421,0.059,0.51,0.01,0.058,0.088,0.777,0.077,0.721,0.136,0.121,0.022,0.171,0.408,0.421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-09,0.317,0.16,0.461,0.062,0.285,0.149,0.526,0.04,0.344,0.17,0.407,0.079,0.242,0.118,0.522,0.118,0.253,0.189,0.504,0.054,0.375,0.173,0.438,0.014,0.463,0.147,0.332,0.058,0.217,0.266,0.391,0.126,0.209,0.225,0.479,0.087,0.433,0.076,0.471,0.02,0.057,0.071,0.792,0.08,0.666,0.187,0.122,0.025,0.145,0.473,0.382,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-10,0.303,0.176,0.47,0.051,0.294,0.172,0.516,0.018,0.311,0.179,0.43,0.08,0.169,0.19,0.558,0.083,0.273,0.192,0.49,0.045,0.347,0.172,0.466,0.015,0.473,0.134,0.328,0.065,0.218,0.292,0.345,0.145,0.186,0.25,0.514,0.05,0.42,0.081,0.478,0.021,0.059,0.099,0.787,0.055,0.667,0.201,0.103,0.029,0.12,0.377,0.503,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-11,0.3,0.191,0.451,0.058,0.276,0.187,0.51,0.027,0.322,0.194,0.4,0.084,0.119,0.242,0.556,0.083,0.319,0.186,0.433,0.062,0.318,0.181,0.486,0.015,0.478,0.145,0.313,0.064,0.235,0.278,0.352,0.135,0.196,0.294,0.446,0.064,0.403,0.082,0.488,0.027,0.076,0.129,0.733,0.062,0.661,0.194,0.108,0.037,0.135,0.287,0.578,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12,0.288,0.195,0.468,0.049,0.243,0.194,0.526,0.037,0.327,0.195,0.419,0.059,0.093,0.271,0.605,0.031,0.324,0.175,0.426,0.075,0.284,0.19,0.526,0,0.475,0.139,0.31,0.076,0.258,0.23,0.43,0.082,0.182,0.328,0.429,0.061,0.38,0.081,0.512,0.027,0.079,0.129,0.727,0.065,0.627,0.206,0.135,0.032,0.132,0.306,0.562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-13,0.321,0.172,0.449,0.058,0.293,0.18,0.481,0.046,0.344,0.165,0.424,0.067,0.114,0.179,0.593,0.114,0.351,0.176,0.401,0.072,0.3,0.171,0.529,0,0.468,0.16,0.324,0.048,0.27,0.248,0.38,0.102,0.328,0.258,0.346,0.068,0.333,0.097,0.532,0.038,0.114,0.111,0.692,0.083,0.675,0.198,0.109,0.018,0.099,0.336,0.565,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-14,0.307,0.177,0.464,0.052,0.28,0.203,0.471,0.046,0.332,0.155,0.457,0.056,0.078,0.225,0.591,0.106,0.339,0.155,0.43,0.076,0.29,0.154,0.556,0,0.539,0.186,0.275,0,0.219,0.208,0.513,0.06,0.303,0.264,0.37,0.063,0.341,0.104,0.514,0.041,0.097,0.109,0.72,0.074,0.677,0.21,0.106,0.007,0.103,0.36,0.537,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-15,0.321,0.18,0.458,0.041,0.334,0.203,0.413,0.05,0.31,0.16,0.497,0.033,0.099,0.23,0.592,0.079,0.342,0.152,0.447,0.059,0.348,0.152,0.493,0.007,0.525,0.197,0.278,0,0.21,0.168,0.568,0.054,0.323,0.262,0.365,0.05,0.359,0.123,0.487,0.031,0.09,0.106,0.754,0.05,0.672,0.229,0.092,0.007,0.1,0.357,0.543,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-16,0.329,0.175,0.458,0.038,0.343,0.209,0.393,0.055,0.318,0.145,0.514,0.023,0.113,0.235,0.561,0.091,0.375,0.135,0.45,0.04,0.319,0.139,0.533,0.009,0.519,0.21,0.271,0,0.207,0.137,0.627,0.029,0.356,0.273,0.313,0.058,0.352,0.115,0.507,0.026,0.1,0.111,0.743,0.046,0.678,0.208,0.105,0.009,0.107,0.3,0.593,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-17,0.333,0.15,0.479,0.038,0.34,0.172,0.43,0.058,0.328,0.131,0.519,0.022,0.201,0.115,0.591,0.093,0.305,0.168,0.488,0.039,0.335,0.095,0.561,0.009,0.548,0.219,0.233,0,0.312,0.062,0.599,0.027,0.328,0.223,0.387,0.062,0.345,0.126,0.504,0.025,0.09,0.082,0.779,0.049,0.646,0.224,0.122,0.008,0.302,0.2,0.498,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-18,0.317,0.121,0.502,0.06,0.39,0.149,0.418,0.043,0.256,0.097,0.573,0.074,0.214,0.04,0.551,0.195,0.27,0.17,0.543,0.017,0.363,0.053,0.555,0.029,0.482,0.206,0.312,0,0.335,0.029,0.575,0.061,0.277,0.16,0.444,0.119,0.342,0.124,0.519,0.015,0.059,0.051,0.85,0.04,0.668,0.224,0.108,0,0.391,0.192,0.417,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
