"fecha","t1 Positiva","t1 Neutra","t1 Negativa","t1 No sabe","s1 Positiva","s1 Neutra","s1 Negativa","s1 No sabe","s2 Positiva","s2 Neutra","s2 Negativa","s2 No sabe","e1 Positiva","e1 Neutra","e1 Negativa","e1 No sabe","e2 Positiva","e2 Neutra","e2 Negativa","e2 No sabe","e3 Positiva","e3 Neutra","e3 Negativa","e3 No sabe","e4 Positiva","e4 Neutra","e4 Negativa","e4 No sabe","ed1 Positiva","ed1 Neutra","ed1 Negativa","ed1 No sabe","ed2 Positiva","ed2 Neutra","ed2 Negativa","ed2 No sabe","ed3 Positiva","ed3 Neutra","ed3 Negativa","ed3 No sabe","v1 Positiva","v1 Neutra","v1 Negativa","v1 No sabe","v2 Positiva","v2 Neutra","v2 Negativa","v2 No sabe","v3 Positiva","v3 Neutra","v3 Negativa","v3 No sabe","vp1 Positiva","vp1 Neutra","vp1 Negativa","vp1 No sabe","vp2 Positiva","vp2 Neutra","vp2 Negativa","vp2 No sabe","vp3 Positiva","vp3 Neutra","vp3 Negativa","vp3 No sabe","vp4 Positiva","vp4 Neutra","vp4 Negativa","vp4 No sabe","vp5 Positiva","vp5 Neutra","vp5 Negativa","vp5 No sabe"
2019-11-17,0.067,0.166,0.745,0.022,0.08,0.183,0.723,0.014,0.057,0.151,0.763,0.029,0.14,0.22,0.612,0.028,0.031,0.166,0.775,0.028,0.042,0.105,0.846,0.007,0.069,0.163,0.745,0.023,0.147,0.184,0.642,0.027,0.047,0.194,0.728,0.031,0.054,0.138,0.793,0.015,0.04,0.177,0.741,0.042,0.076,0.174,0.745,0.005,0.102,0.21,0.66,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,0.065,0.168,0.743,0.024,0.079,0.155,0.751,0.015,0.052,0.18,0.737,0.031,0.136,0.248,0.588,0.028,0.027,0.188,0.755,0.03,0.043,0.096,0.854,0.007,0.067,0.113,0.796,0.024,0.139,0.161,0.671,0.029,0.049,0.214,0.705,0.032,0.05,0.137,0.797,0.016,0.041,0.187,0.728,0.044,0.068,0.176,0.751,0.005,0.104,0.169,0.699,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-19,0.07,0.164,0.746,0.02,0.08,0.137,0.764,0.019,0.062,0.187,0.73,0.021,0.181,0.229,0.554,0.036,0.026,0.193,0.752,0.029,0.047,0.088,0.858,0.007,0.036,0.113,0.851,0,0.135,0.095,0.77,0,0.068,0.243,0.652,0.037,0.049,0.129,0.807,0.015,0.04,0.212,0.711,0.037,0.067,0.162,0.767,0.004,0.137,0.211,0.617,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-20,0.067,0.167,0.741,0.025,0.056,0.122,0.794,0.028,0.076,0.205,0.697,0.022,0.132,0.286,0.529,0.053,0.016,0.173,0.782,0.029,0.059,0.087,0.846,0.008,0.085,0.092,0.823,0,0.163,0.069,0.768,0,0.046,0.251,0.655,0.048,0.049,0.139,0.796,0.016,0.036,0.207,0.715,0.042,0.097,0.159,0.739,0.005,0.132,0.207,0.629,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-21,0.059,0.173,0.74,0.028,0.032,0.143,0.79,0.035,0.081,0.198,0.699,0.022,0.098,0.285,0.553,0.064,0.017,0.169,0.784,0.03,0.046,0.102,0.844,0.008,0.095,0.112,0.793,0,0.081,0.09,0.829,0,0.054,0.213,0.677,0.056,0.053,0.172,0.758,0.017,0.042,0.204,0.708,0.046,0.072,0.161,0.762,0.005,0.081,0.289,0.586,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-22,0.069,0.165,0.739,0.027,0.036,0.122,0.798,0.044,0.096,0.2,0.692,0.012,0.115,0.269,0.539,0.077,0.019,0.174,0.788,0.019,0.076,0.088,0.836,0,0.089,0.093,0.818,0,0.119,0.072,0.809,0,0.064,0.198,0.672,0.066,0.054,0.173,0.768,0.005,0.048,0.18,0.72,0.052,0.101,0.161,0.738,0,0,0.436,0.564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-23,0.069,0.163,0.761,0.007,0.049,0.138,0.813,0,0.085,0.184,0.718,0.013,0.136,0.224,0.64,0,0.007,0.204,0.769,0.02,0.062,0.098,0.84,0,0.099,0.081,0.82,0,0.131,0.04,0.787,0.042,0.064,0.197,0.739,0,0.051,0.181,0.768,0,0.073,0.157,0.756,0.014,0.063,0.182,0.755,0,0,0.444,0.556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-24,0.069,0.138,0.784,0.009,0.045,0.095,0.86,0,0.089,0.174,0.721,0.016,0.131,0.177,0.692,0,0.009,0.193,0.773,0.025,0.092,0.084,0.824,0,0.068,0.049,0.883,0,0.153,0,0.795,0.052,0.072,0.196,0.732,0,0.037,0.143,0.82,0,0.072,0.138,0.773,0.017,0.06,0.167,0.773,0,0,0.127,0.873,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-25,0.091,0.119,0.76,0.03,0.046,0.127,0.779,0.048,0.127,0.113,0.744,0.016,0.177,0.088,0.648,0.087,0.026,0.145,0.803,0.026,0.104,0.096,0.8,0,0.083,0.136,0.781,0,0.192,0.098,0.518,0.192,0.087,0.104,0.809,0,0.059,0.138,0.803,0,0.069,0.07,0.8,0.061,0.111,0.166,0.723,0,0.186,0,0.814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-26,0.101,0.139,0.712,0.048,0.033,0.139,0.755,0.073,0.154,0.138,0.678,0.03,0.17,0.175,0.576,0.079,0.043,0.14,0.76,0.057,0.076,0.079,0.8,0.045,0.148,0.157,0.695,0,0.183,0.199,0.356,0.262,0.123,0.14,0.721,0.016,0.059,0.119,0.814,0.008,0.069,0.107,0.75,0.074,0.162,0.134,0.678,0.026,0.13,0.237,0.633,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-27,0.097,0.169,0.672,0.062,0.044,0.212,0.67,0.074,0.138,0.136,0.673,0.053,0.167,0.209,0.541,0.083,0.057,0.143,0.703,0.097,0.102,0.096,0.761,0.041,0.083,0.248,0.669,0,0.063,0.373,0.263,0.301,0.137,0.157,0.663,0.043,0.076,0.119,0.796,0.009,0.071,0.116,0.702,0.111,0.135,0.161,0.681,0.023,0.189,0.33,0.481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-28,0.103,0.139,0.689,0.069,0.054,0.171,0.675,0.1,0.143,0.114,0.698,0.045,0.178,0.133,0.606,0.083,0.057,0.134,0.693,0.116,0.109,0.085,0.766,0.04,0.092,0.213,0.695,0,0.048,0.296,0.33,0.326,0.143,0.153,0.662,0.042,0.091,0.079,0.82,0.01,0.078,0.102,0.696,0.124,0.149,0.115,0.714,0.022,0.193,0.249,0.558,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-29,0.103,0.144,0.679,0.074,0.053,0.168,0.675,0.104,0.142,0.125,0.682,0.051,0.177,0.131,0.607,0.085,0.062,0.159,0.652,0.127,0.086,0.068,0.803,0.043,0.102,0.215,0.683,0,0,0.3,0.361,0.339,0.155,0.144,0.655,0.046,0.096,0.094,0.8,0.01,0.08,0.106,0.679,0.135,0.145,0.117,0.714,0.024,0.191,0.254,0.555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-30,0.093,0.143,0.694,0.07,0.02,0.16,0.706,0.114,0.151,0.13,0.684,0.035,0.152,0.166,0.574,0.108,0.071,0.102,0.724,0.103,0.063,0.09,0.81,0.037,0.087,0.244,0.669,0,0,0.309,0.407,0.284,0.176,0.117,0.654,0.053,0.059,0.107,0.823,0.011,0.059,0.137,0.678,0.126,0.14,0.082,0.757,0.021,0.198,0.174,0.628,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-01,0.08,0.135,0.721,0.064,0.017,0.13,0.746,0.107,0.131,0.138,0.702,0.029,0.149,0.155,0.591,0.105,0.067,0.109,0.74,0.084,0.032,0.098,0.829,0.041,0.069,0.193,0.738,0,0,0.258,0.47,0.272,0.141,0.135,0.68,0.044,0.061,0.093,0.838,0.008,0.057,0.125,0.705,0.113,0.11,0.091,0.777,0.022,0.188,0.189,0.623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,0.062,0.121,0.768,0.049,0.019,0.123,0.793,0.065,0.096,0.119,0.749,0.036,0.102,0.155,0.743,0,0.046,0.089,0.769,0.096,0.035,0.088,0.805,0.072,0.069,0.17,0.761,0,0,0.256,0.588,0.156,0.115,0.111,0.729,0.045,0.041,0.084,0.859,0.016,0.059,0.141,0.73,0.07,0.074,0.083,0.817,0.026,0,0.291,0.709,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-03,0.053,0.1,0.795,0.052,0.02,0.141,0.783,0.056,0.08,0.067,0.804,0.049,0.06,0.066,0.749,0.125,0.064,0.101,0.786,0.049,0.034,0.093,0.854,0.019,0.045,0.15,0.805,0,0,0.125,0.724,0.151,0.062,0.084,0.803,0.051,0.063,0.105,0.812,0.02,0.036,0.106,0.78,0.078,0.035,0.104,0.827,0.034,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-04,0.059,0.113,0.782,0.046,0.039,0.112,0.788,0.061,0.075,0.114,0.776,0.035,0.103,0.104,0.682,0.111,0.083,0.12,0.752,0.045,0,0.073,0.912,0.015,0.021,0.154,0.825,0,0.133,0.141,0.568,0.158,0.051,0.113,0.81,0.026,0.04,0.104,0.832,0.024,0.071,0.129,0.735,0.065,0.017,0.096,0.853,0.034,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-05,0.062,0.162,0.735,0.041,0.032,0.145,0.767,0.056,0.087,0.175,0.709,0.029,0.087,0.16,0.631,0.122,0.078,0.178,0.72,0.024,0.046,0.102,0.841,0.011,0.019,0.199,0.782,0,0.166,0.178,0.551,0.105,0.043,0.2,0.715,0.042,0.043,0.126,0.812,0.019,0.068,0.168,0.72,0.044,0.02,0.166,0.786,0.028,0,0,0.797,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-06,0.078,0.166,0.719,0.037,0.028,0.158,0.762,0.052,0.119,0.172,0.684,0.025,0.134,0.146,0.608,0.112,0.073,0.205,0.7,0.022,0.08,0.093,0.818,0.009,0.016,0.199,0.785,0,0.192,0.169,0.542,0.097,0.061,0.213,0.688,0.038,0.055,0.129,0.799,0.017,0.079,0.17,0.71,0.041,0.041,0.173,0.762,0.024,0,0,0.811,0.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-07,0.082,0.144,0.733,0.041,0.031,0.131,0.79,0.048,0.124,0.155,0.686,0.035,0.15,0.129,0.603,0.118,0.071,0.179,0.719,0.031,0.088,0.067,0.836,0.009,0.017,0.184,0.799,0,0.202,0.133,0.57,0.095,0.07,0.185,0.704,0.041,0.056,0.117,0.803,0.024,0.088,0.137,0.731,0.044,0.041,0.162,0.777,0.02,0,0,0.625,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-08,0.077,0.163,0.72,0.04,0.028,0.146,0.782,0.044,0.116,0.176,0.67,0.038,0.142,0.163,0.585,0.11,0.06,0.199,0.704,0.037,0.087,0.066,0.839,0.008,0.019,0.199,0.782,0,0.19,0.163,0.558,0.089,0.066,0.197,0.692,0.045,0.053,0.136,0.788,0.023,0.081,0.158,0.715,0.046,0.038,0.183,0.76,0.019,0,0,0.715,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-09,0.076,0.182,0.697,0.045,0.027,0.164,0.768,0.041,0.116,0.196,0.64,0.048,0.141,0.158,0.565,0.136,0.063,0.217,0.687,0.033,0.078,0.105,0.817,0,0.018,0.23,0.752,0,0.162,0.181,0.579,0.078,0.075,0.208,0.653,0.064,0.05,0.162,0.769,0.019,0.077,0.164,0.702,0.057,0.045,0.221,0.714,0.02,0,0.03,0.736,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-10,0.084,0.202,0.67,0.044,0.034,0.174,0.763,0.029,0.123,0.225,0.595,0.057,0.136,0.237,0.499,0.128,0.06,0.235,0.671,0.034,0.092,0.104,0.804,0,0.05,0.203,0.747,0,0.242,0.24,0.485,0.033,0.07,0.245,0.599,0.086,0.043,0.157,0.785,0.015,0.082,0.179,0.675,0.064,0.06,0.259,0.681,0,0,0.028,0.683,0.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-11,0.092,0.192,0.672,0.044,0.013,0.193,0.773,0.021,0.156,0.191,0.59,0.063,0.145,0.206,0.507,0.142,0.037,0.247,0.695,0.021,0.122,0.12,0.758,0,0.086,0.148,0.766,0,0.178,0.26,0.562,0,0.117,0.225,0.563,0.095,0.044,0.144,0.794,0.018,0.089,0.175,0.678,0.058,0.062,0.254,0.684,0,0,0.033,0.64,0.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-12,0.095,0.17,0.699,0.036,0.039,0.167,0.794,0,0.144,0.173,0.616,0.067,0.203,0.186,0.496,0.115,0.039,0.198,0.739,0.024,0.08,0.107,0.813,0,0.086,0.168,0.746,0,0.129,0.351,0.52,0,0.153,0.16,0.614,0.073,0.041,0.126,0.815,0.018,0.106,0.167,0.668,0.059,0.068,0.204,0.728,0,0,0.044,0.817,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-13,0.077,0.166,0.721,0.036,0.053,0.153,0.794,0,0.097,0.177,0.659,0.067,0.127,0.226,0.533,0.114,0.052,0.172,0.751,0.025,0.05,0.121,0.829,0,0.093,0.129,0.778,0,0.076,0.365,0.559,0,0.126,0.162,0.64,0.072,0.039,0.115,0.827,0.019,0.088,0.179,0.676,0.057,0.053,0.178,0.769,0,0,0.05,0.794,0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-14,0.076,0.204,0.669,0.051,0.052,0.178,0.726,0.044,0.097,0.227,0.62,0.056,0.091,0.279,0.489,0.141,0.077,0.205,0.699,0.019,0.041,0.165,0.794,0,0.093,0.153,0.702,0.052,0.078,0.401,0.453,0.068,0.118,0.223,0.557,0.102,0.043,0.128,0.824,0.005,0.079,0.207,0.632,0.082,0.05,0.231,0.719,0,0,0.144,0.856,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-15,0.098,0.196,0.646,0.06,0.071,0.182,0.675,0.072,0.121,0.208,0.621,0.05,0.095,0.227,0.484,0.194,0.116,0.2,0.675,0.009,0.03,0.208,0.762,0,0.141,0.14,0.67,0.049,0.136,0.361,0.361,0.142,0.138,0.221,0.546,0.095,0.055,0.124,0.815,0.006,0.101,0.204,0.62,0.075,0.078,0.212,0.678,0.032,0,0.202,0.798,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-16,0.107,0.185,0.623,0.085,0.1,0.159,0.653,0.088,0.114,0.205,0.599,0.082,0.083,0.27,0.43,0.217,0.136,0.183,0.637,0.044,0.045,0.124,0.804,0.027,0.15,0.151,0.638,0.061,0.166,0.333,0.25,0.251,0.133,0.251,0.496,0.12,0.071,0.088,0.834,0.007,0.107,0.195,0.594,0.104,0.088,0.191,0.687,0.034,0,0.225,0.775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-17,0.134,0.177,0.614,0.075,0.155,0.137,0.627,0.081,0.119,0.209,0.603,0.069,0.118,0.248,0.479,0.155,0.162,0.15,0.629,0.059,0.116,0.153,0.703,0.028,0.124,0.162,0.658,0.056,0.279,0.217,0.288,0.216,0.118,0.281,0.496,0.105,0.101,0.083,0.809,0.007,0.18,0.171,0.564,0.085,0.072,0.179,0.717,0.032,0,0.219,0.781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-18,0.119,0.192,0.614,0.075,0.132,0.153,0.632,0.083,0.108,0.225,0.599,0.068,0.08,0.256,0.505,0.159,0.17,0.156,0.622,0.052,0.101,0.203,0.66,0.036,0.095,0.165,0.689,0.051,0.244,0.252,0.313,0.191,0.103,0.278,0.512,0.107,0.09,0.105,0.793,0.012,0.15,0.198,0.572,0.08,0.085,0.178,0.695,0.042,0,0.159,0.841,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-19,0.112,0.192,0.621,0.075,0.101,0.153,0.671,0.075,0.121,0.223,0.582,0.074,0.072,0.268,0.516,0.144,0.168,0.198,0.566,0.068,0.082,0.167,0.72,0.031,0.096,0.112,0.746,0.046,0.236,0.236,0.333,0.195,0.065,0.292,0.539,0.104,0.11,0.1,0.777,0.013,0.123,0.201,0.593,0.083,0.118,0.188,0.655,0.039,0,0.141,0.859,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-20,0.108,0.188,0.627,0.077,0.094,0.142,0.688,0.076,0.119,0.226,0.576,0.079,0.1,0.233,0.531,0.136,0.14,0.192,0.593,0.075,0.06,0.182,0.707,0.051,0.112,0.129,0.726,0.033,0.205,0.232,0.372,0.191,0.088,0.264,0.544,0.104,0.089,0.112,0.783,0.016,0.135,0.189,0.596,0.08,0.098,0.189,0.669,0.044,0,0.118,0.882,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-21,0.106,0.178,0.652,0.064,0.081,0.151,0.719,0.049,0.127,0.2,0.597,0.076,0.129,0.212,0.56,0.099,0.119,0.189,0.626,0.066,0.056,0.134,0.732,0.078,0.106,0.157,0.737,0,0.205,0.206,0.432,0.157,0.099,0.255,0.567,0.079,0.077,0.106,0.798,0.019,0.141,0.176,0.61,0.073,0.09,0.17,0.701,0.039,0,0.207,0.793,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-22,0.106,0.179,0.66,0.055,0.079,0.142,0.751,0.028,0.127,0.209,0.586,0.078,0.136,0.239,0.555,0.07,0.124,0.182,0.628,0.066,0.053,0.125,0.752,0.07,0.088,0.149,0.763,0,0.186,0.225,0.485,0.104,0.105,0.258,0.559,0.078,0.076,0.1,0.805,0.019,0.149,0.18,0.6,0.071,0.081,0.173,0.73,0.016,0,0.246,0.754,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-23,0.095,0.19,0.685,0.03,0.062,0.159,0.762,0.017,0.123,0.216,0.621,0.04,0.138,0.262,0.6,0,0.103,0.183,0.655,0.059,0.042,0.161,0.75,0.047,0.082,0.137,0.781,0,0.159,0.259,0.495,0.087,0.097,0.268,0.617,0.018,0.072,0.103,0.807,0.018,0.133,0.225,0.601,0.041,0.074,0.148,0.763,0.015,0,0.226,0.774,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
