"var","categoria","Si","No"
"P43","Buena",0.046,0.379
"P43","Ni buena ni mala",0.1,0.243
"P43","Mala",0.278,0.114
"P43","Muy mala",0.533,0.066
"P43","No sabe",0.006,0.009
"P44","Muy buena",0.037,0.083
"P44","Buena",0.023,0.236
"P44","Ni buena ni mala",0.059,0.351
"P44","Mala",0.237,0.204
"P44","Muy mala",0.635,0.115
"P44","No sabe",0.009,0.011
"P45","Muy buena",0.039,0.079
"P45","Buena",0.022,0.125
"P45","Ni buena ni mala",0.052,0.316
"P45","Mala",0.229,0.32
"P45","Muy mala",0.654,0.159
"P45","No sabe",0.004,0.001
"P46","Muy buena",0.056,0.453
"P46","Buena",0.044,0.146
"P46","Ni buena ni mala",0.052,0.157
"P46","Mala",0.166,0.108
"P46","Muy mala",0.676,0.133
"P46","No sabe",0.006,0.003
"P47","Muy buena",0.28,0.05
"P47","Buena",0.242,0.066
"P47","Ni buena ni mala",0.208,0.122
"P47","Mala",0.129,0.288
"P47","Muy mala",0.137,0.471
"P47","No sabe",0.004,0.003
"P48","Muy buena",0.124,0.093
"P48","Buena",0.19,0.142
"P48","Ni buena ni mala",0.266,0.243
"P48","Mala",0.199,0.32
"P48","Muy mala",0.216,0.194
"P48","No sabe",0.005,0.008
"P49","Muy buena",0.045,0.318
"P49","Buena",0.049,0.278
"P49","Ni buena ni mala",0.083,0.205
"P49","Mala",0.203,0.113
"P49","Muy mala",0.613,0.081
"P49","No sabe",0.007,0.005
"P50","Muy buena",0.18,0.045
"P50","Buena",0.214,0.067
"P50","Ni buena ni mala",0.288,0.155
"P50","Mala",0.158,0.357
"P50","Muy mala",0.144,0.369
"P50","No sabe",0.016,0.007
"P51","Muy buena",0.057,0.498
"P51","Buena",0.036,0.167
"P51","Ni buena ni mala",0.086,0.13
"P51","Mala",0.186,0.092
"P51","Muy mala",0.621,0.101
"P51","No sabe",0.014,0.012
"P53","Muy buena",0.287,0.073
"P53","Buena",0.242,0.066
"P53","Ni buena ni mala",0.245,0.127
"P53","Mala",0.087,0.202
"P53","Muy mala",0.132,0.522
"P53","No sabe",0.007,0.01
"P54","Muy buena",0.33,0.08
"P54","Buena",0.306,0.066
"P54","Ni buena ni mala",0.18,0.103
"P54","Mala",0.095,0.239
"P54","Muy mala",0.086,0.502
"P54","No sabe",0.003,0.01
"P55","Muy buena",0.079,0.308
"P55","Buena",0.056,0.214
"P55","Ni buena ni mala",0.198,0.259
"P55","Mala",0.171,0.118
"P55","Muy mala",0.435,0.079
"P55","No sabe",0.061,0.022
"P56","Muy buena",0.027,0.119
"P56","Buena",0.037,0.236
"P56","Ni buena ni mala",0.164,0.394
"P56","Mala",0.196,0.105
"P56","Muy mala",0.524,0.103
"P56","No sabe",0.052,0.043
"P57","Muy buena",0.068,0.048
"P57","Buena",0.129,0.141
"P57","Ni buena ni mala",0.263,0.386
"P57","Mala",0.227,0.269
"P57","Muy mala",0.283,0.135
"P57","No sabe",0.03,0.021
"P58","Muy buena",0.066,0.388
"P58","Buena",0.101,0.246
"P58","Ni buena ni mala",0.276,0.195
"P58","Mala",0.193,0.079
"P58","Muy mala",0.329,0.072
"P58","No sabe",0.035,0.02
"P59","Radio",0.186,0.232
"P59","Televisión",0.356,0.316
"P59","Diario",0.061,0.055
"P59","Medio digital",0.172,0.204
"P59","Redes Sociales",0.144,0.128
"P59","Ninguno en particular",0.081,0.061
"P59","No sabe",0,0.004
"P60","Muy buena",0.039,0.138
"P60","Buena",0.092,0.263
"P60","Ni buena ni mala",0.198,0.309
"P60","Mala",0.354,0.196
"P60","Muy mala",0.295,0.083
"P60","No sabe",0.022,0.011
"P61","Muy buena",0.028,0.041
"P61","Buena",0.12,0.108
"P61","Ni buena ni mala",0.267,0.242
"P61","Mala",0.275,0.3
"P61","Muy mala",0.297,0.302
"P61","No sabe",0.013,0.007
