"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P14","Ni buena ni mala",0.131,0.186,0.368,0.335,0.226,0.055
"P14","Mala",0.245,0.194,0.278,0.292,0.298,0.316
"P14","Muy mala",0.199,0.123,0.093,0.137,0.177,0.143
"P14","No sabe",0.01,0.021,0.05,0.022,0.109,0.486
"P15","Muy buena",0.313,0.142,0.123,0.096,0.092,0
"P15","Buena",0.077,0.335,0.114,0.137,0.074,0.05
"P15","Ni buena ni mala",0.212,0.244,0.472,0.37,0.302,0.089
"P15","Mala",0.204,0.145,0.147,0.205,0.254,0
"P15","Muy mala",0.187,0.117,0.059,0.148,0.135,0.067
"P15","No sabe",0.007,0.017,0.085,0.044,0.143,0.794
"P16","Muy buena",0.323,0.148,0.12,0.159,0.123,0.193
"P16","Buena",0.09,0.312,0.188,0.209,0.106,0.076
"P16","Ni buena ni mala",0.162,0.226,0.314,0.277,0.245,0.139
"P16","Mala",0.222,0.152,0.176,0.224,0.182,0.067
"P16","Muy mala",0.197,0.131,0.133,0.104,0.141,0
"P16","No sabe",0.006,0.031,0.069,0.027,0.203,0.525
"P17","Muy buena",0.261,0.169,0.08,0.158,0.045,0.26
"P17","Buena",0.097,0.224,0.136,0.262,0.21,0
"P17","Ni buena ni mala",0.119,0.138,0.197,0.216,0.29,0
"P17","Mala",0.2,0.186,0.211,0.18,0.149,0.139
"P17","Muy mala",0.322,0.273,0.295,0.172,0.201,0.115
"P17","No sabe",0.001,0.01,0.081,0.012,0.105,0.486
"P18","Muy buena",0.579,0.305,0.276,0.144,0.104,0.123
"P18","Buena",0.102,0.347,0.227,0.144,0.079,0
"P18","Ni buena ni mala",0.121,0.097,0.17,0.117,0.252,0
"P18","Mala",0.077,0.144,0.181,0.238,0.189,0.391
"P18","Muy mala",0.119,0.084,0.104,0.337,0.296,0
"P18","No sabe",0.002,0.023,0.042,0.02,0.08,0.486
"P20","Muy buena",0.289,0.121,0.03,0.078,0.072,0
"P20","Buena",0.099,0.323,0.134,0.183,0.108,0.084
"P20","Ni buena ni mala",0.168,0.258,0.41,0.345,0.321,0.055
"P20","Mala",0.168,0.139,0.184,0.199,0.091,0
"P20","Muy mala",0.256,0.145,0.133,0.12,0.16,0.182
"P20","No sabe",0.02,0.014,0.109,0.075,0.248,0.679
"P21","Si",0.503,0.382,0.484,0.537,0.354,0.383
"P21","No",0.371,0.487,0.261,0.243,0.281,0.076
"P21","No sabe",0.126,0.131,0.255,0.22,0.365,0.541
"P23","Gobierno nacional",0.372,0.129,0.233,0.42,0.275,0.265
"P23","Gobierno provincial",0.576,0.729,0.667,0.448,0.415,0.165
"P23","No sabe",0.052,0.142,0.1,0.132,0.31,0.57
"P24","El gobierno anterior de Omar Gutierrez",0.592,0.387,0.379,0.398,0.336,0.484
"P24","El actual gobierno de Rolo Figueroa",0.248,0.374,0.18,0.212,0.122,0
"P24","No sabe",0.16,0.239,0.441,0.39,0.542,0.516
"P25","El gobierno anterior de Alberto Fernández",0.797,0.677,0.354,0.281,0.151,0.778
"P25","El actual gobierno de Javier Milei",0.134,0.127,0.336,0.694,0.703,0.222
"P25","No sabe",0.069,0.196,0.31,0.025,0.146,0
"P26","Si",0.927,0.679,0.838,0.874,0.776,0.245
"P26","No",0.073,0.321,0.162,0.126,0.224,0.755
"P27","Si",0.354,0.214,0.184,0.424,0.335,0.005
"P27","No estoy seguro",0.388,0.528,0.477,0.342,0.371,0.433
"P27","No",0.216,0.17,0.17,0.112,0.151,0
"P27","No sabe",0.042,0.088,0.169,0.122,0.143,0.562
"P28","Espionaje por medio del Monitoreo de telecomunicaciones satelitales",0.293,0.29,0.252,0.23,0.172,0.132
"P28","Investigaciones científicas no declaradas con fines secretos",0.324,0.42,0.211,0.172,0.152,0.048
"P28","Prestar servicios de comunicación y posicionamiento global al ejército Chino",0.285,0.108,0.199,0.05,0.151,0.071
"P28","Otro",0.021,0.091,0.133,0.153,0.107,0
"P28","No sabe",0.077,0.091,0.205,0.395,0.418,0.749
"P29","Es imposible",0.551,0.205,0.297,0.22,0.183,0.106
"P29","Es muy difícil",0.203,0.491,0.388,0.195,0.181,0.134
"P29","Es bastante factible",0.101,0.081,0.095,0.168,0.128,0.005
"P29","Es posible",0.122,0.097,0.126,0.28,0.25,0
"P29","No sabe",0.023,0.126,0.094,0.137,0.258,0.755
"P30","Si",0.728,0.472,0.421,0.206,0.186,0.366
"P30","Es probable",0.134,0.347,0.256,0.186,0.13,0.067
"P30","No",0.079,0.113,0.155,0.462,0.413,0.081
"P30","No sabe",0.059,0.068,0.168,0.146,0.271,0.486
"P31","De acuerdo",0.839,0.577,0.602,0.356,0.26,0.19
"P31","Ni de acuerdo ni en desacuerdo",0.05,0.331,0.232,0.184,0.246,0.126
"P31","En desacuerdo",0.082,0.054,0.127,0.363,0.316,0.198
"P31","No sabe",0.029,0.038,0.039,0.097,0.178,0.486
"P32","Si",0.845,0.583,0.644,0.701,0.536,0.195
"P32","No",0.078,0.309,0.174,0.159,0.128,0
"P32","No sabe",0.077,0.108,0.182,0.14,0.336,0.805
"P33","Muy de acuerdo",0.616,0.137,0.099,0.092,0.094,0.151
"P33","De acuerdo",0.137,0.501,0.219,0.07,0.083,0
"P33","Ni de acuerdo ni en desacuerdo",0.116,0.182,0.312,0.086,0.123,0.039
"P33","En desacuerdo",0.118,0.133,0.319,0.672,0.337,0.243
"P33","Muy en desacuerdo",0.013,0.027,0.027,0.06,0.322,0.081
"P33","No sabe",0,0.02,0.024,0.02,0.041,0.486
"P34","Si",0.929,0.549,0.549,0.71,0.553,0.195
"P34","No",0.071,0.451,0.451,0.29,0.447,0.805
"P36","1-Excelente",0.37,0.287,0.16,0.134,0.147,0.326
"P36","2",0.046,0.227,0.133,0.09,0.15,0
"P36","3",0.026,0.074,0.072,0.082,0.054,0
"P36","4",0.031,0.04,0.066,0.077,0.038,0
"P36","5",0.138,0.111,0.157,0.19,0.256,0
"P36","6",0.019,0.012,0.047,0.056,0.014,0
"P36","7",0.012,0.01,0.033,0.074,0.041,0
"P36","8",0.036,0.008,0.055,0.025,0.025,0
"P36","9-Pésimo",0.266,0.1,0.137,0.221,0.19,0.083
"P36","No sabe",0.056,0.131,0.14,0.051,0.085,0.591
"P37","1-Excelente",0.348,0.15,0.123,0.119,0.073,0.278
"P37","2",0.067,0.303,0.08,0.12,0.05,0
"P37","3",0.043,0.051,0.081,0.07,0.052,0
"P37","4",0.044,0.085,0.069,0.085,0.136,0
"P37","5",0.125,0.161,0.144,0.186,0.242,0
"P37","6",0.051,0.016,0.179,0.06,0.132,0
"P37","7",0.025,0.004,0.098,0.066,0.04,0
"P37","8",0.02,0.03,0.041,0.056,0.027,0
"P37","9-Pésimo",0.251,0.095,0.13,0.199,0.191,0.137
"P37","No sabe",0.026,0.105,0.055,0.039,0.057,0.585
"P38","1-Excelente",0.312,0.272,0.162,0.099,0.031,0.006
"P38","2",0.045,0.217,0.112,0.118,0.107,0.084
"P38","3",0.021,0.064,0.071,0.092,0.134,0
"P38","4",0.068,0.086,0.078,0.1,0.08,0
"P38","5",0.123,0.088,0.195,0.139,0.167,0.066
"P38","6",0.038,0.039,0.119,0.073,0.09,0
"P38","7",0.074,0.023,0.041,0.081,0.042,0
"P38","8",0.021,0.016,0.052,0.056,0.036,0
"P38","9-Pésimo",0.232,0.076,0.117,0.194,0.206,0.102
"P38","No sabe",0.066,0.119,0.053,0.048,0.107,0.742
"P39","1-Excelente",0.31,0.18,0.128,0.145,0.077,0.065
"P39","2",0.064,0.26,0.055,0.111,0.106,0
"P39","3",0.03,0.062,0.23,0.065,0.068,0
"P39","4",0.07,0.069,0.074,0.12,0.017,0.083
"P39","5",0.128,0.162,0.13,0.159,0.22,0
"P39","6",0.018,0.015,0.11,0.095,0.054,0
"P39","7",0.05,0.018,0.038,0.053,0.077,0
"P39","8",0.051,0.018,0.058,0.018,0.062,0
"P39","9-Pésimo",0.223,0.089,0.124,0.205,0.197,0.103
"P39","No sabe",0.056,0.127,0.053,0.029,0.122,0.749
"P40","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.34,0.248,0.241,0.677,0.482,0.079
"P40","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.151,0.257,0.309,0.132,0.151,0.007
"P40","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.294,0.255,0.235,0.072,0.079,0.118
"P40","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.214,0.175,0.117,0.088,0.12,0.167
"P40","No sabe",0.001,0.065,0.098,0.031,0.168,0.629
"P41","Oponerse totalmente y no concurrir a la convocatoria",0.341,0.141,0.216,0.542,0.462,0.088
"P41","Oponerse parcialmente y concurrir a la convocatoria",0.086,0.29,0.236,0.175,0.079,0.065
"P41","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.358,0.285,0.336,0.177,0.303,0.217
"P41","Apoyar totalmente la iniciativa del gobierno nacional",0.212,0.203,0.178,0.062,0.085,0
"P41","No sabe",0.003,0.081,0.034,0.044,0.071,0.63
"P42","Oponerse totalmente",0.285,0.23,0.176,0.485,0.467,0.086
"P42","Oponerse parcialmente",0.053,0.185,0.259,0.191,0.052,0
"P42","Apoyar parcialmente",0.258,0.245,0.301,0.212,0.31,0.114
"P42","Apoyar totalmente",0.397,0.251,0.252,0.081,0.085,0
"P42","No sabe",0.007,0.089,0.012,0.031,0.086,0.8
"P43","Inseguridad y narcotráfico",0.556,0.351,0.342,0.188,0.134,0.09
"P43","Altos impuestos y tarifas",0.2,0.388,0.21,0.202,0.237,0.18
"P43","Educación y estado de las escuelas",0.116,0.129,0.247,0.218,0.184,0.114
"P43","Inflación",0.075,0.07,0.083,0.256,0.222,0.564
"P43","Estado de la salud",0.021,0.031,0.09,0.104,0.084,0.052
"P43","Corrupción",0.021,0.031,0.024,0.007,0.024,0
"P43","Pobreza",0.011,0,0,0.007,0.028,0
"P43","Medio ambiente, incendios y contaminación",0,0,0,0,0.023,0
"P43","Falta de trabajo",0,0,0,0,0.064,0
"P43","No sabe",0,0,0.004,0.018,0,0
"P47","Muy buena",0.251,0.105,0.061,0.041,0.038,0.196
"P47","Buena",0.265,0.331,0.26,0.319,0.136,0.106
"P47","Ni buena ni mala",0.24,0.313,0.487,0.309,0.344,0.07
"P47","Mala",0.122,0.194,0.083,0.287,0.295,0
"P47","Muy mala",0.097,0.039,0.048,0.044,0.171,0
"P47","No sabe",0.025,0.018,0.061,0,0.016,0.628
"P48","Peor",0.541,0.26,0.268,0.381,0.475,0.07
"P48","Igual",0.255,0.576,0.567,0.425,0.362,0.105
"P48","Mejor",0.157,0.091,0.127,0.129,0.102,0.198
"P48","No sabe",0.047,0.073,0.038,0.065,0.061,0.627
"P49","Peor",0.503,0.165,0.169,0.395,0.504,0.055
"P49","Igual",0.198,0.493,0.486,0.283,0.222,0.105
"P49","Mejor",0.241,0.236,0.291,0.227,0.196,0.197
"P49","No sabe",0.058,0.106,0.054,0.095,0.078,0.643
"P50","El gobierno de Javier Milei",0.287,0.153,0.177,0.586,0.492,0.135
"P50","El gobierno de Alberto Fernández",0.65,0.735,0.673,0.272,0.376,0.223
"P50","Ambos",0.056,0.092,0.147,0.13,0.077,0.063
"P50","No sabe",0.007,0.02,0.003,0.012,0.055,0.579
"P51","Javier Milei",0.803,0.612,0.528,0.249,0.301,0.118
"P51","Los gobernadores",0.171,0.327,0.244,0.685,0.52,0.255
"P51","No sabe",0.026,0.061,0.228,0.066,0.179,0.627
"P52","Muy buena",0.29,0.132,0.109,0.273,0.158,0.302
"P52","Buena",0.036,0.178,0.105,0.18,0.157,0.007
"P52","Ni buena ni mala",0.028,0.146,0.048,0.152,0.157,0
"P52","Mala",0.158,0.072,0.213,0.152,0.089,0.063
"P52","Muy mala",0.488,0.472,0.525,0.236,0.439,0
"P52","No sabe",0,0,0,0.007,0,0.628
"P53","Muy buena",0.294,0.128,0.149,0.041,0.06,0.104
"P53","Buena",0.184,0.268,0.117,0.09,0.109,0
"P53","Ni buena ni mala",0.279,0.273,0.287,0.123,0.148,0.119
"P53","Mala",0.14,0.214,0.315,0.343,0.148,0.07
"P53","Muy mala",0.103,0.102,0.132,0.389,0.489,0.081
"P53","No sabe",0,0.015,0,0.014,0.046,0.626
"P54","Muy buena",0.558,0.291,0.269,0.095,0.132,0.119
"P54","Buena",0.245,0.355,0.334,0.122,0.188,0
"P54","Ni buena ni mala",0.092,0.188,0.218,0.091,0.118,0.145
"P54","Mala",0.047,0.079,0.101,0.316,0.109,0
"P54","Muy mala",0.056,0.072,0.078,0.375,0.407,0.11
"P54","No sabe",0.002,0.015,0,0.001,0.046,0.626
"P55","Muy buena",0.445,0.264,0.174,0.064,0.083,0.119
"P55","Buena",0.223,0.338,0.178,0.049,0.068,0
"P55","Ni buena ni mala",0.16,0.273,0.431,0.193,0.182,0.167
"P55","Mala",0.063,0.047,0.091,0.29,0.052,0.081
"P55","Muy mala",0.073,0.031,0.091,0.384,0.501,0.007
"P55","No sabe",0.036,0.047,0.035,0.02,0.114,0.626
"P56","Muy buena",0.716,0.472,0.41,0.161,0.088,0.12
"P56","Buena",0.101,0.329,0.207,0.096,0.118,0.063
"P56","Ni buena ni mala",0.043,0.142,0.191,0.119,0.189,0.103
"P56","Mala",0.062,0.031,0.058,0.236,0.072,0.088
"P56","Muy mala",0.045,0.026,0.083,0.372,0.402,0
"P56","No sabe",0.033,0,0.051,0.016,0.131,0.626
"P57","Muy buena",0.286,0.115,0.089,0.067,0.015,0.183
"P57","Buena",0.225,0.414,0.196,0.084,0.092,0.081
"P57","Ni buena ni mala",0.26,0.372,0.497,0.37,0.424,0.007
"P57","Mala",0.115,0.056,0.097,0.279,0.105,0.104
"P57","Muy mala",0.091,0.042,0.051,0.172,0.294,0
"P57","No sabe",0.023,0.001,0.07,0.028,0.07,0.625
"P58","Muy buena",0.575,0.25,0.153,0.04,0.061,0
"P58","Buena",0.169,0.399,0.251,0.112,0.087,0.224
"P58","Ni buena ni mala",0.15,0.243,0.381,0.143,0.23,0.063
"P58","Mala",0.032,0.061,0.068,0.281,0.032,0.081
"P58","Muy mala",0.036,0.043,0.094,0.405,0.467,0.007
"P58","No sabe",0.038,0.004,0.053,0.019,0.123,0.625
"P59","Muy buena",0.451,0.245,0.13,0.055,0.076,0
"P59","Buena",0.211,0.313,0.165,0.088,0.042,0
"P59","Ni buena ni mala",0.22,0.282,0.463,0.206,0.281,0.373
"P59","Mala",0.024,0.083,0.074,0.294,0.058,0
"P59","Muy mala",0.047,0.046,0.06,0.295,0.393,0.007
"P59","No sabe",0.047,0.031,0.108,0.062,0.15,0.62
