"var","categoria","1-Excelente","2","3","4","5","6","7","8","9-Pésimo","No sabe"
"P11","No sabe",0.021,0.015,0.098,0.014,0.026,0.032,0.008,0,0.015,0.163
"P13","Muy buena",0.462,0.139,0.173,0.188,0.215,0.096,0.224,0.27,0.081,0.137
"P13","Buena",0.157,0.442,0.286,0.262,0.316,0.339,0.258,0.291,0.113,0.176
"P13","Ni buena ni mala",0.167,0.24,0.38,0.312,0.267,0.401,0.394,0.233,0.325,0.393
"P13","Mala",0.151,0.17,0.048,0.129,0.165,0.12,0.116,0.172,0.198,0.099
"P13","Muy mala",0.053,0.009,0.015,0.089,0.011,0.012,0.008,0.034,0.273,0.103
"P13","No sabe",0.01,0,0.098,0.02,0.026,0.032,0,0,0.01,0.092
"P14","Muy buena",0.412,0.088,0.113,0.028,0.052,0.04,0.148,0.161,0.066,0.143
"P14","Buena",0.124,0.354,0.055,0.145,0.231,0.172,0.141,0.341,0.064,0.095
"P14","Ni buena ni mala",0.187,0.236,0.328,0.343,0.264,0.437,0.266,0.17,0.176,0.201
"P14","Mala",0.142,0.211,0.308,0.287,0.343,0.27,0.206,0.16,0.311,0.302
"P14","Muy mala",0.093,0.093,0.099,0.187,0.108,0.081,0.119,0.163,0.373,0.102
"P14","No sabe",0.042,0.018,0.097,0.01,0.002,0,0.12,0.005,0.01,0.157
"P15","Muy buena",0.427,0.097,0.127,0.062,0.089,0.082,0.081,0.197,0.05,0.15
"P15","Buena",0.04,0.317,0.038,0.195,0.256,0.105,0.138,0.271,0.092,0.141
"P15","Ni buena ni mala",0.246,0.286,0.541,0.334,0.314,0.547,0.518,0.223,0.181,0.34
"P15","Mala",0.136,0.108,0.096,0.329,0.202,0.186,0.192,0.122,0.294,0.142
"P15","Muy mala",0.1,0.155,0.073,0.07,0.088,0.028,0.071,0.157,0.365,0.109
"P15","No sabe",0.051,0.037,0.125,0.01,0.051,0.052,0,0.03,0.018,0.118
"P16","Muy buena",0.448,0.155,0.145,0.048,0.125,0.136,0.055,0.249,0.142,0.144
"P16","Buena",0.108,0.312,0.188,0.264,0.183,0.223,0.115,0.203,0.101,0.195
"P16","Ni buena ni mala",0.209,0.291,0.367,0.201,0.257,0.235,0.519,0.154,0.129,0.148
"P16","Mala",0.139,0.112,0.134,0.252,0.298,0.282,0.104,0.234,0.24,0.148
"P16","Muy mala",0.055,0.095,0.04,0.225,0.099,0.095,0.087,0.155,0.383,0.12
"P16","No sabe",0.041,0.035,0.126,0.01,0.038,0.029,0.12,0.005,0.005,0.245
"P17","Muy buena",0.416,0.168,0.11,0.128,0.07,0.137,0.066,0.039,0.118,0.094
"P17","Buena",0.073,0.283,0.149,0.246,0.259,0.207,0.3,0.244,0.145,0.103
"P17","Ni buena ni mala",0.235,0.164,0.323,0.126,0.207,0.164,0.229,0.082,0.111,0.071
"P17","Mala",0.134,0.173,0.097,0.223,0.184,0.269,0.303,0.176,0.165,0.232
"P17","Muy mala",0.131,0.21,0.286,0.253,0.248,0.183,0.102,0.448,0.459,0.339
"P17","No sabe",0.011,0.002,0.035,0.024,0.032,0.04,0,0.011,0.002,0.161
"P18","Muy buena",0.47,0.246,0.344,0.292,0.216,0.292,0.204,0.55,0.289,0.302
"P18","Buena",0.122,0.347,0.252,0.181,0.265,0.159,0.082,0.116,0.067,0.174
"P18","Ni buena ni mala",0.126,0.121,0.106,0.159,0.115,0.103,0.442,0.058,0.125,0.161
"P18","Mala",0.151,0.098,0.136,0.107,0.192,0.277,0.136,0.034,0.168,0.123
"P18","Muy mala",0.121,0.179,0.129,0.258,0.181,0.14,0.132,0.236,0.324,0.128
"P18","No sabe",0.01,0.009,0.033,0.003,0.031,0.029,0.004,0.006,0.027,0.112
"P20","Muy buena",0.372,0.068,0.139,0.071,0.056,0.044,0.102,0.226,0.043,0.027
"P20","Buena",0.057,0.394,0.102,0.212,0.276,0.252,0.104,0.123,0.062,0.182
"P20","Ni buena ni mala",0.159,0.287,0.48,0.384,0.413,0.35,0.293,0.31,0.21,0.3
"P20","Mala",0.195,0.1,0.119,0.122,0.114,0.204,0.214,0.229,0.227,0.127
"P20","Muy mala",0.156,0.075,0.04,0.194,0.09,0.105,0.161,0.07,0.444,0.124
"P20","No sabe",0.061,0.076,0.12,0.017,0.051,0.045,0.126,0.042,0.014,0.24
"P21","Si",0.587,0.533,0.494,0.52,0.544,0.586,0.606,0.58,0.228,0.273
"P21","No",0.269,0.342,0.266,0.343,0.256,0.278,0.167,0.264,0.572,0.322
"P21","No sabe",0.144,0.125,0.24,0.137,0.2,0.136,0.227,0.156,0.2,0.405
"P23","Gobierno nacional",0.472,0.223,0.384,0.379,0.216,0.283,0.511,0.125,0.202,0.128
"P23","Gobierno provincial",0.462,0.573,0.449,0.493,0.656,0.661,0.377,0.643,0.722,0.563
"P23","No sabe",0.066,0.204,0.167,0.128,0.128,0.056,0.112,0.232,0.076,0.309
"P24","El gobierno anterior de Omar Gutierrez",0.605,0.362,0.373,0.528,0.422,0.302,0.28,0.666,0.429,0.381
"P24","El actual gobierno de Rolo Figueroa",0.195,0.373,0.149,0.23,0.187,0.177,0.364,0.151,0.239,0.27
"P24","No sabe",0.2,0.265,0.478,0.242,0.391,0.521,0.356,0.183,0.332,0.349
"P25","El gobierno anterior de Alberto Fernández",0.499,0.592,0.444,0.361,0.469,0.159,0.368,0.205,0.315,0.845
"P25","El actual gobierno de Javier Milei",0.421,0.37,0.319,0.452,0.497,0.829,0.604,0.795,0.499,0.155
"P25","No sabe",0.08,0.038,0.237,0.187,0.034,0.012,0.028,0,0.186,0
"P26","Si",0.84,0.663,0.959,0.915,0.857,0.956,0.839,0.821,0.896,0.673
"P26","No",0.16,0.337,0.041,0.085,0.143,0.044,0.161,0.179,0.104,0.327
"P27","Si",0.46,0.35,0.402,0.316,0.304,0.515,0.322,0.139,0.216,0.074
"P27","No estoy seguro",0.362,0.441,0.351,0.477,0.504,0.23,0.464,0.477,0.385,0.324
"P27","No",0.083,0.139,0.086,0.158,0.118,0.088,0.166,0.113,0.347,0.346
"P27","No sabe",0.095,0.07,0.161,0.049,0.074,0.167,0.048,0.271,0.052,0.256
"P28","Espionaje por medio del Monitoreo de telecomunicaciones satelitales",0.315,0.183,0.245,0.289,0.237,0.275,0.258,0.179,0.346,0.126
"P28","Investigaciones científicas no declaradas con fines secretos",0.365,0.378,0.285,0.196,0.353,0.189,0.344,0.088,0.207,0.19
"P28","Prestar servicios de comunicación y posicionamiento global al ejército Chino",0.095,0.101,0.21,0.108,0.129,0.083,0.193,0.353,0.228,0.144
"P28","Otro",0.096,0.045,0.077,0.155,0.132,0.075,0.073,0.095,0.034,0.141
"P28","No sabe",0.129,0.293,0.183,0.252,0.149,0.378,0.132,0.285,0.185,0.399
"P29","Es imposible",0.452,0.137,0.229,0.336,0.309,0.109,0.187,0.321,0.431,0.158
"P29","Es muy difícil",0.179,0.454,0.394,0.274,0.301,0.301,0.323,0.197,0.193,0.314
"P29","Es bastante factible",0.124,0.095,0.132,0.09,0.127,0.12,0.366,0.144,0.109,0.113
"P29","Es posible",0.137,0.213,0.209,0.243,0.173,0.403,0.084,0.324,0.148,0.031
"P29","No sabe",0.108,0.101,0.036,0.057,0.09,0.067,0.04,0.014,0.119,0.384
"P30","Si",0.597,0.322,0.337,0.492,0.374,0.295,0.464,0.505,0.504,0.342
"P30","Es probable",0.128,0.427,0.271,0.174,0.162,0.14,0.096,0.093,0.168,0.26
"P30","No",0.206,0.151,0.271,0.208,0.337,0.466,0.399,0.292,0.215,0.146
"P30","No sabe",0.069,0.1,0.121,0.126,0.127,0.099,0.041,0.11,0.113,0.252
"P31","De acuerdo",0.625,0.406,0.64,0.59,0.519,0.421,0.57,0.601,0.589,0.538
"P31","Ni de acuerdo ni en desacuerdo",0.173,0.397,0.18,0.139,0.22,0.186,0.094,0.074,0.157,0.164
"P31","En desacuerdo",0.16,0.155,0.156,0.163,0.229,0.336,0.336,0.218,0.215,0.089
"P31","No sabe",0.042,0.042,0.024,0.108,0.032,0.057,0,0.107,0.039,0.209
"P32","Si",0.775,0.545,0.734,0.821,0.753,0.663,0.757,0.629,0.641,0.471
"P32","No",0.122,0.307,0.173,0.118,0.118,0.145,0.087,0.172,0.227,0.193
"P32","No sabe",0.103,0.148,0.093,0.061,0.129,0.192,0.156,0.199,0.132,0.336
"P33","Muy de acuerdo",0.439,0.086,0.031,0.14,0.152,0.148,0.075,0.227,0.401,0.191
"P33","De acuerdo",0.197,0.367,0.234,0.213,0.219,0.155,0.175,0.296,0.135,0.139
"P33","Ni de acuerdo ni en desacuerdo",0.076,0.174,0.308,0.199,0.167,0.133,0.023,0.256,0.076,0.254
"P33","En desacuerdo",0.242,0.212,0.386,0.428,0.369,0.473,0.669,0.129,0.316,0.169
"P33","Muy en desacuerdo",0.046,0.107,0.041,0.02,0.093,0.073,0.058,0.092,0.072,0.046
"P33","No sabe",0,0.054,0,0,0,0.018,0,0,0,0.201
"P34","Si",0.744,0.628,0.688,0.753,0.638,0.807,0.742,0.59,0.78,0.467
"P34","No",0.256,0.372,0.312,0.247,0.362,0.193,0.258,0.41,0.22,0.533
"P35","Muy de acuerdo",0.416,0.128,0.091,0.221,0.204,0.079,0.272,0.336,0.32,0.173
"P35","De acuerdo",0.217,0.464,0.17,0.194,0.23,0.059,0.09,0.107,0.114,0.353
"P35","Ni de acuerdo ni en desacuerdo",0.105,0.067,0.428,0.142,0.127,0.295,0.127,0.234,0.108,0.101
"P35","En desacuerdo",0.209,0.239,0.212,0.407,0.271,0.452,0.311,0.125,0.316,0.098
"P35","Muy en desacuerdo",0.05,0.102,0.099,0.026,0.168,0.115,0.2,0.198,0.136,0.182
"P35","No sabe",0.003,0,0,0.01,0,0,0,0,0.006,0.093
"P36","1-Excelente",0.804,0.308,0.061,0.092,0.037,0.009,0.046,0.124,0.026,0.167
"P36","2",0.041,0.515,0.146,0.088,0.095,0.139,0.018,0.1,0.003,0.017
"P36","3",0.041,0.084,0.22,0.167,0.051,0.036,0.011,0.004,0.006,0.023
"P36","4",0.025,0.017,0.142,0.224,0.062,0.029,0.037,0,0.011,0.009
"P36","5",0.033,0.03,0.168,0.273,0.5,0.224,0.292,0.323,0.027,0.011
"P36","6",0.001,0.004,0.009,0.017,0.049,0.222,0.101,0.046,0.002,0.022
"P36","7",0.005,0.031,0.024,0.06,0.055,0.068,0.156,0.058,0.013,0
"P36","8",0,0,0.038,0.032,0.022,0.103,0.13,0.17,0.014,0
"P36","9-Pésimo",0.026,0.009,0.011,0.047,0.089,0.169,0.135,0.155,0.838,0.052
"P36","No sabe",0.024,0.002,0.181,0,0.04,0.001,0.074,0.02,0.06,0.699
"P37","1-Excelente",0.761,0.076,0.061,0.08,0.023,0.014,0.028,0.064,0.012,0.126
"P37","2",0.071,0.702,0.11,0.086,0.066,0,0,0.007,0,0.024
"P37","3",0.044,0.051,0.289,0.101,0.005,0.051,0.135,0,0.012,0.02
"P37","4",0.005,0.105,0.142,0.409,0.078,0.071,0.042,0.107,0,0.004
"P37","5",0.046,0.026,0.217,0.164,0.562,0.305,0.087,0.19,0.025,0.057
"P37","6",0.032,0.006,0.076,0.071,0.081,0.31,0.278,0.267,0.005,0.031
"P37","7",0.002,0.008,0.049,0.012,0.046,0.063,0.333,0.084,0.053,0
"P37","8",0,0.018,0.022,0.027,0.042,0.085,0.055,0.213,0.041,0.011
"P37","9-Pésimo",0.017,0.002,0.034,0.05,0.07,0.101,0.042,0.068,0.833,0.088
"P37","No sabe",0.022,0.006,0,0,0.027,0,0,0,0.019,0.639
"P38","1-Excelente",0.78,0.196,0.126,0.014,0.024,0,0.046,0,0.003,0.091
"P38","2",0.089,0.602,0.157,0.035,0.07,0.017,0.005,0.025,0.005,0.004
"P38","3",0.051,0.037,0.305,0.157,0.048,0.045,0.125,0,0.012,0.02
"P38","4",0.02,0.046,0.246,0.451,0.074,0.098,0.015,0.013,0,0.025
"P38","5",0.015,0.023,0.107,0.21,0.458,0.247,0.192,0.114,0.023,0.025
"P38","6",0.003,0.027,0.033,0.12,0.113,0.241,0.138,0.253,0.008,0.006
"P38","7",0.003,0,0.004,0.013,0.097,0.152,0.428,0.144,0.035,0.002
"P38","8",0.003,0.014,0,0,0.047,0.118,0.022,0.371,0.026,0
"P38","9-Pésimo",0.001,0.053,0.019,0,0.045,0.042,0.021,0.08,0.857,0.004
"P38","No sabe",0.035,0.002,0.003,0,0.024,0.04,0.008,0,0.031,0.823
"P40","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.638,0.404,0.315,0.42,0.336,0.425,0.512,0.265,0.344,0.253
"P40","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.074,0.38,0.274,0.14,0.26,0.134,0.104,0.335,0.153,0.087
"P40","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.135,0.084,0.184,0.239,0.168,0.172,0.311,0.173,0.24,0.352
"P40","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.081,0.117,0.152,0.146,0.183,0.127,0.073,0.11,0.25,0.105
"P40","No sabe",0.072,0.015,0.075,0.055,0.053,0.142,0,0.117,0.013,0.203
"P41","Oponerse totalmente y no concurrir a la convocatoria",0.628,0.257,0.254,0.302,0.294,0.361,0.457,0.208,0.242,0.26
"P41","Oponerse parcialmente y concurrir a la convocatoria",0.122,0.414,0.204,0.155,0.153,0.165,0.077,0.263,0.131,0.077
"P41","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.126,0.257,0.374,0.297,0.358,0.252,0.369,0.329,0.298,0.352
"P41","Apoyar totalmente la iniciativa del gobierno nacional",0.087,0.063,0.168,0.182,0.136,0.175,0.097,0.191,0.28,0.1
"P41","No sabe",0.037,0.009,0,0.064,0.059,0.047,0,0.009,0.049,0.211
"P42","Oponerse totalmente",0.539,0.363,0.222,0.177,0.286,0.262,0.388,0.205,0.309,0.217
"P42","Oponerse parcialmente",0.119,0.265,0.254,0.346,0.111,0.165,0.117,0.153,0.045,0.035
"P42","Apoyar parcialmente",0.145,0.254,0.397,0.163,0.322,0.32,0.369,0.258,0.239,0.196
"P42","Apoyar totalmente",0.159,0.115,0.127,0.202,0.27,0.22,0.126,0.303,0.362,0.273
"P42","No sabe",0.038,0.003,0,0.112,0.011,0.033,0,0.081,0.045,0.279
"P43","Inseguridad y narcotráfico",0.566,0.226,0.256,0.429,0.206,0.195,0.317,0.452,0.345,0.258
"P43","Altos impuestos y tarifas",0.161,0.435,0.308,0.121,0.348,0.163,0.288,0.159,0.169,0.236
"P43","Educación y estado de las escuelas",0.128,0.09,0.222,0.163,0.202,0.25,0.278,0.078,0.189,0.179
"P43","Inflación",0.078,0.188,0.123,0.228,0.116,0.284,0.093,0.234,0.102,0.193
"P43","Estado de la salud",0.059,0.036,0.078,0.035,0.069,0.072,0.024,0.046,0.073,0.13
"P43","Corrupción",0.008,0.003,0.003,0.024,0.009,0.033,0,0.031,0.065,0
"P43","Pobreza",0,0.004,0.01,0,0.031,0.003,0,0,0.004,0.004
"P43","Medio ambiente, incendios y contaminación",0,0,0,0,0,0,0,0,0.014,0
"P43","Falta de trabajo",0,0,0,0,0,0,0,0,0.039,0
"P43","No sabe",0,0.018,0,0,0.019,0,0,0,0,0
"P47","Muy buena",0.4,0.186,0.005,0.011,0.038,0.035,0.004,0.014,0.01,0.114
"P47","Buena",0.153,0.39,0.238,0.228,0.388,0.343,0.391,0.272,0.241,0.195
"P47","Ni buena ni mala",0.224,0.295,0.461,0.497,0.424,0.449,0.224,0.392,0.185,0.292
"P47","Mala",0.209,0.093,0.149,0.264,0.083,0.124,0.339,0.292,0.281,0.233
"P47","Muy mala",0.012,0.036,0.043,0,0.034,0.042,0.042,0.03,0.252,0.06
"P47","No sabe",0.002,0,0.104,0,0.033,0.007,0,0,0.031,0.106
"P48","Peor",0.563,0.413,0.177,0.302,0.262,0.254,0.329,0.298,0.556,0.265
"P48","Igual",0.378,0.434,0.525,0.397,0.555,0.588,0.377,0.272,0.306,0.407
"P48","Mejor",0.053,0.132,0.244,0.102,0.165,0.13,0.279,0.371,0.06,0.035
"P48","No sabe",0.006,0.021,0.054,0.199,0.018,0.028,0.015,0.059,0.078,0.293
"P49","Peor",0.59,0.29,0.108,0.157,0.239,0.246,0.316,0.205,0.562,0.182
"P49","Igual",0.192,0.37,0.544,0.453,0.358,0.428,0.246,0.334,0.263,0.274
"P49","Mejor",0.152,0.32,0.283,0.266,0.367,0.263,0.316,0.413,0.097,0.152
"P49","No sabe",0.066,0.02,0.065,0.124,0.036,0.063,0.122,0.048,0.078,0.392
"P50","El gobierno de Javier Milei",0.546,0.289,0.227,0.366,0.327,0.375,0.356,0.136,0.308,0.189
"P50","El gobierno de Alberto Fernández",0.389,0.632,0.557,0.516,0.562,0.515,0.429,0.713,0.602,0.551
"P50","Ambos",0.065,0.075,0.18,0.083,0.107,0.08,0.215,0.103,0.088,0.093
"P50","No sabe",0,0.004,0.036,0.035,0.004,0.03,0,0.048,0.002,0.167
"P51","Javier Milei",0.64,0.431,0.411,0.496,0.5,0.458,0.306,0.548,0.583,0.507
"P51","Los gobernadores",0.233,0.51,0.382,0.449,0.426,0.477,0.654,0.305,0.349,0.304
"P51","No sabe",0.127,0.059,0.207,0.055,0.074,0.065,0.04,0.147,0.068,0.189
"P52","Muy buena",0.462,0.258,0.084,0.248,0.138,0.092,0.107,0.041,0.155,0.151
"P52","Buena",0.065,0.268,0.13,0.084,0.103,0.179,0.243,0.119,0.086,0.117
"P52","Ni buena ni mala",0.104,0.098,0.147,0.118,0.168,0.073,0.035,0.053,0.075,0.05
"P52","Mala",0.149,0.099,0.12,0.096,0.094,0.312,0.185,0.325,0.127,0.108
"P52","Muy mala",0.22,0.277,0.519,0.439,0.497,0.344,0.43,0.462,0.553,0.472
"P52","No sabe",0,0,0,0.015,0,0,0,0,0.004,0.102
"P53","Muy buena",0.432,0.122,0.044,0.088,0.073,0.04,0.017,0.031,0.116,0.06
"P53","Buena",0.064,0.25,0.141,0.192,0.19,0.191,0.166,0.238,0.106,0.197
"P53","Ni buena ni mala",0.102,0.246,0.313,0.114,0.249,0.2,0.229,0.149,0.317,0.222
"P53","Mala",0.299,0.144,0.223,0.306,0.215,0.379,0.223,0.18,0.203,0.218
"P53","Muy mala",0.103,0.238,0.279,0.285,0.27,0.16,0.365,0.402,0.245,0.108
"P53","No sabe",0,0,0,0.015,0.003,0.03,0,0,0.013,0.195
"P54","Muy buena",0.486,0.157,0.195,0.256,0.254,0.131,0.226,0.297,0.325,0.239
"P54","Buena",0.091,0.416,0.222,0.289,0.211,0.241,0.206,0.366,0.249,0.32
"P54","Ni buena ni mala",0.157,0.079,0.304,0.051,0.179,0.27,0.097,0.045,0.075,0.048
"P54","Mala",0.137,0.107,0.079,0.179,0.171,0.186,0.162,0.06,0.139,0.146
"P54","Muy mala",0.129,0.241,0.2,0.225,0.185,0.139,0.306,0.222,0.212,0.052
"P54","No sabe",0,0,0,0,0,0.033,0.003,0.01,0,0.195
"P55","Muy buena",0.488,0.192,0.041,0.235,0.106,0.165,0.152,0.208,0.228,0.145
"P55","Buena",0.118,0.212,0.186,0.18,0.208,0.161,0.078,0.286,0.107,0.376
"P55","Ni buena ni mala",0.112,0.207,0.467,0.159,0.303,0.307,0.221,0.264,0.247,0.164
"P55","Mala",0.089,0.133,0.058,0.214,0.137,0.206,0.23,0.018,0.115,0.063
"P55","Muy mala",0.117,0.186,0.224,0.212,0.221,0.114,0.301,0.214,0.28,0.063
"P55","No sabe",0.076,0.07,0.024,0,0.025,0.047,0.018,0.01,0.023,0.189
"P56","Muy buena",0.547,0.3,0.352,0.451,0.338,0.196,0.229,0.476,0.503,0.28
"P56","Buena",0.094,0.266,0.273,0.118,0.174,0.272,0.16,0.092,0.061,0.272
"P56","Ni buena ni mala",0.056,0.155,0.105,0.128,0.218,0.111,0.077,0.189,0.089,0.142
"P56","Mala",0.079,0.104,0.055,0.162,0.106,0.169,0.213,0.033,0.097,0.058
"P56","Muy mala",0.141,0.172,0.168,0.141,0.164,0.211,0.272,0.2,0.23,0.045
"P56","No sabe",0.083,0.003,0.047,0,0,0.041,0.049,0.01,0.02,0.203
"P57","Muy buena",0.354,0.094,0.049,0.121,0.101,0.123,0.013,0.067,0.056,0.13
"P57","Buena",0.206,0.28,0.19,0.088,0.267,0.196,0.213,0.15,0.139,0.291
"P57","Ni buena ni mala",0.198,0.328,0.428,0.486,0.417,0.43,0.472,0.523,0.392,0.233
"P57","Mala",0.143,0.123,0.121,0.253,0.109,0.17,0.086,0.128,0.173,0.105
"P57","Muy mala",0.084,0.145,0.125,0.052,0.092,0.043,0.195,0.085,0.226,0.012
"P57","No sabe",0.015,0.03,0.087,0,0.014,0.038,0.021,0.047,0.014,0.229
"P58","Muy buena",0.396,0.172,0.084,0.243,0.168,0.077,0.098,0.214,0.361,0.233
"P58","Buena",0.163,0.376,0.201,0.161,0.209,0.178,0.167,0.385,0.139,0.223
"P58","Ni buena ni mala",0.127,0.138,0.388,0.138,0.277,0.291,0.361,0.135,0.156,0.25
"P58","Mala",0.085,0.102,0.036,0.252,0.16,0.275,0.068,0.027,0.069,0.043
"P58","Muy mala",0.146,0.193,0.237,0.191,0.184,0.136,0.288,0.229,0.263,0.03
"P58","No sabe",0.083,0.019,0.054,0.015,0.002,0.043,0.018,0.01,0.012,0.221
"P59","Muy buena",0.431,0.183,0.107,0.113,0.178,0.081,0.101,0.19,0.226,0.13
"P59","Buena",0.063,0.287,0.207,0.229,0.157,0.13,0.29,0.18,0.169,0.128
"P59","Ni buena ni mala",0.215,0.203,0.34,0.345,0.296,0.385,0.198,0.252,0.238,0.398
"P59","Mala",0.055,0.148,0.096,0.204,0.168,0.22,0.147,0.082,0.089,0.041
"P59","Muy mala",0.129,0.145,0.114,0.093,0.165,0.108,0.234,0.2,0.251,0.013
"P59","No sabe",0.107,0.034,0.136,0.016,0.036,0.076,0.03,0.096,0.027,0.29
