"var","categoria","Si","No"
"P17","La votaría",0.322,0.305
"P17","Puede que la vote",0.043,0.053
"P17","Nunca la votaría",0.631,0.614
"P17","No sabe",0.004,0.028
"P18","Lo votaría",0.141,0.138
"P18","Puede que lo vote",0.227,0.272
"P18","Nunca lo votaría",0.597,0.537
"P18","No sabe",0.035,0.053
"P19","Lo votaría",0.089,0.08
"P19","Puede que lo vote",0.241,0.218
"P19","Nunca lo votaría",0.592,0.571
"P19","No sabe",0.078,0.131
"P20","La votaría",0.308,0.271
"P20","Puede que la vote",0.2,0.19
"P20","Nunca la votaría",0.475,0.496
"P20","No sabe",0.017,0.043
"P21","Lo votaría",0.203,0.183
"P21","Puede que lo vote",0.171,0.182
"P21","Nunca lo votaría",0.593,0.583
"P21","No sabe",0.033,0.052
"P22","La votaría",0.13,0.141
"P22","Puede que la vote",0.238,0.192
"P22","Nunca la votaría",0.581,0.573
"P22","No sabe",0.051,0.094
"P23","Mauricio Macri por Juntos por el Cambio",0.119,0.083
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.071,0.043
"P23","Patricia Bullrich por Juntos por el Cambio",0.191,0.231
"P23","María Eugenia Vidal por Juntos por el Cambio",0.024,0.048
"P23","Facundo Manes por Juntos por el Cambio",0.038,0.032
"P23","Alberto Fernández por el Frente de Todos",0.138,0.11
"P23","Sergio Massa por el Frente de Todos",0.164,0.191
"P23","Javier Milei por los liberales libertarios",0.156,0.109
"P23","Al candidato del Frente de Izquierda",0.025,0.056
"P23","No sabe",0.074,0.097
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.112,0.091
"P24","Mauricio Macri por Juntos por el Cambio",0.23,0.23
"P24","Alberto Fernández por el Frente de Todos",0.141,0.094
"P24","Sergio Massa por el Frente de Todos",0.177,0.212
"P24","Javier Milei por los liberales libertarios",0.193,0.152
"P24","Al candidato del Frente de Izquierda",0.031,0.068
"P24","No sabe",0.116,0.153
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.101,0.083
"P25","Patricia Bullrich por Juntos por el Cambio",0.289,0.303
"P25","Alberto Fernández por el Frente de Todos",0.121,0.104
"P25","Sergio Massa por el Frente de Todos",0.201,0.209
"P25","Javier Milei por los liberales libertarios",0.185,0.119
"P25","Al candidato del Frente de Izquierda",0.023,0.059
"P25","No sabe",0.08,0.123
"P26","Sergio Massa por el Frente de Todos",0.281,0.286
"P26","Mauricio Macri por Juntos por el Cambio",0.318,0.314
"P26","Javier Milei por los liberales libertarios",0.215,0.179
"P26","Al candidato del Frente de Izquierda",0.033,0.051
"P26","No sabe",0.153,0.17
"P27","Alberto Fernández por el Frente de Todos",0.282,0.278
"P27","Mauricio Macri por Juntos por el Cambio",0.336,0.327
"P27","Javier Milei por los liberales libertarios",0.211,0.165
"P27","Al candidato del Frente de Izquierda",0.037,0.055
"P27","No sabe",0.134,0.175
"P28","Alberto Fernández por el Frente de Todos",0.289,0.259
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.288,0.289
"P28","Javier Milei por los liberales libertarios",0.254,0.207
"P28","Al candidato del Frente de Izquierda",0.029,0.064
"P28","No sabe",0.14,0.181
"P29","Sergio Massa por el Frente de Todos",0.29,0.277
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.308,0.278
"P29","Javier Milei por los liberales libertarios",0.236,0.215
"P29","Al candidato del Frente de Izquierda",0.032,0.063
"P29","No sabe",0.134,0.167
"P30","Sergio Massa por el Frente de Todos",0.271,0.266
"P30","Patricia Bullrich por Juntos por el Cambio",0.378,0.368
"P30","Javier Milei por los liberales libertarios",0.176,0.163
"P30","Al candidato del Frente de Izquierda",0.031,0.048
"P30","No sabe",0.144,0.155
"P32","Alberto Fernández por el Frente de Todos",0.271,0.275
"P32","Patricia Bullrich por Juntos por el Cambio",0.371,0.359
"P32","Javier Milei por los liberales libertarios",0.188,0.149
"P32","Al candidato del Frente de Izquierda",0.038,0.072
"P32","No sabe",0.132,0.145
"P34","Sergio Massa por el Frente de Todos",0.345,0.344
"P34","Mauricio Macri por Juntos por el Cambio",0.48,0.413
"P34","No sabe",0.175,0.243
"P35","Sergio Massa",0.341,0.355
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.428,0.412
"P35","No sabe",0.231,0.233
"P36","Alberto Fernández por el Frente de Todos",0.33,0.337
"P36","Mauricio Macri por Juntos por el Cambio",0.497,0.432
"P36","No sabe",0.173,0.231
"P37","Alberto Fernández",0.342,0.33
"P37","Horacio Rodríguez Larreta por Juntos por el Cambio",0.438,0.441
"P37","No sabe",0.22,0.229
"P38","Sergio Massa por el Frente de Todos",0.346,0.346
"P38","Patricia Bullrich por Juntos por el Cambio",0.497,0.471
"P38","No sabe",0.157,0.183
"P39","Alberto Fernández por el Frente de Todos",0.342,0.347
"P39","Patricia Bullrich por Juntos por el Cambio",0.524,0.464
"P39","No sabe",0.134,0.189
"P40","Mauricio Macri por Juntos por el Cambio",0.323,0.352
"P40","Javier Milei por los liberales libertarios",0.267,0.207
"P40","No sabe",0.41,0.441
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.343,0.346
"P41","Javier Milei por los liberales libertarios",0.253,0.209
"P41","No sabe",0.404,0.445
"P42","Patricia Bullrich por Juntos por el Cambio",0.368,0.362
"P42","Javier Milei por los liberales libertarios",0.23,0.184
"P42","No sabe",0.402,0.454
"P43","Muy buena",0.08,0.102
"P43","Buena",0.171,0.155
"P43","Ni buena ni mala",0.166,0.173
"P43","Mala",0.075,0.104
"P43","Muy mala",0.506,0.456
"P43","No sabe",0.002,0.01
"P44","Muy buena",0.05,0.05
"P44","Buena",0.149,0.122
"P44","Ni buena ni mala",0.161,0.163
"P44","Mala",0.109,0.14
"P44","Muy mala",0.531,0.516
"P44","No sabe",0,0.009
"P45","Muy buena",0.265,0.263
"P45","Buena",0.08,0.052
"P45","Ni buena ni mala",0.043,0.047
"P45","Mala",0.038,0.047
"P45","Muy mala",0.567,0.568
"P45","No sabe",0.007,0.023
"P46","Muy buena",0.172,0.113
"P46","Buena",0.151,0.187
"P46","Ni buena ni mala",0.157,0.151
"P46","Mala",0.114,0.103
"P46","Muy mala",0.401,0.435
"P46","No sabe",0.005,0.011
"P47","Muy buena",0.126,0.087
"P47","Buena",0.202,0.213
"P47","Ni buena ni mala",0.181,0.237
"P47","Mala",0.156,0.128
"P47","Muy mala",0.332,0.321
"P47","No sabe",0.003,0.014
"P48","Muy buena",0.083,0.066
"P48","Buena",0.175,0.163
"P48","Ni buena ni mala",0.171,0.188
"P48","Mala",0.112,0.141
"P48","Muy mala",0.447,0.421
"P48","No sabe",0.012,0.021
"P49","Muy buena",0.271,0.218
"P49","Buena",0.164,0.185
"P49","Ni buena ni mala",0.112,0.146
"P49","Mala",0.073,0.066
"P49","Muy mala",0.369,0.364
"P49","No sabe",0.011,0.021
"P50","Muy buena",0.166,0.12
"P50","Buena",0.13,0.15
"P50","Ni buena ni mala",0.172,0.253
"P50","Mala",0.142,0.087
"P50","Muy mala",0.379,0.357
"P50","No sabe",0.011,0.033
"P51","Muy buena",0.144,0.107
"P51","Buena",0.199,0.192
"P51","Ni buena ni mala",0.152,0.176
"P51","Mala",0.102,0.117
"P51","Muy mala",0.392,0.4
"P51","No sabe",0.011,0.008
"P52","Muy buena",0.077,0.062
"P52","Buena",0.14,0.139
"P52","Ni buena ni mala",0.386,0.352
"P52","Mala",0.149,0.18
"P52","Muy mala",0.22,0.212
"P52","No sabe",0.028,0.055
"P53","Siempre",0.4,0.182
"P53","Casi siempre",0.405,0.499
"P53","Casi nunca",0.147,0.223
"P53","Nunca, pero esta es una excepción",0.048,0.096
