"var","categoria","1-Excelente","2","3","4","5","6","7","8","9-Pésimo","No sabe"
"P28","No",0.315,0.324,0.503,0.602,0.184,0.226,0,0.305,0.265,0.471
"P29","Muy de acuerdo",0.21,0.067,0.06,0.023,0.125,0.189,0.248,0.055,0.249,0.079
"P29","De acuerdo",0.269,0.272,0.413,0.226,0.324,0.346,0.062,0.276,0.179,0.297
"P29","Ni de acuerdo ni en desacuerdo",0.147,0.32,0.168,0.415,0.205,0.126,0.067,0.082,0.073,0.297
"P29","En desacuerdo",0.291,0.289,0.345,0.258,0.13,0.161,0.424,0.523,0.188,0.291
"P29","Muy en desacuerdo",0.083,0.006,0.014,0.04,0.146,0.178,0.199,0.009,0.302,0
"P29","No sabe",0,0.046,0,0.038,0.07,0,0,0.055,0.009,0.036
"P30","No estaba enterado",0.191,0.192,0.106,0.432,0.169,0.092,0.189,0.086,0.172,0.461
"P30","De acuerdo",0.441,0.353,0.643,0.191,0.579,0.22,0.327,0.315,0.403,0.202
"P30","En desacuerdo",0.362,0.416,0.152,0.256,0.213,0.64,0.448,0.559,0.345,0.311
"P30","No sabe",0.006,0.039,0.099,0.121,0.039,0.048,0.036,0.04,0.08,0.026
"P31","No tengo cable ni internet",0.054,0.025,0.23,0.461,0.056,0.101,0.112,0,0.234,0.211
"P31","Si tuve",0.725,0.602,0.568,0.358,0.533,0.478,0.452,0.419,0.629,0.269
"P31","No tuve",0.221,0.373,0.202,0.181,0.411,0.421,0.436,0.581,0.137,0.52
"P32","Reclamando directamente a la empresa",0.163,0.356,0.667,0.598,0.154,0.269,0.304,0.213,0.104,0.17
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.451,0.295,0.163,0.273,0.59,0.206,0,0.214,0.446,0.31
"P32","Nunca se pudo resolver",0.386,0.349,0.17,0.129,0.256,0.525,0.696,0.573,0.45,0.52
"P33","1-Excelente",0.485,0.162,0.053,0.103,0.052,0,0,0.04,0.018,0.101
"P33","2",0.207,0.424,0.475,0.29,0.012,0.023,0,0,0.014,0.07
"P33","3",0.168,0.111,0.182,0.14,0.032,0,0,0,0.004,0.026
"P33","4",0.007,0.046,0.065,0.116,0.022,0.023,0,0.075,0,0
"P33","5",0.038,0.095,0.165,0.253,0.354,0.495,0.061,0.161,0.023,0.175
"P33","6",0,0.017,0.029,0.07,0.076,0.128,0.409,0.063,0.007,0
"P33","7",0,0.028,0,0,0.051,0.016,0.076,0.028,0.072,0
"P33","8",0.034,0.117,0,0.028,0.087,0.097,0.318,0.582,0.063,0.094
"P33","9-Pésimo",0.011,0,0,0,0.212,0.218,0.136,0.051,0.799,0.07
"P33","No sabe",0.05,0,0.031,0,0.102,0,0,0,0,0.464
"P34","1-Excelente",0.568,0.234,0.302,0.358,0.149,0,0,0,0,0.124
"P34","2",0.192,0.415,0.197,0.035,0,0.02,0.144,0,0,0
"P34","3",0.107,0.069,0.209,0.053,0.107,0.065,0,0,0,0
"P34","4",0.05,0.171,0.057,0.349,0.043,0.023,0.05,0,0,0
"P34","5",0.038,0.045,0.166,0.138,0.35,0.109,0.188,0,0.017,0.157
"P34","6",0.007,0,0.016,0.067,0.053,0.458,0,0.018,0.004,0.018
"P34","7",0,0.056,0.039,0,0.042,0.016,0.093,0.009,0.003,0
"P34","8",0,0.01,0,0,0.1,0.104,0.132,0.194,0.158,0
"P34","9-Pésimo",0.038,0,0.014,0,0.156,0.205,0.393,0.779,0.818,0.164
"P34","No sabe",0,0,0,0,0,0,0,0,0,0.537
"P35","1-Excelente",0.501,0.238,0.318,0,0.048,0,0,0,0,0.036
"P35","2",0.269,0.385,0.192,0.121,0.007,0,0,0,0.024,0.026
"P35","3",0.18,0.216,0.279,0.057,0.166,0,0.061,0.055,0.003,0.018
"P35","4",0.05,0.085,0.039,0.569,0.031,0.037,0.05,0,0,0
"P35","5",0,0.027,0.138,0.163,0.374,0.413,0,0.027,0.032,0.051
"P35","6",0,0,0.034,0.023,0.055,0.128,0.272,0.154,0.059,0
"P35","7",0,0,0,0.023,0.105,0.127,0.255,0.045,0.06,0.043
"P35","8",0,0.02,0,0,0.131,0.058,0.33,0.43,0.023,0
"P35","9-Pésimo",0,0,0,0,0.083,0.237,0.032,0.289,0.786,0
"P35","No sabe",0,0.029,0,0.044,0,0,0,0,0.013,0.826
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.397,0.322,0.41,0.678,0.228,0.342,0.616,0.642,0.515,0.616
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.28,0.361,0.095,0.192,0.232,0.503,0.046,0.256,0.049,0.191
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.258,0.167,0.149,0.051,0.12,0.116,0.191,0.031,0.274,0.098
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.065,0.144,0.294,0.057,0.42,0.039,0.147,0.023,0.156,0.078
"P37","No sabe",0,0.006,0.052,0.022,0,0,0,0.048,0.006,0.017
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.341,0.205,0.201,0.218,0.269,0.215,0.399,0.559,0.458,0.469
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.34,0.162,0.193,0.604,0.104,0.165,0.263,0.284,0.052,0.205
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.087,0.427,0.484,0.09,0.352,0.557,0.091,0.134,0.36,0.145
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.232,0.145,0.076,0.055,0.275,0.063,0.247,0.023,0.122,0.099
"P38","No sabe",0,0.061,0.046,0.033,0,0,0,0,0.008,0.082
"P39","Oponerse totalmente",0.21,0.25,0.337,0.452,0.284,0.259,0.454,0.522,0.5,0.615
"P39","Oponerse parcialmente",0.34,0.141,0.13,0.265,0.065,0.067,0.176,0.284,0.02,0.172
"P39","Apoyar parcialmente",0.259,0.471,0.403,0.154,0.204,0.551,0.128,0.158,0.241,0.039
"P39","Apoyar totalmente",0.191,0.056,0.13,0.081,0.447,0.123,0.196,0.036,0.239,0.137
"P39","No sabe",0,0.082,0,0.048,0,0,0.046,0,0,0.037
"P40","Inseguridad y narcotráfico",0.134,0.473,0.23,0.541,0.339,0.098,0.205,0.562,0.367,0.321
"P40","Altos impuestos y tarifas",0.526,0.116,0.273,0.137,0.214,0.138,0.297,0.039,0.079,0.116
"P40","Educación y estado de las escuelas",0.22,0.274,0.194,0.18,0.295,0.133,0.229,0.036,0.159,0.174
"P40","Inflación",0.082,0.031,0.109,0.12,0.109,0.092,0.11,0.187,0.072,0.039
"P40","Estado de la salud",0.02,0.073,0.105,0.022,0.028,0.539,0.065,0.087,0.232,0.169
"P40","Corrupción",0.018,0.033,0.041,0,0,0,0,0.035,0.045,0.084
"P40","Pobreza",0,0,0,0,0.005,0,0.026,0,0,0
"P40","Medio ambiente, incendios y contaminación",0,0,0.048,0,0,0,0,0,0,0.097
"P40","Falta de trabajo",0,0,0,0,0.01,0,0.068,0.012,0.006,0
"P40","No sabe",0,0,0,0,0,0,0,0.042,0.04,0
"P44","Muy buena",0.115,0.036,0,0,0.005,0,0,0,0.036,0
"P44","Buena",0.286,0.058,0.186,0.027,0.011,0.043,0,0.008,0.099,0.194
"P44","Ni buena ni mala",0.261,0.443,0.354,0.25,0.538,0.624,0.545,0.031,0.109,0.499
"P44","Mala",0.227,0.207,0.266,0.684,0.288,0.184,0.389,0.853,0.219,0.126
"P44","Muy mala",0.111,0.243,0.146,0.039,0.153,0.149,0.066,0.108,0.511,0.181
"P44","No sabe",0,0.013,0.048,0,0.005,0,0,0,0.026,0
"P45","Peor",0.363,0.649,0.74,0.636,0.683,0.813,0.568,0.937,0.903,0.607
"P45","Igual",0.637,0.218,0.146,0.269,0.267,0.17,0.298,0.055,0.049,0.393
"P45","Mejor",0,0.051,0.065,0.03,0.016,0.017,0.104,0,0.023,0
"P45","No sabe",0,0.082,0.049,0.065,0.034,0,0.03,0.008,0.025,0
"P46","Peor",0.242,0.529,0.447,0.757,0.437,0.231,0.526,0.961,0.748,0.617
"P46","Igual",0.661,0.288,0.083,0.189,0.254,0.543,0.156,0.023,0.123,0.281
"P46","Mejor",0.097,0.131,0.1,0.054,0.292,0.18,0.228,0.016,0.114,0.063
"P46","No sabe",0,0.052,0.37,0,0.017,0.046,0.09,0,0.015,0.039
"P47","Javier Milei",0.313,0.395,0.383,0.283,0.579,0.671,0.424,0.045,0.574,0.2
"P47","Los gobernadores",0.589,0.434,0.514,0.678,0.367,0.288,0.576,0.873,0.274,0.661
"P47","No sabe",0.098,0.171,0.103,0.039,0.054,0.041,0,0.082,0.152,0.139
"P48","Muy buena",0.068,0.082,0.25,0.016,0.049,0.018,0,0.176,0.025,0.222
"P48","Buena",0.359,0.151,0.24,0.204,0.135,0.211,0.237,0.077,0.018,0.194
"P48","Ni buena ni mala",0.145,0.38,0.277,0.659,0.395,0.511,0.56,0.117,0.074,0.314
"P48","Mala",0.356,0.151,0.165,0.104,0.164,0.26,0.15,0.586,0.494,0.097
"P48","Muy mala",0.072,0.236,0.068,0.017,0.257,0,0.053,0.044,0.389,0.173
"P48","No sabe",0,0,0,0,0,0,0,0,0,0
"P49","Muy buena",0.081,0.067,0.1,0.048,0.09,0.076,0.08,0,0.024,0
"P49","Buena",0.314,0.081,0.033,0.122,0.107,0.105,0.036,0.015,0.006,0.133
"P49","Ni buena ni mala",0.126,0.349,0.185,0.182,0.322,0.469,0.212,0.028,0.042,0.408
"P49","Mala",0.294,0.364,0.478,0.306,0.23,0.22,0.394,0.593,0.391,0.183
"P49","Muy mala",0.185,0.139,0.204,0.342,0.251,0.13,0.278,0.364,0.534,0.231
"P49","No sabe",0,0,0,0,0,0,0,0,0.003,0.045
"P50","Muy buena",0.058,0.092,0,0,0.104,0.055,0.255,0.027,0.114,0.119
"P50","Buena",0.477,0.128,0.152,0.27,0.121,0.128,0.066,0.008,0.079,0.35
"P50","Ni buena ni mala",0.171,0.256,0.26,0.571,0.27,0.216,0.226,0.739,0.073,0.214
"P50","Mala",0.163,0.333,0.227,0.039,0.226,0.531,0.407,0.088,0.216,0.15
"P50","Muy mala",0.131,0.154,0.361,0.053,0.279,0.043,0.046,0.086,0.518,0.12
"P50","No sabe",0,0.037,0,0.067,0,0.027,0,0.052,0,0.047
"P51","Muy buena",0.183,0.069,0.068,0.027,0.129,0,0,0,0.115,0.107
"P51","Buena",0.407,0.138,0.02,0.041,0.162,0.484,0.053,0.033,0.057,0.225
"P51","Ni buena ni mala",0.205,0.635,0.611,0.481,0.339,0.307,0.194,0.03,0.192,0.506
"P51","Mala",0.135,0.072,0.267,0.212,0.265,0.06,0.301,0.269,0.196,0
"P51","Muy mala",0.07,0.058,0.034,0.158,0.105,0.122,0.239,0.359,0.357,0.115
"P51","No sabe",0,0.028,0,0.081,0,0.027,0.213,0.309,0.083,0.047
"P54","Muy buena",0.079,0.155,0.279,0.154,0.276,0.141,0.314,0.209,0.126,0.193
"P54","Buena",0.378,0.12,0.021,0.329,0.092,0.089,0.077,0.031,0.109,0.196
"P54","Ni buena ni mala",0.109,0.123,0.046,0.173,0.035,0.031,0.089,0.617,0.014,0.142
"P54","Mala",0.161,0.101,0.183,0.181,0.202,0.47,0.097,0.031,0.197,0.119
"P54","Muy mala",0.273,0.46,0.471,0.163,0.395,0.269,0.423,0.112,0.554,0.35
"P54","No sabe",0,0.041,0,0,0,0,0,0,0,0
"P55","Muy buena",0.165,0.072,0,0,0.128,0,0.036,0.02,0.053,0
"P55","Buena",0.401,0.19,0.078,0.065,0.144,0.526,0.262,0,0.211,0.101
"P55","Ni buena ni mala",0.025,0.103,0.249,0.146,0.337,0.227,0.053,0.023,0.129,0.173
"P55","Mala",0.264,0.242,0.239,0.412,0.196,0.016,0.169,0.104,0.163,0.397
"P55","Muy mala",0.145,0.393,0.434,0.315,0.195,0.231,0.48,0.853,0.444,0.329
"P55","No sabe",0,0,0,0.062,0,0,0,0,0,0
"P56","Muy buena",0.015,0.056,0.031,0,0.029,0.078,0.109,0.027,0.046,0
"P56","Buena",0.391,0.054,0.346,0.235,0.229,0.486,0.071,0.421,0.061,0.114
"P56","Ni buena ni mala",0.123,0.271,0.042,0.362,0.117,0.09,0.366,0.123,0.086,0.157
"P56","Mala",0.232,0.134,0.161,0.199,0.235,0.041,0.224,0.271,0.327,0.338
"P56","Muy mala",0.239,0.444,0.42,0.204,0.39,0.305,0.23,0.115,0.48,0.344
"P56","No sabe",0,0.041,0,0,0,0,0,0.043,0,0.047
"P57","Muy buena",0.212,0.142,0.23,0.412,0.149,0.188,0.29,0.208,0.173,0.147
"P57","Buena",0.292,0.009,0.047,0.033,0.061,0.053,0.187,0.36,0.05,0.02
"P57","Ni buena ni mala",0.097,0.365,0.113,0.16,0.023,0,0.045,0,0.083,0.102
"P57","Mala",0.167,0.063,0.177,0.19,0.248,0.487,0.133,0.255,0.216,0.34
"P57","Muy mala",0.232,0.38,0.433,0.205,0.351,0.25,0.345,0.134,0.478,0.344
"P57","No sabe",0,0.041,0,0,0.168,0.022,0,0.043,0,0.047
"P58","Muy buena",0.313,0.086,0.163,0.085,0.433,0.198,0.149,0.057,0.325,0.166
"P58","Buena",0.303,0.249,0.211,0.044,0.173,0.458,0.277,0.008,0.122,0.111
"P58","Ni buena ni mala",0.091,0.297,0.296,0,0.027,0.058,0,0.009,0.144,0.047
"P58","Mala",0.112,0.167,0.052,0.5,0.011,0,0.097,0.013,0.077,0.308
"P58","Muy mala",0.181,0.201,0.278,0.354,0.356,0.286,0.477,0.87,0.328,0.368
"P58","No sabe",0,0,0,0.017,0,0,0,0.043,0.004,0
"P59","Muy buena",0.299,0.412,0.118,0.218,0.338,0.153,0.381,0.053,0.168,0.207
"P59","Buena",0.34,0.149,0.394,0,0.122,0.527,0.045,0.013,0.236,0
"P59","Ni buena ni mala",0.008,0.135,0.041,0.055,0.164,0.034,0.045,0.009,0.141,0.177
"P59","Mala",0.107,0.127,0.168,0.092,0.03,0,0.052,0.256,0.043,0.244
"P59","Muy mala",0.246,0.177,0.279,0.635,0.346,0.286,0.477,0.626,0.408,0.372
"P59","No sabe",0,0,0,0,0,0,0,0.043,0.004,0
"P60","Muy buena",0.248,0.36,0.328,0.25,0.468,0.58,0.312,0.029,0.365,0.207
"P60","Buena",0.33,0.16,0.223,0.023,0.16,0.083,0.114,0.077,0.137,0
"P60","Ni buena ni mala",0.104,0.21,0.149,0.136,0.01,0.05,0.045,0.254,0.031,0.32
"P60","Mala",0.123,0.096,0.039,0.059,0.018,0,0.105,0.198,0.041,0
"P60","Muy mala",0.195,0.146,0.261,0.532,0.344,0.287,0.424,0.399,0.422,0.473
"P60","No sabe",0,0.028,0,0,0,0,0,0.043,0.004,0
"P61","Muy buena",0.181,0.025,0.146,0,0.041,0,0.068,0.008,0.061,0.118
"P61","Buena",0.285,0.216,0.25,0.1,0.306,0.016,0.232,0.107,0.185,0.019
"P61","Ni buena ni mala",0.341,0.536,0.4,0.621,0.329,0.749,0.231,0.048,0.364,0.415
"P61","Mala",0.136,0.09,0.174,0.148,0.108,0.044,0.081,0.5,0.141,0.145
"P61","Muy mala",0.057,0.067,0.015,0.079,0.084,0.176,0.336,0.05,0.242,0.256
"P61","No sabe",0,0.066,0.015,0.052,0.132,0.015,0.052,0.287,0.007,0.047
