"var","categoria","Gran excedente habitual","Gran excedente excepcional","Pequeño excedente habitual","Pequeño excedente excepcional","Alcanza gastos familia","No alcanza gastos familia","Solo NBFamiliares","No alcanza NBFamiliares","No sabe"
"P59","Buena",0.176,0,0.034,0.202,0.254,0.209,0.143,0.208,1
"P59","Ni buena ni mala",0,0,0.076,0.129,0.123,0.025,0.167,0.073,0
"P59","Mala",0.239,0,0.011,0.147,0.044,0.208,0.055,0.118,0
"P59","Muy mala",0.585,0,0.599,0.286,0.243,0.286,0.33,0.526,0
"P59","No sabe",0,0,0,0,0,0,0,0.021,0
"P60","Muy buena",0,0,0.179,0.258,0.505,0.314,0.442,0.156,0
"P60","Buena",0.176,0,0.029,0.238,0.231,0.166,0.13,0.086,1
"P60","Ni buena ni mala",0,0,0.479,0.071,0.007,0.047,0.042,0.184,0
"P60","Mala",0.239,0,0.084,0.029,0.003,0.15,0.06,0.075,0
"P60","Muy mala",0.585,0,0.229,0.404,0.254,0.323,0.326,0.464,0
"P60","No sabe",0,0,0,0,0,0,0,0.035,0
"P61","Muy buena",0.239,0,0,0.164,0.039,0.047,0.089,0.048,0
"P61","Buena",0,0,0.18,0.194,0.202,0.209,0.232,0.16,0
"P61","Ni buena ni mala",0,0,0.108,0.481,0.513,0.325,0.39,0.345,1
"P61","Mala",0.761,0,0.635,0.138,0.085,0.212,0.121,0.104,0
"P61","Muy mala",0,0,0.066,0.023,0.058,0.04,0.141,0.289,0
"P61","No sabe",0,0,0.011,0,0.103,0.167,0.027,0.054,0
