"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P28","Si",0.914,0.718,0.448,0.638,0.73,0.611
"P28","No",0.086,0.282,0.552,0.362,0.27,0.389
"P30","No estaba enterado",0.122,0.162,0.433,0.144,0.132,0.3
"P30","De acuerdo",0.699,0.672,0.339,0.04,0.173,0.522
"P30","En desacuerdo",0.175,0.126,0.163,0.68,0.654,0.178
"P30","No sabe",0.004,0.04,0.065,0.136,0.041,0
"P31","No tengo cable ni internet",0.216,0.119,0.176,0.126,0.203,0.076
"P31","Si tuve",0.571,0.481,0.472,0.594,0.545,0.835
"P31","No tuve",0.213,0.4,0.352,0.28,0.252,0.089
"P32","Reclamando directamente a la empresa",0.118,0.416,0.236,0.321,0.14,0.141
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.189,0.396,0.412,0.358,0.319,0.859
"P32","Nunca se pudo resolver",0.693,0.188,0.352,0.321,0.541,0
"P33","1-Excelente",0.256,0.096,0.047,0.153,0.092,0.181
"P33","2",0.055,0.216,0.216,0.058,0.064,0
"P33","3",0.023,0.083,0.093,0.043,0.05,0
"P33","4",0.017,0.006,0.013,0.062,0.02,0.245
"P33","5",0.098,0.164,0.149,0.179,0.194,0.516
"P33","6",0.023,0.008,0.052,0.075,0.094,0.058
"P33","7",0.013,0.011,0.054,0.079,0.006,0
"P33","8",0.026,0.123,0.068,0.156,0.104,0
"P33","9-Pésimo",0.476,0.246,0.115,0.163,0.376,0
"P33","No sabe",0.013,0.047,0.193,0.032,0,0
"P34","1-Excelente",0.196,0.195,0.175,0.144,0.171,0.119
"P34","2",0.024,0.128,0.091,0.095,0.006,0.051
"P34","3",0.045,0.038,0.087,0.058,0.034,0.107
"P34","4",0.062,0.031,0.141,0.061,0.059,0
"P34","5",0.068,0.117,0.155,0.139,0.098,0.361
"P34","6",0.019,0.024,0.053,0.036,0.045,0.058
"P34","7",0.017,0.017,0.023,0.031,0.025,0
"P34","8",0.045,0.118,0.03,0.089,0.12,0.204
"P34","9-Pésimo",0.502,0.27,0.145,0.331,0.442,0.1
"P34","No sabe",0.022,0.062,0.1,0.016,0,0
"P35","1-Excelente",0.178,0.116,0.129,0.128,0.048,0.084
"P35","2",0.065,0.152,0.128,0.1,0.033,0.051
"P35","3",0.027,0.111,0.212,0.077,0.043,0.28
"P35","4",0.065,0.046,0.18,0.038,0.046,0.093
"P35","5",0.021,0.136,0.056,0.134,0.233,0.392
"P35","6",0.043,0,0.025,0.079,0.16,0
"P35","7",0.019,0.069,0.009,0.12,0.037,0
"P35","8",0.096,0.08,0.028,0.12,0.021,0
"P35","9-Pésimo",0.464,0.227,0.165,0.134,0.348,0.1
"P35","No sabe",0.022,0.063,0.068,0.07,0.031,0
"P36","1-Excelente",0.166,0.121,0.1,0.136,0.074,0
"P36","2",0.054,0.123,0.22,0.136,0.005,0.194
"P36","3",0.026,0.1,0.062,0.088,0.007,0
"P36","4",0.009,0.046,0.13,0.055,0.016,0.072
"P36","5",0.146,0.215,0.206,0.09,0.192,0.432
"P36","6",0.07,0.073,0.04,0.035,0.074,0
"P36","7",0.041,0.006,0.01,0.042,0.037,0
"P36","8",0.03,0.085,0.038,0.168,0.005,0.156
"P36","9-Pésimo",0.432,0.176,0.109,0.193,0.59,0.083
"P36","No sabe",0.026,0.055,0.085,0.057,0,0.063
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.153,0.126,0.31,0.866,0.877,0.147
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.058,0.379,0.372,0.084,0.037,0.149
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.512,0.167,0.162,0.015,0,0.519
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.277,0.328,0.124,0.032,0.086,0.041
"P37","No sabe",0,0,0.032,0.003,0,0.144
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.102,0.105,0.248,0.677,0.745,0.078
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.036,0.22,0.221,0.233,0.156,0
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.514,0.493,0.412,0.052,0.013,0.201
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.323,0.167,0.111,0.025,0.086,0.56
"P38","No sabe",0.025,0.015,0.008,0.013,0,0.161
"P39","Oponerse totalmente",0.093,0.066,0.32,0.759,0.811,0.078
"P39","Oponerse parcialmente",0.047,0.209,0.157,0.105,0.093,0.133
"P39","Apoyar parcialmente",0.451,0.362,0.405,0.095,0,0.184
"P39","Apoyar totalmente",0.409,0.348,0.095,0.015,0.087,0.605
"P39","No sabe",0,0.015,0.023,0.026,0.009,0
"P40","Inseguridad y narcotráfico",0.309,0.213,0.43,0.449,0.469,0.075
"P40","Altos impuestos y tarifas",0.192,0.225,0.201,0.125,0.102,0
"P40","Educación y estado de las escuelas",0.177,0.347,0.166,0.082,0.032,0.723
"P40","Inflación",0.072,0.082,0.083,0.124,0.103,0
"P40","Estado de la salud",0.21,0.122,0.074,0.182,0.124,0
"P40","Corrupción",0.03,0.011,0.016,0.026,0.055,0.092
"P40","Pobreza",0,0,0.005,0.003,0,0
"P40","Medio ambiente, incendios y contaminación",0,0,0.019,0.009,0,0
"P40","Falta de trabajo",0.01,0,0.006,0,0.026,0
"P40","No sabe",0,0,0,0,0.089,0.11
"P44","Muy buena",0.139,0,0,0.023,0,0
"P44","Buena",0.006,0.205,0.054,0.081,0.027,0
"P44","Ni buena ni mala",0.171,0.485,0.433,0.27,0.087,0.162
"P44","Mala",0.31,0.257,0.329,0.425,0.219,0.335
"P44","Muy mala",0.361,0.053,0.171,0.17,0.667,0.503
"P44","No sabe",0.013,0,0.013,0.031,0,0
"P45","Peor",0.663,0.591,0.702,0.882,0.876,0.815
"P45","Igual",0.21,0.361,0.239,0.095,0.105,0.052
"P45","Mejor",0.087,0.029,0.012,0,0.006,0
"P45","No sabe",0.04,0.019,0.047,0.023,0.013,0.133
"P46","Peor",0.517,0.274,0.583,0.855,0.861,0.241
"P46","Igual",0.246,0.484,0.277,0.074,0.101,0
"P46","Mejor",0.219,0.205,0.087,0.034,0.015,0.664
"P46","No sabe",0.018,0.037,0.053,0.037,0.023,0.095
"P47","Javier Milei",0.85,0.577,0.367,0.167,0.181,0.72
"P47","Los gobernadores",0.097,0.353,0.462,0.806,0.555,0.054
"P47","No sabe",0.053,0.07,0.171,0.027,0.264,0.226
"P48","Muy buena",0.057,0.059,0.059,0.148,0.012,0.022
"P48","Buena",0.061,0.151,0.124,0.227,0.091,0
"P48","Ni buena ni mala",0.104,0.29,0.456,0.228,0.208,0.258
"P48","Mala",0.468,0.44,0.192,0.305,0.172,0.09
"P48","Muy mala",0.31,0.06,0.169,0.092,0.517,0.63
"P48","No sabe",0,0,0,0,0,0
"P49","Muy buena",0.02,0.12,0.034,0.033,0.045,0
"P49","Buena",0.015,0.149,0.075,0.089,0.057,0
"P49","Ni buena ni mala",0.112,0.258,0.426,0.117,0.044,0
"P49","Mala",0.458,0.238,0.206,0.587,0.227,0.318
"P49","Muy mala",0.385,0.235,0.259,0.174,0.621,0.682
"P49","No sabe",0.01,0,0,0,0.006,0
"P50","Muy buena",0.073,0.04,0,0.179,0.154,0
"P50","Buena",0.007,0.188,0.134,0.16,0.277,0.032
"P50","Ni buena ni mala",0.164,0.242,0.365,0.385,0.083,0.022
"P50","Mala",0.333,0.368,0.324,0.067,0.055,0
"P50","Muy mala",0.409,0.162,0.172,0.175,0.431,0.814
"P50","No sabe",0.014,0,0.005,0.034,0,0.132
"P51","Muy buena",0.328,0.1,0.025,0.024,0.005,0
"P51","Buena",0.169,0.281,0.197,0.037,0.016,0
"P51","Ni buena ni mala",0.237,0.291,0.636,0.292,0.136,0
"P51","Mala",0.061,0.183,0.062,0.276,0.224,0.662
"P51","Muy mala",0.043,0.145,0.074,0.239,0.607,0.11
"P51","No sabe",0.162,0,0.006,0.132,0.012,0.228
"P54","Muy buena",0.082,0.047,0.207,0.379,0.184,0
"P54","Buena",0.027,0.135,0.077,0.141,0.338,0.054
"P54","Ni buena ni mala",0.007,0.179,0.122,0.17,0.032,0.132
"P54","Mala",0.292,0.358,0.114,0.064,0.02,0
"P54","Muy mala",0.592,0.259,0.48,0.246,0.426,0.814
"P54","No sabe",0,0.022,0,0,0,0
"P55","Muy buena",0.211,0.074,0.058,0.004,0.005,0
"P55","Buena",0.403,0.342,0.187,0.021,0.022,0.056
"P55","Ni buena ni mala",0.14,0.251,0.117,0.037,0.11,0.662
"P55","Mala",0.138,0.183,0.339,0.246,0.053,0.133
"P55","Muy mala",0.108,0.15,0.299,0.683,0.81,0.128
"P55","No sabe",0,0,0,0.009,0,0.021
"P56","Muy buena",0.036,0.014,0.014,0.086,0.039,0.022
"P56","Buena",0.018,0.324,0.181,0.276,0.177,0
"P56","Ni buena ni mala",0.035,0.111,0.132,0.236,0.212,0.053
"P56","Mala",0.317,0.266,0.244,0.297,0.038,0.096
"P56","Muy mala",0.584,0.263,0.429,0.105,0.534,0.718
"P56","No sabe",0.01,0.022,0,0,0,0.111
"P57","Muy buena",0.072,0.034,0.086,0.397,0.42,0.054
"P57","Buena",0.01,0.224,0.024,0.1,0.108,0.021
"P57","Ni buena ni mala",0.007,0.056,0.158,0.242,0,0.096
"P57","Mala",0.309,0.406,0.167,0.145,0.006,0
"P57","Muy mala",0.58,0.258,0.407,0.111,0.466,0.718
"P57","No sabe",0.022,0.022,0.158,0.005,0,0.111
"P58","Muy buena",0.619,0.321,0.099,0.032,0.11,0.684
"P58","Buena",0.223,0.375,0.229,0.021,0,0
"P58","Ni buena ni mala",0.036,0.088,0.225,0.187,0.013,0.034
"P58","Mala",0.034,0.073,0.159,0.141,0.068,0.096
"P58","Muy mala",0.088,0.143,0.288,0.619,0.8,0.054
"P58","No sabe",0,0,0,0,0.009,0.132
"P59","Muy buena",0.424,0.323,0.364,0.01,0.116,0.059
"P59","Buena",0.443,0.298,0.142,0.078,0,0
"P59","Ni buena ni mala",0.025,0.205,0.068,0.026,0.025,0.773
"P59","Mala",0.025,0.022,0.061,0.288,0.024,0
"P59","Muy mala",0.083,0.152,0.365,0.598,0.826,0.055
"P59","No sabe",0,0,0,0,0.009,0.113
"P60","Muy buena",0.604,0.56,0.365,0.029,0.006,0.698
"P60","Buena",0.309,0.193,0.104,0.052,0.11,0
"P60","Ni buena ni mala",0.01,0.187,0.079,0.15,0.025,0.035
"P60","Mala",0.025,0.005,0.062,0.188,0.034,0
"P60","Muy mala",0.052,0.055,0.39,0.581,0.816,0.056
"P60","No sabe",0,0,0,0,0.009,0.211
"P61","Muy buena",0.15,0.026,0.034,0.078,0.009,0.022
"P61","Buena",0.285,0.317,0.173,0.078,0.149,0.033
"P61","Ni buena ni mala",0.418,0.479,0.434,0.299,0.168,0.64
"P61","Mala",0.102,0.157,0.141,0.267,0.098,0.035
"P61","Muy mala",0.035,0.021,0.08,0.141,0.552,0.059
"P61","No sabe",0.01,0,0.138,0.137,0.024,0.211
