"var","categoria","Si","No"
"P38","No sabe",0.007,0.035
"P39","Oponerse totalmente",0.336,0.463
"P39","Oponerse parcialmente",0.116,0.161
"P39","Apoyar parcialmente",0.278,0.246
"P39","Apoyar totalmente",0.268,0.089
"P39","No sabe",0.002,0.041
"P40","Inseguridad y narcotráfico",0.322,0.41
"P40","Altos impuestos y tarifas",0.159,0.179
"P40","Educación y estado de las escuelas",0.202,0.18
"P40","Inflación",0.113,0.049
"P40","Estado de la salud",0.168,0.085
"P40","Corrupción",0.029,0.025
"P40","Pobreza",0.001,0.003
"P40","Medio ambiente, incendios y contaminación",0,0.016
"P40","Falta de trabajo",0.006,0.008
"P40","No sabe",0,0.045
"P44","Muy buena",0.035,0.013
"P44","Buena",0.039,0.176
"P44","Ni buena ni mala",0.263,0.402
"P44","Mala",0.35,0.251
"P44","Muy mala",0.31,0.13
"P44","No sabe",0.003,0.028
"P45","Peor",0.724,0.764
"P45","Igual",0.22,0.184
"P45","Mejor",0.028,0.016
"P45","No sabe",0.028,0.036
"P46","Peor",0.6,0.558
"P46","Igual",0.201,0.309
"P46","Mejor",0.175,0.072
"P46","No sabe",0.024,0.061
"P47","Javier Milei",0.549,0.253
"P47","Los gobernadores",0.387,0.562
"P47","No sabe",0.064,0.185
"P48","Muy buena",0.086,0.045
"P48","Buena",0.121,0.159
"P48","Ni buena ni mala",0.161,0.438
"P48","Mala",0.371,0.228
"P48","Muy mala",0.261,0.13
"P48","No sabe",0,0
"P49","Muy buena",0.062,0.035
"P49","Buena",0.045,0.145
"P49","Ni buena ni mala",0.155,0.256
"P49","Mala",0.361,0.336
"P49","Muy mala",0.373,0.228
"P49","No sabe",0.004,0
"P50","Muy buena",0.104,0.05
"P50","Buena",0.144,0.154
"P50","Ni buena ni mala",0.187,0.373
"P50","Mala",0.234,0.215
"P50","Muy mala",0.325,0.174
"P50","No sabe",0.006,0.034
"P51","Muy buena",0.124,0.033
"P51","Buena",0.112,0.199
"P51","Ni buena ni mala",0.245,0.431
"P51","Mala",0.227,0.112
"P51","Muy mala",0.239,0.126
"P51","No sabe",0.053,0.099
"P54","Muy buena",0.185,0.158
"P54","Buena",0.115,0.163
"P54","Ni buena ni mala",0.083,0.172
"P54","Mala",0.146,0.228
"P54","Muy mala",0.463,0.279
"P54","No sabe",0.008,0
"P55","Muy buena",0.089,0.024
"P55","Buena",0.189,0.207
"P55","Ni buena ni mala",0.185,0.1
"P55","Mala",0.122,0.334
"P55","Muy mala",0.415,0.327
"P55","No sabe",0,0.008
"P56","Muy buena",0.047,0.021
"P56","Buena",0.159,0.28
"P56","Ni buena ni mala",0.119,0.186
"P56","Mala",0.221,0.273
"P56","Muy mala",0.443,0.228
"P56","No sabe",0.011,0.012
"P57","Muy buena",0.221,0.13
"P57","Buena",0.095,0.107
"P57","Ni buena ni mala",0.069,0.161
"P57","Mala",0.165,0.306
"P57","Muy mala",0.432,0.209
"P57","No sabe",0.018,0.087
"P58","Muy buena",0.332,0.105
"P58","Buena",0.14,0.236
"P58","Ni buena ni mala",0.131,0.083
"P58","Mala",0.051,0.18
"P58","Muy mala",0.344,0.382
"P58","No sabe",0.002,0.014
"P59","Muy buena",0.316,0.093
"P59","Buena",0.18,0.213
"P59","Ni buena ni mala",0.084,0.14
"P59","Mala",0.036,0.189
"P59","Muy mala",0.382,0.353
"P59","No sabe",0.002,0.012
"P60","Muy buena",0.376,0.27
"P60","Buena",0.154,0.131
"P60","Ni buena ni mala",0.097,0.108
"P60","Mala",0.078,0.042
"P60","Muy mala",0.293,0.427
"P60","No sabe",0.002,0.022
"P61","Muy buena",0.06,0.055
"P61","Buena",0.183,0.222
"P61","Ni buena ni mala",0.419,0.314
"P61","Mala",0.21,0.065
"P61","Muy mala",0.12,0.166
"P61","No sabe",0.008,0.178
