"var","categoria","1-Excelente","2","3","4","5","6","7","8","9-Pésimo","No sabe"
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.456,0.231,0.178,0.551,0.429,0.26,0.705,0.559,0.495,0.487
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.103,0.528,0.496,0.207,0.114,0.673,0.055,0.026,0.112,0.342
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.194,0.082,0.224,0.151,0.249,0.024,0.114,0.056,0.222,0
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.247,0.151,0.08,0.055,0.208,0.043,0.126,0.306,0.166,0.14
"P37","No sabe",0,0.008,0.022,0.036,0,0,0,0.053,0.005,0.031
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.326,0.092,0.508,0.138,0.299,0.185,0.461,0.526,0.426,0.29
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.192,0.351,0.044,0.474,0.136,0.233,0.213,0.03,0.136,0.367
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.154,0.427,0.266,0.261,0.3,0.558,0.254,0.293,0.322,0.16
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.328,0.091,0.067,0.127,0.253,0.024,0.072,0.151,0.11,0.102
"P38","No sabe",0,0.039,0.115,0,0.012,0,0,0,0.006,0.081
"P39","Oponerse totalmente",0.293,0.149,0.508,0.39,0.336,0.205,0.326,0.5,0.452,0.552
"P39","Oponerse parcialmente",0.127,0.259,0.123,0.185,0.113,0.09,0.283,0.03,0.108,0.308
"P39","Apoyar parcialmente",0.271,0.442,0.312,0.246,0.291,0.631,0.097,0.165,0.203,0.07
"P39","Apoyar totalmente",0.309,0.058,0.057,0.157,0.248,0.024,0.239,0.305,0.237,0.07
"P39","No sabe",0,0.092,0,0.022,0.012,0.05,0.055,0,0,0
"P40","Inseguridad y narcotráfico",0.434,0.324,0.408,0.405,0.193,0.162,0.575,0.211,0.432,0.238
"P40","Altos impuestos y tarifas",0.163,0.512,0.122,0.149,0.273,0.043,0.072,0.067,0.092,0.097
"P40","Educación y estado de las escuelas",0.155,0.103,0.26,0.294,0.369,0.202,0.137,0.279,0.123,0.217
"P40","Inflación",0.156,0.025,0.064,0.133,0.076,0.094,0.083,0.062,0.101,0.073
"P40","Estado de la salud",0.077,0.028,0.069,0.019,0.065,0.499,0.055,0.316,0.161,0.036
"P40","Corrupción",0.015,0.008,0.077,0,0,0,0,0.008,0.045,0.158
"P40","Pobreza",0,0,0,0,0.007,0,0,0,0.002,0
"P40","Medio ambiente, incendios y contaminación",0,0,0,0,0.017,0,0,0,0,0.181
"P40","Falta de trabajo",0,0,0,0,0,0,0.078,0.013,0.01,0
"P40","No sabe",0,0,0,0,0,0,0,0.044,0.034,0
"P44","Muy buena",0.133,0,0,0,0,0,0,0.01,0.027,0
"P44","Buena",0,0.366,0.021,0.035,0.11,0.066,0.041,0,0.077,0.117
"P44","Ni buena ni mala",0.318,0.264,0.519,0.585,0.421,0.714,0.331,0.295,0.133,0.741
"P44","Mala",0.38,0.095,0.268,0.36,0.277,0.22,0.501,0.311,0.385,0.033
"P44","Muy mala",0.169,0.259,0.16,0.02,0.192,0,0.127,0.384,0.356,0.109
"P44","No sabe",0,0.016,0.032,0,0,0,0,0,0.022,0
"P45","Peor",0.643,0.531,0.685,0.485,0.607,0.909,0.851,0.792,0.885,0.456
"P45","Igual",0.324,0.379,0.222,0.426,0.309,0.048,0.149,0.176,0.071,0.544
"P45","Mejor",0,0.063,0,0.028,0.05,0.019,0,0,0.025,0
"P45","No sabe",0.033,0.027,0.093,0.061,0.034,0.024,0,0.032,0.019,0
"P46","Peor",0.55,0.441,0.53,0.536,0.385,0.273,0.645,0.637,0.762,0.403
"P46","Igual",0.288,0.34,0.198,0.3,0.294,0.56,0.259,0.122,0.147,0.524
"P46","Mejor",0.118,0.133,0.15,0.143,0.262,0.167,0.096,0.224,0.081,0
"P46","No sabe",0.044,0.086,0.122,0.021,0.059,0,0,0.017,0.01,0.073
"P47","Javier Milei",0.45,0.398,0.286,0.248,0.627,0.595,0.347,0.545,0.425,0.145
"P47","Los gobernadores",0.341,0.508,0.623,0.717,0.359,0.32,0.653,0.397,0.433,0.596
"P47","No sabe",0.209,0.094,0.091,0.035,0.014,0.085,0,0.058,0.142,0.259
"P48","Muy buena",0.063,0.148,0.15,0,0.057,0,0.032,0,0.073,0.257
"P48","Buena",0.135,0.373,0.032,0.198,0.211,0.225,0.33,0.042,0.052,0.085
"P48","Ni buena ni mala",0.211,0.142,0.634,0.527,0.257,0.738,0.497,0.252,0.108,0.477
"P48","Mala",0.409,0.069,0.094,0.237,0.202,0.037,0,0.673,0.44,0.073
"P48","Muy mala",0.182,0.268,0.09,0.038,0.273,0,0.141,0.033,0.327,0.108
"P48","No sabe",0,0,0,0,0,0,0,0,0,0
"P49","Muy buena",0.056,0.065,0.145,0.048,0.038,0.046,0.082,0.097,0.025,0
"P49","Buena",0.048,0.302,0.01,0.136,0.116,0.141,0.083,0.009,0.021,0.249
"P49","Ni buena ni mala",0.098,0.421,0.396,0.212,0.224,0.671,0.173,0.047,0.061,0.423
"P49","Mala",0.438,0.191,0.31,0.525,0.246,0.066,0.302,0.436,0.426,0.073
"P49","Muy mala",0.36,0.021,0.139,0.079,0.376,0.076,0.36,0.411,0.465,0.171
"P49","No sabe",0,0,0,0,0,0,0,0,0.002,0.084
"P50","Muy buena",0.087,0.065,0.01,0,0.116,0.058,0.198,0.217,0.075,0
"P50","Buena",0.106,0.253,0.184,0.309,0.19,0.141,0.248,0.022,0.092,0.47
"P50","Ni buena ni mala",0.227,0.166,0.438,0.534,0.138,0.241,0.235,0.118,0.288,0.185
"P50","Mala",0.274,0.346,0.151,0.046,0.257,0.56,0.172,0.108,0.204,0.154
"P50","Muy mala",0.306,0.122,0.194,0.068,0.293,0,0.147,0.48,0.341,0.107
"P50","No sabe",0,0.048,0.023,0.043,0.006,0,0,0.055,0,0.084
"P51","Muy buena",0.197,0.06,0,0.037,0.056,0.014,0.147,0.105,0.104,0.193
"P51","Buena",0.195,0.287,0.18,0,0.177,0.663,0.058,0.069,0.046,0.073
"P51","Ni buena ni mala",0.302,0.562,0.524,0.64,0.342,0.097,0.329,0.253,0.171,0.551
"P51","Mala",0.19,0.05,0.223,0.135,0.321,0.101,0.178,0.052,0.234,0
"P51","Muy mala",0.116,0.041,0.01,0.133,0.098,0.108,0.288,0.465,0.294,0.099
"P51","No sabe",0,0,0.063,0.055,0.006,0.017,0,0.056,0.151,0.084
"P54","Muy buena",0.162,0.09,0.46,0.085,0.16,0.172,0.187,0.148,0.177,0.147
"P54","Buena",0.145,0.264,0.115,0.235,0.067,0.105,0.168,0.191,0.084,0.193
"P54","Ni buena ni mala",0.041,0.103,0.077,0.166,0.048,0.034,0.333,0.09,0.161,0.255
"P54","Mala",0.19,0.074,0.125,0.089,0.287,0.608,0.033,0.052,0.161,0.214
"P54","Muy mala",0.462,0.469,0.223,0.425,0.394,0.081,0.279,0.519,0.417,0.191
"P54","No sabe",0,0,0,0,0.044,0,0,0,0,0
"P55","Muy buena",0.167,0.039,0.013,0,0.114,0.1,0,0.03,0.059,0
"P55","Buena",0.232,0.293,0.149,0.249,0.051,0.519,0.082,0.144,0.187,0.073
"P55","Ni buena ni mala",0.167,0.201,0.014,0.061,0.385,0.082,0.147,0.187,0.094,0.311
"P55","Mala",0.26,0.087,0.565,0.437,0.162,0.097,0.161,0.094,0.147,0.399
"P55","Muy mala",0.174,0.38,0.248,0.253,0.288,0.159,0.61,0.545,0.513,0.217
"P55","No sabe",0,0,0.011,0,0,0.043,0,0,0,0
"P56","Muy buena",0.053,0.029,0.03,0.022,0.018,0.031,0.083,0.03,0.05,0
"P56","Buena",0.036,0.311,0.543,0.16,0.14,0.657,0.226,0.035,0.173,0
"P56","Ni buena ni mala",0.193,0.161,0.108,0.303,0.106,0.041,0.198,0.329,0.071,0.284
"P56","Mala",0.25,0.049,0.15,0.072,0.351,0.147,0.156,0.327,0.281,0.452
"P56","Muy mala",0.468,0.45,0.169,0.443,0.342,0.124,0.337,0.234,0.425,0.18
"P56","No sabe",0,0,0,0,0.043,0,0,0.045,0,0.084
"P57","Muy buena",0.255,0.099,0.201,0.091,0.161,0.248,0.303,0.209,0.201,0.062
"P57","Buena",0.015,0.25,0.023,0.081,0.051,0,0.17,0.116,0.127,0.036
"P57","Ni buena ni mala",0.048,0.151,0.148,0.439,0.094,0.02,0.263,0.257,0.002,0.183
"P57","Mala",0.228,0.027,0.112,0.088,0.285,0.592,0.033,0.148,0.246,0.455
"P57","Muy mala",0.454,0.473,0.176,0.263,0.331,0.14,0.231,0.225,0.421,0.179
"P57","No sabe",0,0,0.34,0.038,0.078,0,0,0.045,0.003,0.085
"P58","Muy buena",0.396,0.032,0.257,0.197,0.334,0.126,0.263,0.247,0.273,0.073
"P58","Buena",0.162,0.361,0.058,0.187,0.218,0.492,0,0.105,0.114,0.199
"P58","Ni buena ni mala",0.074,0.433,0.072,0.033,0.046,0.064,0.163,0.279,0.043,0.085
"P58","Mala",0.175,0.014,0.186,0.289,0.07,0.044,0,0.022,0.075,0.395
"P58","Muy mala",0.193,0.16,0.416,0.294,0.322,0.274,0.574,0.302,0.495,0.248
"P58","No sabe",0,0,0.011,0,0.01,0,0,0.045,0,0
"P59","Muy buena",0.527,0.277,0.213,0.249,0.215,0.126,0.231,0.307,0.146,0.145
"P59","Buena",0.093,0.379,0.137,0.132,0.211,0.538,0,0.044,0.194,0
"P59","Ni buena ni mala",0,0.141,0.067,0.078,0.214,0.018,0.141,0.022,0.118,0.318
"P59","Mala",0.076,0.081,0.048,0.256,0.019,0.044,0.133,0.048,0.102,0.439
"P59","Muy mala",0.304,0.122,0.535,0.285,0.331,0.274,0.495,0.533,0.44,0.098
"P59","No sabe",0,0,0,0,0.01,0,0,0.046,0,0
"P60","Muy buena",0.347,0.38,0.218,0.135,0.504,0.618,0.23,0.338,0.298,0.145
"P60","Buena",0.187,0.343,0.059,0.325,0.128,0.046,0,0.026,0.133,0
"P60","Ni buena ni mala",0.078,0.171,0.109,0.306,0.016,0.018,0.033,0.011,0.095,0.575
"P60","Mala",0.121,0.014,0.048,0.048,0.041,0.044,0.209,0.032,0.084,0
"P60","Muy mala",0.267,0.092,0.514,0.186,0.301,0.274,0.528,0.548,0.39,0.28
"P60","No sabe",0,0,0.052,0,0.01,0,0,0.045,0,0
"P61","Muy buena",0.175,0.067,0.048,0.022,0.066,0.102,0,0.025,0.034,0
"P61","Buena",0.244,0.306,0.127,0.198,0.298,0.09,0.136,0.097,0.183,0.034
"P61","Ni buena ni mala",0.317,0.445,0.307,0.509,0.488,0.573,0.571,0.602,0.233,0.585
"P61","Mala",0.14,0.071,0.091,0.157,0.055,0.105,0.185,0.049,0.266,0.261
"P61","Muy mala",0.124,0.062,0.021,0.051,0.083,0.113,0.108,0.174,0.217,0.035
"P61","No sabe",0,0.049,0.406,0.063,0.01,0.017,0,0.053,0.067,0.085
