"var","categoria","Si","No"
"P40","Mauricio Macri por Juntos por el Cambio",0.33,0.366
"P40","Javier Milei por los liberales libertarios",0.293,0.245
"P40","No sabe",0.377,0.389
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.334,0.377
"P41","Javier Milei por los liberales libertarios",0.286,0.23
"P41","No sabe",0.38,0.393
"P42","Patricia Bullrich por Juntos por el Cambio",0.38,0.374
"P42","Javier Milei por los liberales libertarios",0.244,0.218
"P42","No sabe",0.376,0.408
"P43","Muy buena",0.081,0.103
"P43","Buena",0.137,0.141
"P43","Ni buena ni mala",0.174,0.164
"P43","Mala",0.105,0.11
"P43","Muy mala",0.499,0.474
"P43","No sabe",0.004,0.008
"P44","Muy buena",0.052,0.055
"P44","Buena",0.119,0.118
"P44","Ni buena ni mala",0.148,0.162
"P44","Mala",0.114,0.119
"P44","Muy mala",0.566,0.535
"P44","No sabe",0.001,0.011
"P45","Muy buena",0.233,0.222
"P45","Buena",0.071,0.062
"P45","Ni buena ni mala",0.051,0.061
"P45","Mala",0.052,0.054
"P45","Muy mala",0.59,0.588
"P45","No sabe",0.003,0.013
"P46","Muy buena",0.184,0.125
"P46","Buena",0.152,0.2
"P46","Ni buena ni mala",0.169,0.169
"P46","Mala",0.126,0.13
"P46","Muy mala",0.359,0.363
"P46","No sabe",0.01,0.013
"P47","Muy buena",0.132,0.094
"P47","Buena",0.207,0.237
"P47","Ni buena ni mala",0.185,0.225
"P47","Mala",0.166,0.134
"P47","Muy mala",0.29,0.286
"P47","No sabe",0.02,0.024
"P48","Muy buena",0.07,0.094
"P48","Buena",0.165,0.133
"P48","Ni buena ni mala",0.164,0.169
"P48","Mala",0.159,0.148
"P48","Muy mala",0.422,0.432
"P48","No sabe",0.02,0.024
"P49","Muy buena",0.258,0.232
"P49","Buena",0.179,0.193
"P49","Ni buena ni mala",0.138,0.146
"P49","Mala",0.086,0.071
"P49","Muy mala",0.317,0.341
"P49","No sabe",0.022,0.017
"P50","Muy buena",0.185,0.137
"P50","Buena",0.134,0.151
"P50","Ni buena ni mala",0.185,0.248
"P50","Mala",0.143,0.1
"P50","Muy mala",0.327,0.327
"P50","No sabe",0.026,0.037
"P51","Muy buena",0.136,0.119
"P51","Buena",0.22,0.217
"P51","Ni buena ni mala",0.163,0.191
"P51","Mala",0.122,0.122
"P51","Muy mala",0.332,0.325
"P51","No sabe",0.027,0.026
"P52","Muy buena",0.068,0.069
"P52","Buena",0.135,0.149
"P52","Ni buena ni mala",0.37,0.354
"P52","Mala",0.15,0.155
"P52","Muy mala",0.208,0.198
"P52","No sabe",0.069,0.075
"P53","Siempre",0.416,0.149
"P53","Casi siempre",0.379,0.468
"P53","Casi nunca",0.148,0.254
"P53","Nunca, pero esta es una excepción",0.057,0.129
