"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P44","Mala",0.388,0.415,0.443,0.411,0.331,1
"P44","Muy mala",0.249,0.08,0.077,0.144,0.431,0
"P44","No sabe",0,0,0.027,0.007,0.02,0
"P45","Peor",0.45,0.327,0.483,0.77,0.745,0.479
"P45","Igual",0.159,0.354,0.342,0.117,0.157,0.521
"P45","Mejor",0.208,0.064,0.075,0.052,0.016,0
"P45","No sabe",0.183,0.255,0.1,0.061,0.082,0
"P46","Peor",0.467,0.334,0.464,0.755,0.771,0.521
"P46","Igual",0.291,0.376,0.238,0.177,0.082,0.479
"P46","Mejor",0.121,0.094,0.149,0.068,0.126,0
"P46","No sabe",0.121,0.196,0.149,0,0.021,0
"P47","Javier Milei",0.571,0.539,0.471,0.303,0.116,1
"P47","Los gobernadores",0.346,0.212,0.401,0.667,0.807,0
"P47","No sabe",0.083,0.249,0.128,0.03,0.077,0
"P48","Muy buena",0.116,0.044,0.16,0.111,0.115,0
"P48","Buena",0.235,0.17,0.185,0.167,0.143,0
"P48","Ni buena ni mala",0.171,0.249,0.255,0.199,0.316,0
"P48","Mala",0.174,0.431,0.261,0.369,0.164,1
"P48","Muy mala",0.304,0.106,0.119,0.154,0.251,0
"P48","No sabe",0,0,0.02,0,0.011,0
"P50","Muy buena",0.149,0.035,0.208,0.16,0.309,0
"P50","Buena",0.111,0.234,0.259,0.269,0.125,0.527
"P50","Ni buena ni mala",0.138,0.258,0.124,0.18,0.099,0.473
"P50","Mala",0.329,0.342,0.242,0.255,0.335,0
"P50","Muy mala",0.262,0.131,0.147,0.136,0.116,0
"P50","No sabe",0.011,0,0.02,0,0.016,0
"P51","Muy buena",0.198,0.09,0.154,0.031,0.075,0
"P51","Buena",0.141,0.361,0.189,0.047,0.064,0
"P51","Ni buena ni mala",0.222,0.387,0.468,0.405,0.235,0.473
"P51","Mala",0.185,0.131,0.089,0.221,0.295,0.527
"P51","Muy mala",0.243,0.02,0.034,0.216,0.272,0
"P51","No sabe",0.011,0.011,0.066,0.08,0.059,0
"P54","Muy buena",0.281,0.076,0.14,0.238,0.248,0
"P54","Buena",0.033,0.083,0.148,0.071,0.081,0.534
"P54","Ni buena ni mala",0.045,0.046,0.1,0.159,0.165,0
"P54","Mala",0.227,0.298,0.197,0.287,0.148,0
"P54","Muy mala",0.414,0.474,0.394,0.245,0.292,0.466
"P54","No sabe",0,0.023,0.021,0,0.066,0
"P55","Muy buena",0.217,0.165,0.114,0.011,0.075,0
"P55","Buena",0.162,0.26,0.223,0.026,0.006,0
"P55","Ni buena ni mala",0.132,0.286,0.084,0.148,0.097,0.465
"P55","Mala",0.179,0.089,0.329,0.264,0.15,0
"P55","Muy mala",0.31,0.2,0.224,0.551,0.656,0.535
"P55","No sabe",0,0,0.026,0,0.016,0
"P56","Muy buena",0.152,0.042,0.098,0.102,0.126,0
"P56","Buena",0.026,0.065,0.183,0.173,0.244,0
"P56","Ni buena ni mala",0.032,0.087,0.127,0.321,0.294,0.535
"P56","Mala",0.167,0.134,0.154,0.167,0.144,0.465
"P56","Muy mala",0.623,0.672,0.416,0.237,0.186,0
"P56","No sabe",0,0,0.022,0,0.006,0
"P57","Muy buena",0.199,0.046,0.078,0.436,0.396,0
"P57","Buena",0.093,0.132,0.185,0.161,0.284,0.535
"P57","Ni buena ni mala",0.007,0.049,0.193,0.047,0.046,0
"P57","Mala",0.169,0.244,0.176,0.152,0.041,0.465
"P57","Muy mala",0.521,0.513,0.346,0.204,0.227,0
"P57","No sabe",0.011,0.016,0.022,0,0.006,0
"P58","Muy buena",0.631,0.44,0.389,0.133,0.064,0
"P58","Buena",0.069,0.179,0.251,0.067,0.079,0.465
"P58","Ni buena ni mala",0.028,0.048,0.129,0.064,0.037,0
"P58","Mala",0.045,0.048,0.14,0.171,0.177,0
"P58","Muy mala",0.227,0.269,0.065,0.565,0.637,0.535
"P58","No sabe",0,0.016,0.026,0,0.006,0
"P59","Muy buena",0.372,0.33,0.328,0.091,0.088,0
"P59","Buena",0.291,0.338,0.274,0.111,0.035,0.465
"P59","Ni buena ni mala",0.022,0.042,0.068,0.041,0.031,0
"P59","Mala",0.033,0.038,0.183,0.127,0.223,0
"P59","Muy mala",0.282,0.236,0.126,0.63,0.623,0.535
"P59","No sabe",0,0.016,0.021,0,0,0
"P60","Muy buena",0.576,0.495,0.388,0.127,0.135,0
"P60","Buena",0.083,0.173,0.145,0.152,0.005,0.465
"P60","Ni buena ni mala",0.041,0.042,0.212,0.036,0.186,0
"P60","Mala",0.033,0.057,0.152,0.195,0.06,0
"P60","Muy mala",0.267,0.167,0.077,0.49,0.607,0.535
"P60","No sabe",0,0.066,0.026,0,0.007,0
"P61","Muy buena",0.133,0.02,0.085,0.031,0,0
"P61","Buena",0.114,0.113,0.277,0.076,0.063,0.465
"P61","Ni buena ni mala",0.316,0.548,0.47,0.377,0.306,0
"P61","Mala",0.105,0.098,0.094,0.239,0.201,0.535
"P61","Muy mala",0.326,0.137,0.032,0.219,0.346,0
"P61","No sabe",0.006,0.084,0.042,0.058,0.084,0
