"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P39","Apoyar totalmente",0.407,0.264,0.224,0.012,0.019,0
"P39","No sabe",0.048,0.026,0.046,0,0.051,0.241
"P40","Inseguridad y narcotráfico",0.225,0.186,0.275,0.347,0.218,0.241
"P40","Altos impuestos y tarifas",0.174,0.287,0.229,0.173,0.096,0.151
"P40","Educación y estado de las escuelas",0.279,0.256,0.225,0.141,0.131,0.299
"P40","Inflación",0.285,0.192,0.083,0.172,0.223,0.188
"P40","Estado de la salud",0.013,0.068,0.127,0.081,0.129,0.121
"P40","Corrupción",0.017,0.011,0.042,0.009,0.021,0
"P40","Pobreza",0,0,0,0.02,0.131,0
"P40","Medio ambiente, incendios y contaminación",0,0,0,0.009,0,0
"P40","Falta de trabajo",0.007,0,0.019,0.048,0,0
"P40","No sabe",0,0,0,0,0.051,0
"P44","Muy buena",0.052,0.011,0.008,0.083,0.041,0
"P44","Buena",0.106,0.037,0.05,0.102,0.107,0.143
"P44","Ni buena ni mala",0.223,0.297,0.475,0.237,0.147,0.585
"P44","Mala",0.412,0.566,0.275,0.424,0.341,0
"P44","Muy mala",0.203,0.089,0.171,0.15,0.344,0.196
"P44","No sabe",0.004,0,0.021,0.004,0.02,0.076
"P45","Peor",0.405,0.438,0.576,0.797,0.626,0.505
"P45","Igual",0.193,0.403,0.193,0.177,0.102,0.376
"P45","Mejor",0.187,0.052,0.109,0.022,0.017,0.119
"P45","No sabe",0.215,0.107,0.122,0.004,0.255,0
"P46","Peor",0.383,0.488,0.528,0.769,0.743,0.465
"P46","Igual",0.299,0.325,0.281,0.156,0.066,0.152
"P46","Mejor",0.131,0.13,0.122,0.07,0.075,0
"P46","No sabe",0.187,0.057,0.069,0.005,0.116,0.383
"P47","Javier Milei",0.658,0.561,0.366,0.112,0.264,0.353
"P47","Los gobernadores",0.258,0.285,0.421,0.878,0.658,0.534
"P47","No sabe",0.084,0.154,0.213,0.01,0.078,0.113
"P48","Muy buena",0.12,0.091,0.078,0.183,0.057,0
"P48","Buena",0.137,0.113,0.124,0.29,0.321,0.08
"P48","Ni buena ni mala",0.15,0.26,0.341,0.195,0.211,0.277
"P48","Mala",0.344,0.311,0.267,0.227,0.244,0.438
"P48","Muy mala",0.249,0.225,0.171,0.105,0.167,0.073
"P48","No sabe",0,0,0.019,0,0,0.132
"P50","Muy buena",0.036,0.081,0.289,0.3,0.151,0.07
"P50","Buena",0.206,0.185,0.103,0.302,0.228,0.251
"P50","Ni buena ni mala",0.096,0.165,0.281,0.171,0.091,0.38
"P50","Mala",0.357,0.407,0.186,0.163,0.399,0.167
"P50","Muy mala",0.295,0.158,0.122,0.064,0.131,0
"P50","No sabe",0.01,0.004,0.019,0,0,0.132
"P51","Muy buena",0.192,0.145,0.043,0.077,0.056,0
"P51","Buena",0.233,0.194,0.141,0.06,0.103,0.143
"P51","Ni buena ni mala",0.343,0.313,0.463,0.306,0.281,0.467
"P51","Mala",0.068,0.211,0.097,0.314,0.303,0.259
"P51","Muy mala",0.134,0.123,0.123,0.21,0.257,0
"P51","No sabe",0.03,0.014,0.133,0.033,0,0.131
"P54","Muy buena",0.118,0.115,0.115,0.372,0.343,0.392
"P54","Buena",0.105,0.093,0.014,0.129,0.046,0.071
"P54","Ni buena ni mala",0.032,0.019,0.29,0.103,0.068,0.112
"P54","Mala",0.245,0.251,0.22,0.281,0.185,0
"P54","Muy mala",0.471,0.496,0.34,0.115,0.358,0.425
"P54","No sabe",0.029,0.026,0.021,0,0,0
"P55","Muy buena",0.215,0.206,0.063,0.018,0.015,0.065
"P55","Buena",0.27,0.217,0.06,0.031,0.016,0.145
"P55","Ni buena ni mala",0.183,0.083,0.332,0.055,0.044,0.215
"P55","Mala",0.141,0.204,0.246,0.309,0.125,0.444
"P55","Muy mala",0.191,0.286,0.274,0.587,0.8,0
"P55","No sabe",0,0.004,0.025,0,0,0.131
"P56","Muy buena",0.125,0.099,0.101,0.084,0.105,0.202
"P56","Buena",0.098,0.071,0.157,0.214,0.115,0
"P56","Ni buena ni mala",0.105,0.033,0.221,0.309,0.206,0.174
"P56","Mala",0.19,0.23,0.082,0.172,0.059,0.293
"P56","Muy mala",0.482,0.563,0.419,0.221,0.515,0.331
"P56","No sabe",0,0.004,0.02,0,0,0
"P57","Muy buena",0.08,0.073,0.105,0.536,0.499,0.462
"P57","Buena",0.14,0.149,0.187,0.173,0.182,0
"P57","Ni buena ni mala",0.018,0.057,0.142,0.05,0.08,0.112
"P57","Mala",0.21,0.263,0.12,0.148,0.025,0
"P57","Muy mala",0.552,0.424,0.426,0.093,0.214,0.426
"P57","No sabe",0,0.034,0.02,0,0,0
"P58","Muy buena",0.65,0.389,0.247,0.18,0.075,0.072
"P58","Buena",0.068,0.216,0.159,0.06,0.161,0.187
"P58","Ni buena ni mala",0,0.079,0.156,0.029,0.065,0.094
"P58","Mala",0.13,0.098,0.117,0.106,0.081,0.444
"P58","Muy mala",0.152,0.198,0.296,0.625,0.618,0.203
"P58","No sabe",0,0.02,0.025,0,0,0
"P59","Muy buena",0.398,0.423,0.185,0.053,0.082,0.065
"P59","Buena",0.346,0.172,0.347,0.051,0.064,0.193
"P59","Ni buena ni mala",0,0.091,0.064,0.029,0.026,0.167
"P59","Mala",0.046,0.143,0.153,0.151,0.055,0.444
"P59","Muy mala",0.21,0.155,0.231,0.716,0.773,0.131
"P59","No sabe",0,0.016,0.02,0,0,0
"P60","Muy buena",0.687,0.507,0.175,0.101,0.087,0.259
"P60","Buena",0.143,0.101,0.267,0.022,0.029,0
"P60","Ni buena ni mala",0,0.239,0.153,0.046,0.036,0.35
"P60","Mala",0.036,0.033,0.153,0.227,0.073,0.26
"P60","Muy mala",0.124,0.104,0.227,0.604,0.72,0.131
"P60","No sabe",0.01,0.016,0.025,0,0.055,0
"P61","Muy buena",0.18,0.005,0.017,0.026,0,0
"P61","Buena",0.18,0.142,0.137,0.069,0.08,0.184
"P61","Ni buena ni mala",0.353,0.513,0.562,0.349,0.198,0.192
"P61","Mala",0.107,0.175,0.084,0.261,0.105,0.464
"P61","Muy mala",0.144,0.14,0.089,0.286,0.529,0.065
"P61","No sabe",0.036,0.025,0.111,0.009,0.088,0.095
