"var","categoria","Todos los días","Entre 4 y 6 días a la semana","Entre 1 y 3 días a la semana","Raramente","Nunca"
"P12","Nunca",0.116,0.08,0.106,0.109,0.202
"P13","Todos los días",0.29,0.199,0.217,0.225,0.279
"P13","Entre 4 y 6 días a la semana",0.237,0.339,0.243,0.205,0.202
"P13","Entre 1 y 3 días a la semana",0.279,0.312,0.352,0.288,0.246
"P13","Raramente",0.158,0.125,0.15,0.264,0.176
"P13","Nunca",0.036,0.025,0.038,0.018,0.097
"P14","Todos los días",0.13,0.093,0.08,0.123,0.148
"P14","Entre 4 y 6 días a la semana",0.23,0.298,0.252,0.192,0.197
"P14","Entre 1 y 3 días a la semana",0.375,0.402,0.426,0.371,0.321
"P14","Raramente",0.201,0.178,0.206,0.269,0.238
"P14","Nunca",0.064,0.029,0.036,0.045,0.096
"P15","Menos de un vaso al día",0.095,0.087,0.055,0.089,0.096
"P15","De 1 a 4 vasos al día",0.351,0.432,0.322,0.269,0.326
"P15","Más de 4 vasos al día",0.487,0.445,0.565,0.564,0.491
"P15","No consume agua",0.067,0.036,0.058,0.078,0.087
"P16","Agua embotellada/mineral",0.161,0.11,0.14,0.127,0.192
"P16","Agua de la canilla filtrada",0.3,0.346,0.293,0.303,0.295
"P16","Agua de la canilla directamente",0.421,0.372,0.447,0.453,0.377
"P16","Agua de bidón",0.109,0.15,0.12,0.104,0.114
"P16","No consume agua",0.009,0.022,0,0.013,0.022
"P17","Todos los días",0.072,0.04,0.071,0.048,0.07
"P17","Entre 4 y 6 días a la semana",0.085,0.133,0.058,0.114,0.088
"P17","Entre 1 y 3 días a la semana",0.202,0.189,0.274,0.206,0.187
"P17","Raramente",0.322,0.311,0.308,0.363,0.28
"P17","Nunca",0.319,0.327,0.289,0.269,0.375
"P18","Vino",0.269,0.241,0.197,0.184,0.194
"P18","Cerveza",0.186,0.165,0.144,0.126,0.118
"P18","Destilados (whisky, vodka, ron, etc.)",0.051,0.059,0.106,0.054,0.065
"P18","Espumantes",0.038,0.067,0.056,0.104,0.04
"P18","Otros",0.093,0.133,0.135,0.15,0.142
"P18","No consume bebidas alcohólicas",0.363,0.335,0.362,0.382,0.441
"P19","Todos los días",0.161,0.095,0.055,0.057,0.094
"P19","Entre 4 y 6 días a la semana",0.099,0.285,0.073,0.069,0.067
"P19","Entre 1 y 3 días a la semana",0.162,0.194,0.472,0.093,0.099
"P19","Raramente",0.362,0.269,0.276,0.665,0.248
"P19","Nunca",0.216,0.157,0.124,0.116,0.492
"P21","Todos los días",0.476,0.413,0.532,0.507,0.633
"P21","Entre 4 y 6 días a la semana",0.175,0.361,0.135,0.137,0.072
"P21","Entre 1 y 3 días a la semana",0.155,0.1,0.238,0.107,0.063
"P21","Raramente",0.137,0.096,0.067,0.218,0.062
"P21","Nunca",0.057,0.03,0.028,0.031,0.17
"P22","Asado",0.434,0.399,0.365,0.402,0.386
"P22","Pizza",0.082,0.101,0.087,0.098,0.101
"P22","Milanesa",0.157,0.189,0.225,0.147,0.109
"P22","Pastas",0.104,0.098,0.098,0.154,0.109
"P22","Empanadas",0.039,0.038,0.067,0.049,0.053
"P22","Hamburguesa",0.009,0.014,0.009,0.006,0.033
"P22","Ensaladas (de cualquier tipo)",0.057,0.029,0.057,0.046,0.066
"P22","Guiso (de lentejas, de arroz, locro o similares)",0.075,0.097,0.039,0.058,0.067
"P22","Polenta o similares (de cualquier tipo)",0.024,0.019,0.032,0.02,0.017
"P22","Ninguno de los anteriores",0.019,0.016,0.021,0.02,0.059
"P23","Asado",0.134,0.1,0.1,0.087,0.114
"P23","Pizza",0.076,0.098,0.049,0.056,0.048
"P23","Milanesa",0.198,0.236,0.258,0.179,0.158
"P23","Pastas",0.201,0.157,0.176,0.177,0.164
"P23","Empanadas",0.031,0.026,0.054,0.057,0.036
"P23","Hamburguesa",0.02,0.03,0.009,0.018,0.027
"P23","Ensaladas (de cualquier tipo)",0.1,0.088,0.09,0.092,0.124
"P23","Guiso (de lentejas, de arroz, locro o similares)",0.107,0.115,0.135,0.146,0.144
"P23","Polenta o similares (de cualquier tipo)",0.068,0.1,0.05,0.08,0.067
"P23","Ninguno de los anteriores",0.065,0.05,0.079,0.108,0.118
"P24","Helado",0.286,0.258,0.255,0.185,0.255
"P24","Tortas, tartas dulces y masas",0.152,0.164,0.15,0.163,0.13
"P24","Ensalada de frutas",0.17,0.161,0.193,0.175,0.142
"P24","Flan, budín de pan y similares",0.124,0.122,0.147,0.135,0.093
"P24","Dulce de batata, membrillo o similares",0.079,0.077,0.065,0.093,0.069
"P24","Facturas de todo tipo",0.045,0.042,0.03,0.019,0.034
"P24","Postres lácteos caseros o envasados de cualquier tipo",0.023,0.038,0.022,0.031,0.033
"P24","Gelatina",0.024,0.033,0.044,0.073,0.063
"P24","Panqueques, wafles y similares",0.02,0.051,0.011,0.022,0.03
"P24","Ninguno de los anteriores",0.077,0.054,0.083,0.104,0.151
"P25","Helado",0.132,0.103,0.1,0.092,0.125
"P25","Tortas, tartas dulces y masas",0.151,0.134,0.166,0.13,0.138
"P25","Ensalada de frutas",0.095,0.098,0.1,0.118,0.09
"P25","Flan, budín de pan y similares",0.053,0.111,0.084,0.076,0.039
"P25","Dulce de batata, membrillo o similares",0.113,0.105,0.088,0.104,0.107
"P25","Facturas de todo tipo",0.087,0.079,0.075,0.107,0.072
"P25","Postres lácteos caseros o envasados de cualquier tipo",0.026,0.028,0.03,0.026,0.042
"P25","Gelatina",0.039,0.056,0.047,0.054,0.039
"P25","Panqueques, wafles y similares",0.016,0.016,0.008,0.006,0.016
"P25","Ninguno de los anteriores",0.288,0.27,0.302,0.287,0.332
"P26","Vegetariano",0.053,0.063,0.038,0.022,0.053
"P26","Vegano",0.043,0.058,0.041,0.054,0.026
"P26","Dieta baja en carnes rojas",0.145,0.101,0.187,0.137,0.132
"P26","Dieta baja en carbohidratos",0.093,0.099,0.077,0.103,0.094
"P26","Dieta baja en azúcares",0.111,0.16,0.124,0.137,0.154
"P26","Kosher o Alal",0.019,0.014,0.023,0.032,0.023
"P26","Ninguna restricción alimentaria",0.536,0.505,0.51,0.515,0.518
"P27","Si",0.553,0.525,0.565,0.453,0.59
"P27","Parcialmente",0.178,0.207,0.172,0.166,0.215
"P27","No",0.269,0.268,0.263,0.381,0.195
"P28","Si",0.714,0.709,0.761,0.717,0.724
"P28","Si, pero solo en algunos de ellos",0.243,0.24,0.193,0.247,0.219
"P28","No",0.043,0.051,0.046,0.036,0.057
"P29","Si",0.657,0.555,0.623,0.61,0.57
"P29","No",0.343,0.445,0.377,0.39,0.43
"P30","Muy de acuerdo",0.582,0.543,0.552,0.561,0.479
"P30","Parcialmente de acuerdo",0.297,0.378,0.29,0.346,0.371
"P30","No",0.121,0.079,0.158,0.093,0.15
"P31","Bajo peso",0.109,0.115,0.062,0.067,0.088
"P31","Sobrepeso",0.277,0.3,0.266,0.27,0.251
"P31","Obesidad",0.083,0.11,0.161,0.174,0.124
"P31","Normal",0.452,0.418,0.446,0.409,0.466
"P31","No sabe",0.079,0.057,0.065,0.08,0.071
"P32","Diabetes",0.099,0.089,0.091,0.106,0.108
"P32","Hipertensión",0.179,0.205,0.166,0.175,0.18
"P32","Enfermedades cardiovasculares",0.05,0.047,0.091,0.054,0.053
"P32","Celiaquía",0.071,0.082,0.116,0.102,0.07
"P32","Ninguna",0.514,0.486,0.469,0.493,0.517
"P32","No sabe",0.087,0.091,0.067,0.07,0.072
"P33","Todos los días",0.039,0.044,0.017,0.035,0.038
"P33","Entre 4 y 6 días a la semana",0.047,0.077,0.051,0.064,0.039
"P33","Entre 1 y 3 días a la semana",0.089,0.133,0.182,0.095,0.13
"P33","Raramente",0.311,0.33,0.367,0.306,0.281
"P33","Nunca",0.514,0.416,0.383,0.5,0.512
"P34","Todos los días",0.02,0.026,0.006,0.012,0.02
"P34","Entre 4 y 6 días a la semana",0.023,0.054,0.013,0.029,0.012
"P34","Entre 1 y 3 días a la semana",0.106,0.126,0.193,0.096,0.111
"P34","Raramente",0.344,0.331,0.381,0.362,0.267
"P34","Nunca",0.507,0.463,0.407,0.501,0.59
"P35","Todos los días",0.676,0.586,0.532,0.585,0.596
"P35","Entre 4 y 6 días a la semana",0.135,0.2,0.191,0.131,0.116
"P35","Entre 1 y 3 días a la semana",0.054,0.092,0.107,0.089,0.076
"P35","Raramente",0.057,0.058,0.081,0.1,0.075
"P35","Nunca",0.078,0.064,0.089,0.095,0.137
"P36","Menos de 1 comida al día",0.168,0.251,0.178,0.249,0.154
"P36","1 comida",0.33,0.262,0.311,0.304,0.262
"P36","2 comidas",0.278,0.285,0.21,0.23,0.251
"P36","3 comidas",0.117,0.103,0.164,0.128,0.135
"P36","4 comidas",0.092,0.094,0.119,0.081,0.175
"P36","Más de 4 comidas",0.015,0.005,0.018,0.008,0.023
"P37","Precio",0.327,0.316,0.242,0.283,0.249
"P37","Calidad",0.156,0.204,0.203,0.251,0.2
"P37","Cantidad de sellos presentes en el producto",0.061,0.068,0.087,0.046,0.066
"P37","Precio y calidad",0.291,0.278,0.346,0.265,0.286
"P37","Precio y cantidad de sellos presentes en el producto",0.043,0.025,0.026,0.054,0.051
"P37","Calidad y cantidad de sellos presentes en el producto",0.016,0.015,0.008,0.016,0.01
"P37","Precio, calidad y cantidad de sellos presentes en el producto",0.057,0.065,0.066,0.063,0.058
"P37","Compra sin ningún tipo de consideración",0.049,0.029,0.022,0.022,0.08
"P38","Menos de 1 vez a la semana",0.197,0.23,0.206,0.233,0.193
"P38","1 vez a la semana",0.27,0.311,0.274,0.285,0.273
"P38","Entre 1 a 4 veces a la semana",0.249,0.276,0.281,0.252,0.296
"P38","Más de 4 veces a la semana",0.194,0.116,0.184,0.134,0.176
"P38","No sabe",0.09,0.067,0.055,0.096,0.062
"P39","Hipermercado/Supermercado",0.463,0.472,0.481,0.454,0.508
"P39","Almacenes",0.272,0.292,0.194,0.246,0.247
"P39","Productores locales/mercados de cercanía/Ferias",0.172,0.138,0.208,0.159,0.172
"P39","Vía pública",0.033,0.04,0.068,0.062,0.032
"P39","No sabe",0.06,0.058,0.049,0.079,0.041
