"var","categoria","Todos los días","Entre 4 y 6 días a la semana","Entre 1 y 3 días a la semana","Raramente","Nunca"
"P18","Vino",0.328,0.231,0.279,0.159,0.127
"P18","Cerveza",0.127,0.212,0.164,0.136,0.083
"P18","Destilados (whisky, vodka, ron, etc.)",0.101,0.072,0.07,0.028,0.011
"P18","Espumantes",0.074,0.043,0.053,0.059,0.05
"P18","Otros",0.088,0.131,0.101,0.138,0.141
"P18","No consume bebidas alcohólicas",0.282,0.311,0.333,0.48,0.588
"P19","Todos los días",0.307,0.149,0.109,0.061,0.069
"P19","Entre 4 y 6 días a la semana",0.075,0.157,0.114,0.077,0.015
"P19","Entre 1 y 3 días a la semana",0.183,0.204,0.195,0.141,0.074
"P19","Raramente",0.277,0.32,0.39,0.426,0.449
"P19","Nunca",0.158,0.17,0.192,0.295,0.393
"P20","Todos los días",0.559,0.472,0.521,0.514,0.517
"P20","Entre 4 y 6 días a la semana",0.105,0.14,0.085,0.079,0.075
"P20","Entre 1 y 3 días a la semana",0.097,0.099,0.112,0.084,0.067
"P20","Raramente",0.106,0.163,0.151,0.198,0.159
"P20","Nunca",0.133,0.126,0.131,0.125,0.182
"P21","Todos los días",0.576,0.52,0.537,0.419,0.44
"P21","Entre 4 y 6 días a la semana",0.137,0.204,0.161,0.169,0.136
"P21","Entre 1 y 3 días a la semana",0.108,0.118,0.142,0.163,0.114
"P21","Raramente",0.087,0.108,0.119,0.167,0.176
"P21","Nunca",0.092,0.05,0.041,0.082,0.134
"P22","Asado",0.494,0.469,0.404,0.369,0.337
"P22","Pizza",0.057,0.107,0.084,0.104,0.055
"P22","Milanesa",0.154,0.168,0.184,0.134,0.067
"P22","Pastas",0.099,0.076,0.11,0.13,0.185
"P22","Empanadas",0.045,0.028,0.053,0.048,0.043
"P22","Hamburguesa",0.012,0.015,0.015,0.007,0.003
"P22","Ensaladas (de cualquier tipo)",0.057,0.044,0.049,0.068,0.064
"P22","Guiso (de lentejas, de arroz, locro o similares)",0.065,0.068,0.062,0.079,0.097
"P22","Polenta o similares (de cualquier tipo)",0.003,0.011,0.019,0.034,0.065
"P22","Ninguno de los anteriores",0.014,0.014,0.02,0.027,0.084
"P23","Asado",0.287,0.14,0.112,0.061,0.074
"P23","Pizza",0.061,0.073,0.059,0.08,0.074
"P23","Milanesa",0.23,0.291,0.229,0.1,0.037
"P23","Pastas",0.137,0.146,0.179,0.233,0.247
"P23","Empanadas",0.037,0.035,0.047,0.026,0.029
"P23","Hamburguesa",0.029,0.019,0.017,0.027,0.01
"P23","Ensaladas (de cualquier tipo)",0.073,0.097,0.107,0.095,0.113
"P23","Guiso (de lentejas, de arroz, locro o similares)",0.084,0.113,0.125,0.143,0.096
"P23","Polenta o similares (de cualquier tipo)",0.005,0.029,0.051,0.144,0.151
"P23","Ninguno de los anteriores",0.057,0.057,0.074,0.091,0.169
"P24","Helado",0.332,0.305,0.254,0.209,0.242
"P24","Tortas, tartas dulces y masas",0.093,0.164,0.167,0.142,0.119
"P24","Ensalada de frutas",0.238,0.168,0.175,0.149,0.126
"P24","Flan, budín de pan y similares",0.103,0.111,0.128,0.139,0.108
"P24","Dulce de batata, membrillo o similares",0.076,0.063,0.074,0.092,0.106
"P24","Facturas de todo tipo",0.046,0.038,0.033,0.048,0.021
"P24","Postres lácteos caseros o envasados de cualquier tipo",0.022,0.02,0.031,0.026,0.028
"P24","Gelatina",0.004,0.032,0.04,0.051,0.072
"P24","Panqueques, wafles y similares",0.012,0.02,0.017,0.039,0.039
"P24","Ninguno de los anteriores",0.074,0.079,0.081,0.105,0.139
"P25","Helado",0.199,0.145,0.109,0.094,0.087
"P25","Tortas, tartas dulces y masas",0.178,0.195,0.16,0.088,0.068
"P25","Ensalada de frutas",0.186,0.113,0.09,0.074,0.089
"P25","Flan, budín de pan y similares",0.052,0.071,0.073,0.053,0.028
"P25","Dulce de batata, membrillo o similares",0.079,0.103,0.104,0.13,0.099
"P25","Facturas de todo tipo",0.069,0.096,0.096,0.07,0.065
"P25","Postres lácteos caseros o envasados de cualquier tipo",0.034,0.022,0.031,0.034,0.005
"P25","Gelatina",0.015,0.016,0.044,0.073,0.074
"P25","Panqueques, wafles y similares",0.012,0.011,0.015,0.014,0.013
"P25","Ninguno de los anteriores",0.176,0.228,0.278,0.37,0.472
"P26","Vegetariano",0.065,0.048,0.031,0.037,0.182
"P26","Vegano",0.083,0.042,0.034,0.039,0.083
"P26","Dieta baja en carnes rojas",0.17,0.139,0.141,0.145,0.126
"P26","Dieta baja en carbohidratos",0.087,0.122,0.108,0.06,0.027
"P26","Dieta baja en azúcares",0.124,0.135,0.126,0.137,0.061
"P26","Kosher o Alal",0.023,0.026,0.022,0.019,0.009
"P26","Ninguna restricción alimentaria",0.448,0.488,0.538,0.563,0.512
"P27","Si",0.578,0.574,0.567,0.46,0.503
"P27","Parcialmente",0.121,0.203,0.197,0.183,0.084
"P27","No",0.301,0.223,0.236,0.357,0.413
"P28","Si",0.774,0.701,0.73,0.692,0.77
"P28","Si, pero solo en algunos de ellos",0.135,0.243,0.24,0.26,0.19
"P28","No",0.091,0.056,0.03,0.048,0.04
"P29","Si",0.687,0.645,0.631,0.573,0.589
"P29","No",0.313,0.355,0.369,0.427,0.411
"P30","Muy de acuerdo",0.665,0.6,0.545,0.481,0.616
"P30","Parcialmente de acuerdo",0.2,0.329,0.347,0.329,0.218
"P30","No",0.135,0.071,0.108,0.19,0.166
"P31","Bajo peso",0.142,0.096,0.083,0.086,0.153
"P31","Sobrepeso",0.239,0.283,0.317,0.222,0.173
"P31","Obesidad",0.129,0.097,0.091,0.157,0.148
"P31","Normal",0.432,0.459,0.446,0.438,0.396
"P31","No sabe",0.058,0.065,0.063,0.097,0.13
"P32","Diabetes",0.143,0.093,0.103,0.086,0.096
"P32","Hipertensión",0.161,0.196,0.183,0.184,0.1
"P32","Enfermedades cardiovasculares",0.041,0.061,0.05,0.064,0.044
"P32","Celiaquía",0.136,0.074,0.079,0.075,0.081
"P32","Ninguna",0.431,0.528,0.514,0.479,0.538
"P32","No sabe",0.088,0.048,0.071,0.112,0.141
"P33","Todos los días",0.106,0.027,0.034,0.02,0.065
"P33","Entre 4 y 6 días a la semana",0.078,0.075,0.044,0.043,0.014
"P33","Entre 1 y 3 días a la semana",0.165,0.152,0.127,0.037,0.033
"P33","Raramente",0.29,0.371,0.341,0.251,0.187
"P33","Nunca",0.361,0.375,0.454,0.649,0.701
"P34","Todos los días",0.076,0.007,0.01,0.02,0.026
"P34","Entre 4 y 6 días a la semana",0.067,0.044,0.021,0.002,0.002
"P34","Entre 1 y 3 días a la semana",0.146,0.167,0.138,0.035,0.051
"P34","Raramente",0.298,0.391,0.361,0.307,0.168
"P34","Nunca",0.413,0.391,0.47,0.636,0.753
"P35","Todos los días",0.612,0.626,0.598,0.687,0.62
"P35","Entre 4 y 6 días a la semana",0.178,0.154,0.167,0.102,0.063
"P35","Entre 1 y 3 días a la semana",0.054,0.082,0.08,0.056,0.057
"P35","Raramente",0.081,0.067,0.069,0.069,0.056
"P35","Nunca",0.075,0.071,0.086,0.086,0.204
"P36","Menos de 1 comida al día",0.273,0.155,0.15,0.231,0.29
"P36","1 comida",0.23,0.221,0.301,0.429,0.31
"P36","2 comidas",0.2,0.311,0.28,0.216,0.183
"P36","3 comidas",0.147,0.139,0.143,0.074,0.121
"P36","4 comidas",0.122,0.159,0.109,0.048,0.071
"P36","Más de 4 comidas",0.028,0.015,0.017,0.002,0.025
"P37","Precio",0.253,0.209,0.258,0.452,0.388
"P37","Calidad",0.224,0.234,0.192,0.147,0.076
"P37","Cantidad de sellos presentes en el producto",0.099,0.07,0.062,0.043,0.068
"P37","Precio y calidad",0.322,0.345,0.321,0.202,0.179
"P37","Precio y cantidad de sellos presentes en el producto",0.042,0.04,0.054,0.025,0.036
"P37","Calidad y cantidad de sellos presentes en el producto",0.009,0.015,0.013,0.01,0.045
"P37","Precio, calidad y cantidad de sellos presentes en el producto",0.038,0.055,0.066,0.056,0.083
"P37","Compra sin ningún tipo de consideración",0.013,0.032,0.034,0.065,0.125
"P38","Menos de 1 vez a la semana",0.249,0.163,0.166,0.27,0.341
"P38","1 vez a la semana",0.24,0.285,0.286,0.278,0.238
"P38","Entre 1 a 4 veces a la semana",0.211,0.308,0.309,0.185,0.128
"P38","Más de 4 veces a la semana",0.223,0.193,0.162,0.16,0.161
"P38","No sabe",0.077,0.051,0.077,0.107,0.132
"P39","Hipermercado/Supermercado",0.508,0.531,0.475,0.415,0.381
"P39","Almacenes",0.266,0.237,0.243,0.3,0.263
"P39","Productores locales/mercados de cercanía/Ferias",0.126,0.159,0.192,0.17,0.122
"P39","Vía pública",0.062,0.028,0.034,0.053,0.085
"P39","No sabe",0.038,0.045,0.056,0.062,0.149
