"var","categoria","Si","No"
"P24","Ensalada de frutas",0.173,0.139
"P24","Flan, budín de pan y similares",0.121,0.121
"P24","Dulce de batata, membrillo o similares",0.071,0.069
"P24","Facturas de todo tipo",0.036,0.031
"P24","Postres lácteos caseros o envasados de cualquier tipo",0.032,0.021
"P24","Gelatina",0.038,0.046
"P24","Panqueques, wafles y similares",0.018,0.021
"P24","Ninguno de los anteriores",0.077,0.098
"P25","Helado",0.13,0.141
"P25","Tortas, tartas dulces y masas",0.166,0.127
"P25","Ensalada de frutas",0.103,0.064
"P25","Flan, budín de pan y similares",0.059,0.055
"P25","Dulce de batata, membrillo o similares",0.095,0.121
"P25","Facturas de todo tipo",0.102,0.095
"P25","Postres lácteos caseros o envasados de cualquier tipo",0.027,0.028
"P25","Gelatina",0.05,0.038
"P25","Panqueques, wafles y similares",0.011,0.015
"P25","Ninguno de los anteriores",0.257,0.316
"P26","Vegetariano",0.063,0.042
"P26","Vegano",0.046,0.059
"P26","Dieta baja en carnes rojas",0.123,0.095
"P26","Dieta baja en carbohidratos",0.087,0.126
"P26","Dieta baja en azúcares",0.131,0.121
"P26","Kosher o Alal",0.024,0.024
"P26","Ninguna restricción alimentaria",0.526,0.533
"P28","Si",0.745,0.683
"P28","Si, pero solo en algunos de ellos",0.217,0.261
"P28","No",0.038,0.056
"P30","Muy de acuerdo",0.801,0.152
"P30","Parcialmente de acuerdo",0.167,0.579
"P30","No",0.032,0.269
"P31","Bajo peso",0.143,0.068
"P31","Sobrepeso",0.284,0.35
"P31","Obesidad",0.059,0.089
"P31","Normal",0.45,0.43
"P31","No sabe",0.064,0.063
"P32","Diabetes",0.112,0.085
"P32","Hipertensión",0.19,0.193
"P32","Enfermedades cardiovasculares",0.056,0.042
"P32","Celiaquía",0.087,0.075
"P32","Ninguna",0.499,0.535
"P32","No sabe",0.056,0.07
"P33","Todos los días",0.033,0.045
"P33","Entre 4 y 6 días a la semana",0.057,0.048
"P33","Entre 1 y 3 días a la semana",0.132,0.107
"P33","Raramente",0.346,0.303
"P33","Nunca",0.432,0.497
"P34","Todos los días",0.014,0.026
"P34","Entre 4 y 6 días a la semana",0.027,0.015
"P34","Entre 1 y 3 días a la semana",0.122,0.137
"P34","Raramente",0.374,0.328
"P34","Nunca",0.463,0.494
"P35","Todos los días",0.641,0.638
"P35","Entre 4 y 6 días a la semana",0.155,0.17
"P35","Entre 1 y 3 días a la semana",0.063,0.07
"P35","Raramente",0.055,0.049
"P35","Nunca",0.086,0.073
"P36","Menos de 1 comida al día",0.16,0.219
"P36","1 comida",0.27,0.291
"P36","2 comidas",0.292,0.236
"P36","3 comidas",0.124,0.125
"P36","4 comidas",0.135,0.113
"P36","Más de 4 comidas",0.019,0.016
"P37","Precio",0.256,0.309
"P37","Calidad",0.183,0.187
"P37","Cantidad de sellos presentes en el producto",0.061,0.062
"P37","Precio y calidad",0.301,0.336
"P37","Precio y cantidad de sellos presentes en el producto",0.064,0.039
"P37","Calidad y cantidad de sellos presentes en el producto",0.017,0.003
"P37","Precio, calidad y cantidad de sellos presentes en el producto",0.092,0.023
"P37","Compra sin ningún tipo de consideración",0.026,0.041
"P38","Menos de 1 vez a la semana",0.193,0.211
"P38","1 vez a la semana",0.274,0.271
"P38","Entre 1 a 4 veces a la semana",0.293,0.275
"P38","Más de 4 veces a la semana",0.177,0.186
"P38","No sabe",0.063,0.057
"P39","Hipermercado/Supermercado",0.52,0.517
"P39","Almacenes",0.224,0.249
"P39","Productores locales/mercados de cercanía/Ferias",0.178,0.142
"P39","Vía pública",0.031,0.038
"P39","No sabe",0.047,0.054
