"var","categoria","Muy de acuerdo","De acuerdo","Ni de acuerdo ni en desacuerdo","En desacuerdo","Muy en desacuerdo","No sabe"
"P23","Changas o trabajos eventuales",0.164,0.22,0.372,0.284,0.217,0.028
"P23","Estudiante",0.006,0.02,0.007,0.037,0.12,0
"P23","Amas de casa",0.071,0.061,0.105,0.034,0.051,0.036
"P23","Profesional o independiente",0.051,0.102,0.062,0.081,0.047,0.226
"P23","Comerciante, emprendedor o empresario",0.017,0.049,0.047,0.067,0.022,0.213
"P23","Trabajador informal",0.019,0.02,0.004,0,0.013,0.011
"P23","No tengo trabajo",0.04,0.035,0.076,0.107,0,0
"P25","Muy de acuerdo",0.397,0.112,0.054,0.086,0.222,0.331
"P25","De acuerdo",0.095,0.133,0.091,0.11,0.132,0.027
"P25","Ni de acuerdo ni en desacuerdo",0.178,0.113,0.228,0.177,0.025,0.083
"P25","En desacuerdo",0.265,0.551,0.404,0.474,0.138,0.231
"P25","Muy en desacuerdo",0.065,0.091,0.181,0.153,0.469,0.131
"P25","No sabe",0,0,0.042,0,0.014,0.197
"P26","Si",0.726,0.756,0.596,0.698,0.686,0.843
"P26","No",0.274,0.244,0.404,0.302,0.314,0.157
"P27","Muy de acuerdo",0.412,0.157,0.166,0.112,0.515,0.533
"P27","De acuerdo",0.129,0.242,0.161,0.18,0.068,0.072
"P27","Ni de acuerdo ni en desacuerdo",0.198,0.2,0.278,0.264,0.005,0.113
"P27","En desacuerdo",0.173,0.299,0.18,0.334,0.207,0.137
"P27","Muy en desacuerdo",0.088,0.097,0.215,0.101,0.205,0.111
"P27","No sabe",0,0.005,0,0.009,0,0.034
"P28","Si",0.835,0.818,0.548,0.704,0.801,0.895
"P28","No",0.165,0.182,0.452,0.296,0.199,0.105
"P29","Muy de acuerdo",0.532,0.186,0.159,0.258,0.484,0.483
"P29","De acuerdo",0.108,0.164,0.169,0.199,0.148,0.036
"P29","Ni de acuerdo ni en desacuerdo",0.154,0.204,0.252,0.151,0.169,0.079
"P29","En desacuerdo",0.12,0.277,0.25,0.257,0.133,0.226
"P29","Muy en desacuerdo",0.086,0.157,0.162,0.123,0.066,0.066
"P29","No sabe",0,0.012,0.008,0.012,0,0.11
"P30","No estaba enterado",0.355,0.185,0.276,0.281,0.19,0.172
"P30","De acuerdo",0.399,0.306,0.304,0.347,0.568,0.438
"P30","En desacuerdo",0.153,0.44,0.344,0.264,0.214,0.255
"P30","No sabe",0.093,0.069,0.076,0.108,0.028,0.135
"P31","No tengo cable ni internet",0.388,0.199,0.224,0.203,0.317,0
"P31","Si tuve",0.474,0.578,0.663,0.472,0.558,0.34
"P31","No tuve",0.138,0.223,0.113,0.325,0.125,0.66
"P32","Reclamando directamente a la empresa",0.394,0.274,0.316,0.345,0.602,0.555
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.349,0.301,0.364,0.26,0.258,0.169
"P32","Nunca se pudo resolver",0.257,0.425,0.32,0.395,0.14,0.276
"P33","1-Excelente",0.225,0.126,0.19,0.123,0.207,0.148
"P33","2",0.17,0.07,0.087,0.062,0.184,0.087
"P33","3",0.025,0.044,0.031,0.024,0.022,0.031
"P33","4",0.019,0.054,0.029,0.18,0,0.127
"P33","5",0.103,0.287,0.227,0.113,0.044,0.202
"P33","6",0.02,0.062,0.101,0.015,0,0.048
"P33","7",0.043,0.059,0.043,0.037,0.041,0
"P33","8",0.033,0.052,0.09,0.073,0.017,0.132
"P33","9-Pésimo",0.288,0.209,0.176,0.303,0.458,0.151
"P33","No sabe",0.074,0.037,0.026,0.07,0.027,0.074
"P34","1-Excelente",0.238,0.079,0.145,0.143,0.23,0.028
"P34","2",0.153,0.101,0.097,0.037,0,0.111
"P34","3",0.043,0.039,0.115,0.039,0.161,0.031
"P34","4",0.057,0.072,0.068,0.147,0.041,0.121
"P34","5",0.045,0.238,0.114,0.11,0.03,0.17
"P34","6",0.02,0.07,0.043,0.005,0,0.05
"P34","7",0.071,0.07,0.02,0.024,0,0.065
"P34","8",0.009,0.054,0.102,0.09,0.035,0.089
"P34","9-Pésimo",0.302,0.239,0.255,0.331,0.477,0.26
"P34","No sabe",0.062,0.038,0.041,0.074,0.026,0.075
"P35","1-Excelente",0.243,0.076,0.234,0.167,0.23,0.028
"P35","2",0.128,0.071,0.064,0.025,0.015,0.102
"P35","3",0.033,0.088,0.084,0.032,0.04,0.154
"P35","4",0.029,0.096,0.026,0.153,0.021,0
"P35","5",0.116,0.268,0.113,0.096,0.208,0.15
"P35","6",0.02,0.046,0.071,0.019,0.026,0.172
"P35","7",0.027,0.08,0.064,0.089,0.047,0.182
"P35","8",0.056,0.037,0.098,0.035,0.031,0
"P35","9-Pésimo",0.289,0.218,0.216,0.317,0.355,0.154
"P35","No sabe",0.059,0.02,0.03,0.067,0.027,0.058
"P36","1-Excelente",0.193,0.088,0.144,0.085,0.133,0
"P36","2",0.082,0.064,0.064,0.064,0.14,0.055
"P36","3",0.136,0.076,0.103,0.041,0.061,0.069
"P36","4",0.04,0.102,0.017,0.165,0,0.068
"P36","5",0.076,0.298,0.178,0.119,0.121,0.198
"P36","6",0.026,0.039,0.068,0.012,0.006,0.099
"P36","7",0.057,0.034,0.15,0.023,0.035,0.153
"P36","8",0.033,0.069,0.089,0.086,0.125,0.09
"P36","9-Pésimo",0.272,0.21,0.15,0.322,0.352,0.16
"P36","No sabe",0.085,0.02,0.037,0.083,0.027,0.108
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.328,0.627,0.464,0.354,0.27,0.384
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.341,0.128,0.099,0.1,0.205,0.165
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.127,0.213,0.193,0.209,0.05,0.146
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.193,0.032,0.136,0.337,0.453,0.235
"P37","No sabe",0.011,0,0.108,0,0.022,0.07
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.344,0.535,0.353,0.271,0.245,0.317
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.24,0.173,0.175,0.144,0.089,0.149
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.254,0.208,0.287,0.177,0.165,0.24
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.162,0.078,0.15,0.408,0.367,0.221
"P38","No sabe",0,0.006,0.035,0,0.134,0.073
"P39","Oponerse totalmente",0.248,0.598,0.425,0.307,0.302,0.277
"P39","Oponerse parcialmente",0.165,0.084,0.052,0.078,0,0.265
"P39","Apoyar parcialmente",0.381,0.271,0.283,0.256,0.195,0.184
"P39","Apoyar totalmente",0.206,0.047,0.193,0.331,0.368,0.216
"P39","No sabe",0,0,0.047,0.028,0.135,0.058
"P40","Inseguridad y narcotráfico",0.203,0.293,0.288,0.243,0.207,0.268
"P40","Altos impuestos y tarifas",0.234,0.269,0.195,0.109,0.162,0.06
"P40","Educación y estado de las escuelas",0.24,0.191,0.234,0.213,0.185,0.224
"P40","Inflación",0.206,0.137,0.152,0.299,0.228,0.269
"P40","Estado de la salud",0.043,0.049,0.05,0.077,0.199,0.179
"P40","Corrupción",0.011,0.039,0.007,0.054,0,0
"P40","Pobreza",0.009,0,0.05,0.005,0.019,0
"P40","Medio ambiente, incendios y contaminación",0,0.011,0,0,0,0
"P40","Falta de trabajo",0.054,0.011,0.003,0,0,0
"P40","No sabe",0,0,0.021,0,0,0
"P44","Muy buena",0.092,0.005,0.029,0.006,0.043,0.094
"P44","Buena",0.159,0.063,0.109,0.015,0,0
"P44","Ni buena ni mala",0.308,0.391,0.289,0.191,0.193,0.241
"P44","Mala",0.299,0.406,0.413,0.657,0.282,0.374
"P44","Muy mala",0.138,0.12,0.16,0.103,0.482,0.24
"P44","No sabe",0.004,0.015,0,0.028,0,0.051
"P45","Peor",0.341,0.695,0.571,0.541,0.702,0.63
"P45","Igual",0.244,0.185,0.3,0.186,0.064,0.244
"P45","Mejor",0.161,0.099,0.071,0.01,0.111,0.04
"P45","No sabe",0.254,0.021,0.058,0.263,0.123,0.086
"P46","Peor",0.369,0.64,0.598,0.663,0.529,0.63
"P46","Igual",0.336,0.207,0.187,0.084,0.438,0.187
"P46","Mejor",0.189,0.087,0.087,0.11,0.033,0.118
"P46","No sabe",0.106,0.066,0.128,0.143,0,0.065
"P47","Javier Milei",0.58,0.257,0.3,0.512,0.515,0.456
"P47","Los gobernadores",0.268,0.712,0.561,0.369,0.422,0.485
"P47","No sabe",0.152,0.031,0.139,0.119,0.063,0.059
"P48","Muy buena",0.3,0.047,0.079,0.01,0.051,0.141
"P48","Buena",0.145,0.333,0.207,0.189,0,0.162
"P48","Ni buena ni mala",0.233,0.258,0.335,0.122,0.058,0.192
"P48","Mala",0.264,0.287,0.273,0.471,0.182,0.152
"P48","Muy mala",0.058,0.075,0.106,0.182,0.709,0.308
"P48","No sabe",0,0,0,0.026,0,0.045
"P50","Muy buena",0.163,0.136,0.177,0.207,0.159,0
"P50","Buena",0.226,0.293,0.167,0.255,0.054,0.301
"P50","Ni buena ni mala",0.204,0.24,0.171,0.092,0.055,0.158
"P50","Mala",0.292,0.22,0.369,0.319,0.25,0.164
"P50","Muy mala",0.103,0.111,0.116,0.101,0.482,0.309
"P50","No sabe",0.012,0,0,0.026,0,0.068
"P51","Muy buena",0.162,0.071,0.111,0.163,0.046,0
"P51","Buena",0.115,0.201,0.167,0.151,0.124,0.203
"P51","Ni buena ni mala",0.484,0.474,0.337,0.252,0.054,0.461
"P51","Mala",0.173,0.11,0.222,0.324,0.047,0.175
"P51","Muy mala",0.02,0.128,0.134,0.084,0.608,0.034
"P51","No sabe",0.046,0.016,0.029,0.026,0.121,0.127
"P54","Muy buena",0.15,0.211,0.266,0.141,0.173,0.273
"P54","Buena",0.029,0.151,0.068,0.14,0.048,0.034
"P54","Ni buena ni mala",0.048,0.114,0.1,0.118,0.134,0.18
"P54","Mala",0.307,0.258,0.234,0.332,0.025,0.158
"P54","Muy mala",0.439,0.266,0.318,0.241,0.603,0.331
"P54","No sabe",0.027,0,0.014,0.028,0.017,0.024
"P55","Muy buena",0.142,0.065,0.095,0.036,0.248,0.224
"P55","Buena",0.142,0.204,0.11,0.183,0.022,0.179
"P55","Ni buena ni mala",0.258,0.062,0.165,0.085,0.159,0.067
"P55","Mala",0.191,0.312,0.192,0.328,0.01,0.175
"P55","Muy mala",0.267,0.357,0.435,0.341,0.561,0.287
"P55","No sabe",0,0,0.003,0.027,0,0.068
"P56","Muy buena",0.134,0.143,0.049,0.091,0.157,0.073
"P56","Buena",0.052,0.248,0.094,0.163,0.129,0.173
"P56","Ni buena ni mala",0.1,0.277,0.251,0.095,0.083,0.027
"P56","Mala",0.257,0.045,0.147,0.271,0.017,0.218
"P56","Muy mala",0.457,0.287,0.459,0.353,0.614,0.485
"P56","No sabe",0,0,0,0.027,0,0.024
"P57","Muy buena",0.165,0.391,0.264,0.22,0.065,0.356
"P57","Buena",0.105,0.121,0.209,0.232,0.137,0.103
"P57","Ni buena ni mala",0.017,0.169,0.051,0.067,0.047,0.027
"P57","Mala",0.262,0.13,0.119,0.266,0.038,0.114
"P57","Muy mala",0.451,0.189,0.357,0.17,0.691,0.376
"P57","No sabe",0,0,0,0.045,0.022,0.024
"P58","Muy buena",0.558,0.105,0.321,0.253,0.502,0.25
"P58","Buena",0.025,0.194,0.12,0.292,0.009,0.155
"P58","Ni buena ni mala",0.062,0.029,0.087,0.109,0,0.027
"P58","Mala",0.073,0.176,0.132,0.096,0.086,0.061
"P58","Muy mala",0.282,0.496,0.337,0.223,0.381,0.483
"P58","No sabe",0,0,0.003,0.027,0.022,0.024
"P59","Muy buena",0.37,0.103,0.263,0.135,0.302,0.3
"P59","Buena",0.292,0.2,0.145,0.286,0.222,0.089
"P59","Ni buena ni mala",0.023,0.06,0.061,0.018,0.019,0.051
"P59","Mala",0.098,0.146,0.117,0.155,0.043,0.061
"P59","Muy mala",0.217,0.491,0.414,0.379,0.393,0.499
"P59","No sabe",0,0,0,0.027,0.021,0
"P60","Muy buena",0.582,0.141,0.313,0.288,0.399,0.365
"P60","Buena",0.123,0.169,0.1,0.117,0.12,0
"P60","Ni buena ni mala",0.019,0.064,0.174,0.12,0.045,0.049
"P60","Mala",0.129,0.166,0.075,0.114,0.043,0.094
"P60","Muy mala",0.134,0.46,0.314,0.334,0.371,0.465
"P60","No sabe",0.013,0,0.024,0.027,0.022,0.027
"P61","Muy buena",0.096,0.007,0.022,0.136,0.022,0.228
"P61","Buena",0.171,0.136,0.116,0.218,0.01,0
"P61","Ni buena ni mala",0.499,0.447,0.439,0.323,0.221,0.254
"P61","Mala",0.119,0.239,0.142,0.101,0.156,0.129
"P61","Muy mala",0.054,0.16,0.249,0.195,0.455,0.257
"P61","No sabe",0.061,0.011,0.032,0.027,0.136,0.132
