"var","categoria","Si","No"
"P29","Muy en desacuerdo",0.104,0.172
"P29","No sabe",0.01,0.012
"P30","No estaba enterado",0.257,0.295
"P30","De acuerdo",0.373,0.344
"P30","En desacuerdo",0.285,0.289
"P30","No sabe",0.085,0.072
"P31","No tengo cable ni internet",0.236,0.315
"P31","Si tuve",0.549,0.567
"P31","No tuve",0.215,0.118
"P32","Reclamando directamente a la empresa",0.397,0.32
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.311,0.348
"P32","Nunca se pudo resolver",0.292,0.332
"P33","1-Excelente",0.165,0.219
"P33","2",0.101,0.143
"P33","3",0.033,0.023
"P33","4",0.053,0.044
"P33","5",0.182,0.137
"P33","6",0.062,0.017
"P33","7",0.041,0.049
"P33","8",0.059,0.061
"P33","9-Pésimo",0.259,0.253
"P33","No sabe",0.045,0.054
"P34","1-Excelente",0.168,0.15
"P34","2",0.089,0.107
"P34","3",0.061,0.115
"P34","4",0.077,0.07
"P34","5",0.124,0.072
"P34","6",0.038,0.015
"P34","7",0.035,0.059
"P34","8",0.064,0.048
"P34","9-Pésimo",0.299,0.3
"P34","No sabe",0.045,0.064
"P35","1-Excelente",0.169,0.259
"P35","2",0.062,0.103
"P35","3",0.063,0.056
"P35","4",0.071,0.014
"P35","5",0.165,0.107
"P35","6",0.055,0.016
"P35","7",0.078,0.018
"P35","8",0.055,0.066
"P35","9-Pésimo",0.247,0.303
"P35","No sabe",0.035,0.058
"P36","1-Excelente",0.144,0.107
"P36","2",0.053,0.141
"P36","3",0.104,0.063
"P36","4",0.062,0.046
"P36","5",0.171,0.124
"P36","6",0.037,0.044
"P36","7",0.059,0.121
"P36","8",0.094,0.02
"P36","9-Pésimo",0.227,0.266
"P36","No sabe",0.049,0.068
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.468,0.297
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.126,0.296
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.171,0.149
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.232,0.127
"P37","No sabe",0.003,0.131
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.404,0.234
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.123,0.302
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.22,0.269
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.231,0.145
"P38","No sabe",0.022,0.05
"P39","Oponerse totalmente",0.391,0.339
"P39","Oponerse parcialmente",0.091,0.082
"P39","Apoyar parcialmente",0.237,0.41
"P39","Apoyar totalmente",0.252,0.114
"P39","No sabe",0.029,0.055
"P40","Inseguridad y narcotráfico",0.275,0.192
"P40","Altos impuestos y tarifas",0.199,0.187
"P40","Educación y estado de las escuelas",0.2,0.263
"P40","Inflación",0.202,0.184
"P40","Estado de la salud",0.069,0.088
"P40","Corrupción",0.021,0.016
"P40","Pobreza",0.009,0.048
"P40","Medio ambiente, incendios y contaminación",0.003,0
"P40","Falta de trabajo",0.022,0
"P40","No sabe",0,0.022
"P44","Muy buena",0.043,0.033
"P44","Buena",0.078,0.093
"P44","Ni buena ni mala",0.26,0.343
"P44","Mala",0.429,0.338
"P44","Muy mala",0.179,0.189
"P44","No sabe",0.011,0.004
"P45","Peor",0.577,0.488
"P45","Igual",0.22,0.218
"P45","Mejor",0.081,0.121
"P45","No sabe",0.122,0.173
"P46","Peor",0.576,0.497
"P46","Igual",0.192,0.366
"P46","Mejor",0.119,0.083
"P46","No sabe",0.113,0.054
"P47","Javier Milei",0.426,0.399
"P47","Los gobernadores",0.478,0.467
"P47","No sabe",0.096,0.134
"P48","Muy buena",0.097,0.142
"P48","Buena",0.207,0.129
"P48","Ni buena ni mala",0.21,0.266
"P48","Mala",0.307,0.238
"P48","Muy mala",0.172,0.225
"P48","No sabe",0.007,0
"P50","Muy buena",0.155,0.183
"P50","Buena",0.215,0.178
"P50","Ni buena ni mala",0.16,0.17
"P50","Mala",0.282,0.331
"P50","Muy mala",0.177,0.135
"P50","No sabe",0.011,0.003
"P51","Muy buena",0.115,0.1
"P51","Buena",0.167,0.125
"P51","Ni buena ni mala",0.323,0.407
"P51","Mala",0.195,0.149
"P51","Muy mala",0.172,0.13
"P51","No sabe",0.028,0.089
"P54","Muy buena",0.219,0.155
"P54","Buena",0.088,0.064
"P54","Ni buena ni mala",0.094,0.118
"P54","Mala",0.232,0.255
"P54","Muy mala",0.344,0.405
"P54","No sabe",0.023,0.003
"P55","Muy buena",0.097,0.159
"P55","Buena",0.171,0.047
"P55","Ni buena ni mala",0.142,0.173
"P55","Mala",0.192,0.251
"P55","Muy mala",0.389,0.367
"P55","No sabe",0.009,0.003
"P56","Muy buena",0.111,0.09
"P56","Buena",0.136,0.116
"P56","Ni buena ni mala",0.168,0.176
"P56","Mala",0.163,0.138
"P56","Muy mala",0.416,0.477
"P56","No sabe",0.006,0.003
"P57","Muy buena",0.274,0.14
"P57","Buena",0.167,0.148
"P57","Ni buena ni mala",0.042,0.125
"P57","Mala",0.152,0.19
"P57","Muy mala",0.356,0.384
"P57","No sabe",0.009,0.013
"P58","Muy buena",0.349,0.335
"P58","Buena",0.138,0.093
"P58","Ni buena ni mala",0.044,0.102
"P58","Mala",0.105,0.136
"P58","Muy mala",0.357,0.321
"P58","No sabe",0.007,0.013
"P59","Muy buena",0.204,0.346
"P59","Buena",0.244,0.146
"P59","Ni buena ni mala",0.043,0.034
"P59","Mala",0.101,0.139
"P59","Muy mala",0.402,0.325
"P59","No sabe",0.006,0.01
"P60","Muy buena",0.354,0.338
"P60","Buena",0.122,0.111
"P60","Ni buena ni mala",0.083,0.114
"P60","Mala",0.09,0.142
"P60","Muy mala",0.344,0.25
"P60","No sabe",0.007,0.045
"P61","Muy buena",0.059,0.057
"P61","Buena",0.137,0.109
"P61","Ni buena ni mala",0.386,0.439
"P61","Mala",0.183,0.067
"P61","Muy mala",0.204,0.228
"P61","No sabe",0.031,0.1
