"var","categoria","Si","No"
"P29","Un hecho vergonzoso de exclusiva responsabilidad de él",0.246,0.352
"P29","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.172,0.172
"P29","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.181,0.19
"P29","No sabe",0.004,0.019
"P30","Si",0.777,0.761
"P30","No",0.223,0.239
"P31","Sergio Massa",0.414,0.456
"P31","Patria Bullrich",0.352,0.217
"P31","Javier Milei",0.103,0.181
"P31","Myriam Bregman",0.045,0.084
"P31","Juan Schiaretti",0.086,0.062
"P32","Ha aumentado significativamente",0.139,0.12
"P32","Ha aumentado ligeramente",0.133,0.197
"P32","Se mantiene igual",0.279,0.264
"P32","Ha disminuido ligeramente",0.234,0.17
"P32","Ha disminuido significativamente",0.215,0.249
"P33","No, ninguna dificultad",0.297,0.325
"P33","Alguna dificultad ocasional",0.266,0.315
"P33","Sí, dificultades frecuentes",0.437,0.36
"P34","Sí, absolutamente",0.425,0.506
"P34","Sí, en cierta medida",0.402,0.301
"P34","No, en absoluto",0.173,0.193
"P35","Reducir la inflación",0.461,0.411
"P35","Implementar reformas fiscales",0.025,0.13
"P35","Establecer políticas de control de precios",0.197,0.154
"P35","Reducir el gasto público",0.272,0.258
"P35","Estimular la inversión extranjera",0.037,0.032
"P35","Aumentar los subsidios a los servicios públicos",0.008,0.015
"P36","Muy positiva",0.263,0.253
"P36","Positiva",0.188,0.183
"P36","Neutral",0.282,0.244
"P36","Algo negativa",0.144,0.092
"P36","Negativa",0.046,0.091
"P36","No sabe",0.077,0.137
"P37","Muy positiva",0.302,0.419
"P37","Positiva",0.202,0.194
"P37","Neutral",0.309,0.176
"P37","Algo negativa",0.072,0.095
"P37","Negativa",0.062,0.075
"P37","No sabe",0.053,0.041
"P38","Muy positiva",0.232,0.26
"P38","Positiva",0.128,0.208
"P38","Neutral",0.39,0.248
"P38","Algo negativa",0.085,0.072
"P38","Negativa",0.097,0.137
"P38","No sabe",0.068,0.075
"P39","Muy positiva",0.389,0.448
"P39","Positiva",0.144,0.214
"P39","Neutral",0.238,0.171
"P39","Algo negativa",0.105,0.081
"P39","Negativa",0.097,0.063
"P39","No sabe",0.027,0.023
"P40","Muy positiva",0.344,0.369
"P40","Positiva",0.249,0.202
"P40","Neutral",0.211,0.216
"P40","Algo negativa",0.064,0.091
"P40","Negativa",0.103,0.05
"P40","No sabe",0.029,0.072
"P41","Lo votaría",0.334,0.433
"P41","Puede que lo vote",0.056,0.077
"P41","Nunca lo votaría",0.584,0.46
"P41","No sabe",0.026,0.03
"P42","Lo votaría",0.458,0.27
"P42","Puede que lo vote",0.171,0.12
"P42","Nunca lo votaría",0.348,0.573
"P42","No sabe",0.023,0.037
"P43","Lo votaría",0.285,0.223
"P43","Puede que lo vote",0.194,0.109
"P43","Nunca lo votaría",0.491,0.643
"P43","No sabe",0.03,0.025
"P44","Si",0.385,0.409
"P44","No",0.615,0.591
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria.",0.3,0.397
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.265,0.244
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.301,0.272
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.027,0.032
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.085,0.016
"PRESIDENTE","En blanco",0.015,0.007
"PRESIDENTE","No sabe",0.007,0.032
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.346,0.389
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.318,0.227
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.218,0.284
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.041,0.032
"GOBERNADOR","En blanco",0.019,0.027
"GOBERNADOR","No sabe",0.058,0.041
"INTENDENTE","Fernando Moreira a intendente por Unión por la Patria.",0.291,0.4
"INTENDENTE","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.419,0.248
"INTENDENTE","Hernán Sardella a intendente por la Libertad Avanza",0.14,0.243
"INTENDENTE","El candidato del Frente de Izquierda",0.042,0.041
"INTENDENTE","En blanco",0.016,0.025
"INTENDENTE","No sabe",0.092,0.043
"CORTA_GOBERNADOR","Si",0.765,0.088
"CORTA_GOBERNADOR","No",0.235,0.912
"CORTA_INTENDENTE","Si",0.741,0.136
"CORTA_INTENDENTE","No",0.259,0.864
