"var","categoria","Si","No"
"PRESIDENTE_imputada","En blanco",0.01,0.007
"GOBERNADOR_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.326,0.435
"GOBERNADOR_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.334,0.222
"GOBERNADOR_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.264,0.29
"GOBERNADOR_imputada","El candidato a gobernador de la Izquierda",0.051,0.026
"GOBERNADOR_imputada","En blanco",0.025,0.027
"INTENDENTE_imputada","Fernando Moreira a intendente por Unión por la Patria.",0.331,0.436
"INTENDENTE_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.431,0.222
"INTENDENTE_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.154,0.289
"INTENDENTE_imputada","El candidato del Frente de Izquierda",0.069,0.026
"INTENDENTE_imputada","En blanco",0.015,0.027
