"var","categoria","Si","No"
"P25","Patricia Bullrich por Juntos por el Cambio",0.149,0.199
"P25","Facundo Manes por Juntos por el Cambio",0.038,0.05
"P25","Alberto Fernández por el Frente de Todos",0.033,0.037
"P25","Cristina Fernández de Kirchner por el Frente de Todos",0.34,0.223
"P25","Javier Milei por los liberales libertarios",0.114,0.138
"P25","Nicolás del Caño por la izquierda",0.008,0.017
"P25","Otros candidatos",0.035,0.04
"P25","Aún no lo tengo decidido",0.034,0.051
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.121,0.12
"P26","Patricia Bullrich por Juntos por el Cambio",0.239,0.279
"P26","Facundo Manes por Juntos por el Cambio",0.068,0.079
"P26","Wado de Pedro por el Frente de Todos",0.189,0.117
"P26","Sergio Massa por el Frente de Todos",0.167,0.14
"P26","Javier Milei por los liberales libertarios",0.123,0.134
"P26","Nicolás del Caño por la izquierda",0.02,0.036
"P26","Otros candidatos",0.02,0.034
"P26","Aún no lo tengo decidido",0.053,0.061
"P27","Cristina Fernández de Kirchner por el Frente de Todos",0.393,0.253
"P27","Mauricio Macri por Juntos por el Cambio",0.289,0.316
"P27","Javier Milei por los liberales libertarios",0.17,0.189
"P27","Nicolás del Caño por la izquierda",0.016,0.023
"P27","Otro candidato",0.067,0.101
"P27","Aún no lo tengo decidido",0.065,0.118
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.303,0.307
"P29","Wado de Pedro por el Frente de Todos",0.309,0.219
"P29","Javier Milei por los liberales libertarios",0.186,0.229
"P29","Nicolás del Caño por la izquierda",0.008,0.028
"P29","Otro candidato",0.094,0.102
"P29","Aún no lo tengo decidido",0.1,0.115
"P31","Sergio Massa por el Frente de Todos",0.321,0.228
"P31","Patricia Bullrich por Juntos por el Cambio",0.322,0.369
"P31","Javier Milei por los liberales libertarios",0.166,0.174
"P31","Nicolás del Caño por la izquierda",0.023,0.04
"P31","Otro candidato",0.093,0.088
"P31","Aún no lo tengo decidido",0.075,0.101
"P33","Sergio Massa por el Frente de Todos",0.313,0.194
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.289,0.339
"P33","Javier Milei por los liberales libertarios",0.192,0.23
"P33","Nicolás del Caño por la izquierda",0.023,0.025
"P33","Otro candidato",0.111,0.116
"P33","Aún no lo tengo decidido",0.072,0.096
"P35","Cristina Fernández de Kirchner por el Frente de Todos",0.396,0.283
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.258,0.297
"P35","Javier Milei por los liberales libertarios",0.202,0.226
"P35","Nicolás del Caño por la izquierda",0.011,0.018
"P35","Otro candidato",0.088,0.088
"P35","Aún no lo tengo decidido",0.045,0.088
"P36","Sergio Massa por el Frente de Todos",0.327,0.245
"P36","Mauricio Macri por Juntos por el Cambio",0.3,0.338
"P36","Javier Milei por los liberales libertarios",0.178,0.196
"P36","Nicolás del Caño por la izquierda",0.026,0.023
"P36","Otro candidato",0.116,0.111
"P36","Aún no lo tengo decidido",0.053,0.087
"P37","Wado de Pedro por el Frente de Todos",0.31,0.241
"P37","Mauricio Macri por Juntos por el Cambio",0.309,0.33
"P37","Javier Milei por los liberales libertarios",0.162,0.198
"P37","Nicolás del Caño por la izquierda",0.023,0.037
"P37","Otro candidato",0.109,0.112
"P37","Aún no lo tengo decidido",0.087,0.082
"P38","Wado de Pedro por el Frente de Todos",0.309,0.23
"P38","Patricia Bullrich por Juntos por el Cambio",0.338,0.379
"P38","Javier Milei por los liberales libertarios",0.154,0.177
"P38","Nicolás del Caño por la izquierda",0.017,0.025
"P38","Otro candidato",0.096,0.096
"P38","Aún no lo tengo decidido",0.086,0.093
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.361,0.27
"P39","Patricia Bullrich por Juntos por el Cambio",0.332,0.384
"P39","Javier Milei por los liberales libertarios",0.165,0.176
"P39","Nicolás del Caño por la izquierda",0.014,0.02
"P39","Otro candidato",0.065,0.073
"P39","Aún no lo tengo decidido",0.063,0.077
"P40","Cristina Fernández de Kirchner por el Frente de Todos",0.392,0.282
"P40","Mauricio Macri por Juntos por el Cambio",0.437,0.499
"P40","No sabe",0.171,0.219
"P41","Wado de Pedro por el Frente de Todos",0.345,0.273
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.424,0.459
"P41","No sabe",0.231,0.268
"P42","Sergio Massa por el Frente de Todos",0.361,0.264
"P42","Patricia Bullrich por Juntos por el Cambio",0.456,0.531
"P42","No sabe",0.183,0.205
"P43","Sergio Massa por el Frente de Todos",0.364,0.272
"P43","Mauricio Macri por Juntos por el Cambio",0.452,0.504
"P43","No sabe",0.184,0.224
"P44","Sergio Massa por el Frente de Todos",0.364,0.271
"P44","Javier Milei por los liberales libertarios",0.357,0.416
"P44","No sabe",0.279,0.313
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.31,0.284
"P45","Javier Milei por los liberales libertarios",0.275,0.373
"P45","No sabe",0.415,0.343
"P46","Patricia Bullrich por Juntos por el Cambio",0.443,0.491
"P46","Wado de Pedro por el Frente de Todos",0.315,0.267
"P46","No sabe",0.242,0.242
"P47","Patricia Bullrich por Juntos por el Cambio",0.474,0.55
"P47","Cristina Fernández de Kirchner por el Frente de Todos",0.376,0.303
"P47","No sabe",0.15,0.147
"P48","Muy buena",0.087,0.107
"P48","Buena",0.168,0.153
"P48","Ni buena ni mala",0.155,0.125
"P48","Mala",0.117,0.081
"P48","Muy mala",0.456,0.53
"P48","No sabe",0.017,0.004
"P49","Muy buena",0.058,0.054
"P49","Buena",0.155,0.118
"P49","Ni buena ni mala",0.179,0.139
"P49","Mala",0.103,0.125
"P49","Muy mala",0.49,0.563
"P49","No sabe",0.015,0.001
"P50","Muy buena",0.296,0.195
"P50","Buena",0.063,0.085
"P50","Ni buena ni mala",0.071,0.068
"P50","Mala",0.036,0.051
"P50","Muy mala",0.53,0.596
"P50","No sabe",0.004,0.005
"P51","Muy buena",0.196,0.198
"P51","Buena",0.187,0.168
"P51","Ni buena ni mala",0.143,0.143
"P51","Mala",0.125,0.126
"P51","Muy mala",0.334,0.358
"P51","No sabe",0.015,0.007
"P52","Muy buena",0.162,0.174
"P52","Buena",0.18,0.175
"P52","Ni buena ni mala",0.179,0.2
"P52","Mala",0.149,0.131
"P52","Muy mala",0.304,0.309
"P52","No sabe",0.026,0.011
"P53","Muy buena",0.099,0.065
"P53","Buena",0.175,0.142
"P53","Ni buena ni mala",0.153,0.146
"P53","Mala",0.136,0.147
"P53","Muy mala",0.42,0.49
"P53","No sabe",0.017,0.01
"P54","Muy buena",0.242,0.273
"P54","Buena",0.174,0.21
"P54","Ni buena ni mala",0.153,0.099
"P54","Mala",0.065,0.104
"P54","Muy mala",0.337,0.307
"P54","No sabe",0.029,0.007
"P55","Muy buena",0.17,0.168
"P55","Buena",0.124,0.16
"P55","Ni buena ni mala",0.22,0.254
"P55","Mala",0.138,0.106
"P55","Muy mala",0.331,0.287
"P55","No sabe",0.017,0.025
"P56","Muy buena",0.17,0.175
"P56","Buena",0.184,0.213
"P56","Ni buena ni mala",0.147,0.144
"P56","Mala",0.143,0.139
"P56","Muy mala",0.346,0.315
"P56","No sabe",0.01,0.014
"P57","Muy buena",0.176,0.137
"P57","Buena",0.114,0.122
"P57","Ni buena ni mala",0.193,0.151
"P57","Mala",0.143,0.166
"P57","Muy mala",0.309,0.38
"P57","No sabe",0.065,0.044
"P58","Muy buena",0.088,0.083
"P58","Buena",0.159,0.182
"P58","Ni buena ni mala",0.364,0.334
"P58","Mala",0.142,0.166
"P58","Muy mala",0.175,0.213
"P58","No sabe",0.072,0.022
"P59","Muy buena",0.06,0.037
"P59","Buena",0.133,0.137
"P59","Ni buena ni mala",0.29,0.333
"P59","Mala",0.129,0.123
"P59","Muy mala",0.269,0.277
"P59","No sabe",0.119,0.093
"P60","Siempre",0.406,0.145
"P60","Casi siempre",0.382,0.367
"P60","Casi nunca",0.153,0.358
"P60","Nunca, pero esta es una excepción",0.059,0.13
