"var","categoria","Si","No"
"P38","Otro candidato",0.173,0.218
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.353,0.297
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.419,0.414
"P39","No sabe",0.228,0.289
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.285,0.235
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.396,0.386
"P40","No sabe",0.319,0.379
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.291,0.246
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.432,0.457
"P41","No sabe",0.277,0.297
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.348,0.278
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.39,0.412
"P42","No sabe",0.262,0.31
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.289,0.24
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.388,0.409
"P43","No sabe",0.323,0.351
"P44","Mauricio Macri – María Eugenia Vidal",0.416,0.403
"P44","Sergio Massa – Wado de Pedro",0.303,0.286
"P44","No sabe",0.281,0.311
"P45","Sergio Massa – Wado de Pedro",0.314,0.257
"P45","Javier Milei – José Luis Espert",0.369,0.382
"P45","No sabe",0.317,0.361
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.289,0.279
"P46","Javier Milei – José Luis Espert",0.292,0.297
"P46","No sabe",0.419,0.424
"P47","Muy buena",0.077,0.068
"P47","Buena",0.151,0.127
"P47","Ni buena ni mala",0.168,0.19
"P47","Mala",0.115,0.122
"P47","Muy mala",0.485,0.473
"P47","No sabe",0.004,0.02
"P48","Muy buena",0.08,0.068
"P48","Buena",0.133,0.107
"P48","Ni buena ni mala",0.138,0.148
"P48","Mala",0.121,0.135
"P48","Muy mala",0.522,0.531
"P48","No sabe",0.006,0.011
"P49","Muy buena",0.257,0.196
"P49","Buena",0.073,0.081
"P49","Ni buena ni mala",0.055,0.068
"P49","Mala",0.054,0.071
"P49","Muy mala",0.556,0.577
"P49","No sabe",0.005,0.007
"P50","Muy buena",0.162,0.146
"P50","Buena",0.173,0.168
"P50","Ni buena ni mala",0.138,0.196
"P50","Mala",0.144,0.131
"P50","Muy mala",0.378,0.352
"P50","No sabe",0.005,0.007
"P51","Muy buena",0.139,0.115
"P51","Buena",0.195,0.214
"P51","Ni buena ni mala",0.205,0.236
"P51","Mala",0.14,0.132
"P51","Muy mala",0.302,0.276
"P51","No sabe",0.019,0.027
"P52","Muy buena",0.084,0.07
"P52","Buena",0.149,0.139
"P52","Ni buena ni mala",0.204,0.206
"P52","Mala",0.137,0.165
"P52","Muy mala",0.416,0.396
"P52","No sabe",0.01,0.024
"P53","Muy buena",0.264,0.245
"P53","Buena",0.146,0.179
"P53","Ni buena ni mala",0.142,0.172
"P53","Mala",0.098,0.098
"P53","Muy mala",0.33,0.284
"P53","No sabe",0.02,0.022
"P54","Muy buena",0.187,0.168
"P54","Buena",0.128,0.145
"P54","Ni buena ni mala",0.226,0.261
"P54","Mala",0.124,0.122
"P54","Muy mala",0.315,0.279
"P54","No sabe",0.02,0.025
"P55","Muy buena",0.161,0.164
"P55","Buena",0.191,0.202
"P55","Ni buena ni mala",0.175,0.217
"P55","Mala",0.125,0.112
"P55","Muy mala",0.331,0.28
"P55","No sabe",0.017,0.025
"P56","Muy buena",0.083,0.065
"P56","Buena",0.157,0.148
"P56","Ni buena ni mala",0.181,0.199
"P56","Mala",0.145,0.167
"P56","Muy mala",0.42,0.401
"P56","No sabe",0.014,0.02
"P57","Muy buena",0.073,0.073
"P57","Buena",0.13,0.123
"P57","Ni buena ni mala",0.324,0.332
"P57","Mala",0.168,0.172
"P57","Muy mala",0.252,0.229
"P57","No sabe",0.053,0.071
"P58","Muy buena",0.051,0.064
"P58","Buena",0.123,0.117
"P58","Ni buena ni mala",0.336,0.354
"P58","Mala",0.135,0.13
"P58","Muy mala",0.28,0.246
"P58","No sabe",0.075,0.089
"P59","Siempre",0.419,0.183
"P59","Casi siempre",0.35,0.419
"P59","Casi nunca",0.16,0.264
"P59","Nunca, pero esta es una excepción",0.071,0.134
