"var","categoria","Si","No"
"P33","Sí, dificultades frecuentes",0.564,0.391
"P34","Sí, absolutamente",0.546,0.502
"P34","Sí, en cierta medida",0.337,0.294
"P34","No, en absoluto",0.117,0.204
"P35","Reducir la inflación",0.541,0.364
"P35","Implementar reformas fiscales",0.094,0.071
"P35","Establecer políticas de control de precios",0.166,0.186
"P35","Reducir el gasto público",0.13,0.305
"P35","Estimular la inversión extranjera",0.069,0.03
"P35","Aumentar los subsidios a los servicios públicos",0,0.044
"P36","Muy positiva",0.095,0.188
"P36","Positiva",0.202,0.189
"P36","Neutral",0.284,0.23
"P36","Algo negativa",0.048,0.088
"P36","Negativa",0.189,0.062
"P36","No sabe",0.182,0.243
"P37","Muy positiva",0.365,0.399
"P37","Positiva",0.336,0.194
"P37","Neutral",0.107,0.216
"P37","Algo negativa",0.061,0.05
"P37","Negativa",0.115,0.066
"P37","No sabe",0.016,0.075
"P38","Muy positiva",0.129,0.239
"P38","Positiva",0.19,0.218
"P38","Neutral",0.485,0.229
"P38","Algo negativa",0.004,0.107
"P38","Negativa",0.132,0.099
"P38","No sabe",0.06,0.108
"P39","Muy positiva",0.273,0.46
"P39","Positiva",0.221,0.225
"P39","Neutral",0.381,0.187
"P39","Algo negativa",0.025,0.044
"P39","Negativa",0.092,0.052
"P39","No sabe",0.008,0.032
"P40","Muy positiva",0.432,0.387
"P40","Positiva",0.247,0.209
"P40","Neutral",0.184,0.199
"P40","Algo negativa",0.01,0.052
"P40","Negativa",0.122,0.056
"P40","No sabe",0.005,0.097
"P41","Lo votaría",0.169,0.377
"P41","Puede que lo vote",0.154,0.076
"P41","Nunca lo votaría",0.526,0.462
"P41","No sabe",0.151,0.085
"P42","Lo votaría",0.221,0.161
"P42","Puede que lo vote",0.18,0.094
"P42","Nunca lo votaría",0.437,0.641
"P42","No sabe",0.162,0.104
"P43","Lo votaría",0.224,0.222
"P43","Puede que lo vote",0.188,0.066
"P43","Nunca lo votaría",0.421,0.669
"P43","No sabe",0.167,0.043
"P44","Lo votaría",0.117,0.11
"P44","Puede que lo vote",0.16,0.1
"P44","Nunca lo votaría",0.574,0.67
"P44","No sabe",0.149,0.12
"P45","Si",0.489,0.37
"P45","No",0.511,0.63
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria.",0.273,0.428
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.196,0.182
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.277,0.253
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.058,0.039
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.136,0.016
"PRESIDENTE","En blanco",0.024,0.021
"PRESIDENTE","No sabe",0.036,0.061
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.501,0.442
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.269,0.187
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.113,0.238
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.035,0.038
"GOBERNADOR","En blanco",0.008,0.025
"GOBERNADOR","No sabe",0.074,0.07
"INTENDENTE","Gustavo Menéndez a intendente por Unión por la Patria.",0.205,0.368
"INTENDENTE","Zencich a intendente por Juntos por el Cambio",0.302,0.165
"INTENDENTE","Eduardo Varela a intendente por la Libertad Avanza",0.046,0.223
"INTENDENTE","Raul Othacehé a intendente por el frente vecinal crecer",0.212,0.047
"INTENDENTE","El candidato a intendente de la Izquierda",0.15,0.063
"INTENDENTE","En blanco",0.01,0.052
"INTENDENTE","No sabe",0.075,0.082
"CORTA_GOBERNADOR","Si",0.825,0.097
"CORTA_GOBERNADOR","No",0.175,0.903
"CORTA_INTENDENTE","Si",0.728,0.21
"CORTA_INTENDENTE","No",0.272,0.79
